ubicageo_f,orgapoli_j,rnsnni1,totalca1,rnsnni2,totalca2
30191,13,97,NSS,97,NSS
30191,14,97,NSS,97,NSS
30191,15,97,NSS,97,NSS
30191,21,97,NSS,97,NSS
30191,22,97,NSS,97,NSS
30191,30,97,NSS,97,NSS
30191,40,97,NSS,97,NSS
30192,11,0,NA,0,NA
30192,12,0,NA,0,NA
30192,13,0,NA,0,NA
30192,14,0,NA,0,NA
30192,15,0,NA,0,NA
30192,21,0,NA,0,NA
30192,22,0,NA,0,NA
30192,30,0,NA,0,NA
30192,40,0,NA,0,NA
30193,11,1,1,1,6
30193,12,9,NSS,9,NSS
30193,13,9,NSS,9,NSS
30193,14,9,NSS,9,NSS
30193,15,9,NSS,9,NSS
30193,21,9,NSS,9,NSS
30193,22,9,NSS,9,NSS
30193,30,9,NSS,9,NSS
30193,40,0,0,0,0
30194,11,0,NA,0,NA
30194,12,0,NA,0,NA
30194,13,0,NA,0,NA
30194,14,0,NA,0,NA
30194,15,0,NA,0,NA
30194,21,0,NA,0,NA
30194,22,0,NA,0,NA
30194,30,0,NA,0,NA
30194,40,0,NA,0,NA
30195,11,0,NA,0,NA
30195,12,0,NA,0,NA
30195,13,0,NA,0,NA
30195,14,0,NA,0,NA
30195,15,0,NA,0,NA
30195,21,0,NA,0,NA
30195,22,0,NA,0,NA
30195,30,0,NA,0,NA
30195,40,0,NA,0,NA
30196,11,0,NA,0,NA
30196,12,0,NA,0,NA
30196,13,0,NA,0,NA
30196,14,0,NA,0,NA
30196,15,0,NA,0,NA
30196,21,0,NA,0,NA
30196,22,0,NA,0,NA
30196,30,0,NA,0,NA
30196,40,0,NA,0,NA
30197,11,0,NA,0,NA
30197,12,0,NA,0,NA
30197,13,0,NA,0,NA
30197,14,0,NA,0,NA
30197,15,0,NA,0,NA
30197,21,0,NA,0,NA
30197,22,0,NA,0,NA
30197,30,0,NA,0,NA
30197,40,0,NA,0,NA
30198,11,0,NA,0,NA
30198,12,0,NA,0,NA
30198,13,0,NA,0,NA
30198,14,0,NA,0,NA
30198,15,0,NA,0,NA
30198,21,0,NA,0,NA
30198,22,0,NA,0,NA
30198,30,0,NA,0,NA
30198,40,0,NA,0,NA
30199,11,0,NA,0,NA
30199,12,0,NA,0,NA
30199,13,0,NA,0,NA
30199,14,0,NA,0,NA
30199,15,0,NA,0,NA
30199,21,0,NA,0,NA
30199,22,0,NA,0,NA
30199,30,0,NA,0,NA
30199,40,0,NA,0,NA
30200,11,0,NA,0,NA
30200,12,0,NA,0,NA
30200,13,0,NA,0,NA
30200,14,0,NA,0,NA
30200,15,0,NA,0,NA
30200,21,0,NA,0,NA
30200,22,0,NA,0,NA
30200,30,0,NA,0,NA
30200,40,0,NA,0,NA
30201,11,0,NA,0,NA
30201,12,0,NA,0,NA
30201,13,0,NA,0,NA
30201,14,0,NA,0,NA
30201,15,0,NA,0,NA
30201,21,0,NA,0,NA
30201,22,0,NA,0,NA
30201,30,0,NA,0,NA
30201,40,0,NA,0,NA
30202,11,0,NA,0,NA
30202,12,0,NA,0,NA
30202,13,0,NA,0,NA
30202,14,0,NA,0,NA
30202,15,0,NA,0,NA
30202,21,0,NA,0,NA
30202,22,0,NA,0,NA
30202,30,0,NA,0,NA
30202,40,0,NA,0,NA
30203,11,0,NA,0,NA
30203,12,0,NA,0,NA
30203,13,0,NA,0,NA
30203,14,0,NA,0,NA
30203,15,0,NA,0,NA
30203,21,0,NA,0,NA
30203,22,0,NA,0,NA
30203,30,0,NA,0,NA
30203,40,0,NA,0,NA
30204,11,0,NA,0,NA
30204,12,0,NA,0,NA
30204,13,0,NA,0,NA
30204,14,0,NA,0,NA
30204,15,0,NA,0,NA
30204,21,0,NA,0,NA
30204,22,0,NA,0,NA
30204,30,0,NA,0,NA
30204,40,0,NA,0,NA
30205,11,0,NA,0,NA
30205,12,0,NA,0,NA
30205,13,0,NA,0,NA
30205,14,0,NA,0,NA
30205,15,0,NA,0,NA
30205,21,0,NA,0,NA
30205,22,0,NA,0,NA
30205,30,0,NA,0,NA
30205,40,0,NA,0,NA
30206,11,0,NA,1,0
30206,12,0,NA,2,NA
30206,13,0,NA,2,NA
30206,14,0,NA,2,NA
30206,15,0,NA,2,NA
30206,21,0,NA,2,NA
30206,22,0,NA,2,NA
30206,30,0,NA,2,NA
30206,40,0,NA,0,0
30207,11,0,NA,0,NA
30207,12,0,NA,0,NA
30207,13,0,NA,0,NA
30207,14,0,NA,0,NA
30207,15,0,NA,0,NA
30207,21,0,NA,0,NA
30207,22,0,NA,0,NA
30207,30,0,NA,0,NA
30207,40,0,NA,0,NA
30208,11,0,NA,0,NA
30208,12,0,NA,0,NA
30208,13,0,NA,0,NA
30208,14,0,NA,0,NA
30208,15,0,NA,0,NA
30208,21,0,NA,0,NA
30208,22,0,NA,0,NA
30208,30,0,NA,0,NA
30208,40,0,NA,0,NA
30209,11,0,NA,0,NA
30209,12,0,NA,0,NA
30209,13,0,NA,0,NA
30209,14,0,NA,0,NA
30209,15,0,NA,0,NA
30209,21,0,NA,0,NA
30209,22,0,NA,0,NA
30209,30,0,NA,0,NA
30209,40,0,NA,0,NA
30210,11,0,NA,0,NA
30210,12,0,NA,0,NA
30210,13,0,NA,0,NA
30210,14,0,NA,0,NA
30210,15,0,NA,0,NA
30210,21,0,NA,0,NA
30210,22,0,NA,0,NA
30210,30,0,NA,0,NA
30210,40,0,NA,0,NA
30211,11,0,NA,0,NA
30211,12,0,NA,0,NA
30211,13,0,NA,0,NA
30211,14,0,NA,0,NA
30211,15,0,NA,0,NA
30211,21,0,NA,0,NA
30211,22,0,NA,0,NA
30211,30,0,NA,0,NA
30211,40,0,NA,0,NA
30212,11,0,NA,0,NA
30212,12,0,NA,0,NA
30212,13,0,NA,0,NA
30212,14,0,NA,0,NA
30212,15,0,NA,0,NA
30212,21,0,NA,0,NA
30212,22,0,NA,0,NA
30212,30,0,NA,0,NA
30212,40,0,NA,0,NA
31001,11,0,NA,0,NA
31001,12,0,NA,0,NA
31001,13,0,NA,0,NA
31001,14,0,NA,0,NA
31001,15,0,NA,0,NA
31001,21,0,NA,0,NA
31001,22,0,NA,0,NA
31001,30,0,NA,0,NA
31001,40,0,NA,0,NA
31002,11,0,NA,0,NA
31002,12,0,NA,0,NA
31002,13,0,NA,0,NA
31002,14,0,NA,0,NA
31002,15,0,NA,0,NA
31002,21,0,NA,0,NA
31002,22,0,NA,0,NA
31002,30,0,NA,0,NA
31002,40,0,NA,0,NA
31003,11,0,NA,0,NA
31003,12,0,NA,0,NA
31003,13,0,NA,0,NA
31003,14,0,NA,0,NA
31003,15,0,NA,0,NA
31003,21,0,NA,0,NA
31003,22,0,NA,0,NA
31003,30,0,NA,0,NA
31003,40,0,NA,0,NA
31004,11,0,NA,0,NA
31004,12,0,NA,0,NA
31004,13,0,NA,0,NA
31004,14,0,NA,0,NA
31004,15,0,NA,0,NA
31004,21,0,NA,0,NA
31004,22,0,NA,0,NA
31004,30,0,NA,0,NA
31004,40,0,NA,0,NA
31005,11,0,NA,0,NA
31005,12,0,NA,0,NA
31005,13,0,NA,0,NA
31005,14,0,NA,0,NA
31005,15,0,NA,0,NA
31005,21,0,NA,0,NA
31005,22,0,NA,0,NA
31005,30,0,NA,0,NA
31005,40,0,NA,0,NA
31006,11,0,NA,0,NA
31006,12,0,NA,0,NA
31006,13,0,NA,0,NA
31006,14,0,NA,0,NA
31006,15,0,NA,0,NA
31006,21,0,NA,0,NA
31006,22,0,NA,0,NA
31006,30,0,NA,0,NA
31006,40,0,NA,0,NA
31007,11,0,NA,0,NA
31007,12,0,NA,0,NA
31007,13,0,NA,0,NA
31007,14,0,NA,0,NA
31007,15,0,NA,0,NA
31007,21,0,NA,0,NA
31007,22,0,NA,0,NA
31007,30,0,NA,0,NA
31007,40,0,NA,0,NA
31008,11,0,NA,0,NA
31008,12,0,NA,0,NA
31008,13,0,NA,0,NA
31008,14,0,NA,0,NA
31008,15,0,NA,0,NA
31008,21,0,NA,0,NA
31008,22,0,NA,0,NA
31008,30,0,NA,0,NA
31008,40,0,NA,0,NA
31009,11,0,NA,0,NA
31009,12,0,NA,0,NA
31009,13,0,NA,0,NA
31009,14,0,NA,0,NA
31009,15,0,NA,0,NA
31009,21,0,NA,0,NA
31009,22,0,NA,0,NA
31009,30,0,NA,0,NA
31009,40,0,NA,0,NA
31010,11,0,NA,0,NA
31010,12,0,NA,0,NA
31010,13,0,NA,0,NA
31010,14,0,NA,0,NA
31010,15,0,NA,0,NA
31010,21,0,NA,0,NA
31010,22,0,NA,0,NA
31010,30,0,NA,0,NA
31010,40,0,NA,0,NA
31011,11,0,NA,0,NA
31011,12,0,NA,0,NA
31011,13,0,NA,0,NA
31011,14,0,NA,0,NA
31011,15,0,NA,0,NA
31011,21,0,NA,0,NA
31011,22,0,NA,0,NA
31011,30,0,NA,0,NA
31011,40,0,NA,0,NA
31012,11,0,NA,0,NA
31012,12,0,NA,0,NA
31012,13,0,NA,0,NA
31012,14,0,NA,0,NA
31012,15,0,NA,0,NA
31012,21,0,NA,0,NA
31012,22,0,NA,0,NA
31012,30,0,NA,0,NA
31012,40,0,NA,0,NA
31013,11,0,NA,0,NA
31013,12,0,NA,0,NA
31013,13,0,NA,0,NA
31013,14,0,NA,0,NA
31013,15,0,NA,0,NA
31013,21,0,NA,0,NA
31013,22,0,NA,0,NA
31013,30,0,NA,0,NA
31013,40,0,NA,0,NA
31014,11,0,NA,0,NA
31014,12,0,NA,0,NA
31014,13,0,NA,0,NA
31014,14,0,NA,0,NA
31014,15,0,NA,0,NA
31014,21,0,NA,0,NA
31014,22,0,NA,0,NA
31014,30,0,NA,0,NA
31014,40,0,NA,0,NA
31015,11,0,NA,0,NA
31015,12,0,NA,0,NA
31015,13,0,NA,0,NA
31015,14,0,NA,0,NA
31015,15,0,NA,0,NA
31015,21,0,NA,0,NA
31015,22,0,NA,0,NA
31015,30,0,NA,0,NA
31015,40,0,NA,0,NA
31016,11,0,NA,0,NA
31016,12,0,NA,0,NA
31016,13,0,NA,0,NA
31016,14,0,NA,0,NA
31016,15,0,NA,0,NA
31016,21,0,NA,0,NA
31016,22,0,NA,0,NA
31016,30,0,NA,0,NA
31016,40,0,NA,0,NA
31017,11,0,NA,0,NA
31017,12,0,NA,0,NA
31017,13,0,NA,0,NA
31017,14,0,NA,0,NA
31017,15,0,NA,0,NA
31017,21,0,NA,0,NA
31017,22,0,NA,0,NA
31017,30,0,NA,0,NA
31017,40,0,NA,0,NA
31018,11,0,NA,0,NA
31018,12,0,NA,0,NA
31018,13,0,NA,0,NA
31018,14,0,NA,0,NA
31018,15,0,NA,0,NA
31018,21,0,NA,0,NA
31018,22,0,NA,0,NA
31018,30,0,NA,0,NA
31018,40,0,NA,0,NA
31019,11,0,NA,0,NA
31019,12,0,NA,0,NA
31019,13,0,NA,0,NA
31019,14,0,NA,0,NA
31019,15,0,NA,0,NA
31019,21,0,NA,0,NA
31019,22,0,NA,0,NA
31019,30,0,NA,0,NA
31019,40,0,NA,0,NA
31020,11,0,NA,0,NA
31020,12,0,NA,0,NA
31020,13,0,NA,0,NA
31020,14,0,NA,0,NA
31020,15,0,NA,0,NA
31020,21,0,NA,0,NA
31020,22,0,NA,0,NA
31020,30,0,NA,0,NA
31020,40,0,NA,0,NA
31021,11,0,NA,0,NA
31021,12,0,NA,0,NA
31021,13,0,NA,0,NA
31021,14,0,NA,0,NA
31021,15,0,NA,0,NA
31021,21,0,NA,0,NA
31021,22,0,NA,0,NA
31021,30,0,NA,0,NA
31021,40,0,NA,0,NA
31022,11,0,NA,0,NA
31022,12,0,NA,0,NA
31022,13,0,NA,0,NA
31022,14,0,NA,0,NA
31022,15,0,NA,0,NA
31022,21,0,NA,0,NA
31022,22,0,NA,0,NA
31022,30,0,NA,0,NA
31022,40,0,NA,0,NA
31023,11,0,NA,0,NA
31023,12,0,NA,0,NA
31023,13,0,NA,0,NA
31023,14,0,NA,0,NA
31023,15,0,NA,0,NA
31023,21,0,NA,0,NA
31023,22,0,NA,0,NA
31023,30,0,NA,0,NA
31023,40,0,NA,0,NA
31024,11,0,NA,0,NA
31024,12,0,NA,0,NA
31024,13,0,NA,0,NA
31024,14,0,NA,0,NA
31024,15,0,NA,0,NA
31024,21,0,NA,0,NA
31024,22,0,NA,0,NA
31024,30,0,NA,0,NA
31024,40,0,NA,0,NA
31025,11,0,NA,0,NA
31025,12,0,NA,0,NA
31025,13,0,NA,0,NA
31025,14,0,NA,0,NA
31025,15,0,NA,0,NA
31025,21,0,NA,0,NA
31025,22,0,NA,0,NA
31025,30,0,NA,0,NA
31025,40,0,NA,0,NA
31026,11,0,NA,0,NA
31026,12,0,NA,0,NA
31026,13,0,NA,0,NA
31026,14,0,NA,0,NA
31026,15,0,NA,0,NA
31026,21,0,NA,0,NA
31026,22,0,NA,0,NA
31026,30,0,NA,0,NA
31026,40,0,NA,0,NA
31027,11,0,NA,0,NA
31027,12,0,NA,0,NA
31027,13,0,NA,0,NA
31027,14,0,NA,0,NA
31027,15,0,NA,0,NA
31027,21,0,NA,0,NA
31027,22,0,NA,0,NA
31027,30,0,NA,0,NA
31027,40,0,NA,0,NA
31028,11,0,NA,0,NA
31028,12,0,NA,0,NA
31028,13,0,NA,0,NA
31028,14,0,NA,0,NA
31028,15,0,NA,0,NA
31028,21,0,NA,0,NA
31028,22,0,NA,0,NA
31028,30,0,NA,0,NA
31028,40,0,NA,0,NA
31029,11,0,NA,0,NA
31029,12,0,NA,0,NA
31029,13,0,NA,0,NA
31029,14,0,NA,0,NA
31029,15,0,NA,0,NA
31029,21,0,NA,0,NA
31029,22,0,NA,0,NA
31029,30,0,NA,0,NA
31029,40,0,NA,0,NA
31030,11,0,NA,0,NA
31030,12,0,NA,0,NA
31030,13,0,NA,0,NA
31030,14,0,NA,0,NA
31030,15,0,NA,0,NA
31030,21,0,NA,0,NA
31030,22,0,NA,0,NA
31030,30,0,NA,0,NA
31030,40,0,NA,0,NA
31031,11,0,NA,0,NA
31031,12,0,NA,0,NA
31031,13,0,NA,0,NA
31031,14,0,NA,0,NA
31031,15,0,NA,0,NA
31031,21,0,NA,0,NA
31031,22,0,NA,0,NA
31031,30,0,NA,0,NA
31031,40,0,NA,0,NA
31032,11,0,NA,0,NA
31032,12,0,NA,0,NA
31032,13,0,NA,0,NA
31032,14,0,NA,0,NA
31032,15,0,NA,0,NA
31032,21,0,NA,0,NA
31032,22,0,NA,0,NA
31032,30,0,NA,0,NA
31032,40,0,NA,0,NA
31033,11,0,NA,0,NA
31033,12,0,NA,0,NA
31033,13,0,NA,0,NA
31033,14,0,NA,0,NA
31033,15,0,NA,0,NA
31033,21,0,NA,0,NA
31033,22,0,NA,0,NA
31033,30,0,NA,0,NA
31033,40,0,NA,0,NA
31034,11,0,NA,0,NA
31034,12,0,NA,0,NA
31034,13,0,NA,0,NA
31034,14,0,NA,0,NA
31034,15,0,NA,0,NA
31034,21,0,NA,0,NA
31034,22,0,NA,0,NA
31034,30,0,NA,0,NA
31034,40,0,NA,0,NA
31035,11,0,NA,0,NA
31035,12,0,NA,0,NA
31035,13,0,NA,0,NA
31035,14,0,NA,0,NA
31035,15,0,NA,0,NA
31035,21,0,NA,0,NA
31035,22,0,NA,0,NA
31035,30,0,NA,0,NA
31035,40,0,NA,0,NA
31036,11,0,NA,0,NA
31036,12,0,NA,0,NA
31036,13,0,NA,0,NA
31036,14,0,NA,0,NA
31036,15,0,NA,0,NA
31036,21,0,NA,0,NA
31036,22,0,NA,0,NA
31036,30,0,NA,0,NA
31036,40,0,NA,0,NA
31037,11,0,NA,0,NA
31037,12,0,NA,0,NA
31037,13,0,NA,0,NA
31037,14,0,NA,0,NA
31037,15,0,NA,0,NA
31037,21,0,NA,0,NA
31037,22,0,NA,0,NA
31037,30,0,NA,0,NA
31037,40,0,NA,0,NA
31038,11,0,NA,0,NA
31038,12,0,NA,0,NA
31038,13,0,NA,0,NA
31038,14,0,NA,0,NA
31038,15,0,NA,0,NA
31038,21,0,NA,0,NA
31038,22,0,NA,0,NA
31038,30,0,NA,0,NA
31038,40,0,NA,0,NA
31039,11,0,NA,0,NA
31039,12,0,NA,0,NA
31039,13,0,NA,0,NA
31039,14,0,NA,0,NA
31039,15,0,NA,0,NA
31039,21,0,NA,0,NA
31039,22,0,NA,0,NA
31039,30,0,NA,0,NA
31039,40,0,NA,0,NA
31040,11,0,NA,0,NA
31040,12,0,NA,0,NA
31040,13,0,NA,0,NA
31040,14,0,NA,0,NA
31040,15,0,NA,0,NA
31040,21,0,NA,0,NA
31040,22,0,NA,0,NA
31040,30,0,NA,0,NA
31040,40,0,NA,0,NA
31041,11,0,NA,0,NA
31041,12,0,NA,0,NA
31041,13,0,NA,0,NA
31041,14,0,NA,0,NA
31041,15,0,NA,0,NA
31041,21,0,NA,0,NA
31041,22,0,NA,0,NA
31041,30,0,NA,0,NA
31041,40,0,NA,0,NA
31042,11,0,NA,0,NA
31042,12,0,NA,0,NA
31042,13,0,NA,0,NA
31042,14,0,NA,0,NA
31042,15,0,NA,0,NA
31042,21,0,NA,0,NA
31042,22,0,NA,0,NA
31042,30,0,NA,0,NA
31042,40,0,NA,0,NA
31043,11,0,NA,0,NA
31043,12,0,NA,0,NA
31043,13,0,NA,0,NA
31043,14,0,NA,0,NA
31043,15,0,NA,0,NA
31043,21,0,NA,0,NA
31043,22,0,NA,0,NA
31043,30,0,NA,0,NA
31043,40,0,NA,0,NA
31044,11,0,NA,0,NA
31044,12,0,NA,0,NA
31044,13,0,NA,0,NA
31044,14,0,NA,0,NA
31044,15,0,NA,0,NA
31044,21,0,NA,0,NA
31044,22,0,NA,0,NA
31044,30,0,NA,0,NA
31044,40,0,NA,0,NA
31045,11,0,NA,0,NA
31045,12,0,NA,0,NA
31045,13,0,NA,0,NA
31045,14,0,NA,0,NA
31045,15,0,NA,0,NA
31045,21,0,NA,0,NA
31045,22,0,NA,0,NA
31045,30,0,NA,0,NA
31045,40,0,NA,0,NA
31046,11,0,NA,0,NA
31046,12,0,NA,0,NA
31046,13,0,NA,0,NA
31046,14,0,NA,0,NA
31046,15,0,NA,0,NA
31046,21,0,NA,0,NA
31046,22,0,NA,0,NA
31046,30,0,NA,0,NA
31046,40,0,NA,0,NA
31047,11,0,NA,0,NA
31047,12,0,NA,0,NA
31047,13,0,NA,0,NA
31047,14,0,NA,0,NA
31047,15,0,NA,0,NA
31047,21,0,NA,0,NA
31047,22,0,NA,0,NA
31047,30,0,NA,0,NA
31047,40,0,NA,0,NA
31048,11,0,NA,0,NA
31048,12,0,NA,0,NA
31048,13,0,NA,0,NA
31048,14,0,NA,0,NA
31048,15,0,NA,0,NA
31048,21,0,NA,0,NA
31048,22,0,NA,0,NA
31048,30,0,NA,0,NA
31048,40,0,NA,0,NA
31049,11,0,NA,0,NA
31049,12,0,NA,0,NA
31049,13,0,NA,0,NA
31049,14,0,NA,0,NA
31049,15,0,NA,0,NA
31049,21,0,NA,0,NA
31049,22,0,NA,0,NA
31049,30,0,NA,0,NA
31049,40,0,NA,0,NA
31050,11,1,35,1,18
31050,12,2,NA,2,NA
31050,13,2,NA,2,NA
31050,14,2,NA,2,NA
31050,15,2,NA,2,NA
31050,21,2,NA,2,NA
31050,22,2,NA,2,NA
31050,30,2,NA,2,NA
31050,40,0,0,0,0
31051,11,0,NA,0,NA
31051,12,0,NA,0,NA
31051,13,0,NA,0,NA
31051,14,0,NA,0,NA
31051,15,0,NA,0,NA
31051,21,0,NA,0,NA
31051,22,0,NA,0,NA
31051,30,0,NA,0,NA
31051,40,0,NA,0,NA
31052,11,0,NA,0,NA
31052,12,0,NA,0,NA
31052,13,0,NA,0,NA
31052,14,0,NA,0,NA
31052,15,0,NA,0,NA
31052,21,0,NA,0,NA
31052,22,0,NA,0,NA
31052,30,0,NA,0,NA
31052,40,0,NA,0,NA
31053,11,0,NA,0,NA
31053,12,0,NA,0,NA
31053,13,0,NA,0,NA
31053,14,0,NA,0,NA
31053,15,0,NA,0,NA
31053,21,0,NA,0,NA
31053,22,0,NA,0,NA
31053,30,0,NA,0,NA
31053,40,0,NA,0,NA
31054,11,0,NA,0,NA
31054,12,0,NA,0,NA
31054,13,0,NA,0,NA
31054,14,0,NA,0,NA
31054,15,0,NA,0,NA
31054,21,0,NA,0,NA
31054,22,0,NA,0,NA
31054,30,0,NA,0,NA
31054,40,0,NA,0,NA
31055,11,0,NA,0,NA
31055,12,0,NA,0,NA
31055,13,0,NA,0,NA
31055,14,0,NA,0,NA
31055,15,0,NA,0,NA
31055,21,0,NA,0,NA
31055,22,0,NA,0,NA
31055,30,0,NA,0,NA
31055,40,0,NA,0,NA
31056,11,2,NA,2,NA
31056,12,2,NA,2,NA
31056,13,2,NA,2,NA
31056,14,2,NA,2,NA
31056,15,2,NA,2,NA
31056,21,2,NA,2,NA
31056,22,2,NA,2,NA
31056,30,2,NA,2,NA
31056,40,0,0,0,0
31057,11,0,NA,0,NA
31057,12,0,NA,0,NA
31057,13,0,NA,0,NA
31057,14,0,NA,0,NA
31057,15,0,NA,0,NA
31057,21,0,NA,0,NA
31057,22,0,NA,0,NA
31057,30,0,NA,0,NA
31057,40,0,NA,0,NA
31058,11,0,NA,0,NA
31058,12,0,NA,0,NA
31058,13,0,NA,0,NA
31058,14,0,NA,0,NA
31058,15,0,NA,0,NA
31058,21,0,NA,0,NA
31058,22,0,NA,0,NA
31058,30,0,NA,0,NA
31058,40,0,NA,0,NA
31059,11,2,NA,2,NA
31059,12,2,NA,2,NA
31059,13,2,NA,2,NA
31059,14,2,NA,2,NA
31059,15,2,NA,2,NA
31059,21,2,NA,2,NA
31059,22,2,NA,2,NA
31059,30,2,NA,2,NA
31059,40,0,0,0,0
31060,11,0,NA,0,NA
31060,12,0,NA,0,NA
31060,13,0,NA,0,NA
31060,14,0,NA,0,NA
31060,15,0,NA,0,NA
31060,21,0,NA,0,NA
31060,22,0,NA,0,NA
31060,30,0,NA,0,NA
31060,40,0,NA,0,NA
31061,11,0,NA,0,NA
31061,12,0,NA,0,NA
31061,13,0,NA,0,NA
31061,14,0,NA,0,NA
31061,15,0,NA,0,NA
31061,21,0,NA,0,NA
31061,22,0,NA,0,NA
31061,30,0,NA,0,NA
31061,40,0,NA,0,NA
31062,11,0,NA,0,NA
31062,12,0,NA,0,NA
31062,13,0,NA,0,NA
31062,14,0,NA,0,NA
31062,15,0,NA,0,NA
31062,21,0,NA,0,NA
31062,22,0,NA,0,NA
31062,30,0,NA,0,NA
31062,40,0,NA,0,NA
31063,11,0,NA,0,NA
31063,12,0,NA,0,NA
31063,13,0,NA,0,NA
31063,14,0,NA,0,NA
31063,15,0,NA,0,NA
31063,21,0,NA,0,NA
31063,22,0,NA,0,NA
31063,30,0,NA,0,NA
31063,40,0,NA,0,NA
31064,11,0,NA,0,NA
31064,12,0,NA,0,NA
31064,13,0,NA,0,NA
31064,14,0,NA,0,NA
31064,15,0,NA,0,NA
31064,21,0,NA,0,NA
31064,22,0,NA,0,NA
31064,30,0,NA,0,NA
31064,40,0,NA,0,NA
31065,11,0,NA,0,NA
31065,12,0,NA,0,NA
31065,13,0,NA,0,NA
31065,14,0,NA,0,NA
31065,15,0,NA,0,NA
31065,21,0,NA,0,NA
31065,22,0,NA,0,NA
31065,30,0,NA,0,NA
31065,40,0,NA,0,NA
31066,11,0,NA,0,NA
31066,12,0,NA,0,NA
31066,13,0,NA,0,NA
31066,14,0,NA,0,NA
31066,15,0,NA,0,NA
31066,21,0,NA,0,NA
31066,22,0,NA,0,NA
31066,30,0,NA,0,NA
31066,40,0,NA,0,NA
31067,11,0,NA,0,NA
31067,12,0,NA,0,NA
31067,13,0,NA,0,NA
31067,14,0,NA,0,NA
31067,15,0,NA,0,NA
31067,21,0,NA,0,NA
31067,22,0,NA,0,NA
31067,30,0,NA,0,NA
31067,40,0,NA,0,NA
31068,11,0,NA,0,NA
31068,12,0,NA,0,NA
31068,13,0,NA,0,NA
31068,14,0,NA,0,NA
31068,15,0,NA,0,NA
31068,21,0,NA,0,NA
31068,22,0,NA,0,NA
31068,30,0,NA,0,NA
31068,40,0,NA,0,NA
31069,11,0,NA,0,NA
31069,12,0,NA,0,NA
31069,13,0,NA,0,NA
31069,14,0,NA,0,NA
31069,15,0,NA,0,NA
31069,21,0,NA,0,NA
31069,22,0,NA,0,NA
31069,30,0,NA,0,NA
31069,40,0,NA,0,NA
31070,11,0,NA,0,NA
31070,12,0,NA,0,NA
31070,13,0,NA,0,NA
31070,14,0,NA,0,NA
31070,15,0,NA,0,NA
31070,21,0,NA,0,NA
31070,22,0,NA,0,NA
31070,30,0,NA,0,NA
31070,40,0,NA,0,NA
31071,11,0,NA,0,NA
31071,12,0,NA,0,NA
31071,13,0,NA,0,NA
31071,14,0,NA,0,NA
31071,15,0,NA,0,NA
31071,21,0,NA,0,NA
31071,22,0,NA,0,NA
31071,30,0,NA,0,NA
31071,40,0,NA,0,NA
31072,11,0,NA,0,NA
31072,12,0,NA,0,NA
31072,13,0,NA,0,NA
31072,14,0,NA,0,NA
31072,15,0,NA,0,NA
31072,21,0,NA,0,NA
31072,22,0,NA,0,NA
31072,30,0,NA,0,NA
31072,40,0,NA,0,NA
31073,11,0,NA,0,NA
31073,12,0,NA,0,NA
31073,13,0,NA,0,NA
31073,14,0,NA,0,NA
31073,15,0,NA,0,NA
31073,21,0,NA,0,NA
31073,22,0,NA,0,NA
31073,30,0,NA,0,NA
31073,40,0,NA,0,NA
31074,11,0,NA,0,NA
31074,12,0,NA,0,NA
31074,13,0,NA,0,NA
31074,14,0,NA,0,NA
31074,15,0,NA,0,NA
31074,21,0,NA,0,NA
31074,22,0,NA,0,NA
31074,30,0,NA,0,NA
31074,40,0,NA,0,NA
31075,11,0,NA,0,NA
31075,12,0,NA,0,NA
31075,13,0,NA,0,NA
31075,14,0,NA,0,NA
31075,15,0,NA,0,NA
31075,21,0,NA,0,NA
31075,22,0,NA,0,NA
31075,30,0,NA,0,NA
31075,40,0,NA,0,NA
31076,11,0,NA,0,NA
31076,12,0,NA,0,NA
31076,13,0,NA,0,NA
31076,14,0,NA,0,NA
31076,15,0,NA,0,NA
31076,21,0,NA,0,NA
31076,22,0,NA,0,NA
31076,30,0,NA,0,NA
31076,40,0,NA,0,NA
31077,11,0,NA,0,NA
31077,12,0,NA,0,NA
31077,13,0,NA,0,NA
31077,14,0,NA,0,NA
31077,15,0,NA,0,NA
31077,21,0,NA,0,NA
31077,22,0,NA,0,NA
31077,30,0,NA,0,NA
31077,40,0,NA,0,NA
31078,11,0,NA,0,NA
31078,12,0,NA,0,NA
31078,13,0,NA,0,NA
31078,14,0,NA,0,NA
31078,15,0,NA,0,NA
31078,21,0,NA,0,NA
31078,22,0,NA,0,NA
31078,30,0,NA,0,NA
31078,40,0,NA,0,NA
31079,11,0,NA,0,NA
31079,12,0,NA,0,NA
31079,13,0,NA,0,NA
31079,14,0,NA,0,NA
31079,15,0,NA,0,NA
31079,21,0,NA,0,NA
31079,22,0,NA,0,NA
31079,30,0,NA,0,NA
31079,40,0,NA,0,NA
31080,11,0,NA,0,NA
31080,12,0,NA,0,NA
31080,13,0,NA,0,NA
31080,14,0,NA,0,NA
31080,15,0,NA,0,NA
31080,21,0,NA,0,NA
31080,22,0,NA,0,NA
31080,30,0,NA,0,NA
31080,40,0,NA,0,NA
31081,11,0,NA,0,NA
31081,12,0,NA,0,NA
31081,13,0,NA,0,NA
31081,14,0,NA,0,NA
31081,15,0,NA,0,NA
31081,21,0,NA,0,NA
31081,22,0,NA,0,NA
31081,30,0,NA,0,NA
31081,40,0,NA,0,NA
31082,11,0,NA,0,NA
31082,12,0,NA,0,NA
31082,13,0,NA,0,NA
31082,14,0,NA,0,NA
