ubicageo_f,esquprof_b,sexostt,sexos1,sexos2
30013,34,0,0,0
30013,35,0,0,0
30013,40,0,0,0
30014,11,NA,NA,NA
30014,12,NA,NA,NA
30014,13,NA,NA,NA
30014,21,NA,NA,NA
30014,22,NA,NA,NA
30014,23,NA,NA,NA
30014,31,NA,NA,NA
30014,32,NA,NA,NA
30014,33,NA,NA,NA
30014,34,NA,NA,NA
30014,35,NA,NA,NA
30014,40,NA,NA,NA
30015,11,33,28,5
30015,12,0,0,0
30015,13,0,0,0
30015,21,0,0,0
30015,22,0,0,0
30015,23,0,0,0
30015,31,0,0,0
30015,32,0,0,0
30015,33,0,0,0
30015,34,0,0,0
30015,35,0,0,0
30015,40,0,0,0
30016,11,0,0,0
30016,12,0,0,0
30016,13,0,0,0
30016,21,0,0,0
30016,22,0,0,0
30016,23,0,0,0
30016,31,0,0,0
30016,32,0,0,0
30016,33,0,0,0
30016,34,0,0,0
30016,35,0,0,0
30016,40,0,0,0
30017,11,0,0,0
30017,12,0,0,0
30017,13,10,10,0
30017,21,0,0,0
30017,22,0,0,0
30017,23,0,0,0
30017,31,0,0,0
30017,32,0,0,0
30017,33,0,0,0
30017,34,0,0,0
30017,35,0,0,0
30017,40,0,0,0
30018,11,0,0,0
30018,12,0,0,0
30018,13,0,0,0
30018,21,0,0,0
30018,22,0,0,0
30018,23,0,0,0
30018,31,0,0,0
30018,32,0,0,0
30018,33,0,0,0
30018,34,0,0,0
30018,35,0,0,0
30018,40,0,0,0
30019,11,0,0,0
30019,12,0,0,0
30019,13,0,0,0
30019,21,0,0,0
30019,22,0,0,0
30019,23,0,0,0
30019,31,0,0,0
30019,32,0,0,0
30019,33,0,0,0
30019,34,0,0,0
30019,35,0,0,0
30019,40,0,0,0
30020,11,0,0,0
30020,12,0,0,0
30020,13,0,0,0
30020,21,0,0,0
30020,22,0,0,0
30020,23,0,0,0
30020,31,0,0,0
30020,32,0,0,0
30020,33,0,0,0
30020,34,0,0,0
30020,35,0,0,0
30020,40,0,0,0
30021,11,0,0,0
30021,12,0,0,0
30021,13,0,0,0
30021,21,0,0,0
30021,22,0,0,0
30021,23,0,0,0
30021,31,0,0,0
30021,32,0,0,0
30021,33,0,0,0
30021,34,0,0,0
30021,35,0,0,0
30021,40,0,0,0
30022,11,5,4,1
30022,12,0,0,0
30022,13,0,0,0
30022,21,0,0,0
30022,22,0,0,0
30022,23,0,0,0
30022,31,0,0,0
30022,32,0,0,0
30022,33,0,0,0
30022,34,0,0,0
30022,35,0,0,0
30022,40,0,0,0
30023,11,14,12,2
30023,12,0,0,0
30023,13,0,0,0
30023,21,0,0,0
30023,22,0,0,0
30023,23,0,0,0
30023,31,0,0,0
30023,32,0,0,0
30023,33,0,0,0
30023,34,0,0,0
30023,35,0,0,0
30023,40,0,0,0
30024,11,0,0,0
30024,12,0,0,0
30024,13,10,9,1
30024,21,0,0,0
30024,22,0,0,0
30024,23,0,0,0
30024,31,0,0,0
30024,32,0,0,0
30024,33,0,0,0
30024,34,0,0,0
30024,35,0,0,0
30024,40,0,0,0
30025,11,0,0,0
30025,12,0,0,0
30025,13,0,0,0
30025,21,0,0,0
30025,22,0,0,0
30025,23,0,0,0
30025,31,0,0,0
30025,32,0,0,0
30025,33,0,0,0
30025,34,0,0,0
30025,35,0,0,0
30025,40,0,0,0
30026,11,0,0,0
30026,12,0,0,0
30026,13,0,0,0
30026,21,0,0,0
30026,22,0,0,0
30026,23,0,0,0
30026,31,0,0,0
30026,32,0,0,0
30026,33,0,0,0
30026,34,5,5,0
30026,35,0,0,0
30026,40,0,0,0
30027,11,1,1,0
30027,12,0,0,0
30027,13,0,0,0
30027,21,0,0,0
30027,22,0,0,0
30027,23,0,0,0
30027,31,0,0,0
30027,32,0,0,0
30027,33,0,0,0
30027,34,0,0,0
30027,35,0,0,0
30027,40,0,0,0
30028,11,110,91,19
30028,12,0,0,0
30028,13,0,0,0
30028,21,0,0,0
30028,22,0,0,0
30028,23,0,0,0
30028,31,0,0,0
30028,32,0,0,0
30028,33,0,0,0
30028,34,0,0,0
30028,35,0,0,0
30028,40,0,0,0
30029,11,0,0,0
30029,12,0,0,0
30029,13,0,0,0
30029,21,0,0,0
30029,22,0,0,0
30029,23,0,0,0
30029,31,0,0,0
30029,32,0,0,0
30029,33,0,0,0
30029,34,0,0,0
30029,35,0,0,0
30029,40,0,0,0
30030,11,16,12,4
30030,12,0,0,0
30030,13,0,0,0
30030,21,0,0,0
30030,22,0,0,0
30030,23,0,0,0
30030,31,0,0,0
30030,32,0,0,0
30030,33,0,0,0
30030,34,0,0,0
30030,35,0,0,0
30030,40,0,0,0
30031,11,15,14,1
30031,12,0,0,0
30031,13,0,0,0
30031,21,0,0,0
30031,22,0,0,0
30031,23,0,0,0
30031,31,0,0,0
30031,32,0,0,0
30031,33,0,0,0
30031,34,0,0,0
30031,35,0,0,0
30031,40,0,0,0
30032,11,0,0,0
30032,12,0,0,0
30032,13,0,0,0
30032,21,0,0,0
30032,22,0,0,0
30032,23,0,0,0
30032,31,0,0,0
30032,32,0,0,0
30032,33,0,0,0
30032,34,0,0,0
30032,35,0,0,0
30032,40,0,0,0
30033,11,27,26,1
30033,12,0,0,0
30033,13,0,0,0
30033,21,0,0,0
30033,22,0,0,0
30033,23,0,0,0
30033,31,0,0,0
30033,32,0,0,0
30033,33,0,0,0
30033,34,0,0,0
30033,35,0,0,0
30033,40,0,0,0
30034,11,28,22,6
30034,12,0,0,0
30034,13,0,0,0
30034,21,0,0,0
30034,22,0,0,0
30034,23,0,0,0
30034,31,0,0,0
30034,32,0,0,0
30034,33,0,0,0
30034,34,0,0,0
30034,35,0,0,0
30034,40,0,0,0
30035,11,18,14,4
30035,12,0,0,0
30035,13,0,0,0
30035,21,0,0,0
30035,22,0,0,0
30035,23,0,0,0
30035,31,0,0,0
30035,32,0,0,0
30035,33,0,0,0
30035,34,0,0,0
30035,35,0,0,0
30035,40,0,0,0
30036,11,0,0,0
30036,12,0,0,0
30036,13,0,0,0
30036,21,0,0,0
30036,22,0,0,0
30036,23,0,0,0
30036,31,0,0,0
30036,32,0,0,0
30036,33,0,0,0
30036,34,0,0,0
30036,35,0,0,0
30036,40,0,0,0
30037,11,15,14,1
30037,12,0,0,0
30037,13,0,0,0
30037,21,0,0,0
30037,22,0,0,0
30037,23,0,0,0
30037,31,0,0,0
30037,32,0,0,0
30037,33,0,0,0
30037,34,0,0,0
30037,35,0,0,0
30037,40,0,0,0
30038,11,61,47,14
30038,12,0,0,0
30038,13,0,0,0
30038,21,0,0,0
30038,22,0,0,0
30038,23,0,0,0
30038,31,0,0,0
30038,32,0,0,0
30038,33,0,0,0
30038,34,0,0,0
30038,35,0,0,0
30038,40,0,0,0
30039,11,333,220,113
30039,12,0,0,0
30039,13,0,0,0
30039,21,0,0,0
30039,22,0,0,0
30039,23,0,0,0
30039,31,0,0,0
30039,32,0,0,0
30039,33,0,0,0
30039,34,0,0,0
30039,35,0,0,0
30039,40,0,0,0
30040,11,7,5,2
30040,12,0,0,0
30040,13,0,0,0
30040,21,0,0,0
30040,22,0,0,0
30040,23,0,0,0
30040,31,0,0,0
30040,32,0,0,0
30040,33,0,0,0
30040,34,0,0,0
30040,35,0,0,0
30040,40,0,0,0
30041,11,0,0,0
30041,12,0,0,0
30041,13,0,0,0
30041,21,0,0,0
30041,22,0,0,0
30041,23,0,0,0
30041,31,0,0,0
30041,32,0,0,0
30041,33,0,0,0
30041,34,0,0,0
30041,35,0,0,0
30041,40,0,0,0
30042,11,0,0,0
30042,12,0,0,0
30042,13,0,0,0
30042,21,0,0,0
30042,22,0,0,0
30042,23,0,0,0
30042,31,0,0,0
30042,32,0,0,0
30042,33,0,0,0
30042,34,0,0,0
30042,35,0,0,0
30042,40,0,0,0
30043,11,0,0,0
30043,12,0,0,0
30043,13,0,0,0
30043,21,0,0,0
30043,22,0,0,0
30043,23,0,0,0
30043,31,0,0,0
30043,32,0,0,0
30043,33,0,0,0
30043,34,0,0,0
30043,35,0,0,0
30043,40,0,0,0
30044,11,0,0,0
30044,12,0,0,0
30044,13,0,0,0
30044,21,0,0,0
30044,22,0,0,0
30044,23,0,0,0
30044,31,0,0,0
30044,32,0,0,0
30044,33,0,0,0
30044,34,0,0,0
30044,35,0,0,0
30044,40,0,0,0
30045,11,44,33,11
30045,12,0,0,0
30045,13,0,0,0
30045,21,0,0,0
30045,22,0,0,0
30045,23,0,0,0
30045,31,0,0,0
30045,32,0,0,0
30045,33,0,0,0
30045,34,0,0,0
30045,35,0,0,0
30045,40,0,0,0
30046,11,0,0,0
30046,12,0,0,0
30046,13,0,0,0
30046,21,0,0,0
30046,22,0,0,0
30046,23,0,0,0
30046,31,0,0,0
30046,32,0,0,0
30046,33,0,0,0
30046,34,0,0,0
30046,35,0,0,0
30046,40,0,0,0
30047,11,40,34,6
30047,12,0,0,0
30047,13,0,0,0
30047,21,0,0,0
30047,22,0,0,0
30047,23,0,0,0
30047,31,0,0,0
30047,32,0,0,0
30047,33,0,0,0
30047,34,0,0,0
30047,35,0,0,0
30047,40,0,0,0
30048,11,77,63,14
30048,12,0,0,0
30048,13,0,0,0
30048,21,0,0,0
30048,22,0,0,0
30048,23,0,0,0
30048,31,0,0,0
30048,32,0,0,0
30048,33,0,0,0
30048,34,0,0,0
30048,35,0,0,0
30048,40,0,0,0
30049,11,21,20,1
30049,12,0,0,0
30049,13,0,0,0
30049,21,0,0,0
30049,22,0,0,0
30049,23,0,0,0
30049,31,0,0,0
30049,32,0,0,0
30049,33,0,0,0
30049,34,0,0,0
30049,35,0,0,0
30049,40,0,0,0
30050,11,0,0,0
30050,12,0,0,0
30050,13,0,0,0
30050,21,0,0,0
30050,22,0,0,0
30050,23,0,0,0
30050,31,0,0,0
30050,32,0,0,0
30050,33,0,0,0
30050,34,0,0,0
30050,35,0,0,0
30050,40,0,0,0
30051,11,20,17,3
30051,12,0,0,0
30051,13,19,19,0
30051,21,0,0,0
30051,22,0,0,0
30051,23,0,0,0
30051,31,0,0,0
30051,32,0,0,0
30051,33,0,0,0
30051,34,0,0,0
30051,35,0,0,0
30051,40,0,0,0
30052,11,8,7,1
30052,12,0,0,0
30052,13,0,0,0
30052,21,0,0,0
30052,22,0,0,0
30052,23,0,0,0
30052,31,0,0,0
30052,32,0,0,0
30052,33,0,0,0
30052,34,0,0,0
30052,35,0,0,0
30052,40,0,0,0
30053,11,20,16,4
30053,12,0,0,0
30053,13,0,0,0
30053,21,0,0,0
30053,22,0,0,0
30053,23,0,0,0
30053,31,0,0,0
30053,32,0,0,0
30053,33,0,0,0
30053,34,0,0,0
30053,35,0,0,0
30053,40,0,0,0
30054,11,8,8,0
30054,12,0,0,0
30054,13,0,0,0
30054,21,0,0,0
30054,22,0,0,0
30054,23,0,0,0
30054,31,0,0,0
30054,32,0,0,0
30054,33,0,0,0
30054,34,0,0,0
30054,35,0,0,0
30054,40,0,0,0
30055,11,0,0,0
30055,12,0,0,0
30055,13,0,0,0
30055,21,0,0,0
30055,22,0,0,0
30055,23,0,0,0
30055,31,0,0,0
30055,32,0,0,0
30055,33,0,0,0
30055,34,0,0,0
30055,35,0,0,0
30055,40,0,0,0
30056,11,0,0,0
30056,12,0,0,0
30056,13,0,0,0
30056,21,0,0,0
30056,22,0,0,0
30056,23,0,0,0
30056,31,0,0,0
30056,32,0,0,0
30056,33,0,0,0
30056,34,0,0,0
30056,35,0,0,0
30056,40,0,0,0
30057,11,0,0,0
30057,12,0,0,0
30057,13,0,0,0
30057,21,0,0,0
30057,22,0,0,0
30057,23,0,0,0
30057,31,0,0,0
30057,32,0,0,0
30057,33,0,0,0
30057,34,0,0,0
30057,35,0,0,0
30057,40,0,0,0
30058,11,0,0,0
30058,12,0,0,0
30058,13,0,0,0
30058,21,0,0,0
30058,22,0,0,0
30058,23,0,0,0
30058,31,0,0,0
30058,32,0,0,0
30058,33,0,0,0
30058,34,0,0,0
30058,35,0,0,0
30058,40,0,0,0
30059,11,12,9,3
30059,12,0,0,0
30059,13,0,0,0
30059,21,0,0,0
30059,22,0,0,0
30059,23,0,0,0
30059,31,0,0,0
30059,32,0,0,0
30059,33,0,0,0
30059,34,0,0,0
30059,35,0,0,0
30059,40,0,0,0
30060,11,22,22,0
30060,12,0,0,0
30060,13,0,0,0
30060,21,0,0,0
30060,22,0,0,0
30060,23,0,0,0
30060,31,0,0,0
30060,32,0,0,0
30060,33,0,0,0
30060,34,0,0,0
30060,35,0,0,0
30060,40,0,0,0
30061,11,0,0,0
30061,12,0,0,0
30061,13,0,0,0
30061,21,0,0,0
30061,22,0,0,0
30061,23,0,0,0
30061,31,0,0,0
30061,32,0,0,0
30061,33,0,0,0
30061,34,0,0,0
30061,35,0,0,0
30061,40,0,0,0
30062,11,0,0,0
30062,12,0,0,0
30062,13,0,0,0
30062,21,0,0,0
30062,22,0,0,0
30062,23,0,0,0
30062,31,0,0,0
30062,32,0,0,0
30062,33,0,0,0
30062,34,0,0,0
30062,35,0,0,0
30062,40,0,0,0
30063,11,13,11,2
30063,12,0,0,0
30063,13,0,0,0
30063,21,0,0,0
30063,22,0,0,0
30063,23,0,0,0
30063,31,0,0,0
30063,32,0,0,0
30063,33,0,0,0
30063,34,0,0,0
30063,35,0,0,0
30063,40,0,0,0
30064,11,0,0,0
30064,12,0,0,0
30064,13,0,0,0
30064,21,0,0,0
30064,22,0,0,0
30064,23,0,0,0
30064,31,0,0,0
30064,32,0,0,0
30064,33,0,0,0
30064,34,0,0,0
30064,35,0,0,0
30064,40,0,0,0
30065,11,0,0,0
30065,12,0,0,0
30065,13,51,44,7
30065,21,0,0,0
30065,22,0,0,0
30065,23,0,0,0
30065,31,0,0,0
30065,32,0,0,0
30065,33,0,0,0
30065,34,0,0,0
30065,35,0,0,0
30065,40,0,0,0
30066,11,0,0,0
30066,12,0,0,0
30066,13,0,0,0
30066,21,0,0,0
30066,22,0,0,0
30066,23,0,0,0
30066,31,0,0,0
30066,32,0,0,0
30066,33,0,0,0
30066,34,0,0,0
30066,35,0,0,0
30066,40,0,0,0
30067,11,46,40,6
30067,12,0,0,0
30067,13,0,0,0
30067,21,0,0,0
30067,22,0,0,0
30067,23,0,0,0
30067,31,0,0,0
30067,32,0,0,0
30067,33,0,0,0
30067,34,0,0,0
30067,35,0,0,0
30067,40,0,0,0
30068,11,20,11,9
30068,12,0,0,0
30068,13,0,0,0
30068,21,0,0,0
30068,22,0,0,0
30068,23,0,0,0
30068,31,0,0,0
30068,32,0,0,0
30068,33,0,0,0
30068,34,0,0,0
30068,35,0,0,0
30068,40,0,0,0
30069,11,6,4,2
30069,12,0,0,0
30069,13,0,0,0
30069,21,0,0,0
30069,22,0,0,0
30069,23,0,0,0
30069,31,0,0,0
30069,32,0,0,0
30069,33,0,0,0
30069,34,0,0,0
30069,35,0,0,0
30069,40,0,0,0
30070,11,0,0,0
30070,12,0,0,0
30070,13,0,0,0
30070,21,0,0,0
30070,22,0,0,0
30070,23,0,0,0
30070,31,0,0,0
30070,32,0,0,0
30070,33,0,0,0
30070,34,0,0,0
30070,35,0,0,0
30070,40,0,0,0
30071,11,28,25,3
30071,12,0,0,0
30071,13,8,6,2
30071,21,0,0,0
30071,22,0,0,0
30071,23,0,0,0
30071,31,0,0,0
30071,32,0,0,0
30071,33,0,0,0
30071,34,0,0,0
30071,35,0,0,0
30071,40,0,0,0
30072,11,13,10,3
30072,12,0,0,0
30072,13,0,0,0
30072,21,0,0,0
30072,22,0,0,0
30072,23,0,0,0
30072,31,0,0,0
30072,32,0,0,0
30072,33,0,0,0
30072,34,0,0,0
30072,35,0,0,0
30072,40,0,0,0
30073,11,31,26,5
30073,12,0,0,0
30073,13,0,0,0
30073,21,0,0,0
30073,22,0,0,0
30073,23,0,0,0
30073,31,0,0,0
30073,32,0,0,0
30073,33,0,0,0
30073,34,0,0,0
30073,35,0,0,0
30073,40,0,0,0
30074,11,NA,NA,NA
30074,12,NA,NA,NA
30074,13,NA,NA,NA
30074,21,NA,NA,NA
30074,22,NA,NA,NA
30074,23,NA,NA,NA
30074,31,NA,NA,NA
30074,32,NA,NA,NA
30074,33,NA,NA,NA
30074,34,NA,NA,NA
30074,35,NA,NA,NA
30074,40,NA,NA,NA
30075,11,NA,NA,NA
30075,12,NA,NA,NA
30075,13,NA,NA,NA
30075,21,NA,NA,NA
30075,22,NA,NA,NA
30075,23,NA,NA,NA
30075,31,NA,NA,NA
30075,32,NA,NA,NA
30075,33,NA,NA,NA
30075,34,NA,NA,NA
30075,35,NA,NA,NA
30075,40,NA,NA,NA
30076,11,20,18,2
30076,12,0,0,0
30076,13,0,0,0
30076,21,0,0,0
30076,22,0,0,0
30076,23,0,0,0
30076,31,0,0,0
30076,32,0,0,0
30076,33,0,0,0
30076,34,0,0,0
30076,35,0,0,0
30076,40,0,0,0
30077,11,16,16,0
30077,12,0,0,0
30077,13,0,0,0
30077,21,0,0,0
30077,22,0,0,0
30077,23,0,0,0
30077,31,0,0,0
30077,32,0,0,0
30077,33,0,0,0
30077,34,0,0,0
30077,35,0,0,0
30077,40,0,0,0
30078,11,12,12,0
30078,12,0,0,0
30078,13,0,0,0
30078,21,0,0,0
30078,22,0,0,0
30078,23,0,0,0
30078,31,0,0,0
30078,32,0,0,0
30078,33,0,0,0
30078,34,0,0,0
30078,35,0,0,0
30078,40,0,0,0
30079,11,11,9,2
30079,12,0,0,0
30079,13,0,0,0
30079,21,0,0,0
30079,22,0,0,0
30079,23,0,0,0
30079,31,0,0,0
30079,32,0,0,0
30079,33,0,0,0
30079,34,0,0,0
30079,35,0,0,0
30079,40,0,0,0
30080,11,0,0,0
30080,12,0,0,0
30080,13,0,0,0
30080,21,0,0,0
30080,22,0,0,0
30080,23,0,0,0
30080,31,0,0,0
30080,32,0,0,0
30080,33,0,0,0
30080,34,0,0,0
30080,35,0,0,0
30080,40,0,0,0
30081,11,9,8,1
30081,12,0,0,0
30081,13,9,8,1
30081,21,0,0,0
30081,22,0,0,0
30081,23,0,0,0
30081,31,0,0,0
30081,32,0,0,0
30081,33,0,0,0
30081,34,0,0,0
30081,35,0,0,0
30081,40,0,0,0
30082,11,0,0,0
30082,12,0,0,0
30082,13,0,0,0
30082,21,0,0,0
30082,22,0,0,0
30082,23,0,0,0
30082,31,0,0,0
30082,32,0,0,0
30082,33,0,0,0
30082,34,0,0,0
30082,35,0,0,0
30082,40,0,0,0
30083,11,34,32,2
30083,12,0,0,0
30083,13,0,0,0
30083,21,0,0,0
30083,22,0,0,0
30083,23,0,0,0
30083,31,0,0,0
30083,32,0,0,0
30083,33,0,0,0
30083,34,0,0,0
30083,35,0,0,0
30083,40,0,0,0
30084,11,0,0,0
30084,12,3,3,0
30084,13,0,0,0
30084,21,0,0,0
30084,22,0,0,0
30084,23,0,0,0
30084,31,0,0,0
30084,32,0,0,0
30084,33,0,0,0
30084,34,0,0,0
30084,35,0,0,0
30084,40,0,0,0
30085,11,0,0,0
30085,12,0,0,0
30085,13,0,0,0
30085,21,0,0,0
30085,22,0,0,0
30085,23,0,0,0
30085,31,0,0,0
30085,32,0,0,0
30085,33,0,0,0
30085,34,0,0,0
30085,35,0,0,0
30085,40,0,0,0
30086,11,32,29,3
30086,12,0,0,0
30086,13,0,0,0
30086,21,0,0,0
30086,22,0,0,0
30086,23,0,0,0
30086,31,0,0,0
30086,32,0,0,0
30086,33,0,0,0
30086,34,0,0,0
30086,35,0,0,0
30086,40,0,0,0
30087,11,391,255,136
30087,12,0,0,0
30087,13,0,0,0
30087,21,0,0,0
30087,22,0,0,0
30087,23,0,0,0
30087,31,0,0,0
30087,32,0,0,0
30087,33,0,0,0
30087,34,0,0,0
30087,35,0,0,0
30087,40,0,0,0
30088,11,0,0,0
30088,12,0,0,0
30088,13,0,0,0
30088,21,0,0,0
30088,22,0,0,0
30088,23,0,0,0
30088,31,0,0,0
30088,32,0,0,0
30088,33,0,0,0
30088,34,0,0,0
30088,35,0,0,0
30088,40,0,0,0
30089,11,49,45,4
30089,12,0,0,0
30089,13,0,0,0
30089,21,0,0,0
30089,22,0,0,0
30089,23,0,0,0
30089,31,0,0,0
30089,32,0,0,0
30089,33,0,0,0
30089,34,0,0,0
30089,35,0,0,0
30089,40,0,0,0
30090,11,0,0,0
30090,12,0,0,0
30090,13,8,7,1
30090,21,0,0,0
30090,22,0,0,0
30090,23,0,0,0
30090,31,0,0,0
30090,32,0,0,0
30090,33,0,0,0
30090,34,0,0,0
30090,35,0,0,0
30090,40,0,0,0
30091,11,55,53,2
30091,12,0,0,0
30091,13,0,0,0
30091,21,0,0,0
30091,22,0,0,0
30091,23,0,0,0
30091,31,0,0,0
30091,32,0,0,0
30091,33,0,0,0
30091,34,0,0,0
30091,35,0,0,0
30091,40,0,0,0
30092,11,NA,NA,NA
30092,12,NA,NA,NA
30092,13,NA,NA,NA
30092,21,NA,NA,NA
30092,22,NA,NA,NA
30092,23,NA,NA,NA
30092,31,NA,NA,NA
30092,32,NA,NA,NA
30092,33,NA,NA,NA
30092,34,NA,NA,NA
30092,35,NA,NA,NA
30092,40,NA,NA,NA
30093,11,NA,NA,NA
30093,12,NA,NA,NA
30093,13,NA,NA,NA
30093,21,NA,NA,NA
30093,22,NA,NA,NA
30093,23,NA,NA,NA
30093,31,NA,NA,NA
30093,32,NA,NA,NA
30093,33,NA,NA,NA
30093,34,NA,NA,NA
30093,35,NA,NA,NA
30093,40,NA,NA,NA
30094,11,12,11,1
30094,12,0,0,0
30094,13,0,0,0
30094,21,0,0,0
30094,22,0,0,0
30094,23,0,0,0
30094,31,0,0,0
30094,32,0,0,0
30094,33,0,0,0
30094,34,0,0,0
30094,35,0,0,0
30094,40,0,0,0
30095,11,8,8,0
30095,12,0,0,0
30095,13,0,0,0
30095,21,0,0,0
30095,22,0,0,0
30095,23,0,0,0
30095,31,0,0,0
30095,32,0,0,0
30095,33,0,0,0
30095,34,0,0,0
30095,35,0,0,0
30095,40,0,0,0
30096,11,0,0,0
30096,12,0,0,0
30096,13,0,0,0
30096,21,0,0,0
30096,22,0,0,0
30096,23,0,0,0
30096,31,0,0,0
30096,32,0,0,0
30096,33,0,0,0
30096,34,0,0,0
30096,35,0,0,0
30096,40,0,0,0
30097,11,0,0,0
30097,12,0,0,0
30097,13,12,10,2
30097,21,0,0,0
30097,22,0,0,0
30097,23,0,0,0
30097,31,0,0,0
30097,32,0,0,0
30097,33,0,0,0
30097,34,0,0,0
30097,35,0,0,0
30097,40,0,0,0
30098,11,0,0,0
30098,12,0,0,0
30098,13,0,0,0
30098,21,0,0,0
30098,22,0,0,0
30098,23,0,0,0
30098,31,0,0,0
30098,32,0,0,0
30098,33,0,0,0
30098,34,0,0,0
30098,35,0,0,0
30098,40,0,0,0
30099,11,NA,NA,NA
30099,12,NA,NA,NA
30099,13,NA,NA,NA
30099,21,NA,NA,NA
30099,22,NA,NA,NA
30099,23,NA,NA,NA
30099,31,NA,NA,NA
30099,32,NA,NA,NA
30099,33,NA,NA,NA
30099,34,NA,NA,NA
30099,35,NA,NA,NA
30099,40,NA,NA,NA
30100,11,0,0,0
30100,12,0,0,0
30100,13,0,0,0
30100,21,0,0,0
30100,22,0,0,0
30100,23,0,0,0
30100,31,0,0,0
30100,32,0,0,0
30100,33,0,0,0
30100,34,0,0,0
30100,35,0,0,0
30100,40,0,0,0
30101,11,0,0,0
30101,12,0,0,0
30101,13,0,0,0
30101,21,0,0,0
30101,22,0,0,0
30101,23,0,0,0
30101,31,0,0,0
30101,32,0,0,0
30101,33,0,0,0
30101,34,0,0,0
30101,35,0,0,0
30101,40,0,0,0
30102,11,0,0,0
30102,12,0,0,0
30102,13,91,65,26
30102,21,0,0,0
30102,22,0,0,0
30102,23,0,0,0
30102,31,0,0,0
30102,32,0,0,0
30102,33,0,0,0
30102,34,0,0,0
30102,35,0,0,0
30102,40,0,0,0
30103,11,0,0,0
30103,12,0,0,0
30103,13,0,0,0
30103,21,0,0,0
30103,22,0,0,0
30103,23,0,0,0
30103,31,0,0,0
30103,32,0,0,0
30103,33,0,0,0
30103,34,0,0,0
30103,35,0,0,0
30103,40,0,0,0
30104,11,0,0,0
30104,12,0,0,0
30104,13,0,0,0
30104,21,0,0,0
30104,22,0,0,0
30104,23,0,0,0
30104,31,0,0,0
30104,32,0,0,0
30104,33,0,0,0
30104,34,0,0,0
30104,35,0,0,0
30104,40,0,0,0
30105,11,NA,NA,NA
30105,12,NA,NA,NA
30105,13,NA,NA,NA
30105,21,NA,NA,NA
30105,22,NA,NA,NA
30105,23,NA,NA,NA
30105,31,NA,NA,NA
30105,32,NA,NA,NA
30105,33,NA,NA,NA
30105,34,NA,NA,NA
30105,35,NA,NA,NA
30105,40,NA,NA,NA
30106,11,11,7,4
30106,12,0,0,0
30106,13,0,0,0
30106,21,0,0,0
30106,22,0,0,0
30106,23,0,0,0
30106,31,0,0,0
30106,32,0,0,0
30106,33,0,0,0
30106,34,0,0,0
30106,35,0,0,0
30106,40,0,0,0
30107,11,0,0,0
30107,12,0,0,0
30107,13,0,0,0
30107,21,0,0,0
30107,22,0,0,0
30107,23,0,0,0
30107,31,0,0,0
30107,32,0,0,0
30107,33,0,0,0
30107,34,0,0,0
30107,35,0,0,0
30107,40,0,0,0
30108,11,0,0,0
30108,12,0,0,0
30108,13,0,0,0
30108,21,0,0,0
30108,22,0,0,0
30108,23,0,0,0
30108,31,0,0,0
30108,32,0,0,0
30108,33,0,0,0
30108,34,0,0,0
30108,35,0,0,0
30108,40,0,0,0
30109,11,0,0,0
30109,12,0,0,0
30109,13,0,0,0
30109,21,0,0,0
30109,22,0,0,0
30109,23,0,0,0
30109,31,0,0,0
30109,32,0,0,0
30109,33,0,0,0
30109,34,0,0,0
30109,35,0,0,0
30109,40,0,0,0
30110,11,0,0,0
30110,12,0,0,0
30110,13,0,0,0
30110,21,0,0,0
30110,22,0,0,0
30110,23,0,0,0
30110,31,0,0,0
30110,32,0,0,0
30110,33,0,0,0
30110,34,0,0,0
30110,35,0,0,0
30110,40,0,0,0
30111,11,0,0,0
30111,12,0,0,0
30111,13,0,0,0
30111,21,0,0,0
30111,22,0,0,0
30111,23,0,0,0
30111,31,0,0,0
30111,32,0,0,0
30111,33,0,0,0
30111,34,0,0,0
30111,35,0,0,0
30111,40,0,0,0
30112,11,23,21,2
30112,12,0,0,0
30112,13,0,0,0
30112,21,0,0,0
30112,22,0,0,0
30112,23,0,0,0
30112,31,0,0,0
30112,32,0,0,0
30112,33,0,0,0
30112,34,0,0,0
30112,35,0,0,0
30112,40,0,0,0
30113,11,0,0,0
30113,12,0,0,0
30113,13,0,0,0
30113,21,0,0,0
30113,22,0,0,0
30113,23,0,0,0
30113,31,0,0,0
30113,32,0,0,0
30113,33,0,0,0
30113,34,0,0,0
30113,35,0,0,0
30113,40,0,0,0
30114,11,0,0,0
30114,12,0,0,0
30114,13,0,0,0
30114,21,0,0,0
30114,22,0,0,0
30114,23,0,0,0
30114,31,0,0,0
30114,32,0,0,0
30114,33,0,0,0
30114,34,0,0,0
30114,35,0,0,0
30114,40,0,0,0
30115,11,30,27,3
30115,12,0,0,0
30115,13,0,0,0
30115,21,0,0,0
30115,22,0,0,0
30115,23,0,0,0
30115,31,0,0,0
30115,32,0,0,0
30115,33,0,0,0
30115,34,0,0,0
30115,35,0,0,0
30115,40,0,0,0
30116,11,22,22,0
30116,12,0,0,0
30116,13,0,0,0
30116,21,0,0,0
30116,22,0,0,0
30116,23,0,0,0
30116,31,0,0,0
30116,32,0,0,0
30116,33,0,0,0
30116,34,0,0,0
30116,35,0,0,0
30116,40,0,0,0
30117,11,0,0,0
30117,12,0,0,0
30117,13,0,0,0
30117,21,0,0,0
30117,22,0,0,0
30117,23,0,0,0
30117,31,0,0,0
30117,32,0,0,0
