ubicageo_f,evaluati_a,esevsett,esevse1,esevse2,esevses1,esevse3,esevse4,esevse5,esevses2,esevse6,esevse7,esevses3,esevse9,esevse10,esevses4,esevse12,esevse13,esevses5,esevse15,esevse16,esevses6,esevse18,esevse19,esevsens,esevsenh,esevsenm
7001,3,23,13,10,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,23,13,10,,,
7002,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7002,2,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7002,3,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7003,1,43,37,6,22,19,3,,0,0,0,0,0,0,13,10,3,8,8,0,0,0,0,,,
7003,2,43,37,6,22,19,3,,0,0,0,0,0,0,13,10,3,8,8,0,0,0,0,,,
7003,3,43,37,6,22,19,3,,0,0,0,0,0,0,13,10,3,8,8,0,0,0,0,,,
7004,1,69,58,11,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,69,58,11,,,
7004,2,69,58,11,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,69,58,11,,,
7004,3,69,58,11,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,69,58,11,,,
7005,1,26,22,4,7,6,1,,0,0,0,9,6,3,0,0,0,0,0,0,10,10,0,,,
7005,2,26,22,4,24,20,4,,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,,,
7005,3,26,22,4,24,20,4,,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,,,
7006,1,28,24,4,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,28,24,4,,,
7006,2,28,24,4,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,28,24,4,,,
7006,3,28,24,4,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,28,24,4,,,
7007,1,20,18,2,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,20,18,2,,,
7007,2,20,18,2,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,20,18,2,,,
7007,3,20,18,2,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,20,18,2,,,
7008,1,47,34,13,2,2,0,,0,0,0,0,0,0,0,0,0,0,0,0,45,32,13,,,
7008,2,47,34,13,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,47,34,13,,,
7008,3,47,34,13,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,47,34,13,,,
7009,1,49,36,13,21,13,8,,10,7,3,6,5,1,0,0,0,1,1,0,11,10,1,,,
7009,2,49,36,13,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,49,36,13,,,
7009,3,49,36,13,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,49,36,13,,,
7010,1,33,29,4,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,33,29,4,,,
7010,2,33,29,4,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,33,29,4,,,
7010,3,33,29,4,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,33,29,4,,,
7011,1,24,22,2,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,24,22,2,,,
7011,2,24,22,2,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,24,22,2,,,
7011,3,24,22,2,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,24,22,2,,,
7012,1,103,61,42,61,30,31,,0,0,0,35,27,8,0,0,0,0,0,0,7,4,3,,,
7012,2,103,61,42,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,103,61,42,,,
7012,3,103,61,42,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,103,61,42,,,
7013,1,62,56,6,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,62,56,6,,,
7013,2,62,56,6,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,62,56,6,,,
7013,3,62,56,6,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,62,56,6,,,
7014,1,33,28,5,33,28,5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7014,2,33,28,5,33,28,5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7014,3,33,28,5,33,28,5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7015,1,92,70,22,92,70,22,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7015,2,92,70,22,21,13,8,,0,0,0,0,0,0,0,0,0,0,0,0,71,57,14,,,
7015,3,92,70,22,33,25,8,,0,0,0,0,0,0,0,0,0,0,0,0,59,45,14,,,
7016,1,34,25,9,34,25,9,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7016,2,34,25,9,34,25,9,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7016,3,34,25,9,34,25,9,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7017,1,120,85,35,8,5,3,,0,0,0,3,1,2,8,5,3,11,4,7,90,70,20,,,
7017,2,120,85,35,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,120,85,35,,,
7017,3,120,85,35,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,120,85,35,,,
7018,1,19,15,4,0,0,0,,0,0,0,0,0,0,10,9,1,0,0,0,9,6,3,,,
7018,2,19,15,4,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,19,15,4,,,
7018,3,19,15,4,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,19,15,4,,,
7019,1,364,293,71,284,227,57,,0,0,0,0,0,0,80,66,14,0,0,0,0,0,0,,,
7019,2,364,293,71,0,0,0,,0,0,0,0,0,0,364,293,71,0,0,0,0,0,0,,,
7019,3,364,293,71,0,0,0,,0,0,0,0,0,0,364,293,71,0,0,0,0,0,0,,,
7020,1,41,31,10,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,41,31,10,,,
7020,2,41,31,10,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,41,31,10,,,
7020,3,41,31,10,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,41,31,10,,,
7021,1,47,38,9,1,0,1,,2,0,2,0,0,0,0,0,0,0,0,0,44,38,6,,,
7021,2,47,38,9,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,47,38,9,,,
7021,3,47,38,9,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,47,38,9,,,
7022,1,13,12,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,13,12,1,,,
7022,2,13,12,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,13,12,1,,,
7022,3,13,12,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,13,12,1,,,
7023,1,56,56,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,56,56,0,,,
7023,2,56,56,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,56,56,0,,,
7023,3,56,56,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,56,56,0,,,
7024,1,22,19,3,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,22,19,3,,,
7024,2,22,19,3,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,22,19,3,,,
7024,3,22,19,3,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,22,19,3,,,
7025,1,24,16,8,24,16,8,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7025,2,24,16,8,24,16,8,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7025,3,24,16,8,24,16,8,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7026,1,30,30,0,10,10,0,,0,0,0,0,0,0,10,10,0,0,0,0,10,10,0,,,
7026,2,30,30,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,30,30,0,,,
7026,3,30,30,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,30,30,0,,,
7027,1,99,78,21,99,78,21,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7027,2,99,78,21,99,78,21,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7027,3,99,78,21,99,78,21,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7028,1,17,13,4,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,17,13,4,,,
7028,2,17,13,4,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,17,13,4,,,
7028,3,17,13,4,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,17,13,4,,,
7029,1,13,8,5,1,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,12,8,4,,,
7029,2,13,8,5,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,12,7,5,,,
7029,3,13,8,5,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,13,8,5,,,
7030,1,48,38,10,0,0,0,,0,0,0,0,0,0,48,38,10,0,0,0,0,0,0,,,
7030,2,48,38,10,0,0,0,,0,0,0,0,0,0,48,38,10,0,0,0,0,0,0,,,
7030,3,48,38,10,0,0,0,,0,0,0,0,0,0,48,38,10,0,0,0,0,0,0,,,
7031,1,146,126,20,119,101,18,,0,0,0,0,0,0,27,25,2,0,0,0,0,0,0,,,
7031,2,146,126,20,85,71,14,,0,0,0,0,0,0,0,0,0,0,0,0,61,55,6,,,
7031,3,146,126,20,145,125,20,,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,,,
7032,1,54,42,12,54,42,12,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7032,2,54,42,12,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,54,42,12,,,
7032,3,54,42,12,0,0,0,,0,0,0,0,0,0,54,42,12,0,0,0,0,0,0,,,
7033,1,14,9,5,7,4,3,,0,0,0,0,0,0,0,0,0,0,0,0,7,5,2,,,
7033,2,14,9,5,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,14,9,5,,,
7033,3,14,9,5,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,14,9,5,,,
7034,1,45,40,5,14,13,1,,0,0,0,0,0,0,31,27,4,0,0,0,0,0,0,,,
7034,2,45,40,5,0,0,0,,0,0,0,0,0,0,45,40,5,0,0,0,0,0,0,,,
7034,3,45,40,5,0,0,0,,0,0,0,0,0,0,45,40,5,0,0,0,0,0,0,,,
7035,1,27,13,14,27,13,14,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7035,2,27,13,14,13,10,3,,0,0,0,0,0,0,0,0,0,0,0,0,14,3,11,,,
7035,3,27,13,14,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,27,13,14,,,
7036,1,22,20,2,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,22,20,2,,,
7036,2,22,20,2,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,22,20,2,,,
7036,3,22,20,2,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,22,20,2,,,
7037,1,57,44,13,4,4,0,,6,5,1,4,4,0,43,31,12,0,0,0,0,0,0,,,
7037,2,57,44,13,4,4,0,,6,5,1,4,4,0,43,31,12,0,0,0,0,0,0,,,
7037,3,57,44,13,4,4,0,,6,5,1,4,4,0,43,31,12,0,0,0,0,0,0,,,
7038,1,22,19,3,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,22,19,3,,,
7038,2,22,19,3,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,22,19,3,,,
7038,3,22,19,3,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,22,19,3,,,
7039,1,51,41,10,19,15,4,,0,0,0,18,15,3,2,1,1,8,8,0,4,2,2,,,
7039,2,51,41,10,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,51,41,10,,,
7039,3,51,41,10,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,51,41,10,,,
7040,1,121,104,17,23,17,6,,0,0,0,8,8,0,12,12,0,2,2,0,76,65,11,,,
7040,2,121,104,17,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,121,104,17,,,
7040,3,121,104,17,25,22,3,,0,0,0,0,0,0,0,0,0,0,0,0,96,82,14,,,
7041,1,38,34,4,20,18,2,,0,0,0,12,11,1,0,0,0,0,0,0,6,5,1,,,
7041,2,38,34,4,21,19,2,,0,0,0,0,0,0,0,0,0,0,0,0,17,15,2,,,
7041,3,38,34,4,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,38,34,4,,,
7042,1,27,14,13,12,7,5,,0,0,0,0,0,0,7,7,0,3,0,3,5,0,5,,,
7042,2,27,14,13,12,7,5,,0,0,0,0,0,0,7,7,0,3,0,3,5,0,5,,,
7042,3,27,14,13,12,7,5,,0,0,0,0,0,0,7,7,0,3,0,3,5,0,5,,,
7043,1,23,14,9,6,4,2,,0,0,0,0,0,0,0,0,0,6,4,2,11,6,5,,,
7043,2,23,14,9,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,23,14,9,,,
7043,3,23,14,9,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,23,14,9,,,
7044,1,68,58,10,10,8,2,,3,3,0,0,0,0,5,5,0,5,5,0,45,37,8,,,
7044,2,68,58,10,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,68,58,10,,,
7044,3,68,58,10,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,68,58,10,,,
7045,1,19,18,1,5,5,0,,1,1,0,4,4,0,0,0,0,0,0,0,9,8,1,,,
7045,2,19,18,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,19,18,1,,,
7045,3,19,18,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,19,18,1,,,
7046,1,60,42,18,5,3,2,,0,0,0,3,1,2,0,0,0,0,0,0,52,38,14,,,
7046,2,60,42,18,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,60,42,18,,,
7046,3,60,42,18,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,60,42,18,,,
7047,1,33,29,4,18,16,2,,0,0,0,0,0,0,9,8,1,0,0,0,6,5,1,,,
7047,2,33,29,4,18,16,2,,0,0,0,0,0,0,9,8,1,0,0,0,6,5,1,,,
7047,3,33,29,4,18,16,2,,0,0,0,0,0,0,9,8,1,0,0,0,6,5,1,,,
7048,1,58,48,10,16,15,1,,20,17,3,0,0,0,0,0,0,12,11,1,10,5,5,,,
7048,2,58,48,10,8,7,1,,18,18,0,0,0,0,0,0,0,0,0,0,32,23,9,,,
7048,3,58,48,10,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,58,48,10,,,
7049,1,15,14,1,7,6,1,,4,4,0,0,0,0,0,0,0,0,0,0,4,4,0,,,
7049,2,15,14,1,7,6,1,,4,4,0,0,0,0,0,0,0,0,0,0,4,4,0,,,
7049,3,15,14,1,7,6,1,,4,4,0,0,0,0,0,0,0,0,0,0,4,4,0,,,
7050,1,18,12,6,18,12,6,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7050,2,18,12,6,18,12,6,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7050,3,18,12,6,18,12,6,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7051,1,57,39,18,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,57,39,18,,,
7051,2,57,39,18,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,57,39,18,,,
7051,3,57,39,18,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,57,39,18,,,
7052,1,172,135,37,172,135,37,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7052,2,172,135,37,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,172,135,37,,,
7052,3,172,135,37,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,172,135,37,,,
7053,1,10,8,2,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,10,8,2,,,
7053,2,10,8,2,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,10,8,2,,,
7053,3,10,8,2,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,10,8,2,,,
7054,1,46,36,10,10,7,3,,0,0,0,0,0,0,36,29,7,0,0,0,0,0,0,,,
7054,2,46,36,10,10,7,3,,0,0,0,0,0,0,36,29,7,0,0,0,0,0,0,,,
7054,3,46,36,10,10,7,3,,0,0,0,0,0,0,36,29,7,0,0,0,0,0,0,,,
7055,1,20,13,7,11,8,3,,1,1,0,0,0,0,0,0,0,0,0,0,8,4,4,,,
7055,2,20,13,7,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,20,13,7,,,
7055,3,20,13,7,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,20,13,7,,,
7056,1,26,26,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,26,26,0,,,
7056,2,26,26,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,26,26,0,,,
7056,3,26,26,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,26,26,0,,,
7057,1,107,76,31,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,107,76,31,,,
7057,2,107,76,31,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,107,76,31,,,
7057,3,107,76,31,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,107,76,31,,,
7058,1,17,17,0,8,8,0,,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,,,
7058,2,17,17,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,17,17,0,,,
7058,3,17,17,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,17,17,0,,,
7059,1,147,114,33,147,114,33,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7059,2,147,114,33,147,114,33,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7059,3,147,114,33,147,114,33,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7060,1,29,21,8,20,15,5,,5,2,3,4,4,0,0,0,0,0,0,0,0,0,0,,,
7060,2,29,21,8,22,17,5,,6,3,3,1,1,0,0,0,0,0,0,0,0,0,0,,,
7060,3,29,21,8,20,15,5,,5,2,3,4,4,0,0,0,0,0,0,0,0,0,0,,,
7061,1,140,109,31,43,30,13,,0,0,0,27,24,3,11,8,3,2,2,0,57,45,12,,,
7061,2,140,109,31,9,8,1,,0,0,0,1,0,1,0,0,0,0,0,0,130,101,29,,,
7061,3,140,109,31,9,8,1,,0,0,0,1,0,1,0,0,0,0,0,0,130,101,29,,,
7062,1,38,31,7,38,31,7,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7062,2,38,31,7,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,38,31,7,,,
7062,3,38,31,7,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,38,31,7,,,
7063,1,14,11,3,2,2,0,,0,0,0,0,0,0,12,9,3,0,0,0,0,0,0,,,
7063,2,14,11,3,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,14,11,3,,,
7063,3,14,11,3,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,14,11,3,,,
7064,1,36,29,7,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,36,29,7,,,
7064,2,36,29,7,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,36,29,7,,,
7064,3,36,29,7,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,36,29,7,,,
7065,1,156,116,40,92,62,30,,31,30,1,0,0,0,33,24,9,0,0,0,0,0,0,,,
7065,2,156,116,40,156,116,40,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7065,3,156,116,40,156,116,40,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7066,1,17,17,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,17,17,0,,,
7066,2,17,17,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,17,17,0,,,
7066,3,17,17,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,17,17,0,,,
7067,1,27,17,10,20,13,7,,0,0,0,0,0,0,0,0,0,7,4,3,0,0,0,,,
7067,2,27,17,10,20,13,7,,0,0,0,0,0,0,0,0,0,0,0,0,7,4,3,,,
7067,3,27,17,10,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,27,17,10,,,
7068,1,50,36,14,50,36,14,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7068,2,50,36,14,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,50,36,14,,,
7068,3,50,36,14,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,50,36,14,,,
7069,1,109,71,38,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,109,71,38,,,
7069,2,109,71,38,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,109,71,38,,,
7069,3,109,71,38,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,109,71,38,,,
7070,1,25,24,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,25,24,1,,,
7070,2,25,24,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,25,24,1,,,
7070,3,25,24,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,25,24,1,,,
7071,1,62,52,10,2,2,0,,0,0,0,0,0,0,7,7,0,0,0,0,53,43,10,,,
7071,2,62,52,10,2,2,0,,0,0,0,0,0,0,7,7,0,0,0,0,53,43,10,,,
7071,3,62,52,10,2,2,0,,0,0,0,0,0,0,7,7,0,0,0,0,53,43,10,,,
7072,1,22,16,6,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,22,16,6,,,
7072,2,22,16,6,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,22,16,6,,,
7072,3,22,16,6,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,22,16,6,,,
7073,1,14,10,4,3,2,1,,8,6,2,0,0,0,0,0,0,0,0,0,3,2,1,,,
7073,2,14,10,4,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,14,10,4,,,
7073,3,14,10,4,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,14,10,4,,,
7074,1,100,72,28,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,100,72,28,,,
7074,2,100,72,28,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,100,72,28,,,
7074,3,100,72,28,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,100,72,28,,,
7075,1,42,37,5,0,0,0,,0,0,0,0,0,0,0,0,0,2,2,0,40,35,5,,,
7075,2,42,37,5,0,0,0,,28,27,1,0,0,0,0,0,0,0,0,0,14,10,4,,,
7075,3,42,37,5,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,42,37,5,,,
7076,1,39,37,2,39,37,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7076,2,39,37,2,39,37,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7076,3,39,37,2,39,37,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7077,1,79,65,14,79,65,14,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7077,2,79,65,14,79,65,14,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7077,3,79,65,14,79,65,14,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7078,1,437,325,112,255,195,60,,64,47,17,1,1,0,0,0,0,0,0,0,117,82,35,,,
7078,2,437,325,112,0,0,0,,0,0,0,0,0,0,0,0,0,78,57,21,359,268,91,,,
7078,3,437,325,112,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,437,325,112,,,
7079,1,37,29,8,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,37,29,8,,,
7079,2,37,29,8,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,37,29,8,,,
7079,3,37,29,8,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,37,29,8,,,
7080,1,24,20,4,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,24,20,4,,,
7080,2,24,20,4,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,24,20,4,,,
7080,3,24,20,4,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,24,20,4,,,
7081,1,96,67,29,17,14,3,,0,0,0,5,5,0,0,0,0,18,14,4,56,34,22,,,
7081,2,96,67,29,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,96,67,29,,,
7081,3,96,67,29,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,96,67,29,,,
7082,1,21,13,8,7,4,3,,0,0,0,0,0,0,14,9,5,0,0,0,0,0,0,,,
7082,2,21,13,8,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,21,13,8,,,
7082,3,21,13,8,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,21,13,8,,,
7083,1,30,25,5,0,0,0,,0,0,0,0,0,0,15,15,0,0,0,0,15,10,5,,,
7083,2,30,25,5,7,4,3,,0,0,0,0,0,0,0,0,0,0,0,0,23,21,2,,,
7083,3,30,25,5,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,30,25,5,,,
7084,1,19,12,7,19,12,7,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7084,2,19,12,7,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,19,12,7,,,
7084,3,19,12,7,15,9,6,,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,,,
7085,1,46,41,5,10,10,0,,0,0,0,0,0,0,0,0,0,0,0,0,36,31,5,,,
7085,2,46,41,5,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,46,41,5,,,
7085,3,46,41,5,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,46,41,5,,,
7086,1,58,47,11,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,58,47,11,,,
7086,2,58,47,11,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,58,47,11,,,
7086,3,58,47,11,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,58,47,11,,,
7087,1,121,98,23,121,98,23,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7087,2,121,98,23,121,98,23,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7087,3,121,98,23,121,98,23,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7088,1,13,12,1,4,4,0,,0,0,0,1,0,1,4,4,0,0,0,0,4,4,0,,,
7088,2,13,12,1,3,3,0,,0,0,0,0,0,0,0,0,0,0,0,0,10,9,1,,,
7088,3,13,12,1,4,4,0,,0,0,0,0,0,0,0,0,0,0,0,0,9,8,1,,,
7089,1,697,501,196,414,296,118,,0,0,0,10,9,1,273,196,77,0,0,0,0,0,0,,,
7089,2,697,501,196,456,353,103,,0,0,0,0,0,0,187,117,70,0,0,0,54,31,23,,,
7089,3,697,501,196,287,225,62,,143,123,20,0,0,0,121,97,24,0,0,0,146,56,90,,,
7090,1,17,11,6,4,0,4,,0,0,0,0,0,0,0,0,0,0,0,0,13,11,2,,,
7090,2,17,11,6,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,17,11,6,,,
7090,3,17,11,6,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,17,11,6,,,
7091,1,49,30,19,30,20,10,,0,0,0,0,0,0,0,0,0,0,0,0,19,10,9,,,
7091,2,49,30,19,29,20,9,,20,10,10,0,0,0,0,0,0,0,0,0,0,0,0,,,
7091,3,49,30,19,26,15,11,,0,0,0,0,0,0,0,0,0,0,0,0,23,15,8,,,
