ubicageo_f,listtema_o,norealiz,accfor1,accfor2,sexostt,sexos1,sexosne
15090,106,NA,NA,NA,NA,NA,1
15090,107,NA,NA,NA,NA,NA,1
15090,108,NA,NA,NA,NA,NA,1
15090,201,NA,NA,NA,NA,NA,1
15090,202,NA,NA,NA,NA,NA,1
15090,203,NA,NA,NA,NA,NA,1
15090,204,NA,NA,NA,NA,NA,1
15090,205,12,12,13,13,0,
15090,206,5,5,5,1,4,
15090,207,NA,NA,NA,NA,NA,1
15090,301,NA,NA,NA,NA,NA,1
15090,302,NA,NA,NA,NA,NA,1
15090,303,NA,NA,NA,NA,NA,1
15090,304,NA,NA,NA,NA,NA,1
15090,305,NA,NA,NA,NA,NA,1
15090,306,NA,NA,NA,NA,NA,1
15090,307,NA,NA,NA,NA,NA,1
15090,308,NA,NA,NA,NA,NA,1
15090,309,NA,NA,NA,NA,NA,1
15090,310,NA,NA,NA,NA,NA,1
15090,400,NA,NA,NA,NA,NA,1
15090,500,NA,NA,NA,NA,NA,1
15090,600,NA,NA,NA,NA,NA,1
15091,101,NA,NA,NA,NA,NA,NA
15091,102,NA,NA,NA,NA,NA,NA
15091,103,NA,NA,NA,NA,NA,NA
15091,104,NA,NA,NA,NA,NA,NA
15091,105,NA,NA,NA,NA,NA,NA
15091,106,NA,NA,NA,NA,NA,NA
15091,107,NA,NA,NA,NA,NA,NA
15091,108,NA,NA,NA,NA,NA,NA
15091,201,NA,NA,NA,NA,NA,NA
15091,202,NA,NA,NA,NA,NA,NA
15091,203,NA,NA,NA,NA,NA,NA
15091,204,NA,NA,NA,NA,NA,NA
15091,205,NA,NA,NA,NA,NA,NA
15091,206,NA,NA,NA,NA,NA,NA
15091,207,NA,NA,NA,NA,NA,NA
15091,301,NA,NA,NA,NA,NA,NA
15091,302,NA,NA,NA,NA,NA,NA
15091,303,NA,NA,NA,NA,NA,NA
15091,304,NA,NA,NA,NA,NA,NA
15091,305,NA,NA,NA,NA,NA,NA
15091,306,NA,NA,NA,NA,NA,NA
15091,307,NA,NA,NA,NA,NA,NA
15091,308,NA,NA,NA,NA,NA,NA
15091,309,NA,NA,NA,NA,NA,NA
15091,310,NA,NA,NA,NA,NA,NA
15091,400,NA,NA,NA,NA,NA,NA
15091,500,NA,NA,NA,NA,NA,NA
15091,600,NA,NA,NA,NA,NA,NA
15092,101,NA,NA,NA,NA,NA,NA
15092,102,NA,NA,NA,NA,NA,NA
15092,103,NA,NA,NA,NA,NA,NA
15092,104,NA,NA,NA,NA,NA,NA
15092,105,NA,NA,NA,NA,NA,NA
15092,106,NA,NA,NA,NA,NA,NA
15092,107,NA,NA,NA,NA,NA,NA
15092,108,NA,NA,NA,NA,NA,NA
15092,201,NA,NA,NA,NA,NA,NA
15092,202,NA,NA,NA,NA,NA,NA
15092,203,NA,NA,NA,NA,NA,NA
15092,204,NA,NA,NA,NA,NA,NA
15092,205,NA,NA,NA,NA,NA,NA
15092,206,NA,NA,NA,NA,NA,NA
15092,207,NA,NA,NA,NA,NA,NA
15092,301,NA,NA,NA,NA,NA,NA
15092,302,NA,NA,NA,NA,NA,NA
15092,303,NA,NA,NA,NA,NA,NA
15092,304,NA,NA,NA,NA,NA,NA
15092,305,NA,NA,NA,NA,NA,NA
15092,306,NA,NA,NA,NA,NA,NA
15092,307,NA,NA,NA,NA,NA,NA
15092,308,NA,NA,NA,NA,NA,NA
15092,309,NA,NA,NA,NA,NA,NA
15092,310,NA,NA,NA,NA,NA,NA
15092,400,NA,NA,NA,NA,NA,NA
15092,500,NA,NA,NA,NA,NA,NA
15092,600,NA,NA,NA,NA,NA,NA
15093,101,NA,NA,NA,NA,NA,1
15093,102,NA,NA,NA,NA,NA,1
15093,103,NA,NA,NA,NA,NA,1
15093,104,5,5,5,2,3,
15093,105,8,8,8,4,4,
15093,106,NA,NA,NA,NA,NA,1
15093,107,NA,NA,NA,NA,NA,1
15093,108,NA,NA,NA,NA,NA,1
15093,201,10,10,15,10,5,
15093,202,NA,NA,NA,NA,NA,1
15093,203,NA,NA,NA,NA,NA,1
15093,204,NA,NA,NA,NA,NA,1
15093,205,25,25,20,15,5,
15093,206,20,20,20,15,5,
15093,207,NA,NA,NA,NA,NA,1
15093,301,NA,NA,NA,NA,NA,1
15093,302,NA,NA,NA,NA,NA,1
15093,303,NA,NA,NA,NA,NA,1
15093,304,NA,NA,NA,NA,NA,1
15093,305,NA,NA,NA,NA,NA,1
15093,306,NA,NA,NA,NA,NA,1
15093,307,NA,NA,NA,NA,NA,1
15093,308,NA,NA,NA,NA,NA,1
15093,309,NA,NA,NA,NA,NA,1
15093,310,NA,NA,NA,NA,NA,1
15093,400,5,5,4,2,2,
15093,500,NA,NA,NA,NA,NA,1
15093,600,NA,NA,NA,NA,NA,1
15094,101,NA,NA,NA,NA,NA,NA
15094,102,NA,NA,NA,NA,NA,NA
15094,103,NA,NA,NA,NA,NA,NA
15094,104,NA,NA,NA,NA,NA,NA
15094,105,NA,NA,NA,NA,NA,NA
15094,106,NA,NA,NA,NA,NA,NA
15094,107,NA,NA,NA,NA,NA,NA
15094,108,NA,NA,NA,NA,NA,NA
15094,201,NA,NA,NA,NA,NA,NA
15094,202,NA,NA,NA,NA,NA,NA
15094,203,NA,NA,NA,NA,NA,NA
15094,204,NA,NA,NA,NA,NA,NA
15094,205,NA,NA,NA,NA,NA,NA
15094,206,NA,NA,NA,NA,NA,NA
15094,207,NA,NA,NA,NA,NA,NA
15094,301,NA,NA,NA,NA,NA,NA
15094,302,NA,NA,NA,NA,NA,NA
15094,303,NA,NA,NA,NA,NA,NA
15094,304,NA,NA,NA,NA,NA,NA
15094,305,NA,NA,NA,NA,NA,NA
15094,306,NA,NA,NA,NA,NA,NA
15094,307,NA,NA,NA,NA,NA,NA
15094,308,NA,NA,NA,NA,NA,NA
15094,309,NA,NA,NA,NA,NA,NA
15094,310,NA,NA,NA,NA,NA,NA
15094,400,NA,NA,NA,NA,NA,NA
15094,500,NA,NA,NA,NA,NA,NA
15094,600,NA,NA,NA,NA,NA,NA
15095,101,NA,NA,NA,NA,NA,1
15095,102,NA,NA,NA,NA,NA,1
15095,103,NA,NA,NA,NA,NA,1
15095,104,NA,NA,NA,NA,NA,1
15095,105,NA,NA,NA,NA,NA,1
15095,106,NA,NA,NA,NA,NA,1
15095,107,NA,NA,NA,NA,NA,1
15095,108,NA,NA,NA,NA,NA,1
15095,201,NA,NA,NA,NA,NA,1
15095,202,NA,NA,NA,NA,NA,1
15095,203,NA,NA,NA,NA,NA,1
15095,204,NA,NA,NA,NA,NA,1
15095,205,NA,NA,NA,NA,NA,1
15095,206,NA,NA,NA,NA,NA,1
15095,207,NA,NA,NA,NA,NA,1
15095,301,NA,NA,NA,NA,NA,1
15095,302,NA,NA,NA,NA,NA,1
15095,303,NA,NA,NA,NA,NA,1
15095,304,NA,NA,NA,NA,NA,1
15095,305,NA,NA,NA,NA,NA,1
15095,306,NA,NA,NA,NA,NA,1
15095,307,NA,NA,NA,NA,NA,1
15095,308,NA,NA,NA,NA,NA,1
15095,309,NA,NA,NA,NA,NA,1
15095,310,NA,NA,NA,NA,NA,1
15095,400,NA,NA,NA,NA,NA,1
15095,500,NA,NA,NA,NA,NA,1
15095,600,NA,NA,NA,NA,NA,1
15096,101,NA,NA,NA,NA,NA,1
15096,102,NA,NA,NA,NA,NA,1
15096,103,NA,NA,NA,NA,NA,1
15096,104,NA,NA,NA,NA,NA,1
15096,105,NA,NA,NA,NA,NA,1
15096,106,NA,NA,NA,NA,NA,1
15096,107,NA,NA,NA,NA,NA,1
15096,108,2,2,37,26,11,
15096,201,NA,NA,NA,NA,NA,1
15096,202,NA,NA,NA,NA,NA,1
15096,203,NA,NA,NA,NA,NA,1
15096,204,NA,NA,NA,NA,NA,1
15096,205,2,2,37,26,11,
15096,206,2,2,37,26,11,
15096,207,NA,NA,NA,NA,NA,1
15096,301,NA,NA,NA,NA,NA,1
15096,302,NA,NA,NA,NA,NA,1
15096,303,NA,NA,NA,NA,NA,1
15096,304,NA,NA,NA,NA,NA,1
15096,305,NA,NA,NA,NA,NA,1
15096,306,NA,NA,NA,NA,NA,1
15096,307,NA,NA,NA,NA,NA,1
15096,308,NA,NA,NA,NA,NA,1
15096,309,NA,NA,NA,NA,NA,1
15096,310,NA,NA,NA,NA,NA,1
15096,400,NA,NA,NA,NA,NA,1
15096,500,NA,NA,NA,NA,NA,1
15096,600,NA,NA,NA,NA,NA,1
15097,101,NA,NA,NA,NA,NA,NA
15097,102,NA,NA,NA,NA,NA,NA
15097,103,NA,NA,NA,NA,NA,NA
15097,104,NA,NA,NA,NA,NA,NA
15097,105,NA,NA,NA,NA,NA,NA
15097,106,NA,NA,NA,NA,NA,NA
15097,107,NA,NA,NA,NA,NA,NA
15097,108,NA,NA,NA,NA,NA,NA
15097,201,NA,NA,NA,NA,NA,NA
15097,202,NA,NA,NA,NA,NA,NA
15097,203,NA,NA,NA,NA,NA,NA
15097,204,NA,NA,NA,NA,NA,NA
15097,205,NA,NA,NA,NA,NA,NA
15097,206,NA,NA,NA,NA,NA,NA
15097,207,NA,NA,NA,NA,NA,NA
15097,301,NA,NA,NA,NA,NA,NA
15097,302,NA,NA,NA,NA,NA,NA
15097,303,NA,NA,NA,NA,NA,NA
15097,304,NA,NA,NA,NA,NA,NA
15097,305,NA,NA,NA,NA,NA,NA
15097,306,NA,NA,NA,NA,NA,NA
15097,307,NA,NA,NA,NA,NA,NA
15097,308,NA,NA,NA,NA,NA,NA
15097,309,NA,NA,NA,NA,NA,NA
15097,310,NA,NA,NA,NA,NA,NA
15097,400,NA,NA,NA,NA,NA,NA
15097,500,NA,NA,NA,NA,NA,NA
15097,600,NA,NA,NA,NA,NA,NA
15098,101,NA,NA,NA,NA,NA,1
15098,102,NA,NA,NA,NA,NA,1
15098,103,NA,NA,NA,NA,NA,1
15098,104,NA,NA,NA,NA,NA,1
15098,105,NA,NA,NA,NA,NA,1
15098,106,NA,NA,NA,NA,NA,1
15098,107,NA,NA,NA,NA,NA,1
15098,108,NA,NA,NA,NA,NA,1
15098,201,NA,NA,NA,NA,NA,1
15098,202,NA,NA,NA,NA,NA,1
15098,203,NA,NA,NA,NA,NA,1
15098,204,NA,NA,NA,NA,NA,1
15098,205,NA,NA,NA,NA,NA,1
15098,206,NA,NA,NA,NA,NA,1
15098,207,NA,NA,NA,NA,NA,1
15098,301,NA,NA,NA,NA,NA,1
15098,302,NA,NA,NA,NA,NA,1
15098,303,NA,NA,NA,NA,NA,1
15098,304,NA,NA,NA,NA,NA,1
15098,305,NA,NA,NA,NA,NA,1
15098,306,NA,NA,NA,NA,NA,1
15098,307,NA,NA,NA,NA,NA,1
15098,308,NA,NA,NA,NA,NA,1
15098,309,NA,NA,NA,NA,NA,1
15098,310,NA,NA,NA,NA,NA,1
15098,400,NA,NA,NA,NA,NA,1
15098,500,NA,NA,NA,NA,NA,1
15098,600,NA,NA,NA,NA,NA,1
15099,101,NA,NA,NA,NA,NA,1
15099,102,NA,NA,NA,NA,NA,1
15099,103,NA,NA,NA,NA,NA,1
15099,104,NA,NA,NA,NA,NA,1
15099,105,NA,NA,NA,NA,NA,1
15099,106,NA,NA,NA,NA,NA,1
15099,107,NA,NA,NA,NA,NA,1
15099,108,NA,NA,NA,NA,NA,1
15099,201,NA,NA,NA,NA,NA,1
15099,202,NA,NA,NA,NA,NA,1
15099,203,NA,NA,NA,NA,NA,1
15099,204,NA,NA,NA,NA,NA,1
15099,205,10,10,10,8,2,
15099,206,10,10,10,10,0,
15099,207,3,3,3,1,2,
15099,301,NA,NA,NA,NA,NA,1
15099,302,NA,NA,NA,NA,NA,1
15099,303,NA,NA,NA,NA,NA,1
15099,304,NA,NA,NA,NA,NA,1
15099,305,NA,NA,NA,NA,NA,1
15099,306,NA,NA,NA,NA,NA,1
15099,307,NA,NA,NA,NA,NA,1
15099,308,NA,NA,NA,NA,NA,1
15099,309,NA,NA,NA,NA,NA,1
15099,310,NA,NA,NA,NA,NA,1
15099,400,10,10,10,9,1,
15099,500,NA,NA,NA,NA,NA,1
15099,600,NA,NA,NA,NA,NA,1
15100,101,NA,NA,NA,NA,NA,NA
15100,102,NA,NA,NA,NA,NA,NA
15100,103,NA,NA,NA,NA,NA,NA
15100,104,NA,NA,NA,NA,NA,NA
15100,105,NA,NA,NA,NA,NA,NA
15100,106,NA,NA,NA,NA,NA,NA
15100,107,NA,NA,NA,NA,NA,NA
15100,108,NA,NA,NA,NA,NA,NA
15100,201,NA,NA,NA,NA,NA,NA
15100,202,NA,NA,NA,NA,NA,NA
15100,203,NA,NA,NA,NA,NA,NA
15100,204,NA,NA,NA,NA,NA,NA
15100,205,NA,NA,NA,NA,NA,NA
15100,206,NA,NA,NA,NA,NA,NA
15100,207,NA,NA,NA,NA,NA,NA
15100,301,NA,NA,NA,NA,NA,NA
15100,302,NA,NA,NA,NA,NA,NA
15100,303,NA,NA,NA,NA,NA,NA
15100,304,NA,NA,NA,NA,NA,NA
15100,305,NA,NA,NA,NA,NA,NA
15100,306,NA,NA,NA,NA,NA,NA
15100,307,NA,NA,NA,NA,NA,NA
15100,308,NA,NA,NA,NA,NA,NA
15100,309,NA,NA,NA,NA,NA,NA
15100,310,NA,NA,NA,NA,NA,NA
15100,400,NA,NA,NA,NA,NA,NA
15100,500,NA,NA,NA,NA,NA,NA
15100,600,NA,NA,NA,NA,NA,NA
15101,101,NA,NA,NA,NA,NA,NA
15101,102,NA,NA,NA,NA,NA,NA
15101,103,NA,NA,NA,NA,NA,NA
15101,104,NA,NA,NA,NA,NA,NA
15101,105,NA,NA,NA,NA,NA,NA
15101,106,NA,NA,NA,NA,NA,NA
15101,107,NA,NA,NA,NA,NA,NA
15101,108,NA,NA,NA,NA,NA,NA
15101,201,NA,NA,NA,NA,NA,NA
15101,202,NA,NA,NA,NA,NA,NA
15101,203,NA,NA,NA,NA,NA,NA
15101,204,NA,NA,NA,NA,NA,NA
15101,205,NA,NA,NA,NA,NA,NA
15101,206,NA,NA,NA,NA,NA,NA
15101,207,NA,NA,NA,NA,NA,NA
15101,301,NA,NA,NA,NA,NA,NA
15101,302,NA,NA,NA,NA,NA,NA
15101,303,NA,NA,NA,NA,NA,NA
15101,304,NA,NA,NA,NA,NA,NA
15101,305,NA,NA,NA,NA,NA,NA
15101,306,NA,NA,NA,NA,NA,NA
15101,307,NA,NA,NA,NA,NA,NA
15101,308,NA,NA,NA,NA,NA,NA
15101,309,NA,NA,NA,NA,NA,NA
15101,310,NA,NA,NA,NA,NA,NA
15101,400,NA,NA,NA,NA,NA,NA
15101,500,NA,NA,NA,NA,NA,NA
15101,600,NA,NA,NA,NA,NA,NA
15102,101,NA,NA,NA,NA,NA,NA
15102,102,NA,NA,NA,NA,NA,NA
15102,103,NA,NA,NA,NA,NA,NA
15102,104,NA,NA,NA,NA,NA,NA
15102,105,NA,NA,NA,NA,NA,NA
15102,106,NA,NA,NA,NA,NA,NA
15102,107,NA,NA,NA,NA,NA,NA
15102,108,NA,NA,NA,NA,NA,NA
15102,201,NA,NA,NA,NA,NA,NA
15102,202,NA,NA,NA,NA,NA,NA
15102,203,NA,NA,NA,NA,NA,NA
15102,204,NA,NA,NA,NA,NA,NA
15102,205,NA,NA,NA,NA,NA,NA
15102,206,NA,NA,NA,NA,NA,NA
15102,207,NA,NA,NA,NA,NA,NA
15102,301,NA,NA,NA,NA,NA,NA
15102,302,NA,NA,NA,NA,NA,NA
15102,303,NA,NA,NA,NA,NA,NA
15102,304,NA,NA,NA,NA,NA,NA
15102,305,NA,NA,NA,NA,NA,NA
15102,306,NA,NA,NA,NA,NA,NA
15102,307,NA,NA,NA,NA,NA,NA
15102,308,NA,NA,NA,NA,NA,NA
15102,309,NA,NA,NA,NA,NA,NA
15102,310,NA,NA,NA,NA,NA,NA
15102,400,NA,NA,NA,NA,NA,NA
15102,500,NA,NA,NA,NA,NA,NA
15102,600,NA,NA,NA,NA,NA,NA
15103,101,NA,NA,NA,NA,NA,1
15103,102,NA,NA,NA,NA,NA,1
15103,103,NA,NA,NA,NA,NA,1
15103,104,37,37,37,27,10,
15103,105,NA,NA,NA,NA,NA,1
15103,106,NA,NA,NA,NA,NA,1
15103,107,NA,NA,NA,NA,NA,1
15103,108,NA,NA,NA,NA,NA,1
15103,201,NA,NA,NA,NA,NA,1
15103,202,NA,NA,NA,NA,NA,1
15103,203,NA,NA,NA,NA,NA,1
15103,204,20,20,20,13,7,
15103,205,NA,NA,NA,NA,NA,1
15103,206,NA,NA,NA,NA,NA,1
15103,207,NA,NA,NA,NA,NA,1
15103,301,NA,NA,NA,NA,NA,1
15103,302,NA,NA,NA,NA,NA,1
15103,303,NA,NA,NA,NA,NA,1
15103,304,NA,NA,NA,NA,NA,1
15103,305,NA,NA,NA,NA,NA,1
15103,306,NA,NA,NA,NA,NA,1
15103,307,NA,NA,NA,NA,NA,1
15103,308,NA,NA,NA,NA,NA,1
15103,309,NA,NA,NA,NA,NA,1
15103,310,NA,NA,NA,NA,NA,1
15103,400,NA,NA,NA,NA,NA,1
15103,500,NA,NA,NA,NA,NA,1
15103,600,81,81,99,75,24,
15104,101,NA,NA,NA,NA,NA,1
15104,102,NA,NA,NA,NA,NA,1
15104,103,NA,NA,NA,NA,NA,1
15104,104,NA,NA,NA,NA,NA,1
15104,105,NA,NA,NA,NA,NA,1
15104,106,NA,NA,NA,NA,NA,1
15104,107,NA,NA,NA,NA,NA,1
15104,108,NA,NA,NA,NA,NA,1
15104,201,NA,NA,NA,NA,NA,1
15104,202,NA,NA,NA,NA,NA,1
15104,203,NA,NA,NA,NA,NA,1
15104,204,NA,NA,NA,NA,NA,1
15104,205,315,315,315,240,75,
15104,206,NA,NA,NA,NA,NA,1
15104,207,NA,NA,NA,NA,NA,1
15104,301,NA,NA,NA,NA,NA,1
15104,302,NA,NA,NA,NA,NA,1
15104,303,NA,NA,NA,NA,NA,1
15104,304,NA,NA,NA,NA,NA,1
15104,305,NA,NA,NA,NA,NA,1
15104,306,NA,NA,NA,NA,NA,1
15104,307,NA,NA,NA,NA,NA,1
15104,308,NA,NA,NA,NA,NA,1
15104,309,NA,NA,NA,NA,NA,1
15104,310,NA,NA,NA,NA,NA,1
15104,400,NA,NA,NA,NA,NA,1
15104,500,NA,NA,NA,NA,NA,1
15104,600,200,200,200,158,42,
15105,101,NA,NA,NA,NA,NA,1
15105,102,NA,NA,NA,NA,NA,1
15105,103,NA,NA,NA,NA,NA,1
15105,104,NA,NA,NA,NA,NA,1
15105,105,NA,NA,NA,NA,NA,1
15105,106,NA,NA,NA,NA,NA,1
15105,107,NA,NA,NA,NA,NA,1
15105,108,NA,NA,NA,NA,NA,1
15105,201,NA,NA,NA,NA,NA,1
15105,202,NA,NA,NA,NA,NA,1
15105,203,NA,NA,NA,NA,NA,1
15105,204,NA,NA,NA,NA,NA,1
15105,205,1,1,4,2,2,
15105,206,NA,NA,NA,NA,NA,1
15105,207,NA,NA,NA,NA,NA,1
15105,301,NA,NA,NA,NA,NA,1
15105,302,NA,NA,NA,NA,NA,1
15105,303,NA,NA,NA,NA,NA,1
15105,304,NA,NA,NA,NA,NA,1
15105,305,NA,NA,NA,NA,NA,1
15105,306,NA,NA,NA,NA,NA,1
15105,307,NA,NA,NA,NA,NA,1
15105,308,NA,NA,NA,NA,NA,1
15105,309,NA,NA,NA,NA,NA,1
15105,310,NA,NA,NA,NA,NA,1
15105,400,NA,NA,NA,NA,NA,1
15105,500,NA,NA,NA,NA,NA,1
15105,600,NA,NA,NA,NA,NA,1
15106,101,5,5,184,131,53,
15106,102,NA,NA,NA,NA,NA,1
15106,103,NA,NA,NA,NA,NA,1
15106,104,4,4,728,508,220,
15106,105,NA,NA,NA,NA,NA,1
15106,106,NA,NA,NA,NA,NA,1
15106,107,NA,NA,NA,NA,NA,1
15106,108,NA,NA,NA,NA,NA,1
15106,201,NA,NA,NA,NA,NA,1
15106,202,NA,NA,NA,NA,NA,1
15106,203,NA,NA,NA,NA,NA,1
15106,204,NA,NA,NA,NA,NA,1
15106,205,NA,NA,NA,NA,NA,1
15106,206,NA,NA,NA,NA,NA,1
15106,207,NA,NA,NA,NA,NA,1
15106,301,NA,NA,NA,NA,NA,1
15106,302,NA,NA,NA,NA,NA,1
15106,303,NA,NA,NA,NA,NA,1
15106,304,NA,NA,NA,NA,NA,1
15106,305,NA,NA,NA,NA,NA,1
15106,306,NA,NA,NA,NA,NA,1
15106,307,NA,NA,NA,NA,NA,1
15106,308,NA,NA,NA,NA,NA,1
15106,309,NA,NA,NA,NA,NA,1
15106,310,NA,NA,NA,NA,NA,1
15106,400,NA,NA,NA,NA,NA,1
15106,500,NA,NA,NA,NA,NA,1
15106,600,NA,NA,NA,NA,NA,1
15107,101,NA,NA,NA,NA,NA,NA
15107,102,NA,NA,NA,NA,NA,NA
15107,103,NA,NA,NA,NA,NA,NA
15107,104,NA,NA,NA,NA,NA,NA
15107,105,NA,NA,NA,NA,NA,NA
15107,106,NA,NA,NA,NA,NA,NA
15107,107,NA,NA,NA,NA,NA,NA
15107,108,NA,NA,NA,NA,NA,NA
15107,201,NA,NA,NA,NA,NA,NA
15107,202,NA,NA,NA,NA,NA,NA
15107,203,NA,NA,NA,NA,NA,NA
15107,204,NA,NA,NA,NA,NA,NA
15107,205,NA,NA,NA,NA,NA,NA
15107,206,NA,NA,NA,NA,NA,NA
15107,207,NA,NA,NA,NA,NA,NA
15107,301,NA,NA,NA,NA,NA,NA
15107,302,NA,NA,NA,NA,NA,NA
15107,303,NA,NA,NA,NA,NA,NA
15107,304,NA,NA,NA,NA,NA,NA
15107,305,NA,NA,NA,NA,NA,NA
15107,306,NA,NA,NA,NA,NA,NA
15107,307,NA,NA,NA,NA,NA,NA
15107,308,NA,NA,NA,NA,NA,NA
15107,309,NA,NA,NA,NA,NA,NA
15107,310,NA,NA,NA,NA,NA,NA
15107,400,NA,NA,NA,NA,NA,NA
15107,500,NA,NA,NA,NA,NA,NA
15107,600,NA,NA,NA,NA,NA,NA
15108,101,NA,NA,NA,NA,NA,1
15108,102,NA,NA,NA,NA,NA,1
15108,103,NA,NA,NA,NA,NA,1
15108,104,NA,NA,NA,NA,NA,1
15108,105,NA,NA,NA,NA,NA,1
15108,106,NA,NA,NA,NA,NA,1
15108,107,NA,NA,NA,NA,NA,1
15108,108,NA,NA,NA,NA,NA,1
15108,201,NA,NA,NA,NA,NA,1
15108,202,NA,NA,NA,NA,NA,1
15108,203,NA,NA,NA,NA,NA,1
15108,204,NA,NA,NA,NA,NA,1
15108,205,NA,NA,NA,NA,NA,1
15108,206,NA,NA,NA,NA,NA,1
15108,207,NA,NA,NA,NA,NA,1
15108,301,NA,NA,NA,NA,NA,1
15108,302,NA,NA,NA,NA,NA,1
15108,303,NA,NA,NA,NA,NA,1
15108,304,NA,NA,NA,NA,NA,1
15108,305,NA,NA,NA,NA,NA,1
15108,306,NA,NA,NA,NA,NA,1
15108,307,NA,NA,NA,NA,NA,1
15108,308,NA,NA,NA,NA,NA,1
15108,309,NA,NA,NA,NA,NA,1
15108,310,NA,NA,NA,NA,NA,1
15108,400,NA,NA,NA,NA,NA,1
15108,500,NA,NA,NA,NA,NA,1
15108,600,NA,NA,NA,NA,NA,1
15109,101,NA,NA,NA,NA,NA,1
15109,102,NA,NA,NA,NA,NA,1
15109,103,NA,NA,NA,NA,NA,1
15109,104,NA,NA,NA,NA,NA,1
15109,105,NA,NA,NA,NA,NA,1
15109,106,NA,NA,NA,NA,NA,1
15109,107,NA,NA,NA,NA,NA,1
15109,108,NA,NA,NA,NA,NA,1
15109,201,NA,NA,NA,NA,NA,1
15109,202,NA,NA,NA,NA,NA,1
15109,203,NA,NA,NA,NA,NA,1
15109,204,NA,NA,NA,NA,NA,1
15109,205,NA,NA,NA,NA,NA,1
15109,206,NA,NA,NA,NA,NA,1
15109,207,NA,NA,NA,NA,NA,1
15109,301,NA,NA,NA,NA,NA,1
15109,302,NA,NA,NA,NA,NA,1
15109,303,NA,NA,NA,NA,NA,1
15109,304,NA,NA,NA,NA,NA,1
15109,305,NA,NA,NA,NA,NA,1
15109,306,NA,NA,NA,NA,NA,1
15109,307,NA,NA,NA,NA,NA,1
15109,308,NA,NA,NA,NA,NA,1
15109,309,NA,NA,NA,NA,NA,1
15109,310,NA,NA,NA,NA,NA,1
15109,400,NA,NA,NA,NA,NA,1
15109,500,NA,NA,NA,NA,NA,1
15109,600,NA,NA,NA,NA,NA,1
15110,101,NA,NA,NA,NA,NA,NA
15110,102,NA,NA,NA,NA,NA,NA
15110,103,NA,NA,NA,NA,NA,NA
15110,104,NA,NA,NA,NA,NA,NA
15110,105,NA,NA,NA,NA,NA,NA
15110,106,NA,NA,NA,NA,NA,NA
15110,107,NA,NA,NA,NA,NA,NA
15110,108,NA,NA,NA,NA,NA,NA
15110,201,NA,NA,NA,NA,NA,NA
15110,202,NA,NA,NA,NA,NA,NA
15110,203,NA,NA,NA,NA,NA,NA
15110,204,NA,NA,NA,NA,NA,NA
15110,205,NA,NA,NA,NA,NA,NA
15110,206,NA,NA,NA,NA,NA,NA
15110,207,NA,NA,NA,NA,NA,NA
15110,301,NA,NA,NA,NA,NA,NA
15110,302,NA,NA,NA,NA,NA,NA
15110,303,NA,NA,NA,NA,NA,NA
15110,304,NA,NA,NA,NA,NA,NA
15110,305,NA,NA,NA,NA,NA,NA
15110,306,NA,NA,NA,NA,NA,NA
15110,307,NA,NA,NA,NA,NA,NA
15110,308,NA,NA,NA,NA,NA,NA
15110,309,NA,NA,NA,NA,NA,NA
15110,310,NA,NA,NA,NA,NA,NA
15110,400,NA,NA,NA,NA,NA,NA
15110,500,NA,NA,NA,NA,NA,NA
15110,600,NA,NA,NA,NA,NA,NA
15111,101,NA,NA,NA,NA,NA,NA
15111,102,NA,NA,NA,NA,NA,NA
15111,103,NA,NA,NA,NA,NA,NA
15111,104,NA,NA,NA,NA,NA,NA
15111,105,NA,NA,NA,NA,NA,NA
15111,106,NA,NA,NA,NA,NA,NA
15111,107,NA,NA,NA,NA,NA,NA
15111,108,NA,NA,NA,NA,NA,NA
15111,201,NA,NA,NA,NA,NA,NA
15111,202,NA,NA,NA,NA,NA,NA
15111,203,NA,NA,NA,NA,NA,NA
15111,204,NA,NA,NA,NA,NA,NA
15111,205,NA,NA,NA,NA,NA,NA
15111,206,NA,NA,NA,NA,NA,NA
15111,207,NA,NA,NA,NA,NA,NA
15111,301,NA,NA,NA,NA,NA,NA
15111,302,NA,NA,NA,NA,NA,NA
15111,303,NA,NA,NA,NA,NA,NA
15111,304,NA,NA,NA,NA,NA,NA
15111,305,NA,NA,NA,NA,NA,NA
15111,306,NA,NA,NA,NA,NA,NA
15111,307,NA,NA,NA,NA,NA,NA
15111,308,NA,NA,NA,NA,NA,NA
15111,309,NA,NA,NA,NA,NA,NA
15111,310,NA,NA,NA,NA,NA,NA
15111,400,NA,NA,NA,NA,NA,NA
15111,500,NA,NA,NA,NA,NA,NA
15111,600,NA,NA,NA,NA,NA,NA
15112,101,NA,NA,NA,NA,NA,1
15112,102,NA,NA,NA,NA,NA,1
15112,103,NA,NA,NA,NA,NA,1
15112,104,NA,NA,NA,NA,NA,1
15112,105,NA,NA,NA,NA,NA,1
15112,106,NA,NA,NA,NA,NA,1
15112,107,NA,NA,NA,NA,NA,1
15112,108,NA,NA,NA,NA,NA,1
15112,201,NA,NA,NA,NA,NA,1
15112,202,NA,NA,NA,NA,NA,1
15112,203,NA,NA,NA,NA,NA,1
15112,204,NA,NA,NA,NA,NA,1
15112,205,NA,NA,NA,NA,NA,1
15112,206,11,11,11,8,3,
15112,207,NA,NA,NA,NA,NA,1
15112,301,NA,NA,NA,NA,NA,1
15112,302,NA,NA,NA,NA,NA,1
