ubicageo_f,animales_a,rnsnni1,anirep1,anirep2
16056,18,2,NA,NA
16056,20,2,NA,NA
16057,11,2,NA,NA
16057,12,2,NA,NA
16057,13,2,NA,NA
16057,14,2,NA,NA
16057,15,2,NA,NA
16057,16,2,NA,NA
16057,17,2,NA,NA
16057,18,2,NA,NA
16057,20,2,NA,NA
16058,11,2,NA,NA
16058,12,2,NA,NA
16058,13,2,NA,NA
16058,14,2,NA,NA
16058,15,2,NA,NA
16058,16,2,NA,NA
16058,17,2,NA,NA
16058,18,2,NA,NA
16058,20,2,NA,NA
16059,11,2,NA,NA
16059,12,2,NA,NA
16059,13,2,NA,NA
16059,14,2,NA,NA
16059,15,2,NA,NA
16059,16,2,NA,NA
16059,17,2,NA,NA
16059,18,2,NA,NA
16059,20,2,NA,NA
16060,11,9,NSS,NSS
16060,12,9,NSS,NSS
16060,13,9,NSS,NSS
16060,14,9,NSS,NSS
16060,15,9,NSS,NSS
16060,16,9,NSS,NSS
16060,17,9,NSS,NSS
16060,18,9,NSS,NSS
16060,20,9,NSS,NSS
16061,11,2,NA,NA
16061,12,2,NA,NA
16061,13,2,NA,NA
16061,14,2,NA,NA
16061,15,2,NA,NA
16061,16,2,NA,NA
16061,17,2,NA,NA
16061,18,2,NA,NA
16061,20,2,NA,NA
16062,11,2,NA,NA
16062,12,2,NA,NA
16062,13,2,NA,NA
16062,14,2,NA,NA
16062,15,2,NA,NA
16062,16,2,NA,NA
16062,17,2,NA,NA
16062,18,2,NA,NA
16062,20,2,NA,NA
16063,11,2,NA,NA
16063,12,2,NA,NA
16063,13,2,NA,NA
16063,14,2,NA,NA
16063,15,2,NA,NA
16063,16,2,NA,NA
16063,17,2,NA,NA
16063,18,2,NA,NA
16063,20,2,NA,NA
16064,11,2,NA,NA
16064,12,2,NA,NA
16064,13,2,NA,NA
16064,14,2,NA,NA
16064,15,2,NA,NA
16064,16,2,NA,NA
16064,17,2,NA,NA
16064,18,2,NA,NA
16064,20,2,NA,NA
16065,11,2,NA,NA
16065,12,1,5,5
16065,13,2,NA,NA
16065,14,2,NA,NA
16065,15,2,NA,NA
16065,16,2,NA,NA
16065,17,2,NA,NA
16065,18,2,NA,NA
16065,20,2,NA,NA
16066,11,2,NA,NA
16066,12,2,NA,NA
16066,13,2,NA,NA
16066,14,2,NA,NA
16066,15,2,NA,NA
16066,16,2,NA,NA
16066,17,2,NA,NA
16066,18,2,NA,NA
16066,20,2,NA,NA
16067,11,2,NA,NA
16067,12,2,NA,NA
16067,13,2,NA,NA
16067,14,2,NA,NA
16067,15,2,NA,NA
16067,16,2,NA,NA
16067,17,2,NA,NA
16067,18,2,NA,NA
16067,20,2,NA,NA
16068,11,2,NA,NA
16068,12,2,NA,NA
16068,13,2,NA,NA
16068,14,2,NA,NA
16068,15,2,NA,NA
16068,16,2,NA,NA
16068,17,2,NA,NA
16068,18,2,NA,NA
16068,20,2,NA,NA
16069,11,2,NA,NA
16069,12,2,NA,NA
16069,13,2,NA,NA
16069,14,2,NA,NA
16069,15,2,NA,NA
16069,16,2,NA,NA
16069,17,2,NA,NA
16069,18,2,NA,NA
16069,20,2,NA,NA
16070,11,2,NA,NA
16070,12,2,NA,NA
16070,13,2,NA,NA
16070,14,2,NA,NA
16070,15,2,NA,NA
16070,16,2,NA,NA
16070,17,2,NA,NA
16070,18,2,NA,NA
16070,20,2,NA,NA
16071,11,2,NA,NA
16071,12,2,NA,NA
16071,13,2,NA,NA
16071,14,2,NA,NA
16071,15,2,NA,NA
16071,16,2,NA,NA
16071,17,2,NA,NA
16071,18,2,NA,NA
16071,20,2,NA,NA
16072,11,2,NA,NA
16072,12,2,NA,NA
16072,13,2,NA,NA
16072,14,2,NA,NA
16072,15,2,NA,NA
16072,16,2,NA,NA
16072,17,2,NA,NA
16072,18,2,NA,NA
16072,20,2,NA,NA
16073,11,2,NA,NA
16073,12,2,NA,NA
16073,13,2,NA,NA
16073,14,2,NA,NA
16073,15,2,NA,NA
16073,16,2,NA,NA
16073,17,2,NA,NA
16073,18,2,NA,NA
16073,20,2,NA,NA
16074,11,2,NA,NA
16074,12,2,NA,NA
16074,13,2,NA,NA
16074,14,2,NA,NA
16074,15,2,NA,NA
16074,16,2,NA,NA
16074,17,2,NA,NA
16074,18,2,NA,NA
16074,20,2,NA,NA
16075,11,2,NA,NA
16075,12,2,NA,NA
16075,13,2,NA,NA
16075,14,2,NA,NA
16075,15,2,NA,NA
16075,16,2,NA,NA
16075,17,2,NA,NA
16075,18,2,NA,NA
16075,20,2,NA,NA
16076,11,2,NA,NA
16076,12,2,NA,NA
16076,13,2,NA,NA
16076,14,2,NA,NA
16076,15,2,NA,NA
16076,16,2,NA,NA
16076,17,2,NA,NA
16076,18,2,NA,NA
16076,20,2,NA,NA
16077,11,2,NA,NA
16077,12,2,NA,NA
16077,13,2,NA,NA
16077,14,2,NA,NA
16077,15,2,NA,NA
16077,16,2,NA,NA
16077,17,2,NA,NA
16077,18,2,NA,NA
16077,20,2,NA,NA
16078,11,2,NA,NA
16078,12,2,NA,NA
16078,13,2,NA,NA
16078,14,2,NA,NA
16078,15,2,NA,NA
16078,16,2,NA,NA
16078,17,2,NA,NA
16078,18,2,NA,NA
16078,20,2,NA,NA
16079,11,2,NA,NA
16079,12,2,NA,NA
16079,13,2,NA,NA
16079,14,2,NA,NA
16079,15,2,NA,NA
16079,16,2,NA,NA
16079,17,2,NA,NA
16079,18,2,NA,NA
16079,20,2,NA,NA
16080,11,2,NA,NA
16080,12,2,NA,NA
16080,13,2,NA,NA
16080,14,2,NA,NA
16080,15,2,NA,NA
16080,16,2,NA,NA
16080,17,2,NA,NA
16080,18,2,NA,NA
16080,20,2,NA,NA
16081,11,2,NA,NA
16081,12,2,NA,NA
16081,13,2,NA,NA
16081,14,2,NA,NA
16081,15,2,NA,NA
16081,16,2,NA,NA
16081,17,2,NA,NA
16081,18,2,NA,NA
16081,20,2,NA,NA
16082,11,2,NA,NA
16082,12,2,NA,NA
16082,13,2,NA,NA
16082,14,2,NA,NA
16082,15,2,NA,NA
16082,16,2,NA,NA
16082,17,2,NA,NA
16082,18,2,NA,NA
16082,20,2,NA,NA
16083,11,2,NA,NA
16083,12,2,NA,NA
16083,13,2,NA,NA
16083,14,2,NA,NA
16083,15,2,NA,NA
16083,16,2,NA,NA
16083,17,2,NA,NA
16083,18,2,NA,NA
16083,20,2,NA,NA
16084,11,2,NA,NA
16084,12,2,NA,NA
16084,13,2,NA,NA
16084,14,2,NA,NA
16084,15,2,NA,NA
16084,16,2,NA,NA
16084,17,2,NA,NA
16084,18,2,NA,NA
16084,20,2,NA,NA
16085,11,2,NA,NA
16085,12,1,14,0
16085,13,2,NA,NA
16085,14,2,NA,NA
16085,15,2,NA,NA
16085,16,2,NA,NA
16085,17,2,NA,NA
16085,18,2,NA,NA
16085,20,2,NA,NA
16086,11,2,NA,NA
16086,12,2,NA,NA
16086,13,2,NA,NA
16086,14,2,NA,NA
16086,15,2,NA,NA
16086,16,2,NA,NA
16086,17,2,NA,NA
16086,18,2,NA,NA
16086,20,2,NA,NA
16087,11,2,NA,NA
16087,12,2,NA,NA
16087,13,2,NA,NA
16087,14,2,NA,NA
16087,15,2,NA,NA
16087,16,2,NA,NA
16087,17,2,NA,NA
16087,18,2,NA,NA
16087,20,2,NA,NA
16088,11,2,NA,NA
16088,12,1,2,0
16088,13,2,NA,NA
16088,14,2,NA,NA
16088,15,1,4,4
16088,16,2,NA,NA
16088,17,2,NA,NA
16088,18,2,NA,NA
16088,20,2,NA,NA
16089,11,2,NA,NA
16089,12,1,5,0
16089,13,1,15,0
16089,14,2,NA,NA
16089,15,2,NA,NA
16089,16,2,NA,NA
16089,17,2,NA,NA
16089,18,2,NA,NA
16089,20,2,NA,NA
16090,11,2,NA,NA
16090,12,2,NA,NA
16090,13,2,NA,NA
16090,14,2,NA,NA
16090,15,2,NA,NA
16090,16,2,NA,NA
16090,17,2,NA,NA
16090,18,2,NA,NA
16090,20,2,NA,NA
16091,11,2,NA,NA
16091,12,2,NA,NA
16091,13,2,NA,NA
16091,14,2,NA,NA
16091,15,2,NA,NA
16091,16,2,NA,NA
16091,17,2,NA,NA
16091,18,2,NA,NA
16091,20,2,NA,NA
16092,11,2,NA,NA
16092,12,2,NA,NA
16092,13,2,NA,NA
16092,14,2,NA,NA
16092,15,2,NA,NA
16092,16,2,NA,NA
16092,17,2,NA,NA
16092,18,2,NA,NA
16092,20,2,NA,NA
16093,11,2,NA,NA
16093,12,2,NA,NA
16093,13,2,NA,NA
16093,14,2,NA,NA
16093,15,2,NA,NA
16093,16,2,NA,NA
16093,17,2,NA,NA
16093,18,2,NA,NA
16093,20,2,NA,NA
16094,11,2,NA,NA
16094,12,2,NA,NA
16094,13,2,NA,NA
16094,14,2,NA,NA
16094,15,1,1,1
16094,16,2,NA,NA
16094,17,2,NA,NA
16094,18,2,NA,NA
16094,20,2,NA,NA
16095,11,2,NA,NA
16095,12,2,NA,NA
16095,13,2,NA,NA
16095,14,2,NA,NA
16095,15,2,NA,NA
16095,16,2,NA,NA
16095,17,2,NA,NA
16095,18,2,NA,NA
16095,20,2,NA,NA
16096,11,2,NA,NA
16096,12,2,NA,NA
16096,13,2,NA,NA
16096,14,2,NA,NA
16096,15,2,NA,NA
16096,16,2,NA,NA
16096,17,2,NA,NA
16096,18,2,NA,NA
16096,20,2,NA,NA
16097,11,2,NA,NA
16097,12,2,NA,NA
16097,13,2,NA,NA
16097,14,2,NA,NA
16097,15,2,NA,NA
16097,16,2,NA,NA
16097,17,2,NA,NA
16097,18,2,NA,NA
16097,20,2,NA,NA
16098,11,2,NA,NA
16098,12,2,NA,NA
16098,13,2,NA,NA
16098,14,2,NA,NA
16098,15,2,NA,NA
16098,16,2,NA,NA
16098,17,2,NA,NA
16098,18,2,NA,NA
16098,20,2,NA,NA
16099,11,2,NA,NA
16099,12,2,NA,NA
16099,13,2,NA,NA
16099,14,2,NA,NA
16099,15,2,NA,NA
16099,16,2,NA,NA
16099,17,2,NA,NA
16099,18,2,NA,NA
16099,20,2,NA,NA
16100,11,2,NA,NA
16100,12,9,NSS,NSS
16100,13,2,NA,NA
16100,14,2,NA,NA
16100,15,9,NSS,NSS
16100,16,2,NA,NA
16100,17,2,NA,NA
16100,18,2,NA,NA
16100,20,2,NA,NA
16101,11,2,NA,NA
16101,12,2,NA,NA
16101,13,2,NA,NA
16101,14,2,NA,NA
16101,15,2,NA,NA
16101,16,2,NA,NA
16101,17,2,NA,NA
16101,18,2,NA,NA
16101,20,2,NA,NA
16102,11,2,NA,NA
16102,12,2,NA,NA
16102,13,2,NA,NA
16102,14,2,NA,NA
16102,15,2,NA,NA
16102,16,2,NA,NA
16102,17,2,NA,NA
16102,18,2,NA,NA
16102,20,2,NA,NA
16103,11,2,NA,NA
16103,12,1,15,0
16103,13,2,NA,NA
16103,14,2,NA,NA
16103,15,2,NA,NA
16103,16,2,NA,NA
16103,17,2,NA,NA
16103,18,2,NA,NA
16103,20,2,NA,NA
16104,11,2,NA,NA
16104,12,2,NA,NA
16104,13,2,NA,NA
16104,14,2,NA,NA
16104,15,2,NA,NA
16104,16,2,NA,NA
16104,17,2,NA,NA
16104,18,2,NA,NA
16104,20,2,NA,NA
16105,11,2,NA,NA
16105,12,2,NA,NA
16105,13,2,NA,NA
16105,14,2,NA,NA
16105,15,2,NA,NA
16105,16,2,NA,NA
16105,17,2,NA,NA
16105,18,2,NA,NA
16105,20,2,NA,NA
16106,11,2,NA,NA
16106,12,2,NA,NA
16106,13,2,NA,NA
16106,14,2,NA,NA
16106,15,2,NA,NA
16106,16,2,NA,NA
16106,17,2,NA,NA
16106,18,2,NA,NA
16106,20,2,NA,NA
16107,11,2,NA,NA
16107,12,2,NA,NA
16107,13,2,NA,NA
16107,14,2,NA,NA
16107,15,2,NA,NA
16107,16,2,NA,NA
16107,17,2,NA,NA
16107,18,2,NA,NA
16107,20,2,NA,NA
16108,11,2,NA,NA
16108,12,2,NA,NA
16108,13,2,NA,NA
16108,14,2,NA,NA
16108,15,2,NA,NA
16108,16,2,NA,NA
16108,17,2,NA,NA
16108,18,2,NA,NA
16108,20,2,NA,NA
16109,11,2,NA,NA
16109,12,2,NA,NA
16109,13,2,NA,NA
16109,14,2,NA,NA
16109,15,2,NA,NA
16109,16,2,NA,NA
16109,17,2,NA,NA
16109,18,2,NA,NA
16109,20,2,NA,NA
16110,11,2,NA,NA
16110,12,1,5,0
16110,13,2,NA,NA
16110,14,2,NA,NA
16110,15,2,NA,NA
16110,16,2,NA,NA
16110,17,2,NA,NA
16110,18,2,NA,NA
16110,20,2,NA,NA
16111,11,2,NA,NA
16111,12,2,NA,NA
16111,13,2,NA,NA
16111,14,2,NA,NA
16111,15,2,NA,NA
16111,16,2,NA,NA
16111,17,2,NA,NA
16111,18,2,NA,NA
16111,20,2,NA,NA
16112,11,2,NA,NA
16112,12,2,NA,NA
16112,13,2,NA,NA
16112,14,2,NA,NA
16112,15,2,NA,NA
16112,16,2,NA,NA
16112,17,2,NA,NA
16112,18,2,NA,NA
16112,20,2,NA,NA
16113,11,2,NA,NA
16113,12,2,NA,NA
16113,13,2,NA,NA
16113,14,2,NA,NA
16113,15,2,NA,NA
16113,16,2,NA,NA
16113,17,2,NA,NA
16113,18,2,NA,NA
16113,20,2,NA,NA
17001,11,2,NA,NA
17001,12,2,NA,NA
17001,13,2,NA,NA
17001,14,2,NA,NA
17001,15,2,NA,NA
17001,16,2,NA,NA
17001,17,2,NA,NA
17001,18,2,NA,NA
17001,20,2,NA,NA
17002,11,2,NA,NA
17002,12,2,NA,NA
17002,13,2,NA,NA
17002,14,2,NA,NA
17002,15,2,NA,NA
17002,16,2,NA,NA
17002,17,2,NA,NA
17002,18,2,NA,NA
17002,20,2,NA,NA
17003,11,2,NA,NA
17003,12,2,NA,NA
17003,13,2,NA,NA
17003,14,2,NA,NA
17003,15,2,NA,NA
17003,16,2,NA,NA
17003,17,2,NA,NA
17003,18,2,NA,NA
17003,20,2,NA,NA
17004,11,2,NA,NA
17004,12,2,NA,NA
17004,13,2,NA,NA
17004,14,2,NA,NA
17004,15,2,NA,NA
17004,16,2,NA,NA
17004,17,2,NA,NA
17004,18,2,NA,NA
17004,20,2,NA,NA
17005,11,2,NA,NA
17005,12,2,NA,NA
17005,13,2,NA,NA
17005,14,2,NA,NA
17005,15,2,NA,NA
17005,16,2,NA,NA
17005,17,2,NA,NA
17005,18,2,NA,NA
17005,20,2,NA,NA
17006,11,2,NA,NA
17006,12,2,NA,NA
17006,13,2,NA,NA
17006,14,2,NA,NA
17006,15,2,NA,NA
17006,16,2,NA,NA
17006,17,2,NA,NA
17006,18,2,NA,NA
17006,20,2,NA,NA
17007,11,9,NSS,NSS
17007,12,9,NSS,NSS
17007,13,9,NSS,NSS
17007,14,9,NSS,NSS
17007,15,9,NSS,NSS
17007,16,9,NSS,NSS
17007,17,9,NSS,NSS
17007,18,9,NSS,NSS
17007,20,9,NSS,NSS
17008,11,2,NA,NA
17008,12,2,NA,NA
17008,13,2,NA,NA
17008,14,2,NA,NA
17008,15,2,NA,NA
17008,16,2,NA,NA
17008,17,2,NA,NA
17008,18,2,NA,NA
17008,20,2,NA,NA
17009,11,2,NA,NA
17009,12,2,NA,NA
17009,13,2,NA,NA
17009,14,2,NA,NA
17009,15,2,NA,NA
17009,16,2,NA,NA
17009,17,2,NA,NA
17009,18,2,NA,NA
17009,20,2,NA,NA
17010,11,2,NA,NA
17010,12,1,34,0
17010,13,2,NA,NA
17010,14,2,NA,NA
17010,15,2,NA,NA
17010,16,2,NA,NA
17010,17,2,NA,NA
17010,18,2,NA,NA
17010,20,2,NA,NA
17011,11,2,NA,NA
17011,12,2,NA,NA
17011,13,2,NA,NA
17011,14,2,NA,NA
17011,15,2,NA,NA
17011,16,2,NA,NA
17011,17,2,NA,NA
17011,18,2,NA,NA
17011,20,2,NA,NA
17012,11,2,NA,NA
17012,12,2,NA,NA
17012,13,2,NA,NA
17012,14,2,NA,NA
17012,15,2,NA,NA
17012,16,2,NA,NA
17012,17,2,NA,NA
17012,18,2,NA,NA
17012,20,2,NA,NA
17013,11,2,NA,NA
17013,12,2,NA,NA
17013,13,2,NA,NA
17013,14,2,NA,NA
17013,15,2,NA,NA
17013,16,2,NA,NA
17013,17,2,NA,NA
17013,18,2,NA,NA
17013,20,2,NA,NA
17014,11,2,NA,NA
17014,12,2,NA,NA
17014,13,2,NA,NA
17014,14,2,NA,NA
17014,15,2,NA,NA
17014,16,2,NA,NA
17014,17,2,NA,NA
17014,18,2,NA,NA
17014,20,2,NA,NA
17015,11,2,NA,NA
17015,12,2,NA,NA
17015,13,2,NA,NA
17015,14,2,NA,NA
17015,15,2,NA,NA
17015,16,2,NA,NA
17015,17,2,NA,NA
17015,18,2,NA,NA
17015,20,2,NA,NA
17016,11,2,NA,NA
17016,12,2,NA,NA
17016,13,2,NA,NA
17016,14,2,NA,NA
17016,15,2,NA,NA
17016,16,2,NA,NA
17016,17,2,NA,NA
17016,18,2,NA,NA
17016,20,2,NA,NA
17017,11,2,NA,NA
17017,12,2,NA,NA
17017,13,2,NA,NA
17017,14,2,NA,NA
17017,15,2,NA,NA
17017,16,2,NA,NA
17017,17,2,NA,NA
17017,18,2,NA,NA
17017,20,2,NA,NA
17018,11,2,NA,NA
17018,12,1,4,0
17018,13,2,NA,NA
17018,14,2,NA,NA
17018,15,2,NA,NA
17018,16,2,NA,NA
17018,17,2,NA,NA
17018,18,2,NA,NA
17018,20,2,NA,NA
17019,11,2,NA,NA
17019,12,1,35,0
17019,13,2,NA,NA
17019,14,2,NA,NA
17019,15,1,2,0
17019,16,2,NA,NA
17019,17,2,NA,NA
17019,18,2,NA,NA
17019,20,2,NA,NA
17020,11,2,NA,NA
17020,12,2,NA,NA
17020,13,2,NA,NA
17020,14,2,NA,NA
17020,15,2,NA,NA
17020,16,2,NA,NA
17020,17,2,NA,NA
17020,18,2,NA,NA
17020,20,2,NA,NA
17021,11,2,NA,NA
17021,12,2,NA,NA
17021,13,2,NA,NA
17021,14,2,NA,NA
17021,15,2,NA,NA
17021,16,2,NA,NA
17021,17,2,NA,NA
17021,18,2,NA,NA
17021,20,2,NA,NA
17022,11,2,NA,NA
17022,12,2,NA,NA
17022,13,2,NA,NA
17022,14,2,NA,NA
17022,15,2,NA,NA
17022,16,2,NA,NA
17022,17,2,NA,NA
17022,18,2,NA,NA
17022,20,2,NA,NA
17023,11,2,NA,NA
17023,12,2,NA,NA
17023,13,2,NA,NA
17023,14,2,NA,NA
17023,15,2,NA,NA
17023,16,2,NA,NA
17023,17,2,NA,NA
17023,18,2,NA,NA
17023,20,2,NA,NA
17024,11,2,NA,NA
17024,12,2,NA,NA
17024,13,2,NA,NA
17024,14,2,NA,NA
17024,15,2,NA,NA
17024,16,2,NA,NA
17024,17,2,NA,NA
17024,18,2,NA,NA
17024,20,2,NA,NA
17025,11,2,NA,NA
17025,12,1,5,0
17025,13,2,NA,NA
17025,14,2,NA,NA
17025,15,1,2,2
17025,16,2,NA,NA
17025,17,2,NA,NA
17025,18,2,NA,NA
17025,20,2,NA,NA
17026,11,2,NA,NA
17026,12,2,NA,NA
17026,13,2,NA,NA
17026,14,2,NA,NA
17026,15,2,NA,NA
17026,16,2,NA,NA
17026,17,2,NA,NA
17026,18,2,NA,NA
17026,20,2,NA,NA
17027,11,2,NA,NA
17027,12,2,NA,NA
17027,13,2,NA,NA
17027,14,2,NA,NA
17027,15,2,NA,NA
17027,16,2,NA,NA
17027,17,2,NA,NA
17027,18,2,NA,NA
17027,20,2,NA,NA
17028,11,2,NA,NA
17028,12,2,NA,NA
17028,13,2,NA,NA
17028,14,2,NA,NA
17028,15,2,NA,NA
17028,16,2,NA,NA
17028,17,2,NA,NA
17028,18,2,NA,NA
17028,20,2,NA,NA
17029,11,2,NA,NA
17029,12,2,NA,NA
17029,13,2,NA,NA
17029,14,2,NA,NA
17029,15,2,NA,NA
17029,16,2,NA,NA
17029,17,2,NA,NA
17029,18,2,NA,NA
17029,20,2,NA,NA
17030,11,2,NA,NA
17030,12,2,NA,NA
17030,13,2,NA,NA
17030,14,2,NA,NA
17030,15,2,NA,NA
17030,16,2,NA,NA
17030,17,2,NA,NA
17030,18,2,NA,NA
17030,20,2,NA,NA
17031,11,0,NA,NA
17031,12,0,NA,NA
17031,13,0,NA,NA
17031,14,0,NA,NA
17031,15,0,NA,NA
17031,16,0,NA,NA
17031,17,0,NA,NA
17031,18,0,NA,NA
17031,20,0,NA,NA
17032,11,2,NA,NA
17032,12,2,NA,NA
17032,13,2,NA,NA
17032,14,2,NA,NA
17032,15,2,NA,NA
17032,16,2,NA,NA
17032,17,2,NA,NA
17032,18,2,NA,NA
17032,20,2,NA,NA
17033,11,2,NA,NA
17033,12,2,NA,NA
17033,13,2,NA,NA
17033,14,2,NA,NA
17033,15,2,NA,NA
17033,16,2,NA,NA
17033,17,2,NA,NA
17033,18,2,NA,NA
17033,20,2,NA,NA
17034,11,2,NA,NA
17034,12,2,NA,NA
17034,13,2,NA,NA
17034,14,2,NA,NA
17034,15,2,NA,NA
17034,16,2,NA,NA
17034,17,2,NA,NA
17034,18,2,NA,NA
17034,20,2,NA,NA
17035,11,0,NA,NA
17035,12,0,NA,NA
17035,13,0,NA,NA
17035,14,0,NA,NA
17035,15,0,NA,NA
17035,16,0,NA,NA
17035,17,0,NA,NA
17035,18,0,NA,NA
17035,20,0,NA,NA
17036,11,2,NA,NA
17036,12,2,NA,NA
17036,13,2,NA,NA
17036,14,2,NA,NA
17036,15,2,NA,NA
17036,16,2,NA,NA
17036,17,2,NA,NA
17036,18,2,NA,NA
17036,20,2,NA,NA
18001,11,2,NA,NA
18001,12,2,NA,NA
18001,13,2,NA,NA
18001,14,2,NA,NA
18001,15,2,NA,NA
18001,16,2,NA,NA
18001,17,2,NA,NA
18001,18,2,NA,NA
18001,20,2,NA,NA
18002,11,2,NA,NA
18002,12,2,NA,NA
18002,13,2,NA,NA
18002,14,2,NA,NA
18002,15,2,NA,NA
18002,16,2,NA,NA
18002,17,2,NA,NA
18002,18,2,NA,NA
18002,20,2,NA,NA
18003,11,2,NA,NA
18003,12,2,NA,NA
18003,13,2,NA,NA
18003,14,2,NA,NA
18003,15,2,NA,NA
18003,16,2,NA,NA
18003,17,2,NA,NA
18003,18,2,NA,NA
18003,20,2,NA,NA
18004,11,2,NA,NA
18004,12,2,NA,NA
18004,13,2,NA,NA
18004,14,2,NA,NA
18004,15,2,NA,NA
18004,16,2,NA,NA
18004,17,2,NA,NA
18004,18,2,NA,NA
18004,20,2,NA,NA
18005,11,2,NA,NA
18005,12,2,NA,NA
18005,13,2,NA,NA
18005,14,2,NA,NA
18005,15,2,NA,NA
18005,16,2,NA,NA
18005,17,2,NA,NA
18005,18,2,NA,NA
18005,20,2,NA,NA
18006,11,2,NA,NA
18006,12,2,NA,NA
18006,13,2,NA,NA
18006,14,2,NA,NA
18006,15,2,NA,NA
18006,16,2,NA,NA
18006,17,2,NA,NA
18006,18,2,NA,NA
18006,20,2,NA,NA
18007,11,2,NA,NA
18007,12,2,NA,NA
18007,13,2,NA,NA
18007,14,2,NA,NA
18007,15,2,NA,NA
18007,16,2,NA,NA
18007,17,2,NA,NA
18007,18,2,NA,NA
18007,20,2,NA,NA
18008,11,2,NA,NA
18008,12,2,NA,NA
18008,13,2,NA,NA
18008,14,2,NA,NA
18008,15,2,NA,NA
18008,16,2,NA,NA
18008,17,2,NA,NA
18008,18,2,NA,NA
18008,20,2,NA,NA
18009,11,2,NA,NA
18009,12,2,NA,NA
18009,13,2,NA,NA
18009,14,2,NA,NA
18009,15,2,NA,NA
18009,16,2,NA,NA
18009,17,2,NA,NA
18009,18,2,NA,NA
18009,20,2,NA,NA
18010,11,2,NA,NA
18010,12,2,NA,NA
18010,13,2,NA,NA
18010,14,2,NA,NA
18010,15,2,NA,NA
18010,16,2,NA,NA
18010,17,2,NA,NA
18010,18,2,NA,NA
18010,20,2,NA,NA
18011,11,2,NA,NA
18011,12,2,NA,NA
18011,13,2,NA,NA
18011,14,2,NA,NA
18011,15,2,NA,NA
18011,16,2,NA,NA
18011,17,2,NA,NA
18011,18,2,NA,NA
18011,20,2,NA,NA
18012,11,2,NA,NA
18012,12,2,NA,NA
18012,13,2,NA,NA
18012,14,2,NA,NA
18012,15,2,NA,NA
18012,16,2,NA,NA
18012,17,2,NA,NA
18012,18,2,NA,NA
18012,20,2,NA,NA
18013,11,2,NA,NA
18013,12,2,NA,NA
18013,13,2,NA,NA
18013,14,2,NA,NA
18013,15,2,NA,NA
18013,16,2,NA,NA
18013,17,2,NA,NA
18013,18,2,NA,NA
18013,20,2,NA,NA
18014,11,2,NA,NA
18014,12,1,1,0
18014,13,2,NA,NA
18014,14,2,NA,NA
18014,15,2,NA,NA
18014,16,2,NA,NA
18014,17,2,NA,NA
18014,18,2,NA,NA
18014,20,2,NA,NA
18015,11,2,NA,NA
18015,12,2,NA,NA
18015,13,2,NA,NA
18015,14,2,NA,NA
18015,15,2,NA,NA
18015,16,2,NA,NA
18015,17,2,NA,NA
18015,18,2,NA,NA
18015,20,2,NA,NA
18016,11,2,NA,NA
18016,12,2,NA,NA
18016,13,2,NA,NA
18016,14,2,NA,NA
18016,15,2,NA,NA
18016,16,2,NA,NA
18016,17,2,NA,NA
18016,18,2,NA,NA
18016,20,2,NA,NA
18017,11,2,NA,NA
18017,12,2,NA,NA
18017,13,2,NA,NA
18017,14,2,NA,NA
18017,15,2,NA,NA
18017,16,2,NA,NA
18017,17,2,NA,NA
18017,18,2,NA,NA
18017,20,2,NA,NA
18018,11,2,NA,NA
18018,12,2,NA,NA
18018,13,2,NA,NA
18018,14,2,NA,NA
18018,15,2,NA,NA
18018,16,2,NA,NA
18018,17,2,NA,NA
18018,18,2,NA,NA
18018,20,2,NA,NA
18019,11,2,NA,NA
18019,12,2,NA,NA
18019,13,2,NA,NA
18019,14,2,NA,NA
18019,15,2,NA,NA
18019,16,2,NA,NA
18019,17,2,NA,NA
18019,18,2,NA,NA
18019,20,2,NA,NA
18020,11,2,NA,NA
18020,12,2,NA,NA
18020,13,2,NA,NA
18020,14,2,NA,NA
18020,15,2,NA,NA
18020,16,1,5,0
18020,17,2,NA,NA
18020,18,2,NA,NA
18020,20,2,NA,NA
19001,11,9,NSS,NSS
19001,12,9,NSS,NSS
19001,13,9,NSS,NSS
19001,14,9,NSS,NSS
19001,15,9,NSS,NSS
19001,16,9,NSS,NSS
19001,17,9,NSS,NSS
19001,18,9,NSS,NSS
19001,20,9,NSS,NSS
19002,11,0,NA,NA
19002,12,0,NA,NA
19002,13,0,NA,NA
19002,14,0,NA,NA
19002,15,0,NA,NA
19002,16,0,NA,NA
19002,17,0,NA,NA
19002,18,0,NA,NA
19002,20,0,NA,NA
19003,11,2,NA,NA
19003,12,1,3,3
19003,13,2,NA,NA
19003,14,2,NA,NA
19003,15,2,NA,NA
19003,16,2,NA,NA
19003,17,2,NA,NA
19003,18,2,NA,NA
19003,20,2,NA,NA
19004,11,2,NA,NA
19004,12,2,NA,NA
19004,13,2,NA,NA
19004,14,2,NA,NA
19004,15,2,NA,NA
19004,16,2,NA,NA
19004,17,2,NA,NA
19004,18,2,NA,NA
19004,20,2,NA,NA
19005,11,9,NSS,NSS
19005,12,9,NSS,NSS
19005,13,9,NSS,NSS
19005,14,9,NSS,NSS
19005,15,9,NSS,NSS
19005,16,9,NSS,NSS
19005,17,9,NSS,NSS
19005,18,9,NSS,NSS
19005,20,9,NSS,NSS
19006,11,2,NA,NA
19006,12,2,NA,NA
19006,13,2,NA,NA
19006,14,2,NA,NA
19006,15,2,NA,NA
19006,16,1,14,0
19006,17,2,NA,NA
