ubicageo_f,funcsepu_a,sexostt,sexos1,sexos2
20554,2,0,0,0
20554,3,0,0,0
20554,4,0,0,0
20555,1,0,0,0
20555,2,8,5,3
20555,3,8,5,3
20555,4,0,0,0
20556,1,0,0,0
20556,2,0,0,0
20556,3,0,0,0
20556,4,0,0,0
20557,1,0,0,0
20557,2,0,0,0
20557,3,0,0,0
20557,4,0,0,0
20558,1,0,0,0
20558,2,6,5,1
20558,3,0,0,0
20558,4,0,0,0
20559,1,0,0,0
20559,2,0,0,0
20559,3,0,0,0
20559,4,23,18,5
20560,1,0,0,0
20560,2,12,9,3
20560,3,0,0,0
20560,4,0,0,0
20561,1,0,0,0
20561,2,44,44,0
20561,3,0,0,0
20561,4,0,0,0
20562,1,0,0,0
20562,2,0,0,0
20562,3,0,0,0
20562,4,0,0,0
20563,1,0,0,0
20563,2,12,12,0
20563,3,0,0,0
20563,4,0,0,0
20564,1,0,0,0
20564,2,15,11,4
20564,3,0,0,0
20564,4,0,0,0
20565,1,0,0,0
20565,2,5,4,1
20565,3,0,0,0
20565,4,72,56,16
20566,1,0,0,0
20566,2,20,20,0
20566,3,0,0,0
20566,4,0,0,0
20567,1,0,0,0
20567,2,10,10,0
20567,3,0,0,0
20567,4,0,0,0
20568,1,0,0,0
20568,2,8,6,2
20568,3,0,0,0
20568,4,0,0,0
20569,1,0,0,0
20569,2,36,36,0
20569,3,0,0,0
20569,4,0,0,0
20570,1,3,3,0
20570,2,18,10,8
20570,3,4,4,0
20570,4,18,10,8
21001,1,0,0,0
21001,2,28,17,11
21001,3,0,0,0
21001,4,0,0,0
21002,1,0,0,0
21002,2,12,8,4
21002,3,0,0,0
21002,4,0,0,0
21003,1,0,0,0
21003,2,16,13,3
21003,3,16,12,4
21003,4,0,0,0
21004,1,0,0,0
21004,2,0,0,0
21004,3,91,68,23
21004,4,0,0,0
21005,1,0,0,0
21005,2,10,10,0
21005,3,0,0,0
21005,4,0,0,0
21006,1,0,0,0
21006,2,35,29,6
21006,3,0,0,0
21006,4,0,0,0
21007,1,0,0,0
21007,2,12,12,0
21007,3,0,0,0
21007,4,0,0,0
21008,1,0,0,0
21008,2,19,15,4
21008,3,0,0,0
21008,4,0,0,0
21009,1,0,0,0
21009,2,0,0,0
21009,3,5,4,1
21009,4,0,0,0
21010,1,0,0,0
21010,2,0,0,0
21010,3,0,0,0
21010,4,0,0,0
21011,1,0,0,0
21011,2,14,14,0
21011,3,0,0,0
21011,4,0,0,0
21012,1,0,0,0
21012,2,11,8,3
21012,3,0,0,0
21012,4,0,0,0
21013,1,0,0,0
21013,2,3,0,3
21013,3,0,0,0
21013,4,11,9,2
21014,1,0,0,0
21014,2,10,9,1
21014,3,0,0,0
21014,4,0,0,0
21015,1,0,0,0
21015,2,33,19,14
21015,3,0,0,0
21015,4,0,0,0
21016,1,0,0,0
21016,2,23,17,6
21016,3,0,0,0
21016,4,0,0,0
21017,1,0,0,0
21017,2,31,23,8
21017,3,0,0,0
21017,4,0,0,0
21018,1,0,0,0
21018,2,12,8,4
21018,3,0,0,0
21018,4,0,0,0
21019,1,5,4,1
21019,2,6,4,2
21019,3,164,117,47
21019,4,0,0,0
21020,1,0,0,0
21020,2,18,14,4
21020,3,0,0,0
21020,4,0,0,0
21021,1,8,7,1
21021,2,0,0,0
21021,3,0,0,0
21021,4,0,0,0
21022,1,0,0,0
21022,2,16,14,2
21022,3,0,0,0
21022,4,0,0,0
21023,1,0,0,0
21023,2,7,7,0
21023,3,0,0,0
21023,4,0,0,0
21024,1,0,0,0
21024,2,0,0,0
21024,3,0,0,0
21024,4,0,0,0
21025,1,0,0,0
21025,2,16,14,2
21025,3,0,0,0
21025,4,0,0,0
21026,1,0,0,0
21026,2,13,8,5
21026,3,0,0,0
21026,4,0,0,0
21027,1,0,0,0
21027,2,0,0,0
21027,3,0,0,0
21027,4,0,0,0
21028,1,0,0,0
21028,2,10,8,2
21028,3,0,0,0
21028,4,0,0,0
21029,1,0,0,0
21029,2,9,9,0
21029,3,0,0,0
21029,4,0,0,0
21030,1,0,0,0
21030,2,8,6,2
21030,3,0,0,0
21030,4,0,0,0
21031,1,0,0,0
21031,2,6,6,0
21031,3,0,0,0
21031,4,0,0,0
21032,1,0,0,0
21032,2,6,6,0
21032,3,0,0,0
21032,4,0,0,0
21033,1,0,0,0
21033,2,13,11,2
21033,3,0,0,0
21033,4,0,0,0
21034,1,0,0,0
21034,2,0,0,0
21034,3,72,51,21
21034,4,0,0,0
21035,1,0,0,0
21035,2,0,0,0
21035,3,17,14,3
21035,4,0,0,0
21036,1,0,0,0
21036,2,14,12,2
21036,3,0,0,0
21036,4,0,0,0
21037,1,0,0,0
21037,2,6,4,2
21037,3,0,0,0
21037,4,0,0,0
21038,1,0,0,0
21038,2,14,8,6
21038,3,0,0,0
21038,4,0,0,0
21039,1,0,0,0
21039,2,21,20,1
21039,3,0,0,0
21039,4,0,0,0
21040,1,0,0,0
21040,2,23,16,7
21040,3,0,0,0
21040,4,0,0,0
21041,1,2,1,1
21041,2,89,61,28
21041,3,1,1,0
21041,4,0,0,0
21042,1,0,0,0
21042,2,11,10,1
21042,3,0,0,0
21042,4,0,0,0
21043,1,0,0,0
21043,2,87,70,17
21043,3,0,0,0
21043,4,0,0,0
21044,1,0,0,0
21044,2,0,0,0
21044,3,18,16,2
21044,4,0,0,0
21045,1,0,0,0
21045,2,58,40,18
21045,3,0,0,0
21045,4,0,0,0
21046,1,0,0,0
21046,2,0,0,0
21046,3,10,7,3
21046,4,0,0,0
21047,1,0,0,0
21047,2,18,16,2
21047,3,0,0,0
21047,4,0,0,0
21048,1,0,0,0
21048,2,23,14,9
21048,3,0,0,0
21048,4,0,0,0
21049,1,0,0,0
21049,2,51,37,14
21049,3,0,0,0
21049,4,0,0,0
21050,1,0,0,0
21050,2,13,12,1
21050,3,0,0,0
21050,4,0,0,0
21051,1,0,0,0
21051,2,25,16,9
21051,3,17,10,7
21051,4,0,0,0
21052,1,0,0,0
21052,2,0,0,0
21052,3,0,0,0
21052,4,0,0,0
21053,1,0,0,0
21053,2,51,29,22
21053,3,0,0,0
21053,4,0,0,0
21054,1,0,0,0
21054,2,23,19,4
21054,3,0,0,0
21054,4,0,0,0
21055,1,0,0,0
21055,2,8,7,1
21055,3,0,0,0
21055,4,0,0,0
21056,1,0,0,0
21056,2,0,0,0
21056,3,7,7,0
21056,4,0,0,0
21057,1,0,0,0
21057,2,17,17,0
21057,3,0,0,0
21057,4,0,0,0
21058,1,0,0,0
21058,2,0,0,0
21058,3,0,0,0
21058,4,0,0,0
21059,1,0,0,0
21059,2,14,12,2
21059,3,0,0,0
21059,4,0,0,0
21060,1,0,0,0
21060,2,16,9,7
21060,3,8,6,2
21060,4,0,0,0
21061,1,0,0,0
21061,2,22,19,3
21061,3,22,19,3
21061,4,0,0,0
21062,1,0,0,0
21062,2,0,0,0
21062,3,0,0,0
21062,4,8,7,1
21063,1,0,0,0
21063,2,21,15,6
21063,3,0,0,0
21063,4,0,0,0
21064,1,0,0,0
21064,2,32,26,6
21064,3,0,0,0
21064,4,0,0,0
21065,1,0,0,0
21065,2,6,2,4
21065,3,23,18,5
21065,4,1,1,0
21066,1,0,0,0
21066,2,13,11,2
21066,3,0,0,0
21066,4,0,0,0
21067,1,5,5,0
21067,2,42,33,9
21067,3,2,0,2
21067,4,7,7,0
21068,1,0,0,0
21068,2,28,26,2
21068,3,0,0,0
21068,4,0,0,0
21069,1,0,0,0
21069,2,26,21,5
21069,3,0,0,0
21069,4,0,0,0
21070,1,0,0,0
21070,2,16,14,2
21070,3,0,0,0
21070,4,0,0,0
21071,1,0,0,0
21071,2,121,73,48
21071,3,0,0,0
21071,4,0,0,0
21072,1,0,0,0
21072,2,26,23,3
21072,3,10,10,0
21072,4,0,0,0
21073,1,0,0,0
21073,2,20,16,4
21073,3,0,0,0
21073,4,0,0,0
21074,1,0,0,0
21074,2,57,37,20
21074,3,221,156,65
21074,4,0,0,0
21075,1,0,0,0
21075,2,33,25,8
21075,3,0,0,0
21075,4,0,0,0
21076,1,0,0,0
21076,2,0,0,0
21076,3,0,0,0
21076,4,0,0,0
21077,1,0,0,0
21077,2,27,25,2
21077,3,0,0,0
21077,4,0,0,0
21078,1,0,0,0
21078,2,46,35,11
21078,3,6,1,5
21078,4,0,0,0
21079,1,2,2,0
21079,2,4,3,1
21079,3,4,3,1
21079,4,2,2,0
21080,1,0,0,0
21080,2,8,8,0
21080,3,0,0,0
21080,4,0,0,0
21081,1,0,0,0
21081,2,11,11,0
21081,3,0,0,0
21081,4,0,0,0
21082,1,0,0,0
21082,2,14,10,4
21082,3,0,0,0
21082,4,0,0,0
21083,1,0,0,0
21083,2,30,27,3
21083,3,0,0,0
21083,4,0,0,0
21084,1,0,0,0
21084,2,19,19,0
21084,3,0,0,0
21084,4,0,0,0
21085,1,0,0,0
21085,2,74,46,28
21085,3,0,0,0
21085,4,0,0,0
21086,1,0,0,0
21086,2,12,10,2
21086,3,16,14,2
21086,4,0,0,0
21087,1,0,0,0
21087,2,11,7,4
21087,3,0,0,0
21087,4,0,0,0
21088,1,0,0,0
21088,2,24,19,5
21088,3,0,0,0
21088,4,0,0,0
21089,1,0,0,0
21089,2,32,30,2
21089,3,0,0,0
21089,4,0,0,0
21090,1,0,0,0
21090,2,7,3,4
21090,3,15,9,6
21090,4,8,6,2
21091,1,0,0,0
21091,2,24,22,2
21091,3,0,0,0
21091,4,0,0,0
21092,1,0,0,0
21092,2,12,10,2
21092,3,0,0,0
21092,4,0,0,0
21093,1,0,0,0
21093,2,0,0,0
21093,3,0,0,0
21093,4,0,0,0
21094,1,0,0,0
21094,2,1,1,0
21094,3,53,47,6
21094,4,0,0,0
21095,1,0,0,0
21095,2,6,6,0
21095,3,0,0,0
21095,4,0,0,0
21096,1,0,0,0
21096,2,8,6,2
21096,3,0,0,0
21096,4,0,0,0
21097,1,0,0,0
21097,2,5,4,1
21097,3,0,0,0
21097,4,0,0,0
21098,1,0,0,0
21098,2,14,10,4
21098,3,0,0,0
21098,4,0,0,0
21099,1,0,0,0
21099,2,0,0,0
21099,3,17,10,7
21099,4,0,0,0
21100,1,0,0,0
21100,2,11,10,1
21100,3,0,0,0
21100,4,0,0,0
21101,1,0,0,0
21101,2,12,10,2
21101,3,0,0,0
21101,4,0,0,0
21102,1,0,0,0
21102,2,29,24,5
21102,3,0,0,0
21102,4,0,0,0
21103,1,0,0,0
21103,2,12,10,2
21103,3,0,0,0
21103,4,0,0,0
21104,1,0,0,0
21104,2,39,28,11
21104,3,0,0,0
21104,4,0,0,0
21105,1,0,0,0
21105,2,12,10,2
21105,3,0,0,0
21105,4,0,0,0
21106,1,0,0,0
21106,2,69,42,27
21106,3,0,0,0
21106,4,0,0,0
21107,1,0,0,0
21107,2,21,20,1
21107,3,0,0,0
21107,4,0,0,0
21108,1,0,0,0
21108,2,36,27,9
21108,3,0,0,0
21108,4,0,0,0
21109,1,0,0,0
21109,2,38,34,4
21109,3,0,0,0
21109,4,0,0,0
21110,1,0,0,0
21110,2,14,13,1
21110,3,56,40,16
21110,4,0,0,0
21111,1,0,0,0
21111,2,36,31,5
21111,3,0,0,0
21111,4,0,0,0
21112,1,0,0,0
21112,2,23,19,4
21112,3,0,0,0
21112,4,0,0,0
21113,1,0,0,0
21113,2,8,7,1
21113,3,0,0,0
21113,4,0,0,0
21114,1,207,86,121
21114,2,34,21,13
21114,3,1818,1204,614
21114,4,376,255,121
21115,1,0,0,0
21115,2,7,3,4
21115,3,0,0,0
21115,4,0,0,0
21116,1,0,0,0
21116,2,0,0,0
21116,3,0,0,0
21116,4,0,0,0
21117,1,0,0,0
21117,2,22,18,4
21117,3,0,0,0
21117,4,0,0,0
21118,1,0,0,0
21118,2,43,37,6
21118,3,0,0,0
21118,4,0,0,0
21119,1,10,2,8
21119,2,4,2,2
21119,3,52,43,9
21119,4,194,113,81
21120,1,0,0,0
21120,2,7,6,1
21120,3,7,6,1
21120,4,0,0,0
21121,1,0,0,0
21121,2,10,7,3
21121,3,0,0,0
21121,4,0,0,0
21122,1,0,0,0
21122,2,0,0,0
21122,3,0,0,0
21122,4,0,0,0
21123,1,0,0,0
21123,2,8,6,2
21123,3,0,0,0
21123,4,0,0,0
21124,1,0,0,0
21124,2,29,22,7
21124,3,0,0,0
21124,4,0,0,0
21125,1,0,0,0
21125,2,0,0,0
21125,3,12,8,4
21125,4,0,0,0
21126,1,0,0,0
21126,2,16,12,4
21126,3,0,0,0
21126,4,0,0,0
21127,1,0,0,0
21127,2,8,6,2
21127,3,0,0,0
21127,4,0,0,0
21128,1,0,0,0
21128,2,18,11,7
21128,3,0,0,0
21128,4,0,0,0
21129,1,0,0,0
21129,2,1,0,1
21129,3,0,0,0
21129,4,19,18,1
21130,1,0,0,0
21130,2,12,8,4
21130,3,0,0,0
21130,4,0,0,0
21131,1,0,0,0
21131,2,7,5,2
21131,3,0,0,0
21131,4,0,0,0
21132,1,0,0,0
21132,2,226,177,49
21132,3,0,0,0
21132,4,2,1,1
21133,1,0,0,0
21133,2,8,6,2
21133,3,0,0,0
21133,4,0,0,0
21134,1,0,0,0
21134,2,0,0,0
21134,3,0,0,0
21134,4,0,0,0
21135,1,0,0,0
21135,2,10,8,2
21135,3,0,0,0
21135,4,0,0,0
21136,1,0,0,0
21136,2,0,0,0
21136,3,0,0,0
21136,4,0,0,0
21137,1,0,0,0
21137,2,14,12,2
21137,3,0,0,0
21137,4,0,0,0
21138,1,0,0,0
21138,2,23,16,7
21138,3,0,0,0
21138,4,0,0,0
21139,1,0,0,0
21139,2,13,12,1
21139,3,0,0,0
21139,4,0,0,0
21140,1,0,0,0
21140,2,160,122,38
21140,3,0,0,0
21140,4,0,0,0
21141,1,0,0,0
21141,2,12,10,2
21141,3,0,0,0
21141,4,0,0,0
21142,1,0,0,0
21142,2,30,19,11
21142,3,0,0,0
21142,4,0,0,0
21143,1,0,0,0
21143,2,40,31,9
21143,3,0,0,0
21143,4,0,0,0
21144,1,0,0,0
21144,2,0,0,0
21144,3,22,17,5
21144,4,0,0,0
21145,1,0,0,0
21145,2,17,17,0
21145,3,0,0,0
21145,4,0,0,0
21146,1,0,0,0
21146,2,5,5,0
21146,3,0,0,0
21146,4,0,0,0
21147,1,0,0,0
21147,2,14,11,3
21147,3,0,0,0
21147,4,0,0,0
21148,1,0,0,0
21148,2,8,4,4
21148,3,11,8,3
21148,4,0,0,0
21149,1,0,0,0
21149,2,46,35,11
21149,3,0,0,0
21149,4,0,0,0
21150,1,0,0,0
21150,2,0,0,0
21150,3,0,0,0
21150,4,0,0,0
21151,1,0,0,0
21151,2,25,16,9
21151,3,0,0,0
21151,4,0,0,0
21152,1,0,0,0
21152,2,24,17,7
21152,3,0,0,0
21152,4,0,0,0
21153,1,0,0,0
21153,2,31,17,14
21153,3,0,0,0
21153,4,0,0,0
21154,1,0,0,0
21154,2,24,10,14
21154,3,97,64,33
21154,4,0,0,0
21155,1,0,0,0
21155,2,17,14,3
21155,3,0,0,0
21155,4,0,0,0
21156,1,0,0,0
21156,2,7,1,6
21156,3,0,0,0
21156,4,6,5,1
21157,1,0,0,0
21157,2,17,14,3
21157,3,0,0,0
21157,4,0,0,0
21158,1,0,0,0
21158,2,20,16,4
21158,3,0,0,0
21158,4,0,0,0
21159,1,0,0,0
21159,2,11,11,0
21159,3,0,0,0
21159,4,0,0,0
21160,1,0,0,0
21160,2,6,6,0
21160,3,0,0,0
21160,4,0,0,0
21161,1,0,0,0
21161,2,37,29,8
21161,3,0,0,0
21161,4,0,0,0
21162,1,0,0,0
21162,2,0,0,0
21162,3,15,12,3
21162,4,0,0,0
21163,1,0,0,0
21163,2,0,0,0
21163,3,22,15,7
21163,4,0,0,0
21164,1,0,0,0
21164,2,0,0,0
21164,3,80,57,23
21164,4,0,0,0
21165,1,0,0,0
21165,2,8,8,0
21165,3,0,0,0
21165,4,0,0,0
21166,1,0,0,0
21166,2,18,15,3
21166,3,3,2,1
21166,4,0,0,0
21167,1,0,0,0
21167,2,29,29,0
21167,3,0,0,0
21167,4,0,0,0
21168,1,0,0,0
21168,2,19,16,3
21168,3,0,0,0
21168,4,0,0,0
21169,1,0,0,0
21169,2,29,23,6
21169,3,6,6,0
21169,4,0,0,0
21170,1,22,20,2
21170,2,0,0,0
21170,3,0,0,0
21170,4,0,0,0
21171,1,0,0,0
21171,2,2,1,1
21171,3,0,0,0
21171,4,0,0,0
21172,1,0,0,0
21172,2,43,28,15
21172,3,0,0,0
21172,4,0,0,0
21173,1,0,0,0
21173,2,10,6,4
21173,3,0,0,0
21173,4,0,0,0
21174,1,5,5,0
21174,2,10,1,9
21174,3,105,87,18
21174,4,0,0,0
21175,1,0,0,0
21175,2,19,17,2
21175,3,0,0,0
21175,4,0,0,0
21176,1,0,0,0
21176,2,0,0,0
21176,3,16,11,5
21176,4,0,0,0
21177,1,0,0,0
21177,2,86,59,27
21177,3,0,0,0
21177,4,0,0,0
21178,1,0,0,0
21178,2,33,31,2
21178,3,0,0,0
21178,4,0,0,0
21179,1,0,0,0
21179,2,25,21,4
21179,3,0,0,0
21179,4,0,0,0
21180,1,0,0,0
21180,2,0,0,0
21180,3,44,34,10
21180,4,0,0,0
21181,1,0,0,0
21181,2,9,6,3
21181,3,0,0,0
21181,4,0,0,0
21182,1,0,0,0
21182,2,11,6,5
21182,3,0,0,0
21182,4,0,0,0
21183,1,0,0,0
21183,2,46,38,8
21183,3,0,0,0
21183,4,0,0,0
21184,1,0,0,0
21184,2,26,20,6
21184,3,0,0,0
21184,4,0,0,0
21185,1,0,0,0
21185,2,24,18,6
21185,3,0,0,0
21185,4,0,0,0
21186,1,0,0,0
21186,2,56,41,15
21186,3,38,29,9
21186,4,0,0,0
21187,1,0,0,0
21187,2,14,13,1
21187,3,0,0,0
21187,4,0,0,0
21188,1,0,0,0
21188,2,17,12,5
21188,3,0,0,0
21188,4,0,0,0
21189,1,0,0,0
21189,2,35,24,11
21189,3,0,0,0
21189,4,0,0,0
21190,1,0,0,0
21190,2,10,8,2
21190,3,0,0,0
21190,4,0,0,0
21191,1,0,0,0
21191,2,0,0,0
21191,3,0,0,0
21191,4,0,0,0
21192,1,0,0,0
21192,2,28,22,6
21192,3,0,0,0
21192,4,0,0,0
21193,1,0,0,0
21193,2,7,3,4
21193,3,0,0,0
21193,4,0,0,0
21194,1,0,0,0
21194,2,69,62,7
21194,3,0,0,0
21194,4,0,0,0
21195,1,0,0,0
21195,2,42,35,7
21195,3,0,0,0
21195,4,0,0,0
21196,1,0,0,0
21196,2,11,8,3
21196,3,0,0,0
21196,4,0,0,0
21197,1,0,0,0
21197,2,122,80,42
21197,3,3,2,1
21197,4,12,10,2
21198,1,0,0,0
21198,2,15,15,0
21198,3,0,0,0
21198,4,0,0,0
21199,1,0,0,0
21199,2,24,20,4
21199,3,0,0,0
21199,4,0,0,0
21200,1,0,0,0
21200,2,8,6,2
21200,3,0,0,0
21200,4,0,0,0
21201,1,0,0,0
21201,2,12,10,2
21201,3,0,0,0
21201,4,0,0,0
21202,1,0,0,0
21202,2,45,35,10
21202,3,0,0,0
21202,4,0,0,0
21203,1,0,0,0
21203,2,20,16,4
21203,3,0,0,0
21203,4,0,0,0
21204,1,0,0,0
21204,2,17,13,4
21204,3,0,0,0
21204,4,0,0,0
21205,1,0,0,0
21205,2,47,31,16
21205,3,0,0,0
21205,4,0,0,0
21206,1,0,0,0
21206,2,11,9,2
21206,3,0,0,0
21206,4,0,0,0
21207,1,0,0,0
21207,2,53,47,6
21207,3,0,0,0
21207,4,0,0,0
21208,1,0,0,0
21208,2,69,42,27
21208,3,0,0,0
21208,4,8,8,0
21209,1,0,0,0
21209,2,0,0,0
21209,3,0,0,0
21209,4,0,0,0
21210,1,0,0,0
21210,2,24,22,2
21210,3,0,0,0
21210,4,0,0,0
21211,1,0,0,0
21211,2,35,32,3
21211,3,0,0,0
21211,4,0,0,0
21212,1,0,0,0
21212,2,0,0,0
21212,3,27,21,6
21212,4,0,0,0
21213,1,0,0,0
21213,2,15,13,2
21213,3,0,0,0
21213,4,0,0,0
21214,1,0,0,0
21214,2,30,23,7
21214,3,0,0,0
21214,4,0,0,0
21215,1,0,0,0
21215,2,21,17,4
21215,3,0,0,0
21215,4,0,0,0
21216,1,0,0,0
21216,2,15,13,2
21216,3,15,13,2
21216,4,0,0,0
21217,1,0,0,0
21217,2,8,7,1
21217,3,3,1,2
21217,4,0,0,0
22001,1,0,0,0
22001,2,39,32,7
22001,3,0,0,0
22001,4,0,0,0
22002,1,0,0,0
22002,2,0,0,0
22002,3,0,0,0
22002,4,0,0,0
22003,1,0,0,0
22003,2,0,0,0
22003,3,16,13,3
22003,4,0,0,0
22004,1,0,0,0
22004,2,62,47,15
22004,3,0,0,0
22004,4,0,0,0
22005,1,0,0,0
22005,2,69,55,14
22005,3,0,0,0
22005,4,0,0,0
22006,1,8,5,3
22006,2,0,0,0
22006,3,19,15,4
22006,4,395,294,101
22007,1,3,3,0
22007,2,1,0,1
22007,3,25,22,3
22007,4,0,0,0
22008,1,0,0,0
22008,2,0,0,0
22008,3,44,42,2
22008,4,0,0,0
22009,1,0,0,0
22009,2,47,39,8
22009,3,1,0,1
22009,4,0,0,0
22010,1,0,0,0
22010,2,21,17,4
22010,3,0,0,0
22010,4,0,0,0
22011,1,0,0,0
22011,2,233,153,80
22011,3,0,0,0
22011,4,0,0,0
22012,1,0,0,0
22012,2,0,0,0
22012,3,65,49,16
22012,4,0,0,0
22013,1,0,0,0
22013,2,0,0,0
22013,3,34,24,10
22013,4,0,0,0
22014,1,0,0,0
22014,2,1066,699,367
22014,3,22,13,9
22014,4,84,76,8
22015,1,0,0,0
22015,2,0,0,0
22015,3,0,0,0
22015,4,0,0,0
22016,1,0,0,0
22016,2,25,9,16
22016,3,291,194,97
22016,4,24,22,2
22017,1,0,0,0
22017,2,0,0,0
22017,3,68,53,15
22017,4,0,0,0
22018,1,0,0,0
22018,2,36,32,4
22018,3,0,0,0
22018,4,0,0,0
23001,1,0,0,0
23001,2,182,127,55
23001,3,5,2,3
23001,4,12,10,2
23002,1,0,0,0
23002,2,139,111,28
23002,3,0,0,0
23002,4,0,0,0
23003,1,0,0,0
23003,2,71,43,28
23003,3,0,0,0
23003,4,0,0,0
23004,1,0,0,0
23004,2,248,148,100
23004,3,0,0,0
23004,4,0,0,0
23005,1,1,1,0
23005,2,596,456,140
23005,3,0,0,0
23005,4,188,144,44
23006,1,0,0,0
23006,2,133,118,15
23006,3,0,0,0
23006,4,0,0,0
23007,1,0,0,0
23007,2,98,87,11
23007,3,0,0,0
23007,4,0,0,0
23008,1,119,54,65
23008,2,655,473,182
23008,3,45,20,25
23008,4,0,0,0
23009,1,0,0,0
23009,2,29,27,2
23009,3,193,193,0
23009,4,6,6,0
23010,1,0,0,0
23010,2,31,25,6
23010,3,0,0,0
23010,4,0,0,0
23011,1,0,0,0
23011,2,103,81,22
23011,3,0,0,0
23011,4,0,0,0
24001,1,0,0,0
24001,2,22,18,4
24001,3,0,0,0
24001,4,0,0,0
24002,1,0,0,0
24002,2,9,7,2
24002,3,0,0,0
24002,4,0,0,0
24003,1,0,0,0
24003,2,31,29,2
24003,3,0,0,0
24003,4,0,0,0
24004,1,0,0,0
24004,2,4,4,0
24004,3,0,0,0
24004,4,0,0,0
24005,1,0,0,0
24005,2,10,7,3
24005,3,0,0,0
24005,4,0,0,0
24006,1,0,0,0
24006,2,6,5,1
24006,3,0,0,0
24006,4,0,0,0
24007,1,0,0,0
24007,2,13,9,4
24007,3,0,0,0
24007,4,0,0,0
24008,1,0,0,0
24008,2,12,6,6
24008,3,0,0,0
24008,4,0,0,0
24009,1,0,0,0
24009,2,18,13,5
24009,3,0,0,0
24009,4,0,0,0
24010,1,0,0,0
24010,2,0,0,0
24010,3,26,22,4
24010,4,26,22,4
24011,1,0,0,0
24011,2,39,25,14
24011,3,14,8,6
24011,4,0,0,0
24012,1,0,0,0
24012,2,30,26,4
24012,3,0,0,0
24012,4,0,0,0
24013,1,0,0,0
24013,2,111,100,11
24013,3,5,3,2
24013,4,40,33,7
24014,1,0,0,0
24014,2,26,21,5
24014,3,0,0,0
24014,4,0,0,0
24015,1,0,0,0
24015,2,15,10,5
24015,3,0,0,0
24015,4,0,0,0
24016,1,0,0,0
24016,2,26,22,4
24016,3,0,0,0
24016,4,0,0,0
24017,1,0,0,0
24017,2,7,6,1
24017,3,0,0,0
24017,4,0,0,0
24018,1,0,0,0
24018,2,25,20,5
24018,3,0,0,0
24018,4,0,0,0
24019,1,0,0,0
24019,2,3,2,1
24019,3,0,0,0
24019,4,0,0,0
24020,1,0,0,0
24020,2,0,0,0
24020,3,0,0,0
24020,4,0,0,0
24021,1,0,0,0
24021,2,13,12,1
24021,3,0,0,0
24021,4,0,0,0
24022,1,0,0,0
24022,2,17,14,3
24022,3,0,0,0
24022,4,0,0,0
24023,1,0,0,0
24023,2,12,11,1
24023,3,0,0,0
24023,4,0,0,0
24024,1,0,0,0
24024,2,98,77,21
24024,3,0,0,0
24024,4,0,0,0
24025,1,0,0,0
24025,2,35,29,6
24025,3,0,0,0
24025,4,0,0,0
24026,1,0,0,0
24026,2,9,7,2
24026,3,0,0,0
24026,4,0,0,0
24027,1,0,0,0
24027,2,14,8,6
24027,3,0,0,0
24027,4,0,0,0
24028,1,0,0,0
24028,2,1341,1026,315
24028,3,0,0,0
24028,4,0,0,0
24029,1,0,0,0
24029,2,43,39,4
24029,3,0,0,0
24029,4,0,0,0
24030,1,NA,NA,NA
24030,2,NA,NA,NA
24030,3,NA,NA,NA
24030,4,NA,NA,NA
24031,1,0,0,0
24031,2,5,5,0
24031,3,0,0,0
24031,4,0,0,0
24032,1,0,0,0
24032,2,18,17,1
24032,3,0,0,0
24032,4,0,0,0
24033,1,0,0,0
24033,2,5,5,0
24033,3,5,5,0
24033,4,0,0,0
24034,1,0,0,0
24034,2,31,26,5
24034,3,0,0,0
24034,4,0,0,0
24035,1,0,0,0
24035,2,0,0,0
24035,3,7,2,5
24035,4,0,0,0
24036,1,0,0,0
24036,2,31,26,5
24036,3,0,0,0
24036,4,0,0,0
24037,1,0,0,0
24037,2,81,73,8
24037,3,0,0,0
24037,4,0,0,0
24038,1,0,0,0
24038,2,12,9,3
24038,3,0,0,0
24038,4,0,0,0
24039,1,0,0,0
24039,2,17,14,3
24039,3,0,0,0
24039,4,0,0,0
24040,1,0,0,0
24040,2,30,29,1
24040,3,0,0,0
24040,4,0,0,0
24041,1,0,0,0
24041,2,14,14,0
24041,3,0,0,0
24041,4,0,0,0
24042,1,0,0,0
24042,2,12,12,0
24042,3,0,0,0
24042,4,0,0,0
24043,1,0,0,0
24043,2,8,7,1
24043,3,0,0,0
24043,4,0,0,0
24044,1,0,0,0
24044,2,5,3,2
24044,3,0,0,0
24044,4,0,0,0
24045,1,0,0,0
24045,2,13,13,0
24045,3,0,0,0
24045,4,0,0,0
24046,1,0,0,0
24046,2,7,7,0
24046,3,0,0,0
24046,4,0,0,0
24047,1,0,0,0
24047,2,0,0,0
24047,3,8,6,2
24047,4,0,0,0
24048,1,0,0,0
24048,2,6,4,2
24048,3,0,0,0
24048,4,0,0,0
24049,1,11,6,5
24049,2,0,0,0
24049,3,11,6,5
24049,4,0,0,0
24050,1,0,0,0
24050,2,2,0,2
24050,3,4,1,3
24050,4,34,28,6
24051,1,0,0,0
24051,2,9,8,1
24051,3,0,0,0
24051,4,0,0,0
24052,1,0,0,0
24052,2,10,6,4
24052,3,0,0,0
24052,4,0,0,0
24053,1,0,0,0
24053,2,33,30,3
24053,3,23,22,1
24053,4,0,0,0
24054,1,0,0,0
24054,2,32,29,3
24054,3,0,0,0
24054,4,0,0,0
24055,1,0,0,0
