ubicageo_f,gradorga_b,sexostt,sexos1,sexos2,sexosne
21015,12,0,0,0,
21015,13,0,0,0,
21015,21,0,0,0,
21015,22,0,0,0,
21015,23,0,0,0,
21015,31,0,0,0,
21015,32,0,0,0,
21015,33,0,0,0,
21015,41,2,1,1,
21015,42,2,2,0,
21015,43,3,2,1,
21015,44,47,31,16,
21015,50,0,0,0,
21015,60,0,0,0,
21015,70,0,0,0,
21016,11,0,0,0,
21016,12,0,0,0,
21016,13,0,0,0,
21016,21,0,0,0,
21016,22,0,0,0,
21016,23,0,0,0,
21016,31,0,0,0,
21016,32,0,0,0,
21016,33,0,0,0,
21016,41,0,0,0,
21016,42,0,0,0,
21016,43,0,0,0,
21016,44,23,17,6,
21016,50,0,0,0,
21016,60,0,0,0,
21016,70,0,0,0,
21017,11,0,0,0,
21017,12,0,0,0,
21017,13,0,0,0,
21017,21,0,0,0,
21017,22,0,0,0,
21017,23,0,0,0,
21017,31,0,0,0,
21017,32,0,0,0,
21017,33,0,0,0,
21017,41,0,0,0,
21017,42,0,0,0,
21017,43,0,0,0,
21017,44,36,27,9,
21017,50,0,0,0,
21017,60,1,0,1,
21017,70,0,0,0,
21018,11,0,0,0,
21018,12,0,0,0,
21018,13,0,0,0,
21018,21,0,0,0,
21018,22,0,0,0,
21018,23,0,0,0,
21018,31,0,0,0,
21018,32,0,0,0,
21018,33,0,0,0,
21018,41,0,0,0,
21018,42,0,0,0,
21018,43,0,0,0,
21018,44,12,8,4,
21018,50,0,0,0,
21018,60,0,0,0,
21018,70,0,0,0,
21019,11,0,0,0,
21019,12,0,0,0,
21019,13,0,0,0,
21019,21,0,0,0,
21019,22,0,0,0,
21019,23,0,0,0,
21019,31,0,0,0,
21019,32,0,0,0,
21019,33,0,0,0,
21019,41,5,5,0,
21019,42,14,13,1,
21019,43,43,38,5,
21019,44,113,67,46,
21019,50,2,2,0,
21019,60,22,15,7,
21019,70,0,0,0,
21020,11,0,0,0,
21020,12,0,0,0,
21020,13,0,0,0,
21020,21,0,0,0,
21020,22,1,1,0,
21020,23,0,0,0,
21020,31,0,0,0,
21020,32,0,0,0,
21020,33,0,0,0,
21020,41,0,0,0,
21020,42,0,0,0,
21020,43,0,0,0,
21020,44,17,13,4,
21020,50,0,0,0,
21020,60,0,0,0,
21020,70,0,0,0,
21021,11,0,0,0,
21021,12,0,0,0,
21021,13,0,0,0,
21021,21,0,0,0,
21021,22,0,0,0,
21021,23,0,0,0,
21021,31,0,0,0,
21021,32,0,0,0,
21021,33,0,0,0,
21021,41,1,1,0,
21021,42,1,1,0,
21021,43,0,0,0,
21021,44,6,5,1,
21021,50,0,0,0,
21021,60,0,0,0,
21021,70,0,0,0,
21022,11,0,0,0,
21022,12,0,0,0,
21022,13,0,0,0,
21022,21,0,0,0,
21022,22,0,0,0,
21022,23,0,0,0,
21022,31,0,0,0,
21022,32,0,0,0,
21022,33,0,0,0,
21022,41,0,0,0,
21022,42,0,0,0,
21022,43,0,0,0,
21022,44,16,14,2,
21022,50,0,0,0,
21022,60,0,0,0,
21022,70,0,0,0,
21023,11,0,0,0,
21023,12,0,0,0,
21023,13,0,0,0,
21023,21,0,0,0,
21023,22,0,0,0,
21023,23,0,0,0,
21023,31,0,0,0,
21023,32,0,0,0,
21023,33,0,0,0,
21023,41,0,0,0,
21023,42,0,0,0,
21023,43,0,0,0,
21023,44,7,7,0,
21023,50,0,0,0,
21023,60,0,0,0,
21023,70,0,0,0,
21024,11,0,0,0,
21024,12,0,0,0,
21024,13,0,0,0,
21024,21,0,0,0,
21024,22,0,0,0,
21024,23,0,0,0,
21024,31,0,0,0,
21024,32,0,0,0,
21024,33,0,0,0,
21024,41,0,0,0,
21024,42,0,0,0,
21024,43,0,0,0,
21024,44,3,3,0,
21024,50,0,0,0,
21024,60,2,2,0,
21024,70,0,0,0,
21025,11,0,0,0,
21025,12,0,0,0,
21025,13,0,0,0,
21025,21,0,0,0,
21025,22,0,0,0,
21025,23,0,0,0,
21025,31,0,0,0,
21025,32,0,0,0,
21025,33,0,0,0,
21025,41,0,0,0,
21025,42,0,0,0,
21025,43,0,0,0,
21025,44,16,14,2,
21025,50,0,0,0,
21025,60,0,0,0,
21025,70,0,0,0,
21026,11,0,0,0,
21026,12,0,0,0,
21026,13,0,0,0,
21026,21,0,0,0,
21026,22,0,0,0,
21026,23,0,0,0,
21026,31,0,0,0,
21026,32,0,0,0,
21026,33,0,0,0,
21026,41,0,0,0,
21026,42,0,0,0,
21026,43,0,0,0,
21026,44,13,8,5,
21026,50,0,0,0,
21026,60,0,0,0,
21026,70,0,0,0,
21027,11,0,0,0,
21027,12,0,0,0,
21027,13,0,0,0,
21027,21,0,0,0,
21027,22,0,0,0,
21027,23,0,0,0,
21027,31,0,0,0,
21027,32,0,0,0,
21027,33,0,0,0,
21027,41,0,0,0,
21027,42,0,0,0,
21027,43,0,0,0,
21027,44,10,7,3,
21027,50,0,0,0,
21027,60,0,0,0,
21027,70,0,0,0,
21028,11,0,0,0,
21028,12,0,0,0,
21028,13,0,0,0,
21028,21,0,0,0,
21028,22,0,0,0,
21028,23,0,0,0,
21028,31,0,0,0,
21028,32,0,0,0,
21028,33,0,0,0,
21028,41,0,0,0,
21028,42,0,0,0,
21028,43,0,0,0,
21028,44,10,8,2,
21028,50,0,0,0,
21028,60,0,0,0,
21028,70,0,0,0,
21029,11,0,0,0,
21029,12,0,0,0,
21029,13,0,0,0,
21029,21,0,0,0,
21029,22,0,0,0,
21029,23,0,0,0,
21029,31,0,0,0,
21029,32,0,0,0,
21029,33,0,0,0,
21029,41,0,0,0,
21029,42,0,0,0,
21029,43,0,0,0,
21029,44,9,9,0,
21029,50,0,0,0,
21029,60,0,0,0,
21029,70,0,0,0,
21030,11,0,0,0,
21030,12,0,0,0,
21030,13,1,0,1,
21030,21,0,0,0,
21030,22,0,0,0,
21030,23,0,0,0,
21030,31,0,0,0,
21030,32,0,0,0,
21030,33,0,0,0,
21030,41,0,0,0,
21030,42,0,0,0,
21030,43,0,0,0,
21030,44,7,6,1,
21030,50,0,0,0,
21030,60,0,0,0,
21030,70,0,0,0,
21031,11,0,0,0,
21031,12,0,0,0,
21031,13,0,0,0,
21031,21,0,0,0,
21031,22,0,0,0,
21031,23,0,0,0,
21031,31,0,0,0,
21031,32,0,0,0,
21031,33,0,0,0,
21031,41,1,1,0,
21031,42,0,0,0,
21031,43,0,0,0,
21031,44,5,5,0,
21031,50,0,0,0,
21031,60,0,0,0,
21031,70,0,0,0,
21032,11,0,0,0,
21032,12,0,0,0,
21032,13,0,0,0,
21032,21,0,0,0,
21032,22,0,0,0,
21032,23,0,0,0,
21032,31,0,0,0,
21032,32,0,0,0,
21032,33,0,0,0,
21032,41,0,0,0,
21032,42,0,0,0,
21032,43,0,0,0,
21032,44,6,6,0,
21032,50,0,0,0,
21032,60,0,0,0,
21032,70,0,0,0,
21033,11,0,0,0,
21033,12,0,0,0,
21033,13,0,0,0,
21033,21,0,0,0,
21033,22,0,0,0,
21033,23,0,0,0,
21033,31,0,0,0,
21033,32,0,0,0,
21033,33,0,0,0,
21033,41,0,0,0,
21033,42,0,0,0,
21033,43,0,0,0,
21033,44,13,11,2,
21033,50,0,0,0,
21033,60,0,0,0,
21033,70,0,0,0,
21034,11,1,1,0,
21034,12,0,0,0,
21034,13,0,0,0,
21034,21,0,0,0,
21034,22,0,0,0,
21034,23,0,0,0,
21034,31,0,0,0,
21034,32,0,0,0,
21034,33,0,0,0,
21034,41,2,2,0,
21034,42,4,3,1,
21034,43,0,0,0,
21034,44,72,51,21,
21034,50,0,0,0,
21034,60,0,0,0,
21034,70,0,0,0,
21035,11,0,0,0,
21035,12,0,0,0,
21035,13,0,0,0,
21035,21,0,0,0,
21035,22,0,0,0,
21035,23,0,0,0,
21035,31,0,0,0,
21035,32,0,0,0,
21035,33,0,0,0,
21035,41,0,0,0,
21035,42,0,0,0,
21035,43,0,0,0,
21035,44,17,14,3,
21035,50,0,0,0,
21035,60,0,0,0,
21035,70,0,0,0,
21036,11,1,1,0,
21036,12,0,0,0,
21036,13,1,1,0,
21036,21,0,0,0,
21036,22,0,0,0,
21036,23,0,0,0,
21036,31,0,0,0,
21036,32,0,0,0,
21036,33,0,0,0,
21036,41,0,0,0,
21036,42,0,0,0,
21036,43,0,0,0,
21036,44,12,10,2,
21036,50,0,0,0,
21036,60,0,0,0,
21036,70,0,0,0,
21037,11,0,0,0,
21037,12,0,0,0,
21037,13,0,0,0,
21037,21,0,0,0,
21037,22,0,0,0,
21037,23,0,0,0,
21037,31,0,0,0,
21037,32,6,4,2,
21037,33,0,0,0,
21037,41,0,0,0,
21037,42,0,0,0,
21037,43,0,0,0,
21037,44,0,0,0,
21037,50,0,0,0,
21037,60,0,0,0,
21037,70,0,0,0,
21038,11,0,0,0,
21038,12,0,0,0,
21038,13,0,0,0,
21038,21,0,0,0,
21038,22,0,0,0,
21038,23,0,0,0,
21038,31,0,0,0,
21038,32,0,0,0,
21038,33,0,0,0,
21038,41,0,0,0,
21038,42,0,0,0,
21038,43,0,0,0,
21038,44,14,8,6,
21038,50,0,0,0,
21038,60,0,0,0,
21038,70,0,0,0,
21039,11,0,0,0,
21039,12,0,0,0,
21039,13,0,0,0,
21039,21,0,0,0,
21039,22,0,0,0,
21039,23,0,0,0,
21039,31,0,0,0,
21039,32,0,0,0,
21039,33,0,0,0,
21039,41,0,0,0,
21039,42,0,0,0,
21039,43,0,0,0,
21039,44,0,0,0,
21039,50,0,0,0,
21039,60,21,20,1,
21039,70,0,0,0,
21040,11,0,0,0,
21040,12,0,0,0,
21040,13,0,0,0,
21040,21,1,1,0,
21040,22,0,0,0,
21040,23,0,0,0,
21040,31,0,0,0,
21040,32,0,0,0,
21040,33,0,0,0,
21040,41,0,0,0,
21040,42,0,0,0,
21040,43,2,2,0,
21040,44,21,14,7,
21040,50,0,0,0,
21040,60,0,0,0,
21040,70,0,0,0,
21041,11,0,0,0,
21041,12,0,0,0,
21041,13,1,1,0,
21041,21,0,0,0,
21041,22,0,0,0,
21041,23,0,0,0,
21041,31,0,0,0,
21041,32,0,0,0,
21041,33,0,0,0,
21041,41,1,1,0,
21041,42,5,4,1,
21041,43,19,15,4,
21041,44,79,54,25,
21041,50,0,0,0,
21041,60,139,90,49,
21041,70,0,0,0,
21042,11,0,0,0,
21042,12,0,0,0,
21042,13,0,0,0,
21042,21,0,0,0,
21042,22,0,0,0,
21042,23,0,0,0,
21042,31,0,0,0,
21042,32,0,0,0,
21042,33,0,0,0,
21042,41,0,0,0,
21042,42,0,0,0,
21042,43,1,1,0,
21042,44,10,9,1,
21042,50,0,0,0,
21042,60,0,0,0,
21042,70,0,0,0,
21043,11,0,0,0,
21043,12,0,0,0,
21043,13,1,1,0,
21043,21,0,0,0,
21043,22,0,0,0,
21043,23,0,0,0,
21043,31,0,0,0,
21043,32,0,0,0,
21043,33,0,0,0,
21043,41,1,0,1,
21043,42,5,5,0,
21043,43,16,13,3,
21043,44,64,51,13,
21043,50,0,0,0,
21043,60,0,0,0,
21043,70,0,0,0,
21044,11,1,1,0,
21044,12,2,2,0,
21044,13,0,0,0,
21044,21,0,0,0,
21044,22,0,0,0,
21044,23,0,0,0,
21044,31,0,0,0,
21044,32,0,0,0,
21044,33,0,0,0,
21044,41,0,0,0,
21044,42,0,0,0,
21044,43,0,0,0,
21044,44,16,14,2,
21044,50,0,0,0,
21044,60,0,0,0,
21044,70,0,0,0,
21045,11,0,0,0,
21045,12,1,1,0,
21045,13,0,0,0,
21045,21,1,1,0,
21045,22,0,0,0,
21045,23,0,0,0,
21045,31,0,0,0,
21045,32,0,0,0,
21045,33,0,0,0,
21045,41,1,1,0,
21045,42,2,0,2,
21045,43,0,0,0,
21045,44,53,37,16,
21045,50,0,0,0,
21045,60,0,0,0,
21045,70,0,0,0,
21046,11,0,0,0,
21046,12,0,0,0,
21046,13,0,0,0,
21046,21,0,0,0,
21046,22,0,0,0,
21046,23,0,0,0,
21046,31,0,0,0,
21046,32,0,0,0,
21046,33,0,0,0,
21046,41,0,0,0,
21046,42,0,0,0,
21046,43,0,0,0,
21046,44,5,3,2,
21046,50,0,0,0,
21046,60,6,5,1,
21046,70,0,0,0,
21047,11,0,0,0,
21047,12,0,0,0,
21047,13,0,0,0,
21047,21,0,0,0,
21047,22,0,0,0,
21047,23,0,0,0,
21047,31,0,0,0,
21047,32,0,0,0,
21047,33,0,0,0,
21047,41,0,0,0,
21047,42,0,0,0,
21047,43,0,0,0,
21047,44,18,16,2,
21047,50,0,0,0,
21047,60,0,0,0,
21047,70,0,0,0,
21048,11,0,0,0,
21048,12,0,0,0,
21048,13,1,1,0,
21048,21,0,0,0,
21048,22,0,0,0,
21048,23,0,0,0,
21048,31,0,0,0,
21048,32,0,0,0,
21048,33,0,0,0,
21048,41,0,0,0,
21048,42,0,0,0,
21048,43,0,0,0,
21048,44,30,19,11,
21048,50,0,0,0,
21048,60,0,0,0,
21048,70,0,0,0,
21049,11,0,0,0,
21049,12,0,0,0,
21049,13,1,1,0,
21049,21,0,0,0,
21049,22,0,0,0,
21049,23,0,0,0,
21049,31,0,0,0,
21049,32,0,0,0,
21049,33,0,0,0,
21049,41,0,0,0,
21049,42,0,0,0,
21049,43,0,0,0,
21049,44,50,36,14,
21049,50,0,0,0,
21049,60,0,0,0,
21049,70,0,0,0,
21050,11,0,0,0,
21050,12,0,0,0,
21050,13,0,0,0,
21050,21,0,0,0,
21050,22,0,0,0,
21050,23,0,0,0,
21050,31,0,0,0,
21050,32,0,0,0,
21050,33,0,0,0,
21050,41,0,0,0,
21050,42,0,0,0,
21050,43,13,12,1,
21050,44,0,0,0,
21050,50,0,0,0,
21050,60,0,0,0,
21050,70,0,0,0,
21051,11,0,0,0,
21051,12,0,0,0,
21051,13,0,0,0,
21051,21,0,0,0,
21051,22,0,0,0,
21051,23,0,0,0,
21051,31,0,0,0,
21051,32,0,0,0,
21051,33,0,0,0,
21051,41,0,0,0,
21051,42,0,0,0,
21051,43,0,0,0,
21051,44,25,16,9,
21051,50,17,10,7,
21051,60,1,0,1,
21051,70,0,0,0,
21052,11,0,0,0,
21052,12,0,0,0,
21052,13,0,0,0,
21052,21,0,0,0,
21052,22,0,0,0,
21052,23,0,0,0,
21052,31,0,0,0,
21052,32,0,0,0,
21052,33,0,0,0,
21052,41,0,0,0,
21052,42,0,0,0,
21052,43,0,0,0,
21052,44,9,7,2,
21052,50,0,0,0,
21052,60,0,0,0,
21052,70,0,0,0,
21053,11,0,0,0,
21053,12,0,0,0,
21053,13,0,0,0,
21053,21,0,0,0,
21053,22,0,0,0,
21053,23,0,0,0,
21053,31,0,0,0,
21053,32,1,0,1,
21053,33,0,0,0,
21053,41,4,3,1,
21053,42,9,5,4,
21053,43,5,3,2,
21053,44,43,28,15,
21053,50,0,0,0,
21053,60,14,5,9,
21053,70,0,0,0,
21054,11,0,0,0,
21054,12,0,0,0,
21054,13,0,0,0,
21054,21,0,0,0,
21054,22,0,0,0,
21054,23,0,0,0,
21054,31,0,0,0,
21054,32,0,0,0,
21054,33,0,0,0,
21054,41,0,0,0,
21054,42,1,1,0,
21054,43,5,3,2,
21054,44,18,16,2,
21054,50,0,0,0,
21054,60,0,0,0,
21054,70,0,0,0,
21055,11,0,0,0,
21055,12,0,0,0,
21055,13,0,0,0,
21055,21,0,0,0,
21055,22,0,0,0,
21055,23,0,0,0,
21055,31,0,0,0,
21055,32,0,0,0,
21055,33,0,0,0,
21055,41,2,2,0,
21055,42,0,0,0,
21055,43,0,0,0,
21055,44,8,6,2,
21055,50,0,0,0,
21055,60,0,0,0,
21055,70,0,0,0,
21056,11,0,0,0,
21056,12,0,0,0,
21056,13,0,0,0,
21056,21,0,0,0,
21056,22,0,0,0,
21056,23,0,0,0,
21056,31,0,0,0,
21056,32,0,0,0,
21056,33,0,0,0,
21056,41,1,1,0,
21056,42,0,0,0,
21056,43,0,0,0,
21056,44,6,6,0,
21056,50,0,0,0,
21056,60,0,0,0,
21056,70,0,0,0,
21057,11,0,0,0,
21057,12,0,0,0,
21057,13,0,0,0,
21057,21,0,0,0,
21057,22,0,0,0,
21057,23,0,0,0,
21057,31,0,0,0,
21057,32,0,0,0,
21057,33,0,0,0,
21057,41,1,1,0,
21057,42,2,2,0,
21057,43,0,0,0,
21057,44,17,17,0,
21057,50,0,0,0,
21057,60,0,0,0,
21057,70,0,0,0,
21058,11,1,1,0,
21058,12,0,0,0,
21058,13,0,0,0,
21058,21,0,0,0,
21058,22,0,0,0,
21058,23,0,0,0,
21058,31,0,0,0,
21058,32,0,0,0,
21058,33,0,0,0,
21058,41,0,0,0,
21058,42,0,0,0,
21058,43,0,0,0,
21058,44,48,35,13,
21058,50,0,0,0,
21058,60,0,0,0,
21058,70,0,0,0,
21059,11,0,0,0,
21059,12,0,0,0,
21059,13,0,0,0,
21059,21,0,0,0,
21059,22,0,0,0,
21059,23,0,0,0,
21059,31,0,0,0,
21059,32,0,0,0,
21059,33,0,0,0,
21059,41,0,0,0,
21059,42,0,0,0,
21059,43,0,0,0,
21059,44,13,11,2,
21059,50,1,1,0,
21059,60,0,0,0,
21059,70,0,0,0,
21060,11,0,0,0,
21060,12,0,0,0,
21060,13,0,0,0,
21060,21,0,0,0,
21060,22,0,0,0,
21060,23,0,0,0,
21060,31,0,0,0,
21060,32,0,0,0,
21060,33,0,0,0,
21060,41,0,0,0,
21060,42,0,0,0,
21060,43,2,1,1,
21060,44,15,8,7,
21060,50,6,6,0,
21060,60,0,0,0,
21060,70,0,0,0,
21061,11,0,0,0,
21061,12,0,0,0,
21061,13,0,0,0,
21061,21,0,0,0,
21061,22,0,0,0,
21061,23,0,0,0,
21061,31,0,0,0,
21061,32,0,0,0,
21061,33,0,0,0,
21061,41,0,0,0,
21061,42,0,0,0,
21061,43,0,0,0,
21061,44,22,19,3,
21061,50,0,0,0,
21061,60,0,0,0,
21061,70,0,0,0,
21062,11,0,0,0,
21062,12,0,0,0,
21062,13,0,0,0,
21062,21,0,0,0,
21062,22,0,0,0,
21062,23,0,0,0,
21062,31,0,0,0,
21062,32,0,0,0,
21062,33,0,0,0,
21062,41,1,1,0,
21062,42,0,0,0,
21062,43,0,0,0,
21062,44,7,6,1,
21062,50,0,0,0,
21062,60,0,0,0,
21062,70,0,0,0,
21063,11,0,0,0,
21063,12,0,0,0,
21063,13,0,0,0,
21063,21,0,0,0,
21063,22,0,0,0,
21063,23,0,0,0,
21063,31,0,0,0,
21063,32,21,15,6,
21063,33,0,0,0,
21063,41,0,0,0,
21063,42,0,0,0,
21063,43,0,0,0,
21063,44,0,0,0,
21063,50,0,0,0,
21063,60,0,0,0,
21063,70,0,0,0,
21064,11,0,0,0,
21064,12,0,0,0,
21064,13,0,0,0,
21064,21,0,0,0,
21064,22,0,0,0,
21064,23,0,0,0,
21064,31,0,0,0,
21064,32,0,0,0,
21064,33,0,0,0,
21064,41,0,0,0,
21064,42,0,0,0,
21064,43,0,0,0,
21064,44,32,26,6,
21064,50,0,0,0,
21064,60,0,0,0,
21064,70,0,0,0,
21065,11,0,0,0,
21065,12,0,0,0,
21065,13,0,0,0,
21065,21,0,0,0,
21065,22,0,0,0,
21065,23,0,0,0,
21065,31,0,0,0,
21065,32,0,0,0,
21065,33,0,0,0,
21065,41,0,0,0,
21065,42,0,0,0,
21065,43,0,0,0,
21065,44,23,18,5,
21065,50,1,1,0,
21065,60,6,2,4,
21065,70,0,0,0,
21066,11,0,0,0,
21066,12,0,0,0,
21066,13,0,0,0,
21066,21,0,0,0,
21066,22,0,0,0,
21066,23,0,0,0,
21066,31,0,0,0,
21066,32,0,0,0,
21066,33,0,0,0,
21066,41,1,1,0,
21066,42,0,0,0,
21066,43,0,0,0,
21066,44,13,11,2,
21066,50,0,0,0,
21066,60,0,0,0,
21066,70,0,0,0,
21067,11,1,1,0,
21067,12,1,1,0,
21067,13,0,0,0,
21067,21,0,0,0,
21067,22,0,0,0,
21067,23,0,0,0,
21067,31,0,0,0,
21067,32,1,1,0,
21067,33,0,0,0,
21067,41,0,0,0,
21067,42,2,2,0,
21067,43,7,7,0,
21067,44,44,33,11,
21067,50,0,0,0,
21067,60,0,0,0,
21067,70,0,0,0,
21068,11,0,0,0,
21068,12,0,0,0,
21068,13,1,1,0,
21068,21,0,0,0,
21068,22,0,0,0,
21068,23,0,0,0,
21068,31,0,0,0,
21068,32,0,0,0,
21068,33,0,0,0,
21068,41,0,0,0,
21068,42,0,0,0,
21068,43,0,0,0,
21068,44,27,25,2,
21068,50,0,0,0,
21068,60,0,0,0,
21068,70,0,0,0,
21069,11,0,0,0,
21069,12,0,0,0,
21069,13,0,0,0,
21069,21,0,0,0,
21069,22,0,0,0,
21069,23,0,0,0,
21069,31,0,0,0,
21069,32,0,0,0,
21069,33,0,0,0,
21069,41,0,0,0,
21069,42,0,0,0,
21069,43,0,0,0,
21069,44,26,21,5,
21069,50,0,0,0,
21069,60,0,0,0,
21069,70,0,0,0,
21070,11,0,0,0,
21070,12,0,0,0,
21070,13,0,0,0,
21070,21,0,0,0,
21070,22,0,0,0,
21070,23,0,0,0,
21070,31,0,0,0,
21070,32,0,0,0,
21070,33,0,0,0,
21070,41,1,1,0,
21070,42,0,0,0,
21070,43,0,0,0,
21070,44,15,13,2,
21070,50,0,0,0,
21070,60,0,0,0,
21070,70,0,0,0,
21071,11,1,1,0,
21071,12,0,0,0,
21071,13,0,0,0,
21071,21,0,0,0,
21071,22,0,0,0,
21071,23,0,0,0,
21071,31,0,0,0,
21071,32,0,0,0,
21071,33,0,0,0,
21071,41,2,2,0,
21071,42,9,7,2,
21071,43,21,19,2,
21071,44,121,73,48,
21071,50,0,0,0,
21071,60,23,9,14,
21071,70,0,0,0,
21072,11,0,0,0,
21072,12,0,0,0,
21072,13,1,1,0,
21072,21,0,0,0,
21072,22,0,0,0,
21072,23,0,0,0,
21072,31,0,0,0,
21072,32,0,0,0,
21072,33,0,0,0,
21072,41,0,0,0,
21072,42,0,0,0,
21072,43,0,0,0,
21072,44,35,32,3,
21072,50,0,0,0,
21072,60,0,0,0,
21072,70,0,0,0,
21073,11,0,0,0,
21073,12,0,0,0,
21073,13,0,0,0,
21073,21,0,0,0,
21073,22,0,0,0,
21073,23,0,0,0,
21073,31,0,0,0,
21073,32,0,0,0,
21073,33,0,0,0,
21073,41,0,0,0,
21073,42,0,0,0,
21073,43,0,0,0,
21073,44,0,0,0,
21073,50,0,0,0,
21073,60,20,16,4,
21073,70,0,0,0,
21074,11,0,0,0,
21074,12,0,0,0,
21074,13,0,0,0,
21074,21,0,0,0,
21074,22,0,0,0,
21074,23,0,0,0,
21074,31,0,0,0,
21074,32,0,0,0,
21074,33,0,0,0,
21074,41,0,0,0,
21074,42,3,3,0,
21074,43,5,5,0,
21074,44,49,33,16,
21074,50,221,152,69,
21074,60,0,0,0,
21074,70,0,0,0,
21075,11,0,0,0,
21075,12,0,0,0,
21075,13,0,0,0,
21075,21,0,0,0,
21075,22,0,0,0,
21075,23,0,0,0,
21075,31,0,0,0,
21075,32,0,0,0,
21075,33,0,0,0,
21075,41,1,1,0,
21075,42,1,1,0,
21075,43,0,0,0,
21075,44,23,17,6,
21075,50,0,0,0,
21075,60,8,6,2,
21075,70,0,0,0,
21076,11,0,0,0,
21076,12,0,0,0,
21076,13,0,0,0,
21076,21,0,0,0,
21076,22,0,0,0,
21076,23,0,0,0,
21076,31,0,0,0,
21076,32,0,0,0,
21076,33,0,0,0,
21076,41,2,2,0,
21076,42,2,2,0,
21076,43,17,14,3,
21076,44,33,27,6,
21076,50,0,0,0,
21076,60,0,0,0,
21076,70,0,0,0,
21077,11,0,0,0,
21077,12,0,0,0,
21077,13,0,0,0,
21077,21,0,0,0,
21077,22,0,0,0,
21077,23,0,0,0,
21077,31,0,0,0,
21077,32,0,0,0,
21077,33,0,0,0,
21077,41,0,0,0,
21077,42,0,0,0,
21077,43,0,0,0,
21077,44,27,25,2,
21077,50,0,0,0,
21077,60,0,0,0,
21077,70,0,0,0,
21078,11,0,0,0,
21078,12,0,0,0,
21078,13,0,0,0,
21078,21,0,0,0,
21078,22,0,0,0,
21078,23,0,0,0,
21078,31,0,0,0,
21078,32,0,0,0,
21078,33,0,0,0,
21078,41,0,0,0,
21078,42,0,0,0,
21078,43,0,0,0,
21078,44,52,36,16,
21078,50,0,0,0,
21078,60,0,0,0,
21078,70,0,0,0,
21079,11,0,0,0,
21079,12,0,0,0,
21079,13,0,0,0,
21079,21,0,0,0,
21079,22,0,0,0,
21079,23,0,0,0,
21079,31,0,0,0,
21079,32,2,1,1,
21079,33,0,0,0,
21079,41,0,0,0,
21079,42,0,0,0,
21079,43,0,0,0,
21079,44,10,9,1,
21079,50,0,0,0,
21079,60,0,0,0,
21079,70,0,0,0,
21080,11,0,0,0,
21080,12,0,0,0,
21080,13,0,0,0,
21080,21,0,0,0,
21080,22,0,0,0,
21080,23,0,0,0,
21080,31,0,0,0,
21080,32,0,0,0,
21080,33,0,0,0,
21080,41,0,0,0,
21080,42,0,0,0,
21080,43,0,0,0,
21080,44,8,8,0,
21080,50,0,0,0,
21080,60,0,0,0,
21080,70,0,0,0,
21081,11,0,0,0,
21081,12,0,0,0,
21081,13,0,0,0,
21081,21,0,0,0,
21081,22,0,0,0,
21081,23,0,0,0,
21081,31,0,0,0,
21081,32,0,0,0,
21081,33,0,0,0,
21081,41,1,1,0,
21081,42,1,1,0,
21081,43,0,0,0,
21081,44,9,9,0,
21081,50,0,0,0,
21081,60,0,0,0,
21081,70,0,0,0,
21082,11,0,0,0,
21082,12,0,0,0,
21082,13,0,0,0,
21082,21,0,0,0,
21082,22,0,0,0,
21082,23,0,0,0,
21082,31,0,0,0,
21082,32,0,0,0,
21082,33,0,0,0,
21082,41,0,0,0,
21082,42,0,0,0,
21082,43,0,0,0,
21082,44,14,10,4,
21082,50,0,0,0,
21082,60,0,0,0,
21082,70,0,0,0,
21083,11,0,0,0,
21083,12,0,0,0,
21083,13,0,0,0,
21083,21,0,0,0,
21083,22,0,0,0,
21083,23,0,0,0,
21083,31,0,0,0,
21083,32,0,0,0,
21083,33,0,0,0,
21083,41,11,10,1,
21083,42,0,0,0,
21083,43,0,0,0,
21083,44,0,0,0,
21083,50,0,0,0,
21083,60,19,17,2,
21083,70,0,0,0,
21084,11,0,0,0,
21084,12,0,0,0,
21084,13,1,1,0,
21084,21,0,0,0,
21084,22,0,0,0,
21084,23,0,0,0,
21084,31,0,0,0,
21084,32,0,0,0,
21084,33,0,0,0,
21084,41,0,0,0,
21084,42,0,0,0,
21084,43,0,0,0,
21084,44,18,18,0,
21084,50,0,0,0,
21084,60,0,0,0,
21084,70,0,0,0,
21085,11,0,0,0,
21085,12,0,0,0,
21085,13,0,0,0,
21085,21,0,0,0,
21085,22,0,0,0,
21085,23,0,0,0,
21085,31,0,0,0,
21085,32,0,0,0,
21085,33,0,0,0,
21085,41,1,1,0,
21085,42,5,4,1,
21085,43,12,9,3,
21085,44,56,32,24,
21085,50,0,0,0,
21085,60,0,0,0,
21085,70,0,0,0,
21086,11,0,0,0,
21086,12,1,1,0,
21086,13,0,0,0,
21086,21,0,0,0,
21086,22,0,0,0,
21086,23,0,0,0,
21086,31,0,0,0,
21086,32,0,0,0,
21086,33,0,0,0,
21086,41,0,0,0,
21086,42,0,0,0,
21086,43,2,2,0,
21086,44,25,21,4,
21086,50,0,0,0,
21086,60,0,0,0,
21086,70,0,0,0,
21087,11,0,0,0,
21087,12,0,0,0,
21087,13,0,0,0,
21087,21,0,0,0,
21087,22,0,0,0,
21087,23,0,0,0,
21087,31,0,0,0,
21087,32,0,0,0,
21087,33,0,0,0,
21087,41,0,0,0,
21087,42,0,0,0,
21087,43,0,0,0,
