ubicageo_f,infrapol_b,inffuntt,inffun1,inffun2,inffunne
15113,31,2,1,1,
15113,32,0,0,0,
15113,40,0,0,0,
15114,10,1,1,0,
15114,20,0,0,0,
15114,31,0,0,0,
15114,32,0,0,0,
15114,40,0,0,0,
15115,10,1,1,0,
15115,20,0,0,0,
15115,31,4,4,0,
15115,32,0,0,0,
15115,40,0,0,0,
15116,10,0,0,0,
15116,20,0,0,0,
15116,31,1,1,0,
15116,32,0,0,0,
15116,40,0,0,0,
15117,10,1,1,0,
15117,20,0,0,0,
15117,31,0,0,0,
15117,32,0,0,0,
15117,40,0,0,0,
15118,10,1,1,0,
15118,20,0,0,0,
15118,31,0,0,0,
15118,32,0,0,0,
15118,40,0,0,0,
15119,10,1,1,0,
15119,20,0,0,0,
15119,31,0,0,0,
15119,32,0,0,0,
15119,40,0,0,0,
15120,10,1,1,0,
15120,20,0,0,0,
15120,31,0,0,0,
15120,32,0,0,0,
15120,40,0,0,0,
15121,10,1,1,0,
15121,20,0,0,0,
15121,31,10,10,0,
15121,32,0,0,0,
15121,40,0,0,0,
15122,10,1,1,0,
15122,20,0,0,0,
15122,31,0,0,0,
15122,32,0,0,0,
15122,40,0,0,0,
15123,10,0,0,0,
15123,20,0,0,0,
15123,31,0,0,0,
15123,32,0,0,0,
15123,40,0,0,0,
15124,10,1,1,0,
15124,20,0,0,0,
15124,31,0,0,0,
15124,32,0,0,0,
15124,40,0,0,0,
15125,10,1,1,0,
15125,20,0,0,0,
15125,31,2,2,0,
15125,32,0,0,0,
15125,40,0,0,0,
16001,10,0,0,0,
16001,20,0,0,0,
16001,31,1,1,0,
16001,32,0,0,0,
16001,40,0,0,0,
16002,10,1,1,0,
16002,20,0,0,0,
16002,31,0,0,0,
16002,32,0,0,0,
16002,40,0,0,0,
16003,10,1,1,0,
16003,20,0,0,0,
16003,31,4,0,4,
16003,32,0,0,0,
16003,40,0,0,0,
16004,10,1,1,0,
16004,20,0,0,0,
16004,31,0,0,0,
16004,32,0,0,0,
16004,40,0,0,0,
16005,10,0,0,0,
16005,20,1,1,0,
16005,31,1,1,0,
16005,32,0,0,0,
16005,40,0,0,0,
16006,10,1,1,0,
16006,20,0,0,0,
16006,31,0,0,0,
16006,32,0,0,0,
16006,40,0,0,0,
16007,10,0,0,0,
16007,20,1,1,0,
16007,31,0,0,0,
16007,32,0,0,0,
16007,40,0,0,0,
16008,10,NA,NA,NA,
16008,20,NA,NA,NA,
16008,31,NA,NA,NA,
16008,32,NA,NA,NA,
16008,40,NA,NA,NA,
16009,10,1,1,0,
16009,20,0,0,0,
16009,31,0,0,0,
16009,32,0,0,0,
16009,40,0,0,0,
16010,10,NA,NA,NA,
16010,20,NA,NA,NA,
16010,31,NA,NA,NA,
16010,32,NA,NA,NA,
16010,40,NA,NA,NA,
16011,10,1,1,0,
16011,20,0,0,0,
16011,31,1,1,0,
16011,32,0,0,0,
16011,40,0,0,0,
16012,10,1,1,0,
16012,20,0,0,0,
16012,31,0,0,0,
16012,32,0,0,0,
16012,40,0,0,0,
16013,10,1,1,0,
16013,20,0,0,0,
16013,31,0,0,0,
16013,32,0,0,0,
16013,40,0,0,0,
16014,10,1,1,0,
16014,20,2,0,2,
16014,31,0,0,0,
16014,32,0,0,0,
16014,40,0,0,0,
16015,10,1,1,0,
16015,20,0,0,0,
16015,31,3,1,2,
16015,32,0,0,0,
16015,40,0,0,0,
16016,10,1,1,0,
16016,20,0,0,0,
16016,31,2,0,2,
16016,32,0,0,0,
16016,40,0,0,0,
16017,10,1,1,0,
16017,20,0,0,0,
16017,31,0,0,0,
16017,32,0,0,0,
16017,40,0,0,0,
16018,10,1,1,0,
16018,20,0,0,0,
16018,31,2,2,0,
16018,32,0,0,0,
16018,40,0,0,0,
16019,10,1,1,0,
16019,20,0,0,0,
16019,31,4,1,3,
16019,32,0,0,0,
16019,40,0,0,0,
16020,10,1,1,0,
16020,20,0,0,0,
16020,31,0,0,0,
16020,32,3,3,0,
16020,40,0,0,0,
16021,10,1,1,0,
16021,20,0,0,0,
16021,31,0,0,0,
16021,32,0,0,0,
16021,40,0,0,0,
16022,10,1,1,0,
16022,20,0,0,0,
16022,31,0,0,0,
16022,32,0,0,0,
16022,40,0,0,0,
16023,10,1,1,0,
16023,20,0,0,0,
16023,31,1,0,1,
16023,32,0,0,0,
16023,40,0,0,0,
16024,10,0,0,0,
16024,20,0,0,0,
16024,31,4,4,0,
16024,32,0,0,0,
16024,40,0,0,0,
16025,10,1,1,0,
16025,20,1,1,0,
16025,31,0,0,0,
16025,32,0,0,0,
16025,40,0,0,0,
16026,10,1,1,0,
16026,20,0,0,0,
16026,31,0,0,0,
16026,32,0,0,0,
16026,40,0,0,0,
16027,10,1,1,0,
16027,20,0,0,0,
16027,31,0,0,0,
16027,32,0,0,0,
16027,40,0,0,0,
16028,10,1,1,0,
16028,20,0,0,0,
16028,31,0,0,0,
16028,32,0,0,0,
16028,40,0,0,0,
16029,10,1,1,0,
16029,20,0,0,0,
16029,31,0,0,0,
16029,32,0,0,0,
16029,40,0,0,0,
16030,10,1,1,0,
16030,20,0,0,0,
16030,31,0,0,0,
16030,32,0,0,0,
16030,40,0,0,0,
16031,10,1,1,0,
16031,20,0,0,0,
16031,31,3,3,0,
16031,32,0,0,0,
16031,40,0,0,0,
16032,10,1,1,0,
16032,20,0,0,0,
16032,31,0,0,0,
16032,32,0,0,0,
16032,40,0,0,0,
16033,10,1,1,0,
16033,20,0,0,0,
16033,31,3,3,0,
16033,32,0,0,0,
16033,40,0,0,0,
16034,10,0,0,0,
16034,20,1,1,0,
16034,31,0,0,0,
16034,32,0,0,0,
16034,40,0,0,0,
16035,10,1,1,0,
16035,20,0,0,0,
16035,31,8,8,0,
16035,32,0,0,0,
16035,40,0,0,0,
16036,10,1,1,0,
16036,20,1,1,0,
16036,31,1,0,1,
16036,32,0,0,0,
16036,40,0,0,0,
16037,10,1,1,0,
16037,20,0,0,0,
16037,31,0,0,0,
16037,32,0,0,0,
16037,40,0,0,0,
16038,10,1,1,0,
16038,20,0,0,0,
16038,31,0,0,0,
16038,32,0,0,0,
16038,40,0,0,0,
16039,10,1,1,0,
16039,20,0,0,0,
16039,31,0,0,0,
16039,32,0,0,0,
16039,40,0,0,0,
16040,10,1,1,0,
16040,20,0,0,0,
16040,31,0,0,0,
16040,32,0,0,0,
16040,40,0,0,0,
16041,10,0,0,0,
16041,20,1,1,0,
16041,31,1,1,0,
16041,32,0,0,0,
16041,40,0,0,0,
16042,10,1,1,0,
16042,20,0,0,0,
16042,31,0,0,0,
16042,32,0,0,0,
16042,40,0,0,0,
16043,10,1,1,0,
16043,20,0,0,0,
16043,31,13,0,13,
16043,32,0,0,0,
16043,40,0,0,0,
16044,10,1,1,0,
16044,20,0,0,0,
16044,31,2,0,2,
16044,32,0,0,0,
16044,40,0,0,0,
16045,10,1,1,0,
16045,20,0,0,0,
16045,31,10,2,8,
16045,32,0,0,0,
16045,40,0,0,0,
16046,10,1,1,0,
16046,20,0,0,0,
16046,31,0,0,0,
16046,32,0,0,0,
16046,40,0,0,0,
16047,10,1,1,0,
16047,20,0,0,0,
16047,31,1,1,0,
16047,32,0,0,0,
16047,40,0,0,0,
16048,10,1,1,0,
16048,20,0,0,0,
16048,31,0,0,0,
16048,32,0,0,0,
16048,40,0,0,0,
16049,10,2,2,0,
16049,20,0,0,0,
16049,31,2,2,0,
16049,32,0,0,0,
16049,40,0,0,0,
16050,10,0,0,0,
16050,20,0,0,0,
16050,31,2,2,0,
16050,32,0,0,0,
16050,40,0,0,0,
16051,10,ND,ND,ND,
16051,20,ND,ND,ND,
16051,31,ND,ND,ND,
16051,32,ND,ND,ND,
16051,40,ND,ND,ND,
16052,10,1,1,0,
16052,20,0,0,0,
16052,31,28,28,0,
16052,32,0,0,0,
16052,40,0,0,0,
16053,10,2,2,0,
16053,20,0,0,0,
16053,31,16,16,0,
16053,32,0,0,0,
16053,40,0,0,0,
16054,10,1,1,0,
16054,20,1,1,0,
16054,31,1,0,1,
16054,32,0,0,0,
16054,40,0,0,0,
16055,10,1,1,0,
16055,20,0,0,0,
16055,31,12,7,5,
16055,32,0,0,0,
16055,40,0,0,0,
16056,10,1,1,0,
16056,20,0,0,0,
16056,31,0,0,0,
16056,32,0,0,0,
16056,40,0,0,0,
16057,10,1,1,0,
16057,20,0,0,0,
16057,31,1,1,0,
16057,32,0,0,0,
16057,40,0,0,0,
16058,10,1,1,0,
16058,20,0,0,0,
16058,31,0,0,0,
16058,32,0,0,0,
16058,40,0,0,0,
16059,10,1,1,0,
16059,20,0,0,0,
16059,31,0,0,0,
16059,32,0,0,0,
16059,40,0,0,0,
16060,10,1,1,0,
16060,20,0,0,0,
16060,31,0,0,0,
16060,32,0,0,0,
16060,40,0,0,0,
16061,10,1,1,0,
16061,20,0,0,0,
16061,31,0,0,0,
16061,32,0,0,0,
16061,40,0,0,0,
16062,10,1,1,0,
16062,20,0,0,0,
16062,31,0,0,0,
16062,32,0,0,0,
16062,40,0,0,0,
16063,10,1,1,0,
16063,20,0,0,0,
16063,31,0,0,0,
16063,32,0,0,0,
16063,40,0,0,0,
16064,10,0,0,0,
16064,20,0,0,0,
16064,31,1,1,0,
16064,32,0,0,0,
16064,40,0,0,0,
16065,10,1,1,0,
16065,20,0,0,0,
16065,31,0,0,0,
16065,32,0,0,0,
16065,40,0,0,0,
16066,10,1,1,0,
16066,20,0,0,0,
16066,31,0,0,0,
16066,32,0,0,0,
16066,40,0,0,0,
16067,10,1,1,0,
16067,20,0,0,0,
16067,31,2,0,2,
16067,32,0,0,0,
16067,40,0,0,0,
16068,10,1,1,0,
16068,20,0,0,0,
16068,31,2,2,0,
16068,32,0,0,0,
16068,40,0,0,0,
16069,10,1,1,0,
16069,20,0,0,0,
16069,31,1,1,0,
16069,32,0,0,0,
16069,40,0,0,0,
16070,10,1,1,0,
16070,20,1,1,0,
16070,31,0,0,0,
16070,32,0,0,0,
16070,40,0,0,0,
16071,10,1,1,0,
16071,20,0,0,0,
16071,31,0,0,0,
16071,32,8,8,0,
16071,40,0,0,0,
16072,10,1,1,0,
16072,20,0,0,0,
16072,31,0,0,0,
16072,32,0,0,0,
16072,40,0,0,0,
16073,10,1,1,0,
16073,20,0,0,0,
16073,31,0,0,0,
16073,32,0,0,0,
16073,40,0,0,0,
16074,10,1,1,0,
16074,20,0,0,0,
16074,31,1,1,0,
16074,32,0,0,0,
16074,40,0,0,0,
16075,10,1,1,0,
16075,20,0,0,0,
16075,31,0,0,0,
16075,32,0,0,0,
16075,40,0,0,0,
16076,10,1,1,0,
16076,20,0,0,0,
16076,31,16,4,12,
16076,32,0,0,0,
16076,40,0,0,0,
16077,10,2,2,0,
16077,20,0,0,0,
16077,31,3,0,3,
16077,32,0,0,0,
16077,40,0,0,0,
16078,10,1,1,0,
16078,20,0,0,0,
16078,31,1,1,0,
16078,32,0,0,0,
16078,40,0,0,0,
16079,10,2,2,0,
16079,20,0,0,0,
16079,31,0,0,0,
16079,32,0,0,0,
16079,40,0,0,0,
16080,10,2,1,1,
16080,20,0,0,0,
16080,31,2,1,1,
16080,32,0,0,0,
16080,40,0,0,0,
16081,10,1,1,0,
16081,20,0,0,0,
16081,31,1,1,0,
16081,32,0,0,0,
16081,40,0,0,0,
16082,10,1,1,0,
16082,20,0,0,0,
16082,31,0,0,0,
16082,32,1,1,0,
16082,40,0,0,0,
16083,10,1,1,0,
16083,20,0,0,0,
16083,31,0,0,0,
16083,32,0,0,0,
16083,40,0,0,0,
16084,10,1,1,0,
16084,20,0,0,0,
16084,31,0,0,0,
16084,32,0,0,0,
16084,40,0,0,0,
16085,10,1,1,0,
16085,20,0,0,0,
16085,31,0,0,0,
16085,32,0,0,0,
16085,40,0,0,0,
16086,10,1,1,0,
16086,20,0,0,0,
16086,31,5,5,0,
16086,32,0,0,0,
16086,40,0,0,0,
16087,10,1,1,0,
16087,20,0,0,0,
16087,31,1,1,0,
16087,32,0,0,0,
16087,40,0,0,0,
16088,10,2,2,0,
16088,20,0,0,0,
16088,31,0,0,0,
16088,32,0,0,0,
16088,40,0,0,0,
16089,10,1,1,0,
16089,20,0,0,0,
16089,31,3,2,1,
16089,32,0,0,0,
16089,40,0,0,0,
16090,10,1,1,0,
16090,20,0,0,0,
16090,31,0,0,0,
16090,32,0,0,0,
16090,40,0,0,0,
16091,10,1,1,0,
16091,20,0,0,0,
16091,31,0,0,0,
16091,32,0,0,0,
16091,40,0,0,0,
16092,10,0,0,0,
16092,20,0,0,0,
16092,31,0,0,0,
16092,32,0,0,0,
16092,40,4,4,0,
16093,10,1,1,0,
16093,20,0,0,0,
16093,31,0,0,0,
16093,32,0,0,0,
16093,40,0,0,0,
16094,10,1,1,0,
16094,20,0,0,0,
16094,31,0,0,0,
16094,32,0,0,0,
16094,40,0,0,0,
16095,10,1,1,0,
16095,20,0,0,0,
16095,31,1,0,1,
16095,32,0,0,0,
16095,40,1,1,0,
16096,10,1,1,0,
16096,20,0,0,0,
16096,31,1,1,0,
16096,32,0,0,0,
16096,40,0,0,0,
16097,10,1,1,0,
16097,20,0,0,0,
16097,31,0,0,0,
16097,32,0,0,0,
16097,40,0,0,0,
16098,10,0,0,0,
16098,20,1,1,0,
16098,31,0,0,0,
16098,32,0,0,0,
16098,40,0,0,0,
16099,10,1,1,0,
16099,20,0,0,0,
16099,31,0,0,0,
16099,32,0,0,0,
16099,40,0,0,0,
16100,10,1,1,0,
16100,20,0,0,0,
16100,31,0,0,0,
16100,32,0,0,0,
16100,40,0,0,0,
16101,10,1,1,0,
16101,20,0,0,0,
16101,31,0,0,0,
16101,32,0,0,0,
16101,40,0,0,0,
16102,10,2,1,1,
16102,20,0,0,0,
16102,31,2,1,1,
16102,32,0,0,0,
16102,40,2,1,1,
16103,10,1,1,0,
16103,20,0,0,0,
16103,31,0,0,0,
16103,32,0,0,0,
16103,40,0,0,0,
16104,10,1,1,0,
16104,20,0,0,0,
16104,31,0,0,0,
16104,32,0,0,0,
16104,40,0,0,0,
16105,10,1,1,0,
16105,20,0,0,0,
16105,31,0,0,0,
16105,32,0,0,0,
16105,40,0,0,0,
16106,10,1,1,0,
16106,20,0,0,0,
16106,31,3,1,2,
16106,32,0,0,0,
16106,40,0,0,0,
16107,10,1,1,0,
16107,20,0,0,0,
16107,31,4,4,0,
16107,32,0,0,0,
16107,40,0,0,0,
16108,10,1,1,0,
16108,20,0,0,0,
16108,31,0,0,0,
16108,32,0,0,0,
16108,40,0,0,0,
16109,10,1,1,0,
16109,20,0,0,0,
16109,31,0,0,0,
16109,32,0,0,0,
16109,40,0,0,0,
16110,10,1,1,0,
16110,20,0,0,0,
16110,31,4,4,0,
16110,32,0,0,0,
16110,40,0,0,0,
16111,10,1,1,0,
16111,20,1,1,0,
16111,31,0,0,0,
16111,32,0,0,0,
16111,40,0,0,0,
16112,10,1,1,0,
16112,20,1,1,0,
16112,31,15,9,6,
16112,32,1,1,0,
16112,40,0,0,0,
16113,10,1,1,0,
16113,20,1,1,0,
16113,31,0,0,0,
16113,32,0,0,0,
16113,40,0,0,0,
17001,10,1,1,0,
17001,20,0,0,0,
17001,31,0,0,0,
17001,32,0,0,0,
17001,40,0,0,0,
17002,10,4,4,0,
17002,20,0,0,0,
17002,31,4,4,0,
17002,32,0,0,0,
17002,40,0,0,0,
17003,10,1,1,0,
17003,20,0,0,0,
17003,31,3,0,3,
17003,32,0,0,0,
17003,40,0,0,0,
17004,10,1,1,0,
17004,20,0,0,0,
17004,31,0,0,0,
17004,32,0,0,0,
17004,40,0,0,0,
17005,10,1,1,0,
17005,20,0,0,0,
17005,31,0,0,0,
17005,32,0,0,0,
17005,40,0,0,0,
17006,10,1,1,0,
17006,20,0,0,0,
17006,31,2,2,0,
17006,32,0,0,0,
17006,40,0,0,0,
17007,10,14,14,0,
17007,20,0,0,0,
17007,31,0,0,0,
17007,32,0,0,0,
17007,40,0,0,0,
17008,10,1,1,0,
17008,20,1,1,0,
17008,31,0,0,0,
17008,32,0,0,0,
17008,40,0,0,0,
17009,10,1,1,0,
17009,20,0,0,0,
17009,31,1,1,0,
17009,32,0,0,0,
17009,40,0,0,0,
17010,10,1,1,0,
17010,20,0,0,0,
17010,31,0,0,0,
17010,32,0,0,0,
17010,40,0,0,0,
17011,10,1,1,0,
17011,20,0,0,0,
17011,31,0,0,0,
17011,32,0,0,0,
17011,40,0,0,0,
17012,10,1,1,0,
17012,20,0,0,0,
17012,31,2,2,0,
17012,32,0,0,0,
17012,40,0,0,0,
17013,10,1,1,0,
17013,20,0,0,0,
17013,31,2,2,0,
17013,32,0,0,0,
17013,40,0,0,0,
17014,10,1,1,0,
17014,20,0,0,0,
17014,31,0,0,0,
17014,32,0,0,0,
17014,40,0,0,0,
17015,10,1,1,0,
17015,20,0,0,0,
17015,31,0,0,0,
17015,32,0,0,0,
17015,40,1,0,1,
17016,10,1,1,0,
17016,20,0,0,0,
17016,31,0,0,0,
17016,32,0,0,0,
17016,40,0,0,0,
17017,10,1,1,0,
17017,20,0,0,0,
17017,31,0,0,0,
17017,32,0,0,0,
17017,40,0,0,0,
17018,10,1,1,0,
17018,20,0,0,0,
17018,31,0,0,0,
17018,32,0,0,0,
17018,40,0,0,0,
17019,10,1,1,0,
17019,20,0,0,0,
17019,31,3,2,1,
17019,32,0,0,0,
17019,40,0,0,0,
17020,10,1,1,0,
17020,20,1,1,0,
17020,31,0,0,0,
17020,32,0,0,0,
17020,40,0,0,0,
17021,10,2,2,0,
17021,20,0,0,0,
17021,31,0,0,0,
17021,32,0,0,0,
17021,40,0,0,0,
17022,10,2,2,0,
17022,20,0,0,0,
17022,31,0,0,0,
17022,32,0,0,0,
17022,40,0,0,0,
17023,10,3,1,2,
17023,20,0,0,0,
17023,31,1,0,1,
17023,32,0,0,0,
17023,40,0,0,0,
17024,10,1,1,0,
17024,20,0,0,0,
17024,31,1,1,0,
17024,32,0,0,0,
17024,40,0,0,0,
17025,10,2,1,1,
17025,20,0,0,0,
17025,31,0,0,0,
17025,32,0,0,0,
17025,40,0,0,0,
17026,10,1,1,0,
17026,20,0,0,0,
17026,31,0,0,0,
17026,32,0,0,0,
17026,40,0,0,0,
17027,10,1,1,0,
17027,20,0,0,0,
17027,31,0,0,0,
17027,32,0,0,0,
17027,40,0,0,0,
17028,10,1,1,0,
17028,20,0,0,0,
17028,31,1,1,0,
17028,32,0,0,0,
17028,40,0,0,0,
17029,10,1,1,0,
17029,20,0,0,0,
17029,31,0,0,0,
17029,32,0,0,0,
17029,40,0,0,0,
17030,10,1,1,0,
17030,20,0,0,0,
17030,31,6,1,5,
17030,32,0,0,0,
17030,40,0,0,0,
17031,10,NA,NA,NA,
17031,20,NA,NA,NA,
17031,31,NA,NA,NA,
17031,32,NA,NA,NA,
17031,40,NA,NA,NA,
17032,10,1,1,0,
17032,20,1,1,0,
17032,31,0,0,0,
17032,32,0,0,0,
17032,40,0,0,0,
17033,10,1,1,0,
17033,20,0,0,0,
17033,31,0,0,0,
17033,32,0,0,0,
17033,40,0,0,0,
17034,10,1,1,0,
17034,20,0,0,0,
17034,31,0,0,0,
17034,32,0,0,0,
17034,40,0,0,0,
17035,10,NA,NA,NA,
17035,20,NA,NA,NA,
17035,31,NA,NA,NA,
17035,32,NA,NA,NA,
17035,40,NA,NA,NA,
17036,10,0,0,0,
17036,20,0,0,0,
17036,31,1,1,0,
17036,32,0,0,0,
17036,40,0,0,0,
18001,10,1,1,0,
18001,20,0,0,0,
18001,31,0,0,0,
18001,32,0,0,0,
18001,40,0,0,0,
18002,10,1,1,0,
18002,20,0,0,0,
18002,31,2,0,2,
18002,32,0,0,0,
18002,40,0,0,0,
18003,10,1,1,0,
18003,20,0,0,0,
18003,31,0,0,0,
18003,32,0,0,0,
18003,40,0,0,0,
18004,10,4,4,0,
18004,20,0,0,0,
18004,31,2,0,2,
18004,32,0,0,0,
18004,40,0,0,0,
18005,10,1,1,0,
18005,20,0,0,0,
18005,31,0,0,0,
18005,32,0,0,0,
18005,40,0,0,0,
18006,10,1,1,0,
18006,20,0,0,0,
18006,31,4,0,4,
18006,32,0,0,0,
18006,40,0,0,0,
18007,10,1,1,0,
18007,20,0,0,0,
18007,31,0,0,0,
18007,32,0,0,0,
18007,40,0,0,0,
18008,10,1,1,0,
18008,20,0,0,0,
18008,31,0,0,0,
18008,32,0,0,0,
18008,40,0,0,0,
18009,10,1,1,0,
18009,20,0,0,0,
18009,31,8,0,8,
18009,32,0,0,0,
18009,40,0,0,0,
18010,10,1,1,0,
18010,20,0,0,0,
18010,31,0,0,0,
18010,32,0,0,0,
18010,40,0,0,0,
18011,10,1,1,0,
18011,20,0,0,0,
18011,31,6,0,6,
18011,32,0,0,0,
18011,40,0,0,0,
18012,10,10,1,9,
18012,20,0,0,0,
18012,31,0,0,0,
18012,32,0,0,0,
18012,40,0,0,0,
18013,10,1,1,0,
18013,20,0,0,0,
18013,31,0,0,0,
18013,32,0,0,0,
18013,40,0,0,0,
18014,10,1,1,0,
18014,20,0,0,0,
18014,31,0,0,0,
18014,32,0,0,0,
18014,40,0,0,0,
18015,10,8,2,6,
18015,20,0,0,0,
18015,31,0,0,0,
18015,32,0,0,0,
18015,40,0,0,0,
18016,10,3,1,2,
18016,20,0,0,0,
18016,31,0,0,0,
18016,32,0,0,0,
18016,40,0,0,0,
18017,10,1,1,0,
18017,20,0,0,0,
18017,31,0,0,0,
18017,32,0,0,0,
18017,40,0,0,0,
18018,10,1,1,0,
18018,20,0,0,0,
18018,31,0,0,0,
18018,32,0,0,0,
18018,40,0,0,0,
18019,10,3,3,0,
18019,20,0,0,0,
18019,31,0,0,0,
18019,32,0,0,0,
18019,40,0,0,0,
18020,10,1,1,0,
18020,20,0,0,0,
18020,31,3,0,3,
18020,32,0,0,0,
18020,40,1,1,0,
19001,10,0,0,0,
19001,20,1,1,0,
19001,31,0,0,0,
19001,32,5,5,0,
19001,40,0,0,0,
19002,10,NA,NA,NA,
19002,20,NA,NA,NA,
19002,31,NA,NA,NA,
19002,32,NA,NA,NA,
19002,40,NA,NA,NA,
19003,10,1,1,0,
19003,20,0,0,0,
19003,31,0,0,0,
19003,32,0,0,0,
19003,40,0,0,0,
19004,10,1,1,0,
19004,20,0,0,0,
19004,31,0,0,0,
19004,32,0,0,0,
19004,40,2,2,0,
19005,10,1,1,0,
19005,20,0,0,0,
19005,31,0,0,0,
19005,32,0,0,0,
19005,40,0,0,0,
19006,10,26,25,1,
19006,20,1,1,0,
19006,31,3,3,0,
19006,32,8,8,0,
19006,40,0,0,0,
19007,10,3,3,0,
19007,20,0,0,0,
19007,31,0,0,0,
19007,32,0,0,0,
19007,40,0,0,0,
19008,10,2,2,0,
19008,20,0,0,0,
19008,31,0,0,0,
19008,32,0,0,0,
19008,40,0,0,0,
19009,10,1,1,0,
19009,20,0,0,0,
19009,31,0,0,0,
19009,32,0,0,0,
19009,40,0,0,0,
19010,10,3,3,0,
19010,20,0,0,0,
19010,31,0,0,0,
19010,32,0,0,0,
19010,40,0,0,0,
19011,10,1,1,0,
19011,20,0,0,0,
19011,31,0,0,0,
19011,32,1,1,0,
19011,40,0,0,0,
19012,10,1,1,0,
19012,20,0,0,0,
19012,31,0,0,0,
19012,32,0,0,0,
19012,40,0,0,0,
19013,10,1,1,0,
19013,20,0,0,0,
19013,31,0,0,0,
19013,32,0,0,0,
19013,40,2,2,0,
19014,10,2,2,0,
19014,20,0,0,0,
19014,31,4,4,0,
19014,32,0,0,0,
19014,40,0,0,0,
19015,10,NA,NA,NA,
19015,20,NA,NA,NA,
19015,31,NA,NA,NA,
19015,32,NA,NA,NA,
19015,40,NA,NA,NA,
19016,10,1,1,0,
19016,20,0,0,0,
19016,31,0,0,0,
19016,32,0,0,0,
19016,40,0,0,0,
19017,10,5,5,0,
19017,20,0,0,0,
19017,31,0,0,0,
19017,32,0,0,0,
19017,40,0,0,0,
19018,10,1,1,0,
19018,20,1,1,0,
19018,31,0,0,0,
19018,32,0,0,0,
19018,40,0,0,0,
19019,10,4,4,0,
19019,20,1,1,0,
19019,31,0,0,0,
19019,32,1,1,0,
19019,40,0,0,0,
19020,10,1,1,0,
19020,20,0,0,0,
19020,31,0,0,0,
19020,32,0,0,0,
19020,40,0,0,0,
19021,10,0,0,0,
19021,20,0,0,0,
19021,31,0,0,0,
19021,32,0,0,0,
19021,40,1,1,0,
19022,10,1,1,0,
19022,20,0,0,0,
19022,31,0,0,0,
19022,32,0,0,0,
19022,40,0,0,0,
19023,10,NA,NA,NA,
19023,20,NA,NA,NA,
19023,31,NA,NA,NA,
19023,32,NA,NA,NA,
19023,40,NA,NA,NA,
19024,10,1,1,0,
19024,20,0,0,0,
19024,31,0,0,0,
19024,32,0,0,0,
19024,40,0,0,0,
19025,10,1,1,0,
19025,20,0,0,0,
19025,31,3,3,0,
19025,32,0,0,0,
19025,40,0,0,0,
19026,10,5,5,0,
19026,20,0,0,0,
19026,31,0,0,0,
19026,32,0,0,0,
19026,40,0,0,0,
19027,10,1,1,0,
19027,20,0,0,0,
19027,31,0,0,0,
19027,32,0,0,0,
19027,40,0,0,0,
19028,10,1,1,0,
19028,20,0,0,0,
19028,31,0,0,0,
19028,32,0,0,0,
19028,40,0,0,0,
19029,10,1,1,0,
19029,20,0,0,0,
19029,31,0,0,0,
19029,32,0,0,0,
19029,40,0,0,0,
19030,10,1,1,0,
19030,20,0,0,0,
19030,31,0,0,0,
19030,32,0,0,0,
19030,40,0,0,0,
19031,10,2,2,0,
19031,20,0,0,0,
19031,31,0,0,0,
19031,32,4,4,0,
19031,40,0,0,0,
19032,10,1,1,0,
19032,20,1,1,0,
19032,31,0,0,0,
19032,32,0,0,0,
19032,40,0,0,0,
19033,10,1,1,0,
19033,20,0,0,0,
19033,31,0,0,0,
19033,32,0,0,0,
19033,40,0,0,0,
19034,10,1,1,0,
19034,20,0,0,0,
19034,31,0,0,0,
19034,32,0,0,0,
19034,40,0,0,0,
19035,10,1,1,0,
19035,20,0,0,0,
19035,31,0,0,0,
19035,32,0,0,0,
19035,40,0,0,0,
19036,10,4,2,2,
19036,20,0,0,0,
19036,31,4,2,2,
19036,32,0,0,0,
19036,40,0,0,0,
19037,10,1,1,0,
19037,20,1,1,0,
19037,31,0,0,0,
19037,32,0,0,0,
19037,40,0,0,0,
19038,10,1,1,0,
19038,20,0,0,0,
19038,31,9,9,0,
19038,32,0,0,0,
19038,40,0,0,0,
19039,10,9,9,0,
19039,20,2,2,0,
19039,31,14,14,0,
19039,32,21,21,0,
19039,40,0,0,0,
19040,10,NA,NA,NA,
19040,20,NA,NA,NA,
19040,31,NA,NA,NA,
19040,32,NA,NA,NA,
19040,40,NA,NA,NA,
19041,10,0,0,0,
19041,20,0,0,0,
19041,31,0,0,0,
19041,32,0,0,0,
19041,40,0,0,0,
19042,10,1,1,0,
19042,20,0,0,0,
19042,31,0,0,0,
19042,32,0,0,0,
19042,40,0,0,0,
19043,10,0,0,0,
19043,20,0,0,0,
19043,31,0,0,0,
19043,32,0,0,0,
19043,40,0,0,0,
19044,10,1,1,0,
19044,20,0,0,0,
19044,31,8,3,5,
19044,32,0,0,0,
19044,40,0,0,0,
19045,10,1,1,0,
19045,20,0,0,0,
19045,31,0,0,0,
19045,32,0,0,0,
19045,40,0,0,0,
19046,10,3,3,0,
19046,20,0,0,0,
19046,31,0,0,0,
19046,32,0,0,0,
19046,40,0,0,0,
19047,10,1,1,0,
19047,20,0,0,0,
19047,31,0,0,0,
19047,32,0,0,0,
19047,40,0,0,0,
19048,10,1,1,0,
19048,20,0,0,0,
19048,31,0,0,0,
19048,32,0,0,0,
19048,40,0,0,0,
19049,10,2,2,0,
19049,20,0,0,0,
19049,31,0,0,0,
19049,32,1,1,0,
