ubicageo_f,tipoequi_g,rnsnni1,totalca1
30155,101,2,NA
30155,102,2,NA
30155,103,2,NA
30155,104,2,NA
30155,105,2,NA
30155,110,2,NA
30156,10,2,NA
30156,20,2,NA
30156,30,2,NA
30156,41,2,NA
30156,42,2,NA
30156,50,2,NA
30156,60,2,NA
30156,70,2,NA
30156,80,2,NA
30156,90,2,NA
30156,101,2,NA
30156,102,2,NA
30156,103,2,NA
30156,104,2,NA
30156,105,2,NA
30156,110,2,NA
30157,10,2,NA
30157,20,2,NA
30157,30,2,NA
30157,41,2,NA
30157,42,2,NA
30157,50,2,NA
30157,60,2,NA
30157,70,2,NA
30157,80,2,NA
30157,90,1,12
30157,101,2,NA
30157,102,2,NA
30157,103,2,NA
30157,104,2,NA
30157,105,2,NA
30157,110,2,NA
30158,10,2,NA
30158,20,2,NA
30158,30,2,NA
30158,41,2,NA
30158,42,2,NA
30158,50,2,NA
30158,60,2,NA
30158,70,2,NA
30158,80,2,NA
30158,90,2,NA
30158,101,2,NA
30158,102,2,NA
30158,103,2,NA
30158,104,2,NA
30158,105,2,NA
30158,110,2,NA
30159,10,2,NA
30159,20,2,NA
30159,30,2,NA
30159,41,2,NA
30159,42,2,NA
30159,50,2,NA
30159,60,2,NA
30159,70,2,NA
30159,80,2,NA
30159,90,2,NA
30159,101,2,NA
30159,102,2,NA
30159,103,2,NA
30159,104,2,NA
30159,105,2,NA
30159,110,2,NA
30160,10,2,NA
30160,20,2,NA
30160,30,2,NA
30160,41,2,NA
30160,42,2,NA
30160,50,2,NA
30160,60,2,NA
30160,70,2,NA
30160,80,2,NA
30160,90,2,NA
30160,101,2,NA
30160,102,2,NA
30160,103,2,NA
30160,104,2,NA
30160,105,2,NA
30160,110,2,NA
30161,10,2,NA
30161,20,2,NA
30161,30,2,NA
30161,41,2,NA
30161,42,2,NA
30161,50,2,NA
30161,60,2,NA
30161,70,2,NA
30161,80,2,NA
30161,90,2,NA
30161,101,2,NA
30161,102,2,NA
30161,103,2,NA
30161,104,2,NA
30161,105,2,NA
30161,110,2,NA
30162,10,2,NA
30162,20,2,NA
30162,30,2,NA
30162,41,2,NA
30162,42,2,NA
30162,50,2,NA
30162,60,2,NA
30162,70,2,NA
30162,80,2,NA
30162,90,2,NA
30162,101,2,NA
30162,102,2,NA
30162,103,2,NA
30162,104,2,NA
30162,105,2,NA
30162,110,2,NA
30163,10,2,NA
30163,20,2,NA
30163,30,2,NA
30163,41,2,NA
30163,42,2,NA
30163,50,2,NA
30163,60,2,NA
30163,70,2,NA
30163,80,2,NA
30163,90,2,NA
30163,101,2,NA
30163,102,2,NA
30163,103,2,NA
30163,104,2,NA
30163,105,2,NA
30163,110,2,NA
30164,10,2,NA
30164,20,2,NA
30164,30,2,NA
30164,41,2,NA
30164,42,2,NA
30164,50,2,NA
30164,60,2,NA
30164,70,2,NA
30164,80,2,NA
30164,90,2,NA
30164,101,2,NA
30164,102,2,NA
30164,103,2,NA
30164,104,2,NA
30164,105,2,NA
30164,110,2,NA
30165,10,2,NA
30165,20,2,NA
30165,30,2,NA
30165,41,2,NA
30165,42,2,NA
30165,50,2,NA
30165,60,2,NA
30165,70,2,NA
30165,80,2,NA
30165,90,2,NA
30165,101,2,NA
30165,102,2,NA
30165,103,2,NA
30165,104,2,NA
30165,105,2,NA
30165,110,2,NA
30166,10,2,NA
30166,20,2,NA
30166,30,2,NA
30166,41,2,NA
30166,42,2,NA
30166,50,2,NA
30166,60,2,NA
30166,70,2,NA
30166,80,2,NA
30166,90,2,NA
30166,101,2,NA
30166,102,2,NA
30166,103,2,NA
30166,104,2,NA
30166,105,2,NA
30166,110,2,NA
30167,10,2,NA
30167,20,2,NA
30167,30,2,NA
30167,41,2,NA
30167,42,2,NA
30167,50,2,NA
30167,60,2,NA
30167,70,2,NA
30167,80,2,NA
30167,90,2,NA
30167,101,2,NA
30167,102,2,NA
30167,103,2,NA
30167,104,2,NA
30167,105,2,NA
30167,110,2,NA
30168,10,2,NA
30168,20,2,NA
30168,30,2,NA
30168,41,2,NA
30168,42,2,NA
30168,50,2,NA
30168,60,2,NA
30168,70,2,NA
30168,80,2,NA
30168,90,2,NA
30168,101,2,NA
30168,102,2,NA
30168,103,2,NA
30168,104,2,NA
30168,105,2,NA
30168,110,2,NA
30169,10,9,NSS
30169,20,9,NSS
30169,30,9,NSS
30169,41,9,NSS
30169,42,9,NSS
30169,50,9,NSS
30169,60,9,NSS
30169,70,9,NSS
30169,80,9,NSS
30169,90,9,NSS
30169,101,9,NSS
30169,102,9,NSS
30169,103,9,NSS
30169,104,9,NSS
30169,105,9,NSS
30169,110,9,NSS
30170,10,2,NA
30170,20,2,NA
30170,30,2,NA
30170,41,2,NA
30170,42,2,NA
30170,50,2,NA
30170,60,2,NA
30170,70,2,NA
30170,80,2,NA
30170,90,2,NA
30170,101,2,NA
30170,102,2,NA
30170,103,2,NA
30170,104,2,NA
30170,105,2,NA
30170,110,2,NA
30171,10,2,NA
30171,20,2,NA
30171,30,2,NA
30171,41,2,NA
30171,42,2,NA
30171,50,2,NA
30171,60,2,NA
30171,70,2,NA
30171,80,2,NA
30171,90,2,NA
30171,101,2,NA
30171,102,2,NA
30171,103,2,NA
30171,104,2,NA
30171,105,2,NA
30171,110,2,NA
30172,10,2,NA
30172,20,2,NA
30172,30,2,NA
30172,41,2,NA
30172,42,2,NA
30172,50,2,NA
30172,60,2,NA
30172,70,2,NA
30172,80,2,NA
30172,90,2,NA
30172,101,2,NA
30172,102,2,NA
30172,103,2,NA
30172,104,2,NA
30172,105,2,NA
30172,110,2,NA
30173,10,2,NA
30173,20,2,NA
30173,30,2,NA
30173,41,2,NA
30173,42,2,NA
30173,50,2,NA
30173,60,2,NA
30173,70,2,NA
30173,80,2,NA
30173,90,2,NA
30173,101,2,NA
30173,102,2,NA
30173,103,2,NA
30173,104,2,NA
30173,105,2,NA
30173,110,2,NA
30174,10,2,NA
30174,20,2,NA
30174,30,2,NA
30174,41,2,NA
30174,42,2,NA
30174,50,2,NA
30174,60,2,NA
30174,70,2,NA
30174,80,2,NA
30174,90,2,NA
30174,101,2,NA
30174,102,2,NA
30174,103,2,NA
30174,104,2,NA
30174,105,2,NA
30174,110,2,NA
30175,10,2,NA
30175,20,2,NA
30175,30,2,NA
30175,41,2,NA
30175,42,2,NA
30175,50,2,NA
30175,60,1,1
30175,70,2,NA
30175,80,2,NA
30175,90,1,9
30175,101,2,NA
30175,102,2,NA
30175,103,2,NA
30175,104,2,NA
30175,105,2,NA
30175,110,2,NA
30176,10,2,NA
30176,20,2,NA
30176,30,2,NA
30176,41,2,NA
30176,42,2,NA
30176,50,2,NA
30176,60,2,NA
30176,70,2,NA
30176,80,2,NA
30176,90,2,NA
30176,101,2,NA
30176,102,2,NA
30176,103,2,NA
30176,104,2,NA
30176,105,2,NA
30176,110,2,NA
30177,10,2,NA
30177,20,2,NA
30177,30,2,NA
30177,41,2,NA
30177,42,2,NA
30177,50,2,NA
30177,60,2,NA
30177,70,2,NA
30177,80,2,NA
30177,90,2,NA
30177,101,2,NA
30177,102,2,NA
30177,103,2,NA
30177,104,2,NA
30177,105,2,NA
30177,110,2,NA
30178,10,2,NA
30178,20,2,NA
30178,30,2,NA
30178,41,2,NA
30178,42,2,NA
30178,50,2,NA
30178,60,2,NA
30178,70,2,NA
30178,80,2,NA
30178,90,2,NA
30178,101,2,NA
30178,102,2,NA
30178,103,2,NA
30178,104,2,NA
30178,105,2,NA
30178,110,2,NA
30179,10,1,2
30179,20,2,NA
30179,30,2,NA
30179,41,2,NA
30179,42,2,NA
30179,50,2,NA
30179,60,2,NA
30179,70,2,NA
30179,80,2,NA
30179,90,1,3
30179,101,2,NA
30179,102,2,NA
30179,103,2,NA
30179,104,2,NA
30179,105,2,NA
30179,110,2,NA
30180,10,2,NA
30180,20,2,NA
30180,30,2,NA
30180,41,2,NA
30180,42,2,NA
30180,50,2,NA
30180,60,2,NA
30180,70,2,NA
30180,80,2,NA
30180,90,2,NA
30180,101,2,NA
30180,102,2,NA
30180,103,2,NA
30180,104,2,NA
30180,105,2,NA
30180,110,2,NA
30181,10,1,1
30181,20,2,NA
30181,30,2,NA
30181,41,2,NA
30181,42,2,NA
30181,50,2,NA
30181,60,2,NA
30181,70,2,NA
30181,80,2,NA
30181,90,2,NA
30181,101,2,NA
30181,102,2,NA
30181,103,2,NA
30181,104,2,NA
30181,105,2,NA
30181,110,2,NA
30182,10,9,NSS
30182,20,9,NSS
30182,30,9,NSS
30182,41,9,NSS
30182,42,9,NSS
30182,50,9,NSS
30182,60,9,NSS
30182,70,9,NSS
30182,80,9,NSS
30182,90,9,NSS
30182,101,9,NSS
30182,102,9,NSS
30182,103,9,NSS
30182,104,9,NSS
30182,105,9,NSS
30182,110,9,NSS
30183,10,2,NA
30183,20,2,NA
30183,30,2,NA
30183,41,2,NA
30183,42,2,NA
30183,50,2,NA
30183,60,1,1
30183,70,2,NA
30183,80,2,NA
30183,90,2,NA
30183,101,2,NA
30183,102,2,NA
30183,103,2,NA
30183,104,2,NA
30183,105,2,NA
30183,110,2,NA
30184,10,2,NA
30184,20,2,NA
30184,30,2,NA
30184,41,2,NA
30184,42,2,NA
30184,50,2,NA
30184,60,2,NA
30184,70,2,NA
30184,80,2,NA
30184,90,2,NA
30184,101,2,NA
30184,102,2,NA
30184,103,2,NA
30184,104,2,NA
30184,105,2,NA
30184,110,2,NA
30185,10,2,NA
30185,20,2,NA
30185,30,2,NA
30185,41,2,NA
30185,42,2,NA
30185,50,2,NA
30185,60,2,NA
30185,70,2,NA
30185,80,2,NA
30185,90,2,NA
30185,101,2,NA
30185,102,2,NA
30185,103,2,NA
30185,104,2,NA
30185,105,2,NA
30185,110,2,NA
30186,10,2,NA
30186,20,2,NA
30186,30,2,NA
30186,41,2,NA
30186,42,2,NA
30186,50,2,NA
30186,60,2,NA
30186,70,2,NA
30186,80,2,NA
30186,90,2,NA
30186,101,2,NA
30186,102,2,NA
30186,103,2,NA
30186,104,2,NA
30186,105,2,NA
30186,110,2,NA
30187,10,2,NA
30187,20,2,NA
30187,30,2,NA
30187,41,2,NA
30187,42,2,NA
30187,50,2,NA
30187,60,2,NA
30187,70,2,NA
30187,80,2,NA
30187,90,2,NA
30187,101,2,NA
30187,102,2,NA
30187,103,2,NA
30187,104,2,NA
30187,105,2,NA
30187,110,2,NA
30188,10,1,5
30188,20,2,NA
30188,30,2,NA
30188,41,2,NA
30188,42,2,NA
30188,50,2,NA
30188,60,2,NA
30188,70,2,NA
30188,80,2,NA
30188,90,2,NA
30188,101,2,NA
30188,102,2,NA
30188,103,2,NA
30188,104,2,NA
30188,105,2,NA
30188,110,2,NA
30189,10,2,NA
30189,20,2,NA
30189,30,2,NA
30189,41,2,NA
30189,42,2,NA
30189,50,2,NA
30189,60,2,NA
30189,70,2,NA
30189,80,2,NA
30189,90,1,1
30189,101,2,NA
30189,102,2,NA
30189,103,2,NA
30189,104,2,NA
30189,105,2,NA
30189,110,2,NA
30190,10,2,NA
30190,20,2,NA
30190,30,2,NA
30190,41,2,NA
30190,42,2,NA
30190,50,2,NA
30190,60,2,NA
30190,70,2,NA
30190,80,2,NA
30190,90,2,NA
30190,101,2,NA
30190,102,2,NA
30190,103,2,NA
30190,104,2,NA
30190,105,2,NA
30190,110,2,NA
30191,10,9,NSS
30191,20,9,NSS
30191,30,9,NSS
30191,41,9,NSS
30191,42,9,NSS
30191,50,9,NSS
30191,60,9,NSS
30191,70,9,NSS
30191,80,9,NSS
30191,90,9,NSS
30191,101,9,NSS
30191,102,9,NSS
30191,103,9,NSS
30191,104,9,NSS
30191,105,9,NSS
30191,110,9,NSS
30192,10,2,NA
30192,20,2,NA
30192,30,2,NA
30192,41,2,NA
30192,42,2,NA
30192,50,2,NA
30192,60,2,NA
30192,70,2,NA
30192,80,2,NA
30192,90,2,NA
30192,101,2,NA
30192,102,2,NA
30192,103,2,NA
30192,104,2,NA
30192,105,2,NA
30192,110,2,NA
30193,10,2,NA
30193,20,2,NA
30193,30,2,NA
30193,41,2,NA
30193,42,2,NA
30193,50,2,NA
30193,60,2,NA
30193,70,2,NA
30193,80,2,NA
30193,90,2,NA
30193,101,2,NA
30193,102,2,NA
30193,103,2,NA
30193,104,2,NA
30193,105,2,NA
30193,110,2,NA
30194,10,2,NA
30194,20,2,NA
30194,30,2,NA
30194,41,2,NA
30194,42,2,NA
30194,50,2,NA
30194,60,2,NA
30194,70,2,NA
30194,80,2,NA
30194,90,2,NA
30194,101,2,NA
30194,102,2,NA
30194,103,2,NA
30194,104,2,NA
30194,105,2,NA
30194,110,2,NA
30195,10,2,NA
30195,20,2,NA
30195,30,2,NA
30195,41,2,NA
30195,42,2,NA
30195,50,2,NA
30195,60,2,NA
30195,70,2,NA
30195,80,2,NA
30195,90,1,4
30195,101,2,NA
30195,102,2,NA
30195,103,2,NA
30195,104,2,NA
30195,105,2,NA
30195,110,2,NA
30196,10,2,NA
30196,20,2,NA
30196,30,2,NA
30196,41,2,NA
30196,42,2,NA
30196,50,2,NA
30196,60,2,NA
30196,70,2,NA
30196,80,2,NA
30196,90,2,NA
30196,101,2,NA
30196,102,2,NA
30196,103,2,NA
30196,104,2,NA
30196,105,2,NA
30196,110,2,NA
30197,10,2,NA
30197,20,2,NA
30197,30,2,NA
30197,41,2,NA
30197,42,2,NA
30197,50,2,NA
30197,60,2,NA
30197,70,2,NA
30197,80,2,NA
30197,90,2,NA
30197,101,2,NA
30197,102,2,NA
30197,103,2,NA
30197,104,2,NA
30197,105,2,NA
30197,110,2,NA
30198,10,2,NA
30198,20,2,NA
30198,30,2,NA
30198,41,2,NA
30198,42,2,NA
30198,50,2,NA
30198,60,2,NA
30198,70,1,28
30198,80,2,NA
30198,90,2,NA
30198,101,2,NA
30198,102,2,NA
30198,103,2,NA
30198,104,2,NA
30198,105,2,NA
30198,110,2,NA
30199,10,2,NA
30199,20,2,NA
30199,30,2,NA
30199,41,2,NA
30199,42,2,NA
30199,50,2,NA
30199,60,2,NA
30199,70,2,NA
30199,80,2,NA
30199,90,2,NA
30199,101,2,NA
30199,102,2,NA
30199,103,2,NA
30199,104,2,NA
30199,105,2,NA
30199,110,2,NA
30200,10,1,4
30200,20,2,NA
30200,30,2,NA
30200,41,2,NA
30200,42,2,NA
30200,50,2,NA
30200,60,2,NA
30200,70,2,NA
30200,80,2,NA
30200,90,2,NA
30200,101,2,NA
30200,102,2,NA
30200,103,2,NA
30200,104,2,NA
30200,105,2,NA
30200,110,2,NA
30201,10,2,NA
30201,20,2,NA
30201,30,2,NA
30201,41,2,NA
30201,42,2,NA
30201,50,2,NA
30201,60,2,NA
30201,70,2,NA
30201,80,2,NA
30201,90,2,NA
30201,101,2,NA
30201,102,2,NA
30201,103,2,NA
30201,104,2,NA
30201,105,2,NA
30201,110,2,NA
30202,10,2,NA
30202,20,2,NA
30202,30,2,NA
30202,41,2,NA
30202,42,2,NA
30202,50,2,NA
30202,60,2,NA
30202,70,2,NA
30202,80,2,NA
30202,90,2,NA
30202,101,2,NA
30202,102,2,NA
30202,103,2,NA
30202,104,2,NA
30202,105,2,NA
30202,110,2,NA
30203,10,2,NA
30203,20,2,NA
30203,30,2,NA
30203,41,2,NA
30203,42,2,NA
30203,50,2,NA
30203,60,2,NA
30203,70,2,NA
30203,80,2,NA
30203,90,2,NA
30203,101,2,NA
30203,102,2,NA
30203,103,2,NA
30203,104,2,NA
30203,105,2,NA
30203,110,2,NA
30204,10,2,NA
30204,20,2,NA
30204,30,2,NA
30204,41,2,NA
30204,42,2,NA
30204,50,2,NA
30204,60,2,NA
30204,70,2,NA
30204,80,2,NA
30204,90,2,NA
30204,101,2,NA
30204,102,2,NA
30204,103,2,NA
30204,104,2,NA
30204,105,2,NA
30204,110,2,NA
30205,10,2,NA
30205,20,2,NA
30205,30,2,NA
30205,41,2,NA
30205,42,2,NA
30205,50,2,NA
30205,60,2,NA
30205,70,2,NA
30205,80,2,NA
30205,90,2,NA
30205,101,2,NA
30205,102,2,NA
30205,103,2,NA
30205,104,2,NA
30205,105,2,NA
30205,110,2,NA
30206,10,2,NA
30206,20,2,NA
30206,30,2,NA
30206,41,2,NA
30206,42,2,NA
30206,50,2,NA
30206,60,2,NA
30206,70,2,NA
30206,80,2,NA
30206,90,2,NA
30206,101,2,NA
30206,102,2,NA
30206,103,2,NA
30206,104,2,NA
30206,105,2,NA
30206,110,2,NA
30207,10,2,NA
30207,20,2,NA
30207,30,2,NA
30207,41,2,NA
30207,42,2,NA
30207,50,2,NA
30207,60,2,NA
30207,70,2,NA
30207,80,2,NA
30207,90,2,NA
30207,101,2,NA
30207,102,2,NA
30207,103,2,NA
30207,104,2,NA
30207,105,2,NA
30207,110,2,NA
30208,10,2,NA
30208,20,2,NA
30208,30,2,NA
30208,41,2,NA
30208,42,2,NA
30208,50,2,NA
30208,60,2,NA
30208,70,2,NA
30208,80,2,NA
30208,90,2,NA
30208,101,2,NA
30208,102,2,NA
30208,103,2,NA
30208,104,2,NA
30208,105,2,NA
30208,110,2,NA
30209,10,2,NA
30209,20,1,4
30209,30,2,NA
30209,41,2,NA
30209,42,2,NA
30209,50,2,NA
30209,60,2,NA
30209,70,2,NA
30209,80,2,NA
30209,90,2,NA
30209,101,2,NA
30209,102,2,NA
30209,103,2,NA
30209,104,2,NA
30209,105,2,NA
30209,110,2,NA
30210,10,2,NA
30210,20,2,NA
30210,30,2,NA
30210,41,2,NA
30210,42,2,NA
30210,50,2,NA
30210,60,2,NA
30210,70,2,NA
30210,80,2,NA
30210,90,2,NA
30210,101,2,NA
30210,102,2,NA
30210,103,2,NA
30210,104,2,NA
30210,105,2,NA
30210,110,2,NA
30211,10,2,NA
30211,20,2,NA
30211,30,2,NA
30211,41,2,NA
30211,42,2,NA
30211,50,2,NA
30211,60,2,NA
30211,70,2,NA
30211,80,2,NA
30211,90,2,NA
30211,101,2,NA
30211,102,2,NA
30211,103,2,NA
30211,104,2,NA
30211,105,2,NA
30211,110,2,NA
30212,10,2,NA
30212,20,2,NA
30212,30,2,NA
30212,41,2,NA
30212,42,2,NA
30212,50,2,NA
30212,60,2,NA
30212,70,2,NA
30212,80,2,NA
30212,90,2,NA
30212,101,2,NA
30212,102,2,NA
30212,103,2,NA
30212,104,2,NA
30212,105,2,NA
30212,110,2,NA
31001,10,2,NA
31001,20,2,NA
31001,30,2,NA
31001,41,2,NA
31001,42,2,NA
31001,50,2,NA
31001,60,2,NA
31001,70,2,NA
31001,80,2,NA
31001,90,2,NA
31001,101,2,NA
31001,102,2,NA
31001,103,2,NA
31001,104,2,NA
31001,105,2,NA
31001,110,2,NA
31002,10,2,NA
31002,20,2,NA
31002,30,2,NA
31002,41,2,NA
31002,42,2,NA
31002,50,2,NA
31002,60,2,NA
31002,70,2,NA
31002,80,2,NA
31002,90,1,1
31002,101,2,NA
31002,102,2,NA
31002,103,2,NA
31002,104,2,NA
31002,105,2,NA
31002,110,2,NA
31003,10,2,NA
31003,20,2,NA
31003,30,2,NA
31003,41,2,NA
31003,42,2,NA
31003,50,2,NA
31003,60,1,1
31003,70,2,NA
31003,80,2,NA
31003,90,2,NA
31003,101,2,NA
31003,102,2,NA
31003,103,2,NA
31003,104,2,NA
31003,105,2,NA
31003,110,2,NA
31004,10,2,NA
31004,20,2,NA
31004,30,2,NA
31004,41,2,NA
31004,42,2,NA
31004,50,2,NA
31004,60,2,NA
31004,70,2,NA
31004,80,2,NA
31004,90,2,NA
31004,101,2,NA
31004,102,2,NA
31004,103,2,NA
31004,104,2,NA
31004,105,2,NA
31004,110,2,NA
31005,10,2,NA
31005,20,2,NA
31005,30,2,NA
31005,41,2,NA
31005,42,2,NA
31005,50,2,NA
31005,60,2,NA
31005,70,2,NA
31005,80,2,NA
31005,90,1,1
31005,101,2,NA
31005,102,2,NA
31005,103,2,NA
31005,104,2,NA
31005,105,2,NA
31005,110,2,NA
31006,10,2,NA
31006,20,2,NA
31006,30,2,NA
31006,41,2,NA
31006,42,2,NA
31006,50,2,NA
31006,60,2,NA
31006,70,2,NA
31006,80,2,NA
31006,90,2,NA
31006,101,2,NA
31006,102,2,NA
31006,103,2,NA
31006,104,2,NA
31006,105,2,NA
31006,110,2,NA
31007,10,2,NA
31007,20,2,NA
31007,30,2,NA
31007,41,2,NA
31007,42,2,NA
31007,50,2,NA
31007,60,2,NA
31007,70,2,NA
31007,80,2,NA
31007,90,1,1
31007,101,2,NA
31007,102,2,NA
31007,103,2,NA
31007,104,2,NA
31007,105,2,NA
31007,110,2,NA
31008,10,2,NA
31008,20,2,NA
31008,30,2,NA
31008,41,2,NA
31008,42,2,NA
31008,50,2,NA
31008,60,2,NA
31008,70,2,NA
31008,80,2,NA
31008,90,2,NA
31008,101,2,NA
31008,102,2,NA
31008,103,2,NA
31008,104,2,NA
31008,105,2,NA
31008,110,2,NA
31009,10,2,NA
31009,20,2,NA
31009,30,2,NA
31009,41,2,NA
31009,42,2,NA
31009,50,2,NA
31009,60,2,NA
31009,70,2,NA
31009,80,2,NA
31009,90,2,NA
31009,101,2,NA
31009,102,2,NA
31009,103,2,NA
31009,104,2,NA
31009,105,2,NA
31009,110,2,NA
31010,10,2,NA
31010,20,2,NA
31010,30,2,NA
31010,41,2,NA
31010,42,2,NA
31010,50,2,NA
31010,60,2,NA
31010,70,2,NA
31010,80,2,NA
31010,90,2,NA
31010,101,2,NA
31010,102,2,NA
31010,103,2,NA
31010,104,2,NA
31010,105,2,NA
31010,110,2,NA
31011,10,2,NA
31011,20,2,NA
31011,30,2,NA
31011,41,2,NA
31011,42,2,NA
31011,50,2,NA
31011,60,2,NA
31011,70,2,NA
31011,80,2,NA
31011,90,2,NA
31011,101,2,NA
31011,102,2,NA
31011,103,2,NA
31011,104,2,NA
31011,105,2,NA
31011,110,2,NA
31012,10,2,NA
31012,20,2,NA
31012,30,2,NA
31012,41,2,NA
31012,42,2,NA
31012,50,2,NA
31012,60,2,NA
31012,70,2,NA
31012,80,2,NA
31012,90,2,NA
31012,101,2,NA
31012,102,2,NA
31012,103,2,NA
31012,104,2,NA
31012,105,2,NA
31012,110,2,NA
31013,10,2,NA
31013,20,2,NA
31013,30,2,NA
31013,41,2,NA
31013,42,2,NA
31013,50,2,NA
31013,60,2,NA
31013,70,2,NA
31013,80,2,NA
31013,90,2,NA
31013,101,2,NA
31013,102,2,NA
31013,103,2,NA
31013,104,2,NA
31013,105,2,NA
31013,110,2,NA
31014,10,2,NA
31014,20,2,NA
31014,30,2,NA
31014,41,2,NA
31014,42,2,NA
31014,50,2,NA
31014,60,2,NA
31014,70,2,NA
31014,80,2,NA
31014,90,2,NA
31014,101,2,NA
31014,102,2,NA
31014,103,2,NA
31014,104,2,NA
31014,105,2,NA
31014,110,2,NA
31015,10,2,NA
31015,20,2,NA
31015,30,2,NA
31015,41,2,NA
31015,42,2,NA
31015,50,2,NA
31015,60,2,NA
31015,70,2,NA
31015,80,2,NA
31015,90,2,NA
31015,101,2,NA
31015,102,2,NA
31015,103,2,NA
31015,104,2,NA
31015,105,2,NA
31015,110,2,NA
31016,10,2,NA
31016,20,2,NA
31016,30,2,NA
31016,41,2,NA
31016,42,2,NA
31016,50,2,NA
31016,60,2,NA
31016,70,2,NA
31016,80,2,NA
31016,90,1,6
31016,101,2,NA
31016,102,2,NA
31016,103,2,NA
31016,104,2,NA
31016,105,2,NA
31016,110,2,NA
31017,10,2,NA
31017,20,2,NA
31017,30,2,NA
31017,41,2,NA
31017,42,2,NA
31017,50,2,NA
31017,60,2,NA
31017,70,2,NA
31017,80,2,NA
31017,90,2,NA
31017,101,2,NA
31017,102,2,NA
31017,103,2,NA
31017,104,2,NA
31017,105,2,NA
31017,110,2,NA
31018,10,2,NA
31018,20,2,NA
31018,30,2,NA
31018,41,2,NA
31018,42,2,NA
31018,50,2,NA
31018,60,2,NA
31018,70,2,NA
31018,80,2,NA
31018,90,2,NA
31018,101,2,NA
31018,102,2,NA
31018,103,2,NA
31018,104,2,NA
31018,105,2,NA
31018,110,2,NA
31019,10,2,NA
31019,20,2,NA
31019,30,2,NA
31019,41,2,NA
31019,42,2,NA
31019,50,2,NA
31019,60,1,1
31019,70,1,1
31019,80,2,NA
31019,90,2,NA
31019,101,2,NA
31019,102,2,NA
31019,103,2,NA
31019,104,2,NA
31019,105,2,NA
31019,110,2,NA
31020,10,2,NA
31020,20,2,NA
31020,30,2,NA
31020,41,2,NA
31020,42,2,NA
31020,50,2,NA
31020,60,2,NA
31020,70,2,NA
31020,80,2,NA
31020,90,2,NA
31020,101,2,NA
31020,102,2,NA
31020,103,2,NA
31020,104,2,NA
31020,105,2,NA
31020,110,2,NA
31021,10,2,NA
31021,20,1,7
31021,30,2,NA
31021,41,2,NA
31021,42,2,NA
31021,50,2,NA
31021,60,2,NA
31021,70,2,NA
31021,80,2,NA
31021,90,2,NA
31021,101,2,NA
31021,102,2,NA
31021,103,2,NA
31021,104,2,NA
31021,105,2,NA
31021,110,2,NA
31022,10,2,NA
31022,20,2,NA
31022,30,2,NA
31022,41,2,NA
31022,42,2,NA
31022,50,2,NA
31022,60,2,NA
31022,70,2,NA
31022,80,2,NA
31022,90,2,NA
31022,101,2,NA
31022,102,2,NA
31022,103,2,NA
31022,104,2,NA
31022,105,2,NA
31022,110,2,NA
31023,10,2,NA
31023,20,2,NA
31023,30,2,NA
31023,41,2,NA
31023,42,2,NA
31023,50,2,NA
31023,60,2,NA
31023,70,2,NA
31023,80,2,NA
31023,90,2,NA
31023,101,2,NA
31023,102,2,NA
31023,103,2,NA
31023,104,2,NA
31023,105,2,NA
31023,110,2,NA
31024,10,2,NA
31024,20,2,NA
31024,30,2,NA
31024,41,2,NA
31024,42,2,NA
31024,50,2,NA
31024,60,2,NA
31024,70,2,NA
31024,80,2,NA
31024,90,2,NA
31024,101,2,NA
31024,102,2,NA
31024,103,2,NA
31024,104,2,NA
31024,105,2,NA
31024,110,2,NA
31025,10,2,NA
31025,20,2,NA
31025,30,2,NA
31025,41,2,NA
31025,42,2,NA
31025,50,2,NA
31025,60,2,NA
31025,70,2,NA
31025,80,2,NA
31025,90,2,NA
31025,101,2,NA
31025,102,2,NA
31025,103,2,NA
31025,104,2,NA
31025,105,2,NA
31025,110,2,NA
31026,10,2,NA
31026,20,2,NA
31026,30,2,NA
31026,41,2,NA
31026,42,2,NA
31026,50,2,NA
31026,60,2,NA
31026,70,2,NA
31026,80,2,NA
31026,90,2,NA
31026,101,2,NA
31026,102,2,NA
31026,103,2,NA
31026,104,2,NA
31026,105,2,NA
31026,110,2,NA
31027,10,2,NA
31027,20,2,NA
31027,30,2,NA
31027,41,2,NA
31027,42,2,NA
31027,50,2,NA
31027,60,2,NA
31027,70,2,NA
31027,80,2,NA
31027,90,2,NA
31027,101,2,NA
31027,102,2,NA
31027,103,2,NA
31027,104,2,NA
31027,105,2,NA
31027,110,2,NA
31028,10,2,NA
31028,20,2,NA
31028,30,2,NA
31028,41,2,NA
31028,42,2,NA
31028,50,2,NA
31028,60,2,NA
31028,70,2,NA
31028,80,2,NA
31028,90,2,NA
31028,101,2,NA
31028,102,2,NA
31028,103,2,NA
31028,104,2,NA
31028,105,2,NA
31028,110,2,NA
31029,10,2,NA
31029,20,2,NA
31029,30,2,NA
31029,41,2,NA
31029,42,2,NA
31029,50,2,NA
31029,60,2,NA
31029,70,2,NA
31029,80,2,NA
31029,90,2,NA
31029,101,2,NA
31029,102,2,NA
31029,103,2,NA
31029,104,2,NA
31029,105,2,NA
31029,110,2,NA
31030,10,2,NA
31030,20,2,NA
31030,30,2,NA
31030,41,2,NA
31030,42,2,NA
31030,50,2,NA
31030,60,2,NA
31030,70,2,NA
31030,80,2,NA
31030,90,2,NA
31030,101,2,NA
31030,102,2,NA
