ubicageo_f,aniorefe_b,rnsnni1,mymenitt,mymeni1,mymeni2,mymeni3,mymenis1,mymeni4,mymeni5,mymeni6,mymenis2,mymeni8,mymeni9,mymeni10,mymenis3,mymeni12,mymeni13,mymeni14,mymenins,mymeni16
29048,1,97,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,,
29048,2,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,,
29049,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
29049,2,1,20,20,0,0,20,20,0,0,0,0,0,0,0,0,0,0,,
29050,1,1,42,42,0,0,42,42,0,0,0,0,0,0,0,0,0,0,,
29050,2,1,33,33,0,0,33,33,0,0,0,0,0,0,0,0,0,0,,
29051,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
29051,2,1,18,16,2,0,17,15,2,0,1,1,0,0,0,0,0,0,,
29052,1,1,10,10,0,0,10,10,0,0,0,0,0,0,0,0,0,0,,
29052,2,1,13,13,0,0,12,12,0,0,1,1,0,0,0,0,0,0,,
29053,1,1,6,6,0,0,6,6,0,0,0,0,0,0,0,0,0,0,,
29053,2,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,,
29054,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
29054,2,1,10,10,0,0,10,10,0,0,0,0,0,0,0,0,0,0,,
29055,1,97,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,,
29055,2,97,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,,
29056,1,1,4,4,0,0,4,4,0,0,0,0,0,0,0,0,0,0,,
29056,2,1,4,4,0,0,4,4,0,0,0,0,0,0,0,0,0,0,,
29057,1,97,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,,
29057,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
29058,1,1,11,11,0,0,11,11,0,0,0,0,0,0,0,0,0,0,,
29058,2,1,81,81,0,0,76,76,0,0,5,5,0,0,0,0,0,0,,
29059,1,1,10,10,0,0,10,10,0,0,0,0,0,0,0,0,0,0,,
29059,2,1,41,41,0,0,39,39,0,0,2,2,0,0,0,0,0,0,,
29060,1,1,6,6,0,0,6,6,0,0,0,0,0,0,0,0,0,0,,
29060,2,1,14,14,0,0,14,14,0,0,0,0,0,0,0,0,0,0,,
30001,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
30001,2,1,74,74,0,0,67,67,0,0,7,7,0,0,0,0,0,0,,
30002,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
30002,2,1,30,30,0,0,29,29,0,0,1,1,0,0,0,0,0,0,,
30003,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
30003,2,1,51,51,0,0,47,47,0,0,4,4,0,0,0,0,0,0,,
30004,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
30004,2,1,67,67,0,0,57,57,0,0,10,10,0,0,0,0,0,0,,
30005,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
30005,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
30006,1,97,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,,
30006,2,97,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,,
30007,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
30007,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
30008,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
30008,2,1,66,66,0,0,66,66,0,0,0,0,0,0,0,0,0,0,,
30009,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
30009,2,1,172,172,0,0,170,170,0,0,2,2,0,0,0,0,0,0,,
30010,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
30010,2,1,744,701,43,0,670,639,31,0,74,62,12,0,0,0,0,0,,
30011,1,1,120,120,0,0,115,115,0,0,5,5,0,0,0,0,0,0,,
30011,2,1,140,140,0,0,132,132,0,0,8,8,0,0,0,0,0,0,,
30012,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
30012,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
30013,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
30013,2,1,514,514,0,0,400,400,0,0,114,114,0,0,0,0,0,0,,
30014,1,97,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,,
30014,2,97,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,,
30015,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
30015,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
30016,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
30016,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
30017,1,1,4,4,0,0,4,4,0,0,0,0,0,0,0,0,0,0,,
30017,2,1,42,42,0,0,37,37,0,0,5,5,0,0,0,0,0,0,,
30018,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
30018,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
30019,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
30019,2,1,186,186,0,0,110,110,0,0,76,76,0,0,0,0,0,0,,
30020,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
30020,2,1,50,45,5,0,20,16,4,0,30,29,1,0,0,0,0,0,,
30021,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
30021,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
30022,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
30022,2,1,280,278,2,0,274,273,1,0,6,5,1,0,0,0,0,0,,
30023,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
30023,2,1,97,97,0,0,94,94,0,0,3,3,0,0,0,0,0,0,,
30024,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
30024,2,1,231,231,0,0,221,221,0,0,10,10,0,0,0,0,0,0,,
30025,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
30025,2,1,38,38,0,0,38,38,0,0,0,0,0,0,0,0,0,0,,
30026,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
30026,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
30027,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
30027,2,1,2,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,,
30028,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
30028,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
30029,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
30029,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
30030,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
30030,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
30031,1,1,71,71,0,0,71,71,0,0,0,0,0,0,0,0,0,0,,
30031,2,1,86,86,0,0,84,84,0,0,2,2,0,0,0,0,0,0,,
30032,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
30032,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
30033,1,1,140,140,0,0,140,140,0,0,0,0,0,0,0,0,0,0,,
30033,2,1,118,118,0,0,118,118,0,0,0,0,0,0,0,0,0,0,,
30034,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
30034,2,1,216,216,0,0,194,194,0,0,22,22,0,0,0,0,0,0,,
30035,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
30035,2,1,212,212,0,0,200,200,0,0,12,12,0,0,0,0,0,0,,
30036,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
30036,2,1,72,72,0,0,72,72,0,0,0,0,0,0,0,0,0,0,,
30037,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
30037,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
30038,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
30038,2,1,1877,1877,0,0,1540,1540,0,0,337,337,0,0,0,0,0,0,,
30039,1,1,826,777,49,0,761,730,31,0,65,47,18,0,0,0,0,0,,
30039,2,1,225,215,10,0,221,212,9,0,4,3,1,0,0,0,0,0,,
30040,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
30040,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
30041,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
30041,2,1,5,5,0,0,5,5,0,0,0,0,0,0,0,0,0,0,,
30042,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
30042,2,1,28,28,0,0,28,28,0,0,0,0,0,0,0,0,0,0,,
30043,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
30043,2,1,104,104,0,0,104,104,0,0,0,0,0,0,0,0,0,0,,
30044,1,97,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,,
30044,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
30045,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
30045,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
30046,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
30046,2,1,109,109,0,0,109,109,0,0,0,0,0,0,0,0,0,0,,
30047,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
30047,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
30048,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
30048,2,1,346,346,0,0,336,336,0,0,10,10,0,0,0,0,0,0,,
30049,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
30049,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
30050,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
30050,2,97,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,,
30051,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
30051,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
30052,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
30052,2,1,15,15,0,0,15,15,0,0,0,0,0,0,0,0,0,0,,
30053,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
30053,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
30054,1,1,34,34,0,0,34,34,0,0,0,0,0,0,0,0,0,0,,
30054,2,1,63,63,0,0,63,63,0,0,0,0,0,0,0,0,0,0,,
30055,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
30055,2,1,15,15,0,0,15,15,0,0,0,0,0,0,0,0,0,0,,
30056,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
30056,2,1,3,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,,
30057,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
30057,2,1,123,123,0,0,113,113,0,0,10,10,0,0,0,0,0,0,,
30058,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
30058,2,1,121,121,0,0,115,115,0,0,6,6,0,0,0,0,0,0,,
30059,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
30059,2,1,40,40,0,0,40,40,0,0,0,0,0,0,0,0,0,0,,
30060,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
30060,2,1,16,16,0,0,16,16,0,0,0,0,0,0,0,0,0,0,,
30061,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
30061,2,1,270,270,0,0,270,270,0,0,0,0,0,0,0,0,0,0,,
30062,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
30062,2,1,398,398,0,0,358,358,0,0,40,40,0,0,0,0,0,0,,
30063,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
30063,2,1,111,111,0,0,111,111,0,0,0,0,0,0,0,0,0,0,,
30064,1,97,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,,
30064,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
30065,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
30065,2,1,1144,1144,0,0,0,0,0,0,0,0,0,0,1144,1144,0,0,,
30066,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
30066,2,1,236,236,0,0,212,212,0,0,24,24,0,0,0,0,0,0,,
30067,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
30067,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
30068,1,97,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,,
30068,2,97,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,,
30069,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
30069,2,1,249,249,0,0,236,236,0,0,13,13,0,0,0,0,0,0,,
30070,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
30070,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
30071,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
30071,2,1,722,707,15,0,699,689,10,0,23,18,5,0,0,0,0,0,,
30072,1,1,101,101,0,0,98,98,0,0,3,3,0,0,0,0,0,0,,
30072,2,1,154,154,0,0,151,151,0,0,3,3,0,0,0,0,0,0,,
30073,1,1,119,119,0,0,110,110,0,0,9,9,0,0,0,0,0,0,,
30073,2,1,242,242,0,0,236,236,0,0,6,6,0,0,0,0,0,0,,
30074,1,97,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,,
30074,2,97,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,,
30075,1,97,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,,
30075,2,97,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,,
30076,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
30076,2,1,17,17,0,0,17,17,0,0,0,0,0,0,0,0,0,0,,
30077,1,1,208,208,0,0,208,208,0,0,0,0,0,0,0,0,0,0,,
30077,2,1,302,302,0,0,302,302,0,0,0,0,0,0,0,0,0,0,,
30078,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
30078,2,1,52,52,0,0,52,52,0,0,0,0,0,0,0,0,0,0,,
30079,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
30079,2,1,8,8,0,0,7,7,0,0,1,1,0,0,0,0,0,0,,
30080,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
30080,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
30081,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
30081,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
30082,1,97,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,,
30082,2,97,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,,
30083,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
30083,2,1,50,50,0,0,50,50,0,0,0,0,0,0,0,0,0,0,,
30084,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
30084,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
30085,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
30085,2,1,720,720,0,0,604,604,0,0,116,116,0,0,0,0,0,0,,
30086,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
30086,2,1,702,702,0,0,692,692,0,0,10,10,0,0,0,0,0,0,,
30087,1,1,2925,2315,610,0,2740,2135,605,0,185,180,5,0,0,0,0,0,,
30087,2,1,2526,2055,471,0,2260,1808,452,0,266,247,19,0,0,0,0,0,,
30088,1,1,62,62,0,0,59,59,0,0,3,3,0,0,0,0,0,0,,
30088,2,1,65,65,0,0,61,61,0,0,4,4,0,0,0,0,0,0,,
30089,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
30089,2,1,170,170,0,0,170,170,0,0,0,0,0,0,0,0,0,0,,
30090,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
30090,2,1,3,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,,
30091,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
30091,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
30092,1,97,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,,
30092,2,97,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,,
30093,1,97,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,,
30093,2,97,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,,
30094,1,1,147,147,0,0,146,146,0,0,1,1,0,0,0,0,0,0,,
30094,2,1,287,287,0,0,286,286,0,0,1,1,0,0,0,0,0,0,,
30095,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
30095,2,1,140,137,3,0,132,130,2,0,8,7,1,0,0,0,0,0,,
30096,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
30096,2,1,15,15,0,0,15,15,0,0,0,0,0,0,0,0,0,0,,
30097,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
30097,2,1,188,188,0,0,181,181,0,0,7,7,0,0,0,0,0,0,,
30098,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
30098,2,1,72,72,0,0,63,63,0,0,9,9,0,0,0,0,0,0,,
30099,1,97,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,,
30099,2,97,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,,
30100,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
30100,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
30101,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
30101,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
30102,1,1,1099,1099,0,0,1047,1047,0,0,52,52,0,0,0,0,0,0,,
30102,2,1,576,513,63,0,564,501,63,0,12,12,0,0,0,0,0,0,,
30103,1,97,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,,
30103,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
30104,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
30104,2,1,30,30,0,0,26,26,0,0,4,4,0,0,0,0,0,0,,
30105,1,97,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,,
30105,2,97,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,,
30106,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
30106,2,1,68,68,0,0,63,63,0,0,5,5,0,0,0,0,0,0,,
30107,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
30107,2,1,3,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,,
30108,1,1,171,171,0,0,171,171,0,0,0,0,0,0,0,0,0,0,,
30108,2,1,232,232,0,0,232,232,0,0,0,0,0,0,0,0,0,0,,
30109,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
30109,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
30110,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
30110,2,1,90,90,0,0,87,87,0,0,3,3,0,0,0,0,0,0,,
30111,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
30111,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
30112,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
30112,2,1,133,133,0,0,133,133,0,0,0,0,0,0,0,0,0,0,,
30113,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
30113,2,1,48,46,2,0,42,40,2,0,0,0,0,0,6,6,0,0,,
30114,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
30114,2,1,30,25,5,0,25,20,5,0,5,5,0,0,0,0,0,0,,
30115,1,97,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,,
30115,2,97,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,,
30116,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
30116,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
30117,1,97,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,,
30117,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
30118,1,1,1373,1217,156,0,912,828,84,0,461,389,72,0,0,0,0,0,,
30118,2,1,1824,1754,70,0,1594,1539,55,0,230,215,15,0,0,0,0,0,,
30119,1,97,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,,
