ubicageo_f,contrave_b,faltcivi_e,totalca1,totalca2
20409,3,30900,NSS,NSS
20409,3,31000,NSS,NSS
20409,3,31100,NSS,NSS
20409,3,31200,NSS,NSS
20409,3,31300,NSS,NSS
20409,3,31400,NSS,NSS
20409,3,31500,NSS,NSS
20409,3,31600,NSS,NSS
20409,4,40100,NSS,NSS
20409,4,40200,NSS,NSS
20409,4,40300,NSS,NSS
20409,4,40400,NSS,NSS
20409,4,40500,NSS,NSS
20409,4,40600,NSS,NSS
20409,4,40700,NSS,NSS
20409,4,40800,NSS,NSS
20409,4,40900,NSS,NSS
20409,4,41000,NSS,NSS
20409,5,50100,NSS,NSS
20409,5,50200,NSS,NSS
20409,5,50300,NSS,NSS
20409,5,50400,NSS,NSS
20409,5,50500,NSS,NSS
20409,5,50600,NSS,NSS
20409,5,50700,NSS,NSS
20409,5,50800,NSS,NSS
20409,5,50900,NSS,NSS
20409,5,51000,NSS,NSS
20409,5,51100,NSS,NSS
20409,5,51200,NSS,NSS
20409,5,51300,NSS,NSS
20409,5,51400,NSS,NSS
20409,6,60100,NSS,NSS
20409,6,60200,NSS,NSS
20409,6,60300,NSS,NSS
20409,6,60400,NSS,NSS
20409,6,60500,NSS,NSS
20409,6,60600,NSS,NSS
20409,7,70100,NSS,NSS
20409,8,80100,NSS,NSS
20409,9,999999,,
20410,1,10100,NA,NA
20410,1,10200,NA,NA
20410,1,10300,NA,NA
20410,1,10301,NA,NA
20410,1,10302,NA,NA
20410,1,10303,NA,NA
20410,1,10304,NA,NA
20410,1,10305,NA,NA
20410,1,10306,NA,NA
20410,1,10307,NA,NA
20410,1,10308,NA,NA
20410,1,10399,,
20410,1,10400,NA,NA
20410,1,10500,NA,NA
20410,2,20100,NA,NA
20410,2,20200,NA,NA
20410,2,20300,NA,NA
20410,2,20400,NA,NA
20410,2,20500,NA,NA
20410,2,20600,NA,NA
20410,2,20700,NA,NA
20410,2,20800,NA,NA
20410,2,20900,NA,NA
20410,3,30100,NA,NA
20410,3,30200,NA,NA
20410,3,30300,NA,NA
20410,3,30400,NA,NA
20410,3,30500,NA,NA
20410,3,30600,NA,NA
20410,3,30700,NA,NA
20410,3,30701,NA,NA
20410,3,30702,NA,NA
20410,3,30703,NA,NA
20410,3,30704,NA,NA
20410,3,30705,NA,NA
20410,3,30799,,
20410,3,30800,NA,NA
20410,3,30900,NA,NA
20410,3,31000,NA,NA
20410,3,31100,NA,NA
20410,3,31200,NA,NA
20410,3,31300,NA,NA
20410,3,31400,NA,NA
20410,3,31500,NA,NA
20410,3,31600,NA,NA
20410,4,40100,NA,NA
20410,4,40200,NA,NA
20410,4,40300,NA,NA
20410,4,40400,NA,NA
20410,4,40500,NA,NA
20410,4,40600,NA,NA
20410,4,40700,NA,NA
20410,4,40800,NA,NA
20410,4,40900,NA,NA
20410,4,41000,NA,NA
20410,5,50100,NA,NA
20410,5,50200,NA,NA
20410,5,50300,NA,NA
20410,5,50400,NA,NA
20410,5,50500,NA,NA
20410,5,50600,NA,NA
20410,5,50700,NA,NA
20410,5,50800,NA,NA
20410,5,50900,NA,NA
20410,5,51000,NA,NA
20410,5,51100,NA,NA
20410,5,51200,NA,NA
20410,5,51300,NA,NA
20410,5,51400,NA,NA
20410,6,60100,NA,NA
20410,6,60200,NA,NA
20410,6,60300,NA,NA
20410,6,60400,NA,NA
20410,6,60500,NA,NA
20410,6,60600,NA,NA
20410,7,70100,NA,NA
20410,8,80100,NA,NA
20410,9,999999,,
20411,1,10100,0,1
20411,1,10200,0,0
20411,1,10300,0,1
20411,1,10301,0,0
20411,1,10302,0,1
20411,1,10303,0,0
20411,1,10304,0,0
20411,1,10305,0,0
20411,1,10306,0,0
20411,1,10307,0,0
20411,1,10308,0,0
20411,1,10399,,
20411,1,10400,0,0
20411,1,10500,0,0
20411,2,20100,0,0
20411,2,20200,0,0
20411,2,20300,0,0
20411,2,20400,0,0
20411,2,20500,0,0
20411,2,20600,0,0
20411,2,20700,0,0
20411,2,20800,0,0
20411,2,20900,0,0
20411,3,30100,0,0
20411,3,30200,1,2
20411,3,30300,0,0
20411,3,30400,0,0
20411,3,30500,0,0
20411,3,30600,0,0
20411,3,30700,0,2
20411,3,30701,0,1
20411,3,30702,0,1
20411,3,30703,0,0
20411,3,30704,0,0
20411,3,30705,0,0
20411,3,30799,,
20411,3,30800,0,0
20411,3,30900,0,0
20411,3,31000,0,0
20411,3,31100,0,0
20411,3,31200,0,0
20411,3,31300,0,0
20411,3,31400,0,0
20411,3,31500,0,0
20411,3,31600,0,0
20411,4,40100,1,0
20411,4,40200,0,1
20411,4,40300,0,0
20411,4,40400,0,0
20411,4,40500,0,0
20411,4,40600,0,0
20411,4,40700,0,0
20411,4,40800,0,0
20411,4,40900,0,4
20411,4,41000,0,0
20411,5,50100,0,0
20411,5,50200,0,0
20411,5,50300,0,0
20411,5,50400,0,0
20411,5,50500,0,0
20411,5,50600,3,0
20411,5,50700,0,0
20411,5,50800,0,0
20411,5,50900,0,0
20411,5,51000,0,0
20411,5,51100,0,0
20411,5,51200,0,0
20411,5,51300,0,0
20411,5,51400,0,0
20411,6,60100,0,0
20411,6,60200,0,0
20411,6,60300,0,0
20411,6,60400,0,0
20411,6,60500,0,0
20411,6,60600,0,0
20411,7,70100,0,0
20411,8,80100,0,0
20411,9,999999,,
20412,1,10100,NA,0
20412,1,10200,NA,0
20412,1,10300,NA,0
20412,1,10301,NA,0
20412,1,10302,NA,0
20412,1,10303,NA,0
20412,1,10304,NA,0
20412,1,10305,NA,0
20412,1,10306,NA,0
20412,1,10307,NA,0
20412,1,10308,NA,0
20412,1,10399,,
20412,1,10400,NA,0
20412,1,10500,NA,0
20412,2,20100,NA,12
20412,2,20200,NA,0
20412,2,20300,NA,0
20412,2,20400,NA,0
20412,2,20500,NA,0
20412,2,20600,NA,0
20412,2,20700,NA,0
20412,2,20800,NA,0
20412,2,20900,NA,0
20412,3,30100,NA,0
20412,3,30200,NA,0
20412,3,30300,NA,0
20412,3,30400,NA,0
20412,3,30500,NA,0
20412,3,30600,NA,0
20412,3,30700,NA,0
20412,3,30701,NA,0
20412,3,30702,NA,0
20412,3,30703,NA,0
20412,3,30704,NA,0
20412,3,30705,NA,0
20412,3,30799,,
20412,3,30800,NA,0
20412,3,30900,NA,0
20412,3,31000,NA,0
20412,3,31100,NA,0
20412,3,31200,NA,0
20412,3,31300,NA,0
20412,3,31400,NA,0
20412,3,31500,NA,0
20412,3,31600,NA,0
20412,4,40100,NA,0
20412,4,40200,NA,0
20412,4,40300,NA,0
20412,4,40400,NA,0
20412,4,40500,NA,0
20412,4,40600,NA,0
20412,4,40700,NA,0
20412,4,40800,NA,0
20412,4,40900,NA,0
20412,4,41000,NA,0
20412,5,50100,NA,0
20412,5,50200,NA,0
20412,5,50300,NA,0
20412,5,50400,NA,0
20412,5,50500,NA,0
20412,5,50600,NA,0
20412,5,50700,NA,0
20412,5,50800,NA,0
20412,5,50900,NA,0
20412,5,51000,NA,0
20412,5,51100,NA,0
20412,5,51200,NA,0
20412,5,51300,NA,0
20412,5,51400,NA,0
20412,6,60100,NA,0
20412,6,60200,NA,0
20412,6,60300,NA,0
20412,6,60400,NA,0
20412,6,60500,NA,0
20412,6,60600,NA,0
20412,7,70100,NA,0
20412,8,80100,NA,0
20412,9,999999,,
20413,1,10100,0,0
20413,1,10200,4,0
20413,1,10300,0,0
20413,1,10301,0,0
20413,1,10302,0,0
20413,1,10303,0,0
20413,1,10304,0,0
20413,1,10305,0,0
20413,1,10306,0,0
20413,1,10307,0,0
20413,1,10308,0,0
20413,1,10399,,
20413,1,10400,8,10
20413,1,10500,0,0
20413,2,20100,0,0
20413,2,20200,499,451
20413,2,20300,0,0
20413,2,20400,0,0
20413,2,20500,0,0
20413,2,20600,0,0
20413,2,20700,0,0
20413,2,20800,1,9
20413,2,20900,0,0
20413,3,30100,0,0
20413,3,30200,0,0
20413,3,30300,0,0
20413,3,30400,0,0
20413,3,30500,0,0
20413,3,30600,0,0
20413,3,30700,0,0
20413,3,30701,0,0
20413,3,30702,0,0
20413,3,30703,0,0
20413,3,30704,0,0
20413,3,30705,0,0
20413,3,30799,,
20413,3,30800,0,0
20413,3,30900,0,0
20413,3,31000,0,0
20413,3,31100,0,0
20413,3,31200,0,0
20413,3,31300,0,0
20413,3,31400,0,0
20413,3,31500,0,0
20413,3,31600,0,0
20413,4,40100,0,0
20413,4,40200,0,0
20413,4,40300,0,0
20413,4,40400,0,0
20413,4,40500,0,0
20413,4,40600,0,0
20413,4,40700,0,0
20413,4,40800,0,0
20413,4,40900,0,0
20413,4,41000,0,0
20413,5,50100,0,0
20413,5,50200,0,0
20413,5,50300,0,0
20413,5,50400,0,0
20413,5,50500,0,0
20413,5,50600,0,0
20413,5,50700,0,0
20413,5,50800,0,0
20413,5,50900,0,0
20413,5,51000,0,0
20413,5,51100,0,0
20413,5,51200,6,4
20413,5,51300,0,0
20413,5,51400,0,0
20413,6,60100,0,0
20413,6,60200,0,0
20413,6,60300,0,0
20413,6,60400,0,0
20413,6,60500,0,0
20413,6,60600,0,0
20413,7,70100,0,0
20413,8,80100,0,0
20413,9,999999,,
20414,1,10100,NA,NA
20414,1,10200,NA,NA
20414,1,10300,NA,NA
20414,1,10301,NA,NA
20414,1,10302,NA,NA
20414,1,10303,NA,NA
20414,1,10304,NA,NA
20414,1,10305,NA,NA
20414,1,10306,NA,NA
20414,1,10307,NA,NA
20414,1,10308,NA,NA
20414,1,10399,,
20414,1,10400,NA,NA
20414,1,10500,NA,NA
20414,2,20100,NA,NA
20414,2,20200,NA,NA
20414,2,20300,NA,NA
20414,2,20400,NA,NA
20414,2,20500,NA,NA
20414,2,20600,NA,NA
20414,2,20700,NA,NA
20414,2,20800,NA,NA
20414,2,20900,NA,NA
20414,3,30100,NA,NA
20414,3,30200,NA,NA
20414,3,30300,NA,NA
20414,3,30400,NA,NA
20414,3,30500,NA,NA
20414,3,30600,NA,NA
20414,3,30700,NA,NA
20414,3,30701,NA,NA
20414,3,30702,NA,NA
20414,3,30703,NA,NA
20414,3,30704,NA,NA
20414,3,30705,NA,NA
20414,3,30799,,
20414,3,30800,NA,NA
20414,3,30900,NA,NA
20414,3,31000,NA,NA
20414,3,31100,NA,NA
20414,3,31200,NA,NA
20414,3,31300,NA,NA
20414,3,31400,NA,NA
20414,3,31500,NA,NA
20414,3,31600,NA,NA
20414,4,40100,NA,NA
20414,4,40200,NA,NA
20414,4,40300,NA,NA
20414,4,40400,NA,NA
20414,4,40500,NA,NA
20414,4,40600,NA,NA
20414,4,40700,NA,NA
20414,4,40800,NA,NA
20414,4,40900,NA,NA
20414,4,41000,NA,NA
20414,5,50100,NA,NA
20414,5,50200,NA,NA
20414,5,50300,NA,NA
20414,5,50400,NA,NA
20414,5,50500,NA,NA
20414,5,50600,NA,NA
20414,5,50700,NA,NA
20414,5,50800,NA,NA
20414,5,50900,NA,NA
20414,5,51000,NA,NA
20414,5,51100,NA,NA
20414,5,51200,NA,NA
20414,5,51300,NA,NA
20414,5,51400,NA,NA
20414,6,60100,NA,NA
20414,6,60200,NA,NA
20414,6,60300,NA,NA
20414,6,60400,NA,NA
20414,6,60500,NA,NA
20414,6,60600,NA,NA
20414,7,70100,NA,NA
20414,8,80100,NA,NA
20414,9,999999,,
20415,1,10100,NA,5
20415,1,10200,NA,4
20415,1,10300,NA,0
20415,1,10301,NA,0
20415,1,10302,NA,0
20415,1,10303,NA,0
20415,1,10304,NA,0
20415,1,10305,NA,0
20415,1,10306,NA,0
20415,1,10307,NA,0
20415,1,10308,NA,0
20415,1,10399,,
20415,1,10400,NA,0
20415,1,10500,NA,0
20415,2,20100,NA,0
20415,2,20200,NA,0
20415,2,20300,NA,0
20415,2,20400,NA,0
20415,2,20500,NA,0
20415,2,20600,NA,0
20415,2,20700,NA,0
20415,2,20800,NA,0
20415,2,20900,NA,0
20415,3,30100,NA,0
20415,3,30200,NA,0
20415,3,30300,NA,0
20415,3,30400,NA,0
20415,3,30500,NA,0
20415,3,30600,NA,0
20415,3,30700,NA,0
20415,3,30701,NA,0
20415,3,30702,NA,0
20415,3,30703,NA,0
20415,3,30704,NA,0
20415,3,30705,NA,0
20415,3,30799,,
20415,3,30800,NA,0
20415,3,30900,NA,0
20415,3,31000,NA,0
20415,3,31100,NA,0
20415,3,31200,NA,0
20415,3,31300,NA,0
20415,3,31400,NA,0
20415,3,31500,NA,0
20415,3,31600,NA,0
20415,4,40100,NA,0
20415,4,40200,NA,0
20415,4,40300,NA,0
20415,4,40400,NA,0
20415,4,40500,NA,0
20415,4,40600,NA,0
20415,4,40700,NA,0
20415,4,40800,NA,0
20415,4,40900,NA,0
20415,4,41000,NA,0
20415,5,50100,NA,0
20415,5,50200,NA,0
20415,5,50300,NA,0
20415,5,50400,NA,0
20415,5,50500,NA,0
20415,5,50600,NA,0
20415,5,50700,NA,0
20415,5,50800,NA,0
20415,5,50900,NA,0
20415,5,51000,NA,0
20415,5,51100,NA,0
20415,5,51200,NA,0
20415,5,51300,NA,0
20415,5,51400,NA,0
20415,6,60100,NA,0
20415,6,60200,NA,0
20415,6,60300,NA,0
20415,6,60400,NA,0
20415,6,60500,NA,0
20415,6,60600,NA,0
20415,7,70100,NA,0
20415,8,80100,NA,0
20415,9,999999,,
20416,1,10100,1,NA
20416,1,10200,0,NA
20416,1,10300,0,NA
20416,1,10301,0,NA
20416,1,10302,0,NA
20416,1,10303,0,NA
20416,1,10304,0,NA
20416,1,10305,0,NA
20416,1,10306,0,NA
20416,1,10307,0,NA
20416,1,10308,0,NA
20416,1,10399,,
20416,1,10400,0,NA
20416,1,10500,0,NA
20416,2,20100,0,NA
20416,2,20200,0,NA
20416,2,20300,0,NA
20416,2,20400,1,NA
20416,2,20500,0,NA
20416,2,20600,0,NA
20416,2,20700,0,NA
20416,2,20800,0,NA
20416,2,20900,0,NA
20416,3,30100,0,NA
20416,3,30200,0,NA
20416,3,30300,0,NA
20416,3,30400,0,NA
20416,3,30500,0,NA
20416,3,30600,0,NA
20416,3,30700,0,NA
20416,3,30701,0,NA
20416,3,30702,0,NA
20416,3,30703,0,NA
20416,3,30704,0,NA
20416,3,30705,0,NA
20416,3,30799,,
20416,3,30800,0,NA
20416,3,30900,0,NA
20416,3,31000,0,NA
20416,3,31100,0,NA
20416,3,31200,0,NA
20416,3,31300,0,NA
20416,3,31400,0,NA
20416,3,31500,0,NA
20416,3,31600,0,NA
20416,4,40100,0,NA
20416,4,40200,0,NA
20416,4,40300,0,NA
20416,4,40400,0,NA
20416,4,40500,0,NA
20416,4,40600,0,NA
20416,4,40700,0,NA
20416,4,40800,0,NA
20416,4,40900,0,NA
20416,4,41000,0,NA
20416,5,50100,0,NA
20416,5,50200,0,NA
20416,5,50300,0,NA
20416,5,50400,0,NA
20416,5,50500,0,NA
20416,5,50600,0,NA
20416,5,50700,0,NA
20416,5,50800,0,NA
20416,5,50900,0,NA
20416,5,51000,0,NA
20416,5,51100,0,NA
20416,5,51200,0,NA
20416,5,51300,0,NA
20416,5,51400,0,NA
20416,6,60100,0,NA
20416,6,60200,0,NA
20416,6,60300,0,NA
20416,6,60400,0,NA
20416,6,60500,0,NA
20416,6,60600,0,NA
20416,7,70100,0,NA
20416,8,80100,0,NA
20416,9,999999,,
20417,1,10100,NA,20
20417,1,10200,NA,40
20417,1,10300,NA,9
20417,1,10301,NA,0
20417,1,10302,NA,9
20417,1,10303,NA,0
20417,1,10304,NA,0
20417,1,10305,NA,0
20417,1,10306,NA,0
20417,1,10307,NA,0
20417,1,10308,NA,0
20417,1,10399,,
20417,1,10400,NA,0
20417,1,10500,NA,0
20417,2,20100,NA,18
20417,2,20200,NA,15
20417,2,20300,NA,0
20417,2,20400,NA,21
20417,2,20500,NA,0
20417,2,20600,NA,0
20417,2,20700,NA,0
20417,2,20800,NA,0
20417,2,20900,NA,0
20417,3,30100,NA,12
20417,3,30200,NA,0
20417,3,30300,NA,0
20417,3,30400,NA,5
20417,3,30500,NA,0
20417,3,30600,NA,0
20417,3,30700,NA,0
20417,3,30701,NA,0
20417,3,30702,NA,0
20417,3,30703,NA,0
20417,3,30704,NA,0
20417,3,30705,NA,0
20417,3,30799,,
20417,3,30800,NA,0
20417,3,30900,NA,0
20417,3,31000,NA,0
20417,3,31100,NA,0
20417,3,31200,NA,0
20417,3,31300,NA,0
20417,3,31400,NA,0
20417,3,31500,NA,0
20417,3,31600,NA,0
20417,4,40100,NA,20
20417,4,40200,NA,14
20417,4,40300,NA,0
20417,4,40400,NA,0
20417,4,40500,NA,0
20417,4,40600,NA,0
20417,4,40700,NA,0
20417,4,40800,NA,0
20417,4,40900,NA,8
20417,4,41000,NA,0
20417,5,50100,NA,0
20417,5,50200,NA,0
20417,5,50300,NA,0
20417,5,50400,NA,0
20417,5,50500,NA,0
20417,5,50600,NA,5
20417,5,50700,NA,0
20417,5,50800,NA,0
20417,5,50900,NA,0
20417,5,51000,NA,0
20417,5,51100,NA,0
20417,5,51200,NA,0
20417,5,51300,NA,0
20417,5,51400,NA,0
20417,6,60100,NA,0
20417,6,60200,NA,0
20417,6,60300,NA,0
20417,6,60400,NA,0
20417,6,60500,NA,0
20417,6,60600,NA,0
20417,7,70100,NA,0
20417,8,80100,NA,0
20417,9,999999,,
20418,1,10100,NA,25
20418,1,10200,NA,23
20418,1,10300,NA,0
20418,1,10301,NA,0
20418,1,10302,NA,0
20418,1,10303,NA,0
20418,1,10304,NA,0
20418,1,10305,NA,0
20418,1,10306,NA,0
20418,1,10307,NA,0
20418,1,10308,NA,0
20418,1,10399,,
20418,1,10400,NA,0
20418,1,10500,NA,0
20418,2,20100,NA,0
20418,2,20200,NA,0
20418,2,20300,NA,0
20418,2,20400,NA,0
20418,2,20500,NA,0
20418,2,20600,NA,0
20418,2,20700,NA,0
20418,2,20800,NA,0
20418,2,20900,NA,0
20418,3,30100,NA,0
20418,3,30200,NA,0
20418,3,30300,NA,0
20418,3,30400,NA,0
20418,3,30500,NA,0
20418,3,30600,NA,0
20418,3,30700,NA,0
20418,3,30701,NA,0
20418,3,30702,NA,0
20418,3,30703,NA,0
20418,3,30704,NA,0
20418,3,30705,NA,0
20418,3,30799,,
20418,3,30800,NA,0
20418,3,30900,NA,0
20418,3,31000,NA,0
20418,3,31100,NA,0
20418,3,31200,NA,0
20418,3,31300,NA,0
20418,3,31400,NA,0
20418,3,31500,NA,0
20418,3,31600,NA,0
20418,4,40100,NA,0
20418,4,40200,NA,0
20418,4,40300,NA,0
20418,4,40400,NA,0
20418,4,40500,NA,0
20418,4,40600,NA,0
20418,4,40700,NA,0
20418,4,40800,NA,0
20418,4,40900,NA,0
20418,4,41000,NA,0
20418,5,50100,NA,0
20418,5,50200,NA,0
20418,5,50300,NA,0
20418,5,50400,NA,0
20418,5,50500,NA,0
20418,5,50600,NA,0
20418,5,50700,NA,0
20418,5,50800,NA,0
20418,5,50900,NA,0
20418,5,51000,NA,0
20418,5,51100,NA,0
20418,5,51200,NA,0
20418,5,51300,NA,0
20418,5,51400,NA,0
20418,6,60100,NA,0
20418,6,60200,NA,0
20418,6,60300,NA,0
20418,6,60400,NA,0
20418,6,60500,NA,0
20418,6,60600,NA,0
20418,7,70100,NA,0
20418,8,80100,NA,0
20418,9,999999,,
20419,1,10100,0,0
20419,1,10200,3,4
20419,1,10300,0,0
20419,1,10301,0,0
20419,1,10302,0,0
20419,1,10303,0,0
20419,1,10304,0,0
20419,1,10305,0,0
20419,1,10306,0,0
20419,1,10307,0,0
20419,1,10308,0,0
20419,1,10399,,
20419,1,10400,0,0
20419,1,10500,0,0
20419,2,20100,0,2
20419,2,20200,0,0
20419,2,20300,0,0
20419,2,20400,0,0
20419,2,20500,0,0
20419,2,20600,0,0
20419,2,20700,0,0
20419,2,20800,0,0
20419,2,20900,0,0
20419,3,30100,0,0
20419,3,30200,0,0
20419,3,30300,0,0
20419,3,30400,0,0
20419,3,30500,0,0
20419,3,30600,0,0
20419,3,30700,0,0
20419,3,30701,0,0
20419,3,30702,0,0
20419,3,30703,0,0
20419,3,30704,0,0
20419,3,30705,0,0
20419,3,30799,,
20419,3,30800,0,0
20419,3,30900,0,0
20419,3,31000,0,0
20419,3,31100,0,0
20419,3,31200,0,0
20419,3,31300,0,0
20419,3,31400,0,0
20419,3,31500,0,0
20419,3,31600,0,0
20419,4,40100,1,0
20419,4,40200,0,0
20419,4,40300,0,0
20419,4,40400,0,0
20419,4,40500,0,0
20419,4,40600,0,0
20419,4,40700,0,0
20419,4,40800,0,0
20419,4,40900,0,0
20419,4,41000,0,0
20419,5,50100,0,0
20419,5,50200,0,0
20419,5,50300,0,0
20419,5,50400,1,0
20419,5,50500,0,0
20419,5,50600,0,0
20419,5,50700,0,0
20419,5,50800,0,0
20419,5,50900,0,0
20419,5,51000,0,0
20419,5,51100,0,0
20419,5,51200,0,0
20419,5,51300,0,2
20419,5,51400,0,0
20419,6,60100,0,0
20419,6,60200,0,0
20419,6,60300,0,0
20419,6,60400,0,0
20419,6,60500,0,0
20419,6,60600,0,0
20419,7,70100,0,0
20419,8,80100,0,0
20419,9,999999,,
20420,1,10100,NA,NA
20420,1,10200,NA,NA
20420,1,10300,NA,NA
20420,1,10301,NA,NA
20420,1,10302,NA,NA
20420,1,10303,NA,NA
20420,1,10304,NA,NA
20420,1,10305,NA,NA
20420,1,10306,NA,NA
20420,1,10307,NA,NA
20420,1,10308,NA,NA
20420,1,10399,,
20420,1,10400,NA,NA
20420,1,10500,NA,NA
20420,2,20100,NA,NA
20420,2,20200,NA,NA
20420,2,20300,NA,NA
20420,2,20400,NA,NA
20420,2,20500,NA,NA
20420,2,20600,NA,NA
20420,2,20700,NA,NA
20420,2,20800,NA,NA
20420,2,20900,NA,NA
20420,3,30100,NA,NA
20420,3,30200,NA,NA
20420,3,30300,NA,NA
20420,3,30400,NA,NA
20420,3,30500,NA,NA
20420,3,30600,NA,NA
20420,3,30700,NA,NA
20420,3,30701,NA,NA
20420,3,30702,NA,NA
20420,3,30703,NA,NA
20420,3,30704,NA,NA
20420,3,30705,NA,NA
20420,3,30799,,
20420,3,30800,NA,NA
20420,3,30900,NA,NA
20420,3,31000,NA,NA
20420,3,31100,NA,NA
20420,3,31200,NA,NA
20420,3,31300,NA,NA
20420,3,31400,NA,NA
20420,3,31500,NA,NA
20420,3,31600,NA,NA
20420,4,40100,NA,NA
20420,4,40200,NA,NA
20420,4,40300,NA,NA
20420,4,40400,NA,NA
20420,4,40500,NA,NA
20420,4,40600,NA,NA
20420,4,40700,NA,NA
20420,4,40800,NA,NA
20420,4,40900,NA,NA
20420,4,41000,NA,NA
20420,5,50100,NA,NA
20420,5,50200,NA,NA
20420,5,50300,NA,NA
20420,5,50400,NA,NA
20420,5,50500,NA,NA
20420,5,50600,NA,NA
20420,5,50700,NA,NA
20420,5,50800,NA,NA
20420,5,50900,NA,NA
20420,5,51000,NA,NA
20420,5,51100,NA,NA
20420,5,51200,NA,NA
20420,5,51300,NA,NA
20420,5,51400,NA,NA
20420,6,60100,NA,NA
20420,6,60200,NA,NA
20420,6,60300,NA,NA
20420,6,60400,NA,NA
20420,6,60500,NA,NA
20420,6,60600,NA,NA
20420,7,70100,NA,NA
20420,8,80100,NA,NA
20420,9,999999,,
20421,1,10100,NA,23
20421,1,10200,NA,17
20421,1,10300,NA,0
20421,1,10301,NA,0
20421,1,10302,NA,0
20421,1,10303,NA,0
20421,1,10304,NA,0
20421,1,10305,NA,0
20421,1,10306,NA,0
20421,1,10307,NA,0
20421,1,10308,NA,0
20421,1,10399,,
20421,1,10400,NA,0
20421,1,10500,NA,0
20421,2,20100,NA,0
20421,2,20200,NA,0
20421,2,20300,NA,0
20421,2,20400,NA,0
20421,2,20500,NA,0
20421,2,20600,NA,0
20421,2,20700,NA,0
20421,2,20800,NA,0
20421,2,20900,NA,0
20421,3,30100,NA,0
20421,3,30200,NA,0
20421,3,30300,NA,0
20421,3,30400,NA,0
20421,3,30500,NA,0
20421,3,30600,NA,0
20421,3,30700,NA,0
20421,3,30701,NA,0
20421,3,30702,NA,0
20421,3,30703,NA,0
20421,3,30704,NA,0
20421,3,30705,NA,0
20421,3,30799,,
20421,3,30800,NA,0
20421,3,30900,NA,0
20421,3,31000,NA,0
20421,3,31100,NA,0
20421,3,31200,NA,0
20421,3,31300,NA,0
20421,3,31400,NA,0
20421,3,31500,NA,0
20421,3,31600,NA,0
20421,4,40100,NA,0
20421,4,40200,NA,0
20421,4,40300,NA,0
20421,4,40400,NA,0
20421,4,40500,NA,0
20421,4,40600,NA,0
20421,4,40700,NA,0
20421,4,40800,NA,0
20421,4,40900,NA,0
20421,4,41000,NA,0
20421,5,50100,NA,0
20421,5,50200,NA,0
20421,5,50300,NA,0
20421,5,50400,NA,0
20421,5,50500,NA,0
20421,5,50600,NA,0
20421,5,50700,NA,0
20421,5,50800,NA,0
20421,5,50900,NA,0
20421,5,51000,NA,0
20421,5,51100,NA,0
20421,5,51200,NA,0
20421,5,51300,NA,0
20421,5,51400,NA,0
20421,6,60100,NA,0
20421,6,60200,NA,0
20421,6,60300,NA,0
20421,6,60400,NA,0
20421,6,60500,NA,0
20421,6,60600,NA,0
20421,7,70100,NA,0
20421,8,80100,NA,0
20421,9,999999,,
20422,1,10100,NA,NA
20422,1,10200,NA,NA
20422,1,10300,NA,NA
20422,1,10301,NA,NA
20422,1,10302,NA,NA
20422,1,10303,NA,NA
20422,1,10304,NA,NA
20422,1,10305,NA,NA
20422,1,10306,NA,NA
20422,1,10307,NA,NA
20422,1,10308,NA,NA
20422,1,10399,,
20422,1,10400,NA,NA
20422,1,10500,NA,NA
20422,2,20100,NA,NA
20422,2,20200,NA,NA
20422,2,20300,NA,NA
20422,2,20400,NA,NA
20422,2,20500,NA,NA
20422,2,20600,NA,NA
20422,2,20700,NA,NA
20422,2,20800,NA,NA
20422,2,20900,NA,NA
20422,3,30100,NA,NA
20422,3,30200,NA,NA
20422,3,30300,NA,NA
20422,3,30400,NA,NA
20422,3,30500,NA,NA
20422,3,30600,NA,NA
20422,3,30700,NA,NA
20422,3,30701,NA,NA
20422,3,30702,NA,NA
20422,3,30703,NA,NA
20422,3,30704,NA,NA
20422,3,30705,NA,NA
20422,3,30799,,
20422,3,30800,NA,NA
20422,3,30900,NA,NA
20422,3,31000,NA,NA
20422,3,31100,NA,NA
20422,3,31200,NA,NA
20422,3,31300,NA,NA
20422,3,31400,NA,NA
20422,3,31500,NA,NA
20422,3,31600,NA,NA
20422,4,40100,NA,NA
20422,4,40200,NA,NA
20422,4,40300,NA,NA
20422,4,40400,NA,NA
20422,4,40500,NA,NA
20422,4,40600,NA,NA
20422,4,40700,NA,NA
20422,4,40800,NA,NA
20422,4,40900,NA,NA
20422,4,41000,NA,NA
20422,5,50100,NA,NA
20422,5,50200,NA,NA
20422,5,50300,NA,NA
20422,5,50400,NA,NA
20422,5,50500,NA,NA
20422,5,50600,NA,NA
20422,5,50700,NA,NA
20422,5,50800,NA,NA
20422,5,50900,NA,NA
20422,5,51000,NA,NA
20422,5,51100,NA,NA
20422,5,51200,NA,NA
20422,5,51300,NA,NA
20422,5,51400,NA,NA
20422,6,60100,NA,NA
20422,6,60200,NA,NA
20422,6,60300,NA,NA
20422,6,60400,NA,NA
20422,6,60500,NA,NA
20422,6,60600,NA,NA
20422,7,70100,NA,NA
20422,8,80100,NA,NA
20422,9,999999,,
20423,1,10100,NA,NA
20423,1,10200,NA,NA
20423,1,10300,NA,NA
20423,1,10301,NA,NA
20423,1,10302,NA,NA
20423,1,10303,NA,NA
20423,1,10304,NA,NA
20423,1,10305,NA,NA
20423,1,10306,NA,NA
20423,1,10307,NA,NA
20423,1,10308,NA,NA
20423,1,10399,,
20423,1,10400,NA,NA
