ubicageo_f,objetos_a,rnsnni1,unidmedi_h,totalca1,rnsnni2,unidmedi_m,totalca2
30032,13,0,0,NA,0,0,NA
30032,14,0,0,NA,0,0,NA
30032,20,0,0,NA,0,0,NA
30032,30,0,0,NA,0,0,NA
30032,40,0,0,NA,0,0,NA
30032,50,0,0,NA,0,0,NA
30032,60,0,0,NA,0,0,NA
30032,70,0,0,NA,0,0,NA
30032,80,0,0,NA,0,0,NA
30033,11,2,0,NA,2,0,NA
30033,12,2,0,NA,1,1,1
30033,13,2,0,NA,2,0,NA
30033,14,0,0,NA,0,0,NA
30033,20,2,0,NA,2,0,NA
30033,30,1,1,10,1,1,7
30033,40,2,0,NA,2,0,NA
30033,50,2,0,NA,2,0,NA
30033,60,2,0,NA,2,0,NA
30033,70,2,0,NA,2,0,NA
30033,80,2,0,NA,2,0,NA
30034,11,2,0,NA,2,0,NA
30034,12,2,0,NA,2,0,NA
30034,13,2,0,NA,2,0,NA
30034,14,0,0,NA,0,0,NA
30034,20,2,0,NA,2,0,NA
30034,30,1,1,2,1,1,6
30034,40,2,0,NA,2,0,NA
30034,50,2,0,NA,2,0,NA
30034,60,2,0,NA,2,0,NA
30034,70,2,0,NA,2,0,NA
30034,80,2,0,NA,2,0,NA
30035,11,0,0,NA,2,0,NA
30035,12,0,0,NA,2,0,NA
30035,13,0,0,NA,2,0,NA
30035,14,0,0,NA,0,0,NA
30035,20,0,0,NA,2,0,NA
30035,30,0,0,NA,2,0,NA
30035,40,0,0,NA,2,0,NA
30035,50,0,0,NA,1,5,1
30035,60,0,0,NA,2,0,NA
30035,70,0,0,NA,2,0,NA
30035,80,0,0,NA,2,0,NA
30036,11,97,97,NSS,2,0,NA
30036,12,97,97,NSS,2,0,NA
30036,13,97,97,NSS,2,0,NA
30036,14,97,97,NSS,0,0,NA
30036,20,97,97,NSS,2,0,NA
30036,30,97,97,NSS,2,0,NA
30036,40,97,97,NSS,2,0,NA
30036,50,97,97,NSS,2,0,NA
30036,60,97,97,NSS,2,0,NA
30036,70,97,97,NSS,2,0,NA
30036,80,97,97,NSS,2,0,NA
30037,11,0,0,NA,0,0,NA
30037,12,0,0,NA,0,0,NA
30037,13,0,0,NA,0,0,NA
30037,14,0,0,NA,0,0,NA
30037,20,0,0,NA,0,0,NA
30037,30,0,0,NA,0,0,NA
30037,40,0,0,NA,0,0,NA
30037,50,0,0,NA,0,0,NA
30037,60,0,0,NA,0,0,NA
30037,70,0,0,NA,0,0,NA
30037,80,0,0,NA,0,0,NA
30038,11,0,0,NA,2,0,NA
30038,12,0,0,NA,1,1,1
30038,13,0,0,NA,2,0,NA
30038,14,0,0,NA,0,0,NA
30038,20,0,0,NA,1,1,2
30038,30,0,0,NA,1,1,26
30038,40,0,0,NA,2,0,NA
30038,50,0,0,NA,2,0,NA
30038,60,0,0,NA,2,0,NA
30038,70,0,0,NA,2,0,NA
30038,80,0,0,NA,2,0,NA
30039,11,1,1,1,2,0,NA
30039,12,1,1,2,1,1,2
30039,13,1,1,2,1,1,1
30039,14,0,0,NA,0,0,NA
30039,20,1,1,3,1,1,3
30039,30,1,1,25,1,1,10
30039,40,1,1,2,1,1,3
30039,50,1,5,10162,1,5,5000
30039,60,2,0,NA,2,0,NA
30039,70,1,1,139,1,1,3
30039,80,2,0,NA,2,0,NA
30040,11,0,0,NA,0,0,NA
30040,12,0,0,NA,0,0,NA
30040,13,0,0,NA,0,0,NA
30040,14,0,0,NA,0,0,NA
30040,20,0,0,NA,0,0,NA
30040,30,0,0,NA,0,0,NA
30040,40,0,0,NA,0,0,NA
30040,50,0,0,NA,0,0,NA
30040,60,0,0,NA,0,0,NA
30040,70,0,0,NA,0,0,NA
30040,80,0,0,NA,0,0,NA
30041,11,97,97,NSS,0,0,NA
30041,12,97,97,NSS,0,0,NA
30041,13,97,97,NSS,0,0,NA
30041,14,97,97,NSS,0,0,NA
30041,20,97,97,NSS,0,0,NA
30041,30,97,97,NSS,0,0,NA
30041,40,97,97,NSS,0,0,NA
30041,50,97,97,NSS,0,0,NA
30041,60,97,97,NSS,0,0,NA
30041,70,97,97,NSS,0,0,NA
30041,80,97,97,NSS,0,0,NA
30042,11,0,0,NA,0,0,NA
30042,12,0,0,NA,0,0,NA
30042,13,0,0,NA,0,0,NA
30042,14,0,0,NA,0,0,NA
30042,20,0,0,NA,0,0,NA
30042,30,0,0,NA,0,0,NA
30042,40,0,0,NA,0,0,NA
30042,50,0,0,NA,0,0,NA
30042,60,0,0,NA,0,0,NA
30042,70,0,0,NA,0,0,NA
30042,80,0,0,NA,0,0,NA
30043,11,97,97,NSS,0,0,NA
30043,12,97,97,NSS,0,0,NA
30043,13,97,97,NSS,0,0,NA
30043,14,97,97,NSS,0,0,NA
30043,20,97,97,NSS,0,0,NA
30043,30,97,97,NSS,0,0,NA
30043,40,97,97,NSS,0,0,NA
30043,50,97,97,NSS,0,0,NA
30043,60,97,97,NSS,0,0,NA
30043,70,97,97,NSS,0,0,NA
30043,80,97,97,NSS,0,0,NA
30044,11,97,97,NSS,0,0,NA
30044,12,97,97,NSS,0,0,NA
30044,13,97,97,NSS,0,0,NA
30044,14,97,97,NSS,0,0,NA
30044,20,97,97,NSS,0,0,NA
30044,30,97,97,NSS,0,0,NA
30044,40,97,97,NSS,0,0,NA
30044,50,97,97,NSS,0,0,NA
30044,60,97,97,NSS,0,0,NA
30044,70,97,97,NSS,0,0,NA
30044,80,97,97,NSS,0,0,NA
30045,11,0,0,NA,0,0,NA
30045,12,0,0,NA,0,0,NA
30045,13,0,0,NA,0,0,NA
30045,14,0,0,NA,0,0,NA
30045,20,0,0,NA,0,0,NA
30045,30,0,0,NA,0,0,NA
30045,40,0,0,NA,0,0,NA
30045,50,0,0,NA,0,0,NA
30045,60,0,0,NA,0,0,NA
30045,70,0,0,NA,0,0,NA
30045,80,0,0,NA,0,0,NA
30046,11,97,97,NSS,0,0,NA
30046,12,97,97,NSS,0,0,NA
30046,13,97,97,NSS,0,0,NA
30046,14,97,97,NSS,0,0,NA
30046,20,97,97,NSS,0,0,NA
30046,30,97,97,NSS,0,0,NA
30046,40,97,97,NSS,0,0,NA
30046,50,97,97,NSS,0,0,NA
30046,60,97,97,NSS,0,0,NA
30046,70,97,97,NSS,0,0,NA
30046,80,97,97,NSS,0,0,NA
30047,11,0,0,NA,0,0,NA
30047,12,0,0,NA,0,0,NA
30047,13,0,0,NA,0,0,NA
30047,14,0,0,NA,0,0,NA
30047,20,0,0,NA,0,0,NA
30047,30,0,0,NA,0,0,NA
30047,40,0,0,NA,0,0,NA
30047,50,0,0,NA,0,0,NA
30047,60,0,0,NA,0,0,NA
30047,70,0,0,NA,0,0,NA
30047,80,0,0,NA,0,0,NA
30048,11,97,97,NSS,2,0,NA
30048,12,97,97,NSS,2,0,NA
30048,13,97,97,NSS,2,0,NA
30048,14,97,97,NSS,0,0,NA
30048,20,97,97,NSS,2,0,NA
30048,30,97,97,NSS,1,1,6
30048,40,97,97,NSS,2,0,NA
30048,50,97,97,NSS,2,0,NA
30048,60,97,97,NSS,2,0,NA
30048,70,97,97,NSS,2,0,NA
30048,80,97,97,NSS,2,0,NA
30049,11,0,0,NA,2,0,NA
30049,12,0,0,NA,2,0,NA
30049,13,0,0,NA,2,0,NA
30049,14,0,0,NA,0,0,NA
30049,20,0,0,NA,2,0,NA
30049,30,0,0,NA,1,1,1
30049,40,0,0,NA,2,0,NA
30049,50,0,0,NA,2,0,NA
30049,60,0,0,NA,2,0,NA
30049,70,0,0,NA,2,0,NA
30049,80,0,0,NA,2,0,NA
30050,11,0,0,NA,97,97,NSS
30050,12,0,0,NA,97,97,NSS
30050,13,0,0,NA,97,97,NSS
30050,14,0,0,NA,97,97,NSS
30050,20,0,0,NA,97,97,NSS
30050,30,0,0,NA,97,97,NSS
30050,40,0,0,NA,97,97,NSS
30050,50,0,0,NA,97,97,NSS
30050,60,0,0,NA,97,97,NSS
30050,70,0,0,NA,97,97,NSS
30050,80,0,0,NA,97,97,NSS
30051,11,2,0,NA,0,0,NA
30051,12,2,0,NA,0,0,NA
30051,13,2,0,NA,0,0,NA
30051,14,0,0,NA,0,0,NA
30051,20,2,0,NA,0,0,NA
30051,30,2,0,NA,0,0,NA
30051,40,2,0,NA,0,0,NA
30051,50,2,0,NA,0,0,NA
30051,60,2,0,NA,0,0,NA
30051,70,2,0,NA,0,0,NA
30051,80,2,0,NA,0,0,NA
30052,11,97,97,NSS,0,0,NA
30052,12,97,97,NSS,0,0,NA
30052,13,97,97,NSS,0,0,NA
30052,14,97,97,NSS,0,0,NA
30052,20,97,97,NSS,0,0,NA
30052,30,97,97,NSS,0,0,NA
30052,40,97,97,NSS,0,0,NA
30052,50,97,97,NSS,0,0,NA
30052,60,97,97,NSS,0,0,NA
30052,70,97,97,NSS,0,0,NA
30052,80,97,97,NSS,0,0,NA
30053,11,97,97,NSS,2,0,NA
30053,12,97,97,NSS,2,0,NA
30053,13,97,97,NSS,2,0,NA
30053,14,97,97,NSS,0,0,NA
30053,20,97,97,NSS,2,0,NA
30053,30,97,97,NSS,1,1,12
30053,40,97,97,NSS,2,0,NA
30053,50,97,97,NSS,2,0,NA
30053,60,97,97,NSS,2,0,NA
30053,70,97,97,NSS,2,0,NA
30053,80,97,97,NSS,2,0,NA
30054,11,2,0,NA,2,0,NA
30054,12,1,1,1,2,0,NA
30054,13,2,0,NA,2,0,NA
30054,14,0,0,NA,0,0,NA
30054,20,2,0,NA,2,0,NA
30054,30,1,3,9,1,1,1
30054,40,2,0,NA,2,0,NA
30054,50,2,0,NA,2,0,NA
30054,60,2,0,NA,2,0,NA
30054,70,2,0,NA,2,0,NA
30054,80,2,0,NA,2,0,NA
30055,11,97,97,NSS,1,1,1
30055,12,97,97,NSS,1,1,1
30055,13,97,97,NSS,2,0,NA
30055,14,97,97,NSS,0,0,NA
30055,20,97,97,NSS,2,0,NA
30055,30,97,97,NSS,2,0,NA
30055,40,97,97,NSS,2,0,NA
30055,50,97,97,NSS,2,0,NA
30055,60,97,97,NSS,2,0,NA
30055,70,97,97,NSS,2,0,NA
30055,80,97,97,NSS,2,0,NA
30056,11,0,0,NA,0,0,NA
30056,12,0,0,NA,0,0,NA
30056,13,0,0,NA,0,0,NA
30056,14,0,0,NA,0,0,NA
30056,20,0,0,NA,0,0,NA
30056,30,0,0,NA,0,0,NA
30056,40,0,0,NA,0,0,NA
30056,50,0,0,NA,0,0,NA
30056,60,0,0,NA,0,0,NA
30056,70,0,0,NA,0,0,NA
30056,80,0,0,NA,0,0,NA
30057,11,97,97,NSS,0,0,NA
30057,12,97,97,NSS,0,0,NA
30057,13,97,97,NSS,0,0,NA
30057,14,97,97,NSS,0,0,NA
30057,20,97,97,NSS,0,0,NA
30057,30,97,97,NSS,0,0,NA
30057,40,97,97,NSS,0,0,NA
30057,50,97,97,NSS,0,0,NA
30057,60,97,97,NSS,0,0,NA
30057,70,97,97,NSS,0,0,NA
30057,80,97,97,NSS,0,0,NA
30058,11,97,97,NSS,2,0,NA
30058,12,97,97,NSS,2,0,NA
30058,13,97,97,NSS,2,0,NA
30058,14,97,97,NSS,0,1,2
30058,20,97,97,NSS,2,0,NA
30058,30,97,97,NSS,2,0,NA
30058,40,97,97,NSS,2,0,NA
30058,50,97,97,NSS,2,0,NA
30058,60,97,97,NSS,2,0,NA
30058,70,97,97,NSS,2,0,NA
30058,80,97,97,NSS,2,0,NA
30059,11,0,0,NA,2,0,NA
30059,12,0,0,NA,2,0,NA
30059,13,0,0,NA,2,0,NA
30059,14,0,0,NA,0,0,NA
30059,20,0,0,NA,2,0,NA
30059,30,0,0,NA,2,0,NA
30059,40,0,0,NA,2,0,NA
30059,50,0,0,NA,2,0,NA
30059,60,0,0,NA,2,0,NA
30059,70,0,0,NA,2,0,NA
30059,80,0,0,NA,2,0,NA
30060,11,97,97,NSS,0,0,NA
30060,12,97,97,NSS,0,0,NA
30060,13,97,97,NSS,0,0,NA
30060,14,97,97,NSS,0,0,NA
30060,20,97,97,NSS,0,0,NA
30060,30,97,97,NSS,0,0,NA
30060,40,97,97,NSS,0,0,NA
30060,50,97,97,NSS,0,0,NA
30060,60,97,97,NSS,0,0,NA
30060,70,97,97,NSS,0,0,NA
30060,80,97,97,NSS,0,0,NA
30061,11,97,97,NSS,1,1,1
30061,12,97,97,NSS,1,1,3
30061,13,97,97,NSS,1,1,1
30061,14,97,97,NSS,0,0,NA
30061,20,97,97,NSS,2,0,NA
30061,30,97,97,NSS,1,1,5
30061,40,97,97,NSS,2,0,NA
30061,50,97,97,NSS,1,5,57000
30061,60,97,97,NSS,2,0,NA
30061,70,97,97,NSS,2,0,NA
30061,80,97,97,NSS,2,0,NA
30062,11,97,97,NSS,2,0,NA
30062,12,97,97,NSS,2,0,NA
30062,13,97,97,NSS,2,0,NA
30062,14,97,97,NSS,0,0,NA
30062,20,97,97,NSS,2,0,NA
30062,30,97,97,NSS,1,1,9
30062,40,97,97,NSS,2,0,NA
30062,50,97,97,NSS,2,0,NA
30062,60,97,97,NSS,2,0,NA
30062,70,97,97,NSS,2,0,NA
30062,80,97,97,NSS,2,0,NA
30063,11,0,0,NA,0,0,NA
30063,12,0,0,NA,0,0,NA
30063,13,0,0,NA,0,0,NA
30063,14,0,0,NA,0,0,NA
30063,20,0,0,NA,0,0,NA
30063,30,0,0,NA,0,0,NA
30063,40,0,0,NA,0,0,NA
30063,50,0,0,NA,0,0,NA
30063,60,0,0,NA,0,0,NA
30063,70,0,0,NA,0,0,NA
30063,80,0,0,NA,0,0,NA
30064,11,97,97,NSS,0,0,NA
30064,12,97,97,NSS,0,0,NA
30064,13,97,97,NSS,0,0,NA
30064,14,97,97,NSS,0,0,NA
30064,20,97,97,NSS,0,0,NA
30064,30,97,97,NSS,0,0,NA
30064,40,97,97,NSS,0,0,NA
30064,50,97,97,NSS,0,0,NA
30064,60,97,97,NSS,0,0,NA
30064,70,97,97,NSS,0,0,NA
30064,80,97,97,NSS,0,0,NA
30065,11,2,0,NA,2,0,NA
30065,12,2,0,NA,1,1,1
30065,13,2,0,NA,2,0,NA
30065,14,0,0,NA,0,0,NA
30065,20,2,0,NA,1,1,2
30065,30,1,1,14,1,1,85
30065,40,2,0,NA,1,1,3
30065,50,2,0,NA,2,0,NA
30065,60,2,0,NA,2,0,NA
30065,70,2,0,NA,2,0,NA
30065,80,1,1,21,1,1,5
30066,11,0,0,NA,0,0,NA
30066,12,0,0,NA,0,0,NA
30066,13,0,0,NA,0,0,NA
30066,14,0,0,NA,0,0,NA
30066,20,0,0,NA,0,0,NA
30066,30,0,0,NA,0,0,NA
30066,40,0,0,NA,0,0,NA
30066,50,0,0,NA,0,0,NA
30066,60,0,0,NA,0,0,NA
30066,70,0,0,NA,0,0,NA
30066,80,0,0,NA,0,0,NA
30067,11,0,0,NA,0,0,NA
30067,12,0,0,NA,0,0,NA
30067,13,0,0,NA,0,0,NA
30067,14,0,0,NA,0,0,NA
30067,20,0,0,NA,0,0,NA
30067,30,0,0,NA,0,0,NA
30067,40,0,0,NA,0,0,NA
30067,50,0,0,NA,0,0,NA
30067,60,0,0,NA,0,0,NA
30067,70,0,0,NA,0,0,NA
30067,80,0,0,NA,0,0,NA
30068,11,97,97,NSS,97,97,NSS
30068,12,97,97,NSS,97,97,NSS
30068,13,97,97,NSS,97,97,NSS
30068,14,97,97,NSS,97,97,NSS
30068,20,97,97,NSS,97,97,NSS
30068,30,97,97,NSS,97,97,NSS
30068,40,97,97,NSS,97,97,NSS
30068,50,97,97,NSS,97,97,NSS
30068,60,97,97,NSS,97,97,NSS
30068,70,97,97,NSS,97,97,NSS
30068,80,97,97,NSS,97,97,NSS
30069,11,97,97,NSS,2,0,NA
30069,12,97,97,NSS,2,0,NA
30069,13,97,97,NSS,2,0,NA
30069,14,97,97,NSS,0,0,NA
30069,20,97,97,NSS,2,0,NA
30069,30,97,97,NSS,1,1,5
30069,40,97,97,NSS,2,0,NA
30069,50,97,97,NSS,2,0,NA
30069,60,97,97,NSS,2,0,NA
30069,70,97,97,NSS,2,0,NA
30069,80,97,97,NSS,2,0,NA
30070,11,97,97,NSS,2,0,NA
30070,12,97,97,NSS,2,0,NA
30070,13,97,97,NSS,2,0,NA
30070,14,97,97,NSS,0,0,NA
30070,20,97,97,NSS,1,1,1
30070,30,97,97,NSS,2,0,NA
30070,40,97,97,NSS,2,0,NA
30070,50,97,97,NSS,2,0,NA
30070,60,97,97,NSS,2,0,NA
30070,70,97,97,NSS,2,0,NA
30070,80,97,97,NSS,2,0,NA
30071,11,97,97,NSS,2,0,NA
30071,12,97,97,NSS,2,0,NA
30071,13,97,97,NSS,2,0,NA
30071,14,97,97,NSS,0,0,NA
30071,20,97,97,NSS,2,0,NA
30071,30,97,97,NSS,1,1,7
30071,40,97,97,NSS,2,0,NA
30071,50,97,97,NSS,2,0,NA
30071,60,97,97,NSS,2,0,NA
30071,70,97,97,NSS,2,0,NA
30071,80,97,97,NSS,2,0,NA
30072,11,2,0,NA,2,0,NA
30072,12,1,1,1,2,0,NA
30072,13,2,0,NA,2,0,NA
30072,14,0,0,NA,0,0,NA
30072,20,2,0,NA,2,0,NA
30072,30,2,0,NA,1,3,3
30072,40,1,1,1,2,0,NA
30072,50,1,5,2000,2,0,NA
30072,60,2,0,NA,2,0,NA
30072,70,2,0,NA,2,0,NA
30072,80,2,0,NA,2,0,NA
30073,11,2,0,NA,2,0,NA
30073,12,1,1,1,1,1,1
30073,13,9,97,NSS,9,97,NSS
30073,14,0,0,NA,0,0,NA
30073,20,2,0,NA,2,0,NA
30073,30,1,1,7,1,1,3
30073,40,2,0,NA,2,0,NA
30073,50,2,0,NA,2,0,NA
30073,60,2,0,NA,2,0,NA
30073,70,2,0,NA,2,0,NA
30073,80,2,0,NA,2,0,NA
30074,11,97,97,NSS,97,97,NSS
30074,12,97,97,NSS,97,97,NSS
30074,13,97,97,NSS,97,97,NSS
30074,14,97,97,NSS,97,97,NSS
30074,20,97,97,NSS,97,97,NSS
30074,30,97,97,NSS,97,97,NSS
30074,40,97,97,NSS,97,97,NSS
30074,50,97,97,NSS,97,97,NSS
30074,60,97,97,NSS,97,97,NSS
30074,70,97,97,NSS,97,97,NSS
30074,80,97,97,NSS,97,97,NSS
30075,11,97,97,NSS,97,97,NSS
30075,12,97,97,NSS,97,97,NSS
30075,13,97,97,NSS,97,97,NSS
30075,14,97,97,NSS,97,97,NSS
30075,20,97,97,NSS,97,97,NSS
30075,30,97,97,NSS,97,97,NSS
30075,40,97,97,NSS,97,97,NSS
30075,50,97,97,NSS,97,97,NSS
30075,60,97,97,NSS,97,97,NSS
30075,70,97,97,NSS,97,97,NSS
30075,80,97,97,NSS,97,97,NSS
30076,11,97,97,NSS,0,0,NA
30076,12,97,97,NSS,0,0,NA
30076,13,97,97,NSS,0,0,NA
30076,14,97,97,NSS,0,0,NA
30076,20,97,97,NSS,0,0,NA
30076,30,97,97,NSS,0,0,NA
30076,40,97,97,NSS,0,0,NA
30076,50,97,97,NSS,0,0,NA
30076,60,97,97,NSS,0,0,NA
30076,70,97,97,NSS,0,0,NA
30076,80,97,97,NSS,0,0,NA
30077,11,0,0,NA,2,0,NA
30077,12,0,0,NA,1,1,2
30077,13,0,0,NA,2,0,NA
30077,14,0,0,NA,0,0,NA
30077,20,0,0,NA,2,0,NA
30077,30,0,0,NA,1,1,1
30077,40,0,0,NA,2,0,NA
30077,50,0,0,NA,2,0,NA
30077,60,0,0,NA,2,0,NA
30077,70,0,0,NA,2,0,NA
30077,80,0,0,NA,2,0,NA
30078,11,0,0,NA,0,0,NA
30078,12,0,0,NA,0,0,NA
30078,13,0,0,NA,0,0,NA
30078,14,0,0,NA,0,0,NA
30078,20,0,0,NA,0,0,NA
30078,30,0,0,NA,0,0,NA
30078,40,0,0,NA,0,0,NA
30078,50,0,0,NA,0,0,NA
30078,60,0,0,NA,0,0,NA
30078,70,0,0,NA,0,0,NA
30078,80,0,0,NA,0,0,NA
30079,11,0,0,NA,0,0,NA
30079,12,0,0,NA,0,0,NA
30079,13,0,0,NA,0,0,NA
30079,14,0,0,NA,0,0,NA
30079,20,0,0,NA,0,0,NA
30079,30,0,0,NA,0,0,NA
30079,40,0,0,NA,0,0,NA
30079,50,0,0,NA,0,0,NA
30079,60,0,0,NA,0,0,NA
30079,70,0,0,NA,0,0,NA
30079,80,0,0,NA,0,0,NA
30080,11,0,0,NA,0,0,NA
30080,12,0,0,NA,0,0,NA
30080,13,0,0,NA,0,0,NA
30080,14,0,0,NA,0,0,NA
30080,20,0,0,NA,0,0,NA
30080,30,0,0,NA,0,0,NA
30080,40,0,0,NA,0,0,NA
30080,50,0,0,NA,0,0,NA
30080,60,0,0,NA,0,0,NA
30080,70,0,0,NA,0,0,NA
30080,80,0,0,NA,0,0,NA
30081,11,97,97,NSS,2,0,NA
30081,12,97,97,NSS,2,0,NA
30081,13,97,97,NSS,2,0,NA
30081,14,97,97,NSS,0,0,NA
30081,20,97,97,NSS,2,0,NA
30081,30,97,97,NSS,1,1,1
30081,40,97,97,NSS,2,0,NA
30081,50,97,97,NSS,2,0,NA
30081,60,97,97,NSS,2,0,NA
30081,70,97,97,NSS,2,0,NA
30081,80,97,97,NSS,1,2,2
30082,11,97,97,NSS,97,97,NSS
30082,12,97,97,NSS,97,97,NSS
30082,13,97,97,NSS,97,97,NSS
30082,14,97,97,NSS,97,97,NSS
30082,20,97,97,NSS,97,97,NSS
30082,30,97,97,NSS,97,97,NSS
30082,40,97,97,NSS,97,97,NSS
30082,50,97,97,NSS,97,97,NSS
30082,60,97,97,NSS,97,97,NSS
30082,70,97,97,NSS,97,97,NSS
30082,80,97,97,NSS,97,97,NSS
30083,11,97,97,NSS,0,0,NA
30083,12,97,97,NSS,0,0,NA
30083,13,97,97,NSS,0,0,NA
30083,14,97,97,NSS,0,0,NA
30083,20,97,97,NSS,0,0,NA
30083,30,97,97,NSS,0,0,NA
30083,40,97,97,NSS,0,0,NA
30083,50,97,97,NSS,0,0,NA
30083,60,97,97,NSS,0,0,NA
30083,70,97,97,NSS,0,0,NA
30083,80,97,97,NSS,0,0,NA
30084,11,0,0,NA,0,0,NA
30084,12,0,0,NA,0,0,NA
30084,13,0,0,NA,0,0,NA
30084,14,0,0,NA,0,0,NA
30084,20,0,0,NA,0,0,NA
30084,30,0,0,NA,0,0,NA
30084,40,0,0,NA,0,0,NA
30084,50,0,0,NA,0,0,NA
30084,60,0,0,NA,0,0,NA
30084,70,0,0,NA,0,0,NA
30084,80,0,0,NA,0,0,NA
30085,11,0,0,NA,2,0,NA
30085,12,0,0,NA,2,0,NA
30085,13,0,0,NA,2,0,NA
30085,14,0,0,NA,0,0,NA
30085,20,0,0,NA,2,0,NA
30085,30,0,0,NA,1,1,6
30085,40,0,0,NA,2,0,NA
30085,50,0,0,NA,2,0,NA
30085,60,0,0,NA,2,0,NA
30085,70,0,0,NA,2,0,NA
30085,80,0,0,NA,2,0,NA
30086,11,97,97,NSS,2,0,NA
30086,12,97,97,NSS,2,0,NA
30086,13,97,97,NSS,2,0,NA
30086,14,97,97,NSS,0,0,NA
30086,20,97,97,NSS,2,0,NA
30086,30,97,97,NSS,1,1,9
30086,40,97,97,NSS,2,0,NA
30086,50,97,97,NSS,2,0,NA
30086,60,97,97,NSS,2,0,NA
30086,70,97,97,NSS,2,0,NA
30086,80,97,97,NSS,2,0,NA
30087,11,1,1,1,1,1,1
30087,12,1,1,21,1,1,18
30087,13,2,0,NA,2,0,NA
30087,14,0,0,NA,0,0,NA
30087,20,1,1,101,1,1,101
30087,30,1,1,105,1,1,105
30087,40,1,1,22,1,1,15
30087,50,1,5,6000,1,5,6000
30087,60,2,0,NA,2,0,NA
30087,70,1,8,5550,1,8,5550
30087,80,2,0,NA,2,0,NA
30088,11,0,0,NA,0,0,NA
30088,12,0,0,NA,0,0,NA
30088,13,0,0,NA,0,0,NA
30088,14,0,0,NA,0,0,NA
30088,20,0,0,NA,0,0,NA
30088,30,0,0,NA,0,0,NA
30088,40,0,0,NA,0,0,NA
30088,50,0,0,NA,0,0,NA
30088,60,0,0,NA,0,0,NA
30088,70,0,0,NA,0,0,NA
30088,80,0,0,NA,0,0,NA
30089,11,2,0,NA,2,0,NA
30089,12,2,0,NA,2,0,NA
30089,13,2,0,NA,2,0,NA
30089,14,0,0,NA,0,0,NA
30089,20,2,0,NA,2,0,NA
30089,30,1,1,12,1,1,5
30089,40,2,0,NA,2,0,NA
30089,50,2,0,NA,2,0,NA
30089,60,2,0,NA,2,0,NA
30089,70,2,0,NA,2,0,NA
30089,80,2,0,NA,2,0,NA
30090,11,0,0,NA,2,0,NA
30090,12,0,0,NA,2,0,NA
30090,13,0,0,NA,2,0,NA
30090,14,0,0,NA,0,0,NA
30090,20,0,0,NA,2,0,NA
30090,30,0,0,NA,1,1,2
30090,40,0,0,NA,2,0,NA
30090,50,0,0,NA,2,0,NA
30090,60,0,0,NA,2,0,NA
30090,70,0,0,NA,2,0,NA
30090,80,0,0,NA,2,0,NA
30091,11,0,0,NA,0,0,NA
30091,12,0,0,NA,0,0,NA
30091,13,0,0,NA,0,0,NA
30091,14,0,0,NA,0,0,NA
30091,20,0,0,NA,0,0,NA
30091,30,0,0,NA,0,0,NA
30091,40,0,0,NA,0,0,NA
30091,50,0,0,NA,0,0,NA
30091,60,0,0,NA,0,0,NA
30091,70,0,0,NA,0,0,NA
30091,80,0,0,NA,0,0,NA
30092,11,97,97,NSS,97,97,NSS
30092,12,97,97,NSS,97,97,NSS
30092,13,97,97,NSS,97,97,NSS
30092,14,97,97,NSS,97,97,NSS
30092,20,97,97,NSS,97,97,NSS
30092,30,97,97,NSS,97,97,NSS
30092,40,97,97,NSS,97,97,NSS
30092,50,97,97,NSS,97,97,NSS
30092,60,97,97,NSS,97,97,NSS
30092,70,97,97,NSS,97,97,NSS
30092,80,97,97,NSS,97,97,NSS
30093,11,97,97,NSS,97,97,NSS
30093,12,97,97,NSS,97,97,NSS
30093,13,97,97,NSS,97,97,NSS
30093,14,97,97,NSS,97,97,NSS
30093,20,97,97,NSS,97,97,NSS
30093,30,97,97,NSS,97,97,NSS
30093,40,97,97,NSS,97,97,NSS
30093,50,97,97,NSS,97,97,NSS
30093,60,97,97,NSS,97,97,NSS
30093,70,97,97,NSS,97,97,NSS
30093,80,97,97,NSS,97,97,NSS
30094,11,2,0,NA,2,0,NA
30094,12,2,0,NA,2,0,NA
30094,13,2,0,NA,2,0,NA
30094,14,0,8,0,0,0,NA
30094,20,2,0,NA,2,0,NA
30094,30,1,1,6,1,1,6
30094,40,2,0,NA,2,0,NA
30094,50,2,0,NA,2,0,NA
30094,60,2,0,NA,2,0,NA
30094,70,2,0,NA,2,0,NA
30094,80,2,0,NA,2,0,NA
30095,11,0,0,NA,0,0,NA
30095,12,0,0,NA,0,0,NA
30095,13,0,0,NA,0,0,NA
30095,14,0,0,NA,0,0,NA
30095,20,0,0,NA,0,0,NA
30095,30,0,0,NA,0,0,NA
30095,40,0,0,NA,0,0,NA
30095,50,0,0,NA,0,0,NA
30095,60,0,0,NA,0,0,NA
30095,70,0,0,NA,0,0,NA
30095,80,0,0,NA,0,0,NA
30096,11,97,97,NSS,0,0,NA
30096,12,97,97,NSS,0,0,NA
30096,13,97,97,NSS,0,0,NA
30096,14,97,97,NSS,0,0,NA
30096,20,97,97,NSS,0,0,NA
30096,30,97,97,NSS,0,0,NA
30096,40,97,97,NSS,0,0,NA
30096,50,97,97,NSS,0,0,NA
30096,60,97,97,NSS,0,0,NA
30096,70,97,97,NSS,0,0,NA
30096,80,97,97,NSS,0,0,NA
30097,11,0,0,NA,2,0,NA
30097,12,0,0,NA,2,0,NA
30097,13,0,0,NA,2,0,NA
30097,14,0,0,NA,0,0,NA
