ubicageo_f,formprot_a,rnsnni1,motivott,motivo1,motivo2,motivo3,motivo4,motivo5,motivo6,motivo7,motivo8,motivo9,motivo10,motivo11,motivo12
20385,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20385,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20386,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20386,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20386,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20387,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20387,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20387,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20388,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20388,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20388,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20389,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20389,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20389,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20390,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20390,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20390,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20391,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20391,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20391,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20392,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20392,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20392,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20393,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20393,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
20393,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20394,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20394,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20394,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20395,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20395,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20395,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20396,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20396,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20396,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20397,1,1,3,0,1,1,0,0,0,0,0,1,0,0,0
20397,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20397,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20398,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20398,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20398,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20399,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20399,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20399,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20400,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20400,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20400,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20401,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20401,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20401,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20402,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20402,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20402,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20403,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20403,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20403,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20404,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20404,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20404,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20405,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20405,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20405,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20406,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20406,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20406,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20407,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20407,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20407,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20408,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20408,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20408,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20409,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20409,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20409,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20410,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20410,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20410,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20411,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20411,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20411,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20412,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20412,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20412,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20413,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20413,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20413,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20414,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20414,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20414,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20415,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20415,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20415,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20416,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20416,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20416,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20417,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20417,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20417,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20418,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20418,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20418,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20419,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20419,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20419,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20420,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20420,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20420,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20421,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20421,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20421,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20422,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20422,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20422,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20423,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20423,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20423,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20424,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20424,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20424,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20425,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20425,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20425,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20426,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20426,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20426,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20427,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20427,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20427,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20428,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20428,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20428,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20429,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20429,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20429,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20430,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20430,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20430,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20431,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20431,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20431,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20432,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20432,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20432,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20433,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20433,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20433,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20434,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20434,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20434,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20435,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20435,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20435,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20436,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20436,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20436,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20437,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20437,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20437,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20438,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20438,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20438,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20439,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20439,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20439,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20440,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20440,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20440,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20441,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20441,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20441,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20442,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20442,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20442,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20443,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20443,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20443,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20444,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20444,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20444,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20445,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20445,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20445,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20446,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20446,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20446,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20447,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20447,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20447,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20448,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20448,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20448,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20449,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20449,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20449,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20450,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20450,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20450,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20451,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20451,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20451,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20452,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20452,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20452,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20453,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20453,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20453,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20454,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20454,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20454,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20455,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20455,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20455,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20456,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20456,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20456,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0
20457,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20457,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20457,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20458,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20458,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20458,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20459,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
20459,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20459,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20460,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20460,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20460,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20461,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20461,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20461,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20462,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20462,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20462,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20463,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20463,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20463,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20464,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20464,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20464,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20465,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20465,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20465,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20466,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20466,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20466,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20467,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20467,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20467,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20468,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20468,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20468,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20469,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20469,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20469,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20470,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20470,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20470,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20471,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20471,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20471,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20472,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20472,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20472,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20473,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20473,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20473,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20474,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20474,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20474,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20475,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20475,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20475,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20476,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20476,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20476,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20477,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20477,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20477,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20478,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20478,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20478,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20479,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20479,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20479,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20480,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20480,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20480,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20481,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20481,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20481,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20482,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20482,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20482,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20483,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20483,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20483,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20484,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20484,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20484,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20485,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20485,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20485,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20486,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
