ubicageo_f,tordenes_b,rnsnni1,ordcum1,ordcum2
29021,5,2,NA,NA
29021,6,2,NA,NA
29022,1,2,NA,NA
29022,2,2,NA,NA
29022,3,2,NA,NA
29022,4,2,NA,NA
29022,5,2,NA,NA
29022,6,2,NA,NA
29023,1,2,NA,NA
29023,2,2,NA,NA
29023,3,2,NA,NA
29023,4,2,NA,NA
29023,5,2,NA,NA
29023,6,1,18,18
29024,1,2,NA,NA
29024,2,2,NA,NA
29024,3,2,NA,NA
29024,4,2,NA,NA
29024,5,2,NA,NA
29024,6,2,NA,NA
29025,1,2,NA,NA
29025,2,2,NA,NA
29025,3,2,NA,NA
29025,4,2,NA,NA
29025,5,1,120,120
29025,6,2,NA,NA
29026,1,2,NA,NA
29026,2,2,NA,NA
29026,3,2,NA,NA
29026,4,2,NA,NA
29026,5,1,48,48
29026,6,2,NA,NA
29027,1,2,NA,NA
29027,2,2,NA,NA
29027,3,2,NA,NA
29027,4,2,NA,NA
29027,5,2,NA,NA
29027,6,2,NA,NA
29028,1,2,NA,NA
29028,2,2,NA,NA
29028,3,2,NA,NA
29028,4,2,NA,NA
29028,5,1,97,97
29028,6,2,NA,NA
29029,1,2,NA,NA
29029,2,2,NA,NA
29029,3,2,NA,NA
29029,4,2,NA,NA
29029,5,1,3,3
29029,6,2,NA,NA
29030,1,2,NA,NA
29030,2,2,NA,NA
29030,3,2,NA,NA
29030,4,2,NA,NA
29030,5,2,NA,NA
29030,6,2,NA,NA
29031,1,2,NA,NA
29031,2,2,NA,NA
29031,3,2,NA,NA
29031,4,2,NA,NA
29031,5,1,73,73
29031,6,2,NA,NA
29032,1,2,NA,NA
29032,2,2,NA,NA
29032,3,2,NA,NA
29032,4,2,NA,NA
29032,5,1,25,25
29032,6,2,NA,NA
29033,1,2,NA,NA
29033,2,2,NA,NA
29033,3,2,NA,NA
29033,4,2,NA,NA
29033,5,1,300,300
29033,6,2,NA,NA
29034,1,2,NA,NA
29034,2,2,NA,NA
29034,3,2,NA,NA
29034,4,2,NA,NA
29034,5,2,NA,NA
29034,6,2,NA,NA
29035,1,2,NA,NA
29035,2,2,NA,NA
29035,3,2,NA,NA
29035,4,2,NA,NA
29035,5,2,NA,NA
29035,6,2,NA,NA
29036,1,2,NA,NA
29036,2,2,NA,NA
29036,3,2,NA,NA
29036,4,2,NA,NA
29036,5,2,NA,NA
29036,6,2,NA,NA
29037,1,2,NA,NA
29037,2,2,NA,NA
29037,3,2,NA,NA
29037,4,2,NA,NA
29037,5,2,NA,NA
29037,6,2,NA,NA
29038,1,2,NA,NA
29038,2,2,NA,NA
29038,3,2,NA,NA
29038,4,2,NA,NA
29038,5,2,NA,NA
29038,6,2,NA,NA
29039,1,2,NA,NA
29039,2,2,NA,NA
29039,3,2,NA,NA
29039,4,2,NA,NA
29039,5,1,58,58
29039,6,2,NA,NA
29040,1,9,NSS,NSS
29040,2,9,NSS,NSS
29040,3,9,NSS,NSS
29040,4,9,NSS,NSS
29040,5,1,15,15
29040,6,9,NSS,NSS
29041,1,2,NA,NA
29041,2,2,NA,NA
29041,3,2,NA,NA
29041,4,2,NA,NA
29041,5,2,NA,NA
29041,6,2,NA,NA
29042,1,2,NA,NA
29042,2,1,4,4
29042,3,2,NA,NA
29042,4,1,1,1
29042,5,1,15,15
29042,6,2,NA,NA
29043,1,2,NA,NA
29043,2,2,NA,NA
29043,3,2,NA,NA
29043,4,2,NA,NA
29043,5,2,NA,NA
29043,6,2,NA,NA
29044,1,2,NA,NA
29044,2,2,NA,NA
29044,3,2,NA,NA
29044,4,2,NA,NA
29044,5,1,50,50
29044,6,2,NA,NA
29045,1,2,NA,NA
29045,2,2,NA,NA
29045,3,2,NA,NA
29045,4,2,NA,NA
29045,5,2,NA,NA
29045,6,2,NA,NA
29046,1,2,NA,NA
29046,2,2,NA,NA
29046,3,2,NA,NA
29046,4,1,1,1
29046,5,1,5,5
29046,6,2,NA,NA
29047,1,2,NA,NA
29047,2,2,NA,NA
29047,3,2,NA,NA
29047,4,2,NA,NA
29047,5,2,NA,NA
29047,6,2,NA,NA
29048,1,2,NA,NA
29048,2,2,NA,NA
29048,3,2,NA,NA
29048,4,1,2,2
29048,5,1,46,46
29048,6,2,NA,NA
29049,1,2,NA,NA
29049,2,2,NA,NA
29049,3,2,NA,NA
29049,4,1,2,2
29049,5,1,46,46
29049,6,2,NA,NA
29050,1,2,NA,NA
29050,2,2,NA,NA
29050,3,2,NA,NA
29050,4,2,NA,NA
29050,5,9,NSS,NSS
29050,6,2,NA,NA
29051,1,2,NA,NA
29051,2,2,NA,NA
29051,3,2,NA,NA
29051,4,2,NA,NA
29051,5,1,12,12
29051,6,2,NA,NA
29052,1,2,NA,NA
29052,2,2,NA,NA
29052,3,2,NA,NA
29052,4,2,NA,NA
29052,5,2,NA,NA
29052,6,2,NA,NA
29053,1,2,NA,NA
29053,2,2,NA,NA
29053,3,2,NA,NA
29053,4,1,1,1
29053,5,1,30,30
29053,6,2,NA,NA
29054,1,2,NA,NA
29054,2,2,NA,NA
29054,3,2,NA,NA
29054,4,2,NA,NA
29054,5,2,NA,NA
29054,6,2,NA,NA
29055,1,2,NA,NA
29055,2,2,NA,NA
29055,3,2,NA,NA
29055,4,2,NA,NA
29055,5,2,NA,NA
29055,6,2,NA,NA
29056,1,2,NA,NA
29056,2,2,NA,NA
29056,3,2,NA,NA
29056,4,2,NA,NA
29056,5,2,NA,NA
29056,6,2,NA,NA
29057,1,2,NA,NA
29057,2,2,NA,NA
29057,3,2,NA,NA
29057,4,2,NA,NA
29057,5,1,1,1
29057,6,2,NA,NA
29058,1,2,NA,NA
29058,2,2,NA,NA
29058,3,2,NA,NA
29058,4,2,NA,NA
29058,5,1,15,15
29058,6,2,NA,NA
29059,1,2,NA,NA
29059,2,2,NA,NA
29059,3,2,NA,NA
29059,4,2,NA,NA
29059,5,1,1,1
29059,6,2,NA,NA
29060,1,2,NA,NA
29060,2,2,NA,NA
29060,3,2,NA,NA
29060,4,1,1,1
29060,5,2,NA,NA
29060,6,2,NA,NA
30001,1,2,NA,NA
30001,2,1,4,4
30001,3,2,NA,NA
30001,4,2,NA,NA
30001,5,2,NA,NA
30001,6,2,NA,NA
30002,1,2,NA,NA
30002,2,2,NA,NA
30002,3,2,NA,NA
30002,4,2,NA,NA
30002,5,2,NA,NA
30002,6,2,NA,NA
30003,1,2,NA,NA
30003,2,2,NA,NA
30003,3,2,NA,NA
30003,4,2,NA,NA
30003,5,1,2,2
30003,6,2,NA,NA
30004,1,2,NA,NA
30004,2,2,NA,NA
30004,3,2,NA,NA
30004,4,2,NA,NA
30004,5,2,NA,NA
30004,6,2,NA,NA
30005,1,2,NA,NA
30005,2,2,NA,NA
30005,3,2,NA,NA
30005,4,2,NA,NA
30005,5,2,NA,NA
30005,6,2,NA,NA
30006,1,9,NSS,NSS
30006,2,9,NSS,NSS
30006,3,9,NSS,NSS
30006,4,9,NSS,NSS
30006,5,9,NSS,NSS
30006,6,9,NSS,NSS
30007,1,2,NA,NA
30007,2,2,NA,NA
30007,3,2,NA,NA
30007,4,2,NA,NA
30007,5,2,NA,NA
30007,6,2,NA,NA
30008,1,2,NA,NA
30008,2,2,NA,NA
30008,3,1,2,2
30008,4,2,NA,NA
30008,5,2,NA,NA
30008,6,2,NA,NA
30009,1,2,NA,NA
30009,2,2,NA,NA
30009,3,2,NA,NA
30009,4,2,NA,NA
30009,5,1,2,2
30009,6,1,1,1
30010,1,2,NA,NA
30010,2,2,NA,NA
30010,3,2,NA,NA
30010,4,2,NA,NA
30010,5,2,NA,NA
30010,6,2,NA,NA
30011,1,2,NA,NA
30011,2,2,NA,NA
30011,3,2,NA,NA
30011,4,2,NA,NA
30011,5,2,NA,NA
30011,6,2,NA,NA
30012,1,2,NA,NA
30012,2,2,NA,NA
30012,3,2,NA,NA
30012,4,2,NA,NA
30012,5,1,5,5
30012,6,2,NA,NA
30013,1,2,NA,NA
30013,2,2,NA,NA
30013,3,2,NA,NA
30013,4,1,2,2
30013,5,2,NA,NA
30013,6,2,NA,NA
30014,1,9,NSS,NSS
30014,2,9,NSS,NSS
30014,3,9,NSS,NSS
30014,4,9,NSS,NSS
30014,5,9,NSS,NSS
30014,6,9,NSS,NSS
30015,1,2,NA,NA
30015,2,2,NA,NA
30015,3,2,NA,NA
30015,4,2,NA,NA
30015,5,1,120,120
30015,6,2,NA,NA
30016,1,2,NA,NA
30016,2,2,NA,NA
30016,3,2,NA,NA
30016,4,2,NA,NA
30016,5,2,NA,NA
30016,6,2,NA,NA
30017,1,2,NA,NA
30017,2,2,NA,NA
30017,3,2,NA,NA
30017,4,2,NA,NA
30017,5,2,NA,NA
30017,6,2,NA,NA
30018,1,2,NA,NA
30018,2,2,NA,NA
30018,3,2,NA,NA
30018,4,2,NA,NA
30018,5,2,NA,NA
30018,6,2,NA,NA
30019,1,2,NA,NA
30019,2,2,NA,NA
30019,3,2,NA,NA
30019,4,2,NA,NA
30019,5,2,NA,NA
30019,6,2,NA,NA
30020,1,2,NA,NA
30020,2,2,NA,NA
30020,3,2,NA,NA
30020,4,2,NA,NA
30020,5,2,NA,NA
30020,6,2,NA,NA
30021,1,2,NA,NA
30021,2,1,1,1
30021,3,2,NA,NA
30021,4,2,NA,NA
30021,5,2,NA,NA
30021,6,2,NA,NA
30022,1,2,NA,NA
30022,2,2,NA,NA
30022,3,2,NA,NA
30022,4,2,NA,NA
30022,5,2,NA,NA
30022,6,2,NA,NA
30023,1,2,NA,NA
30023,2,2,NA,NA
30023,3,2,NA,NA
30023,4,2,NA,NA
30023,5,2,NA,NA
30023,6,2,NA,NA
30024,1,2,NA,NA
30024,2,2,NA,NA
30024,3,2,NA,NA
30024,4,2,NA,NA
30024,5,1,30,30
30024,6,2,NA,NA
30025,1,2,NA,NA
30025,2,2,NA,NA
30025,3,2,NA,NA
30025,4,2,NA,NA
30025,5,2,NA,NA
30025,6,2,NA,NA
30026,1,2,NA,NA
30026,2,2,NA,NA
30026,3,2,NA,NA
30026,4,2,NA,NA
30026,5,2,NA,NA
30026,6,2,NA,NA
30027,1,2,NA,NA
30027,2,2,NA,NA
30027,3,2,NA,NA
30027,4,2,NA,NA
30027,5,2,NA,NA
30027,6,2,NA,NA
30028,1,2,NA,NA
30028,2,2,NA,NA
30028,3,2,NA,NA
30028,4,2,NA,NA
30028,5,2,NA,NA
30028,6,2,NA,NA
30029,1,2,NA,NA
30029,2,2,NA,NA
30029,3,2,NA,NA
30029,4,2,NA,NA
30029,5,2,NA,NA
30029,6,2,NA,NA
30030,1,2,NA,NA
30030,2,2,NA,NA
30030,3,2,NA,NA
30030,4,2,NA,NA
30030,5,1,1,1
30030,6,2,NA,NA
30031,1,2,NA,NA
30031,2,2,NA,NA
30031,3,2,NA,NA
30031,4,2,NA,NA
30031,5,1,1,1
30031,6,2,NA,NA
30032,1,2,NA,NA
30032,2,2,NA,NA
30032,3,2,NA,NA
30032,4,2,NA,NA
30032,5,2,NA,NA
30032,6,2,NA,NA
30033,1,2,NA,NA
30033,2,2,NA,NA
30033,3,2,NA,NA
30033,4,1,30,30
30033,5,1,70,70
30033,6,2,NA,NA
30034,1,2,NA,NA
30034,2,2,NA,NA
30034,3,2,NA,NA
30034,4,2,NA,NA
30034,5,1,28,28
30034,6,2,NA,NA
30035,1,2,NA,NA
30035,2,2,NA,NA
30035,3,2,NA,NA
30035,4,2,NA,NA
30035,5,2,NA,NA
30035,6,2,NA,NA
30036,1,2,NA,NA
30036,2,2,NA,NA
30036,3,2,NA,NA
30036,4,2,NA,NA
30036,5,2,NA,NA
30036,6,2,NA,NA
30037,1,2,NA,NA
30037,2,2,NA,NA
30037,3,2,NA,NA
30037,4,2,NA,NA
30037,5,1,4,4
30037,6,2,NA,NA
30038,1,2,NA,NA
30038,2,2,NA,NA
30038,3,2,NA,NA
30038,4,2,NA,NA
30038,5,1,2,2
30038,6,2,NA,NA
30039,1,2,NA,NA
30039,2,2,NA,NA
30039,3,2,NA,NA
30039,4,1,15,15
30039,5,1,14086,14086
30039,6,2,NA,NA
30040,1,2,NA,NA
30040,2,2,NA,NA
30040,3,2,NA,NA
30040,4,2,NA,NA
30040,5,1,12,12
30040,6,2,NA,NA
30041,1,2,NA,NA
30041,2,2,NA,NA
30041,3,2,NA,NA
30041,4,2,NA,NA
30041,5,2,NA,NA
30041,6,2,NA,NA
30042,1,2,NA,NA
30042,2,2,NA,NA
30042,3,2,NA,NA
30042,4,2,NA,NA
30042,5,1,6,6
30042,6,2,NA,NA
30043,1,2,NA,NA
30043,2,2,NA,NA
30043,3,2,NA,NA
30043,4,2,NA,NA
30043,5,2,NA,NA
30043,6,2,NA,NA
30044,1,2,NA,NA
30044,2,2,NA,NA
30044,3,2,NA,NA
30044,4,1,4,4
30044,5,1,7,7
30044,6,2,NA,NA
30045,1,2,NA,NA
30045,2,2,NA,NA
30045,3,2,NA,NA
30045,4,2,NA,NA
30045,5,2,NA,NA
30045,6,2,NA,NA
30046,1,2,NA,NA
30046,2,2,NA,NA
30046,3,2,NA,NA
30046,4,2,NA,NA
30046,5,2,NA,NA
30046,6,2,NA,NA
30047,1,2,NA,NA
30047,2,2,NA,NA
30047,3,2,NA,NA
30047,4,2,NA,NA
30047,5,2,NA,NA
30047,6,2,NA,NA
30048,1,2,NA,NA
30048,2,2,NA,NA
30048,3,2,NA,NA
30048,4,2,NA,NA
30048,5,2,NA,NA
30048,6,2,NA,NA
30049,1,2,NA,NA
30049,2,2,NA,NA
30049,3,2,NA,NA
30049,4,2,NA,NA
30049,5,1,1,1
30049,6,2,NA,NA
30050,1,2,NA,NA
30050,2,2,NA,NA
30050,3,2,NA,NA
30050,4,2,NA,NA
30050,5,2,NA,NA
30050,6,2,NA,NA
30051,1,2,NA,NA
30051,2,2,NA,NA
30051,3,2,NA,NA
30051,4,2,NA,NA
30051,5,2,NA,NA
30051,6,2,NA,NA
30052,1,2,NA,NA
30052,2,2,NA,NA
30052,3,2,NA,NA
30052,4,2,NA,NA
30052,5,1,10,10
30052,6,2,NA,NA
30053,1,2,NA,NA
30053,2,2,NA,NA
30053,3,2,NA,NA
30053,4,1,7,7
30053,5,1,3,3
30053,6,2,NA,NA
30054,1,2,NA,NA
30054,2,2,NA,NA
30054,3,2,NA,NA
30054,4,2,NA,NA
30054,5,2,NA,NA
30054,6,2,NA,NA
30055,1,2,NA,NA
30055,2,2,NA,NA
30055,3,2,NA,NA
30055,4,2,NA,NA
30055,5,1,10,10
30055,6,2,NA,NA
30056,1,2,NA,NA
30056,2,2,NA,NA
30056,3,2,NA,NA
30056,4,2,NA,NA
30056,5,2,NA,NA
30056,6,2,NA,NA
30057,1,2,NA,NA
30057,2,2,NA,NA
30057,3,2,NA,NA
30057,4,2,NA,NA
30057,5,2,NA,NA
30057,6,2,NA,NA
30058,1,2,NA,NA
30058,2,2,NA,NA
30058,3,2,NA,NA
30058,4,2,NA,NA
30058,5,2,NA,NA
30058,6,2,NA,NA
30059,1,2,NA,NA
30059,2,2,NA,NA
30059,3,2,NA,NA
30059,4,1,1,1
30059,5,2,NA,NA
30059,6,2,NA,NA
30060,1,2,NA,NA
30060,2,2,NA,NA
30060,3,2,NA,NA
30060,4,2,NA,NA
30060,5,2,NA,NA
30060,6,2,NA,NA
30061,1,2,NA,NA
30061,2,2,NA,NA
30061,3,2,NA,NA
30061,4,2,NA,NA
30061,5,1,125,125
30061,6,2,NA,NA
30062,1,2,NA,NA
30062,2,2,NA,NA
30062,3,2,NA,NA
30062,4,2,NA,NA
30062,5,2,NA,NA
30062,6,2,NA,NA
30063,1,2,NA,NA
30063,2,2,NA,NA
30063,3,2,NA,NA
30063,4,2,NA,NA
30063,5,2,NA,NA
30063,6,2,NA,NA
30064,1,2,NA,NA
30064,2,2,NA,NA
30064,3,2,NA,NA
30064,4,2,NA,NA
30064,5,2,NA,NA
30064,6,2,NA,NA
30065,1,2,NA,NA
30065,2,2,NA,NA
30065,3,2,NA,NA
30065,4,2,NA,NA
30065,5,2,NA,NA
30065,6,2,NA,NA
30066,1,2,NA,NA
30066,2,2,NA,NA
30066,3,2,NA,NA
30066,4,2,NA,NA
30066,5,1,10,10
30066,6,2,NA,NA
30067,1,2,NA,NA
30067,2,2,NA,NA
30067,3,2,NA,NA
30067,4,2,NA,NA
30067,5,2,NA,NA
30067,6,2,NA,NA
30068,1,9,NSS,NSS
30068,2,9,NSS,NSS
30068,3,9,NSS,NSS
30068,4,9,NSS,NSS
30068,5,9,NSS,NSS
30068,6,9,NSS,NSS
30069,1,2,NA,NA
30069,2,2,NA,NA
30069,3,2,NA,NA
30069,4,2,NA,NA
30069,5,2,NA,NA
30069,6,2,NA,NA
30070,1,2,NA,NA
30070,2,2,NA,NA
30070,3,2,NA,NA
30070,4,2,NA,NA
30070,5,2,NA,NA
30070,6,2,NA,NA
30071,1,2,NA,NA
30071,2,2,NA,NA
30071,3,2,NA,NA
30071,4,1,4,4
30071,5,1,211,211
30071,6,2,NA,NA
30072,1,2,NA,NA
30072,2,2,NA,NA
30072,3,2,NA,NA
30072,4,2,NA,NA
30072,5,2,NA,NA
30072,6,2,NA,NA
30073,1,2,NA,NA
30073,2,2,NA,NA
30073,3,2,NA,NA
30073,4,2,NA,NA
30073,5,1,81,81
30073,6,2,NA,NA
30074,1,9,NSS,NSS
30074,2,9,NSS,NSS
30074,3,9,NSS,NSS
30074,4,9,NSS,NSS
30074,5,9,NSS,NSS
30074,6,9,NSS,NSS
30075,1,9,NSS,NSS
30075,2,9,NSS,NSS
30075,3,9,NSS,NSS
30075,4,9,NSS,NSS
30075,5,9,NSS,NSS
30075,6,9,NSS,NSS
30076,1,2,NA,NA
30076,2,2,NA,NA
30076,3,2,NA,NA
30076,4,2,NA,NA
30076,5,1,5,5
30076,6,2,NA,NA
30077,1,2,NA,NA
30077,2,2,NA,NA
30077,3,2,NA,NA
30077,4,1,18,0
30077,5,1,22,22
30077,6,2,NA,NA
30078,1,2,NA,NA
30078,2,2,NA,NA
30078,3,2,NA,NA
30078,4,2,NA,NA
30078,5,1,4,4
30078,6,2,NA,NA
30079,1,2,NA,NA
30079,2,2,NA,NA
30079,3,2,NA,NA
30079,4,2,NA,NA
30079,5,1,3,3
30079,6,2,NA,NA
30080,1,2,NA,NA
30080,2,2,NA,NA
30080,3,2,NA,NA
30080,4,2,NA,NA
30080,5,2,NA,NA
30080,6,2,NA,NA
30081,1,2,NA,NA
30081,2,2,NA,NA
30081,3,2,NA,NA
30081,4,2,NA,NA
30081,5,2,NA,NA
30081,6,2,NA,NA
30082,1,9,NSS,NSS
30082,2,9,NSS,NSS
30082,3,9,NSS,NSS
30082,4,9,NSS,NSS
30082,5,9,NSS,NSS
30082,6,9,NSS,NSS
30083,1,2,NA,NA
30083,2,2,NA,NA
30083,3,2,NA,NA
30083,4,2,NA,NA
30083,5,1,60,60
30083,6,2,NA,NA
30084,1,2,NA,NA
30084,2,2,NA,NA
30084,3,2,NA,NA
30084,4,2,NA,NA
30084,5,2,NA,NA
30084,6,2,NA,NA
30085,1,2,NA,NA
30085,2,2,NA,NA
30085,3,2,NA,NA
30085,4,2,NA,NA
30085,5,2,NA,NA
30085,6,2,NA,NA
30086,1,2,NA,NA
30086,2,2,NA,NA
30086,3,2,NA,NA
30086,4,1,3,0
30086,5,1,2,0
30086,6,2,NA,NA
30087,1,2,NA,NA
30087,2,2,NA,NA
30087,3,2,NA,NA
30087,4,2,NA,NA
30087,5,2,NA,NA
30087,6,2,NA,NA
30088,1,2,NA,NA
30088,2,2,NA,NA
30088,3,2,NA,NA
30088,4,2,NA,NA
30088,5,2,NA,NA
30088,6,2,NA,NA
30089,1,2,NA,NA
30089,2,2,NA,NA
30089,3,2,NA,NA
30089,4,2,NA,NA
30089,5,1,20,20
30089,6,2,NA,NA
30090,1,2,NA,NA
30090,2,2,NA,NA
30090,3,2,NA,NA
30090,4,2,NA,NA
30090,5,1,1,1
30090,6,2,NA,NA
30091,1,2,NA,NA
30091,2,2,NA,NA
30091,3,2,NA,NA
30091,4,2,NA,NA
30091,5,2,NA,NA
30091,6,2,NA,NA
30092,1,9,NSS,NSS
30092,2,9,NSS,NSS
30092,3,9,NSS,NSS
30092,4,9,NSS,NSS
30092,5,9,NSS,NSS
30092,6,9,NSS,NSS
30093,1,9,NSS,NSS
30093,2,9,NSS,NSS
30093,3,9,NSS,NSS
30093,4,9,NSS,NSS
30093,5,9,NSS,NSS
30093,6,9,NSS,NSS
30094,1,2,NA,NA
30094,2,2,NA,NA
30094,3,2,NA,NA
30094,4,2,NA,NA
30094,5,2,NA,NA
30094,6,2,NA,NA
30095,1,2,NA,NA
30095,2,2,NA,NA
30095,3,2,NA,NA
30095,4,2,NA,NA
30095,5,1,1,1
30095,6,2,NA,NA
30096,1,2,NA,NA
30096,2,2,NA,NA
30096,3,2,NA,NA
30096,4,2,NA,NA
30096,5,2,NA,NA
30096,6,2,NA,NA
30097,1,2,NA,NA
30097,2,1,15,15
30097,3,2,NA,NA
30097,4,1,8,8
30097,5,1,21,21
30097,6,2,NA,NA
30098,1,2,NA,NA
30098,2,2,NA,NA
30098,3,2,NA,NA
30098,4,2,NA,NA
30098,5,2,NA,NA
30098,6,2,NA,NA
30099,1,9,NSS,NSS
30099,2,9,NSS,NSS
30099,3,9,NSS,NSS
30099,4,9,NSS,NSS
30099,5,9,NSS,NSS
30099,6,9,NSS,NSS
30100,1,2,NA,NA
30100,2,2,NA,NA
30100,3,2,NA,NA
30100,4,2,NA,NA
30100,5,2,NA,NA
30100,6,9,NSS,NSS
30101,1,2,NA,NA
30101,2,2,NA,NA
30101,3,2,NA,NA
30101,4,2,NA,NA
30101,5,1,25,25
30101,6,2,NA,NA
30102,1,2,NA,NA
30102,2,2,NA,NA
30102,3,2,NA,NA
30102,4,1,1,1
30102,5,2,NA,NA
30102,6,2,NA,NA
30103,1,2,NA,NA
30103,2,2,NA,NA
30103,3,2,NA,NA
30103,4,1,3,3
30103,5,1,6,6
30103,6,2,NA,NA
30104,1,2,NA,NA
30104,2,2,NA,NA
30104,3,2,NA,NA
30104,4,1,3,3
30104,5,1,6,6
30104,6,2,NA,NA
30105,1,9,NSS,NSS
30105,2,9,NSS,NSS
30105,3,9,NSS,NSS
30105,4,9,NSS,NSS
30105,5,9,NSS,NSS
30105,6,9,NSS,NSS
30106,1,2,NA,NA
30106,2,2,NA,NA
30106,3,2,NA,NA
30106,4,2,NA,NA
30106,5,2,NA,NA
30106,6,2,NA,NA
30107,1,2,NA,NA
30107,2,2,NA,NA
30107,3,2,NA,NA
30107,4,2,NA,NA
30107,5,1,1,1
30107,6,2,NA,NA
30108,1,2,NA,NA
30108,2,2,NA,NA
30108,3,2,NA,NA
30108,4,2,NA,NA
30108,5,2,NA,NA
30108,6,2,NA,NA
30109,1,2,NA,NA
30109,2,2,NA,NA
30109,3,2,NA,NA
30109,4,2,NA,NA
30109,5,2,NA,NA
30109,6,2,NA,NA
30110,1,2,NA,NA
30110,2,2,NA,NA
30110,3,2,NA,NA
30110,4,2,NA,NA
30110,5,2,NA,NA
30110,6,2,NA,NA
30111,1,2,NA,NA
30111,2,1,2,2
30111,3,2,NA,NA
30111,4,2,NA,NA
30111,5,1,16,13
30111,6,2,NA,NA
30112,1,2,NA,NA
30112,2,2,NA,NA
30112,3,2,NA,NA
30112,4,2,NA,NA
30112,5,2,NA,NA
30112,6,2,NA,NA
30113,1,2,NA,NA
30113,2,2,NA,NA
30113,3,2,NA,NA
30113,4,2,NA,NA
30113,5,1,1,1
30113,6,2,NA,NA
30114,1,2,NA,NA
30114,2,2,NA,NA
30114,3,2,NA,NA
30114,4,2,NA,NA
30114,5,2,NA,NA
30114,6,2,NA,NA
30115,1,9,NSS,NSS
30115,2,9,NSS,NSS
30115,3,9,NSS,NSS
30115,4,9,NSS,NSS
30115,5,9,NSS,NSS
30115,6,9,NSS,NSS
30116,1,2,NA,NA
30116,2,2,NA,NA
30116,3,2,NA,NA
30116,4,2,NA,NA
30116,5,2,NA,NA
30116,6,2,NA,NA
30117,1,2,NA,NA
30117,2,2,NA,NA
30117,3,2,NA,NA
30117,4,2,NA,NA
30117,5,1,15,15
30117,6,2,NA,NA
30118,1,2,NA,NA
30118,2,2,NA,NA
30118,3,2,NA,NA
30118,4,2,NA,NA
30118,5,1,200,200
30118,6,2,NA,NA
30119,1,9,NSS,NSS
30119,2,9,NSS,NSS
30119,3,9,NSS,NSS
30119,4,9,NSS,NSS
30119,5,9,NSS,NSS
30119,6,9,NSS,NSS
30120,1,2,NA,NA
30120,2,2,NA,NA
30120,3,2,NA,NA
30120,4,2,NA,NA
30120,5,2,NA,NA
30120,6,2,NA,NA
30121,1,2,NA,NA
30121,2,2,NA,NA
30121,3,2,NA,NA
30121,4,1,2,2
30121,5,1,43,43
30121,6,2,NA,NA
30122,1,2,NA,NA
30122,2,2,NA,NA
30122,3,2,NA,NA
30122,4,2,NA,NA
30122,5,1,10,10
30122,6,2,NA,NA
30123,1,2,NA,NA
30123,2,2,NA,NA
30123,3,2,NA,NA
30123,4,2,NA,NA
30123,5,2,NA,NA
30123,6,2,NA,NA
30124,1,2,NA,NA
30124,2,2,NA,NA
30124,3,2,NA,NA
30124,4,2,NA,NA
30124,5,2,NA,NA
30124,6,2,NA,NA
30125,1,9,NSS,NSS
30125,2,9,NSS,NSS
30125,3,9,NSS,NSS
30125,4,9,NSS,NSS
30125,5,9,NSS,NSS
30125,6,9,NSS,NSS
30126,1,2,NA,NA
30126,2,2,NA,NA
30126,3,2,NA,NA
30126,4,2,NA,NA
30126,5,1,2,2
30126,6,2,NA,NA
30127,1,2,NA,NA
30127,2,2,NA,NA
30127,3,2,NA,NA
30127,4,2,NA,NA
30127,5,1,30,10
30127,6,2,NA,NA
30128,1,2,NA,NA
30128,2,2,NA,NA
30128,3,2,NA,NA
30128,4,1,1,1
30128,5,1,40,40
30128,6,2,NA,NA
30129,1,2,NA,NA
30129,2,2,NA,NA
30129,3,2,NA,NA
30129,4,2,NA,NA
30129,5,2,NA,NA
30129,6,2,NA,NA
30130,1,2,NA,NA
30130,2,2,NA,NA
30130,3,2,NA,NA
30130,4,2,NA,NA
30130,5,1,60,60
30130,6,2,NA,NA
30131,1,2,NA,NA
30131,2,2,NA,NA
30131,3,2,NA,NA
30131,4,1,49,49
30131,5,1,105,105
30131,6,2,NA,NA
30132,1,2,NA,NA
30132,2,2,NA,NA
30132,3,2,NA,NA
30132,4,2,NA,NA
30132,5,1,1,1
30132,6,2,NA,NA
30133,1,2,NA,NA
30133,2,2,NA,NA
30133,3,2,NA,NA
30133,4,2,NA,NA
30133,5,2,NA,NA
30133,6,2,NA,NA
30134,1,2,NA,NA
30134,2,2,NA,NA
30134,3,2,NA,NA
30134,4,2,NA,NA
30134,5,2,NA,NA
30134,6,1,1,1
30135,1,2,NA,NA
30135,2,2,NA,NA
30135,3,2,NA,NA
30135,4,2,NA,NA
30135,5,2,NA,NA
30135,6,2,NA,NA
30136,1,2,NA,NA
30136,2,2,NA,NA
30136,3,2,NA,NA
30136,4,2,NA,NA
30136,5,2,NA,NA
30136,6,2,NA,NA
30137,1,2,NA,NA
30137,2,2,NA,NA
30137,3,2,NA,NA
30137,4,2,NA,NA
30137,5,2,NA,NA
30137,6,2,NA,NA
30138,1,9,NSS,NSS
30138,2,9,NSS,NSS
30138,3,9,NSS,NSS
30138,4,9,NSS,NSS
30138,5,9,NSS,NSS
30138,6,9,NSS,NSS
30139,1,2,NA,NA
30139,2,2,NA,NA
30139,3,2,NA,NA
30139,4,2,NA,NA
30139,5,1,8,8
30139,6,2,NA,NA
30140,1,2,NA,NA
30140,2,2,NA,NA
30140,3,2,NA,NA
30140,4,1,65,65
30140,5,1,3,3
