ubicageo_f,tipatrul_c,rnsnni1,totalca1,totalca2
30188,5,2,NA,NA
30188,6,2,NA,NA
30188,7,2,NA,NA
30188,8,2,NA,NA
30188,9,2,NA,NA
30189,1,1,584,NSS
30189,2,2,NA,NA
30189,3,2,NA,NA
30189,4,1,8720,NSS
30189,5,1,8720,NSS
30189,6,2,NA,NA
30189,7,2,NA,NA
30189,8,2,NA,NA
30189,9,2,NA,NA
30190,1,1,30,120
30190,2,2,NA,NA
30190,3,2,NA,NA
30190,4,1,800,16000
30190,5,2,NA,NA
30190,6,2,NA,NA
30190,7,2,NA,NA
30190,8,2,NA,NA
30190,9,2,NA,NA
30191,1,9,NSS,NSS
30191,2,9,NSS,NSS
30191,3,9,NSS,NSS
30191,4,9,NSS,NSS
30191,5,9,NSS,NSS
30191,6,9,NSS,NSS
30191,7,9,NSS,NSS
30191,8,9,NSS,NSS
30191,9,9,NSS,NSS
30192,1,2,NA,NA
30192,2,2,NA,NA
30192,3,2,NA,NA
30192,4,1,488,12423
30192,5,2,NA,NA
30192,6,2,NA,NA
30192,7,2,NA,NA
30192,8,2,NA,NA
30192,9,2,NA,NA
30193,1,1,NSS,NSS
30193,2,2,NA,NA
30193,3,1,NSS,NSS
30193,4,1,NSS,NSS
30193,5,1,NSS,NSS
30193,6,1,NSS,NSS
30193,7,2,NA,NA
30193,8,2,NA,NA
30193,9,2,NA,NA
30194,1,1,672,1344
30194,2,2,NA,NA
30194,3,2,NA,NA
30194,4,1,730,44895
30194,5,1,1095,14600
30194,6,2,NA,NA
30194,7,2,NA,NA
30194,8,2,NA,NA
30194,9,2,NA,NA
30195,1,1,180,90
30195,2,2,NA,NA
30195,3,2,NA,NA
30195,4,1,365,1095
30195,5,1,365,1095
30195,6,2,NA,NA
30195,7,2,NA,NA
30195,8,2,NA,NA
30195,9,2,NA,NA
30196,1,1,80,64
30196,2,2,NA,NA
30196,3,2,NA,NA
30196,4,1,26800,123504
30196,5,1,1920,14720
30196,6,2,NA,NA
30196,7,2,NA,NA
30196,8,2,NA,NA
30196,9,2,NA,NA
30197,1,1,730,21090
30197,2,2,NA,NA
30197,3,2,NA,NA
30197,4,1,800,40000
30197,5,1,800,20000
30197,6,2,NA,NA
30197,7,2,NA,NA
30197,8,2,NA,NA
30197,9,2,NA,NA
30198,1,1,30,850
30198,2,2,NA,NA
30198,3,2,NA,NA
30198,4,1,400,51564
30198,5,2,NA,NA
30198,6,2,NA,NA
30198,7,2,NA,NA
30198,8,2,NA,NA
30198,9,9,NSS,NSS
30199,1,2,NA,NA
30199,2,2,NA,NA
30199,3,2,NA,NA
30199,4,1,3650,55845
30199,5,1,1850,18250
30199,6,2,NA,NA
30199,7,2,NA,NA
30199,8,2,NA,NA
30199,9,2,NA,NA
30200,1,1,12,144
30200,2,2,NA,NA
30200,3,2,NA,NA
30200,4,1,365,36500
30200,5,1,730,10950
30200,6,2,NA,NA
30200,7,2,NA,NA
30200,8,2,NA,NA
30200,9,2,NA,NA
30201,1,1,100,7000
30201,2,2,NA,NA
30201,3,2,NA,NA
30201,4,1,3340,233800
30201,5,1,90,4916
30201,6,2,NA,NA
30201,7,2,NA,NA
30201,8,2,NA,NA
30201,9,2,NA,NA
30202,1,2,NA,NA
30202,2,2,NA,NA
30202,3,2,NA,NA
30202,4,1,400,120000
30202,5,2,NA,NA
30202,6,2,NA,NA
30202,7,2,NA,NA
30202,8,2,NA,NA
30202,9,2,NA,NA
30203,1,1,60,180
30203,2,2,NA,NA
30203,3,1,150,33000
30203,4,1,170,37000
30203,5,2,NA,NA
30203,6,2,NA,NA
30203,7,2,NA,NA
30203,8,2,NA,NA
30203,9,2,NA,NA
30204,1,1,80,160
30204,2,2,NA,NA
30204,3,2,NA,NA
30204,4,1,30,60
30204,5,2,NA,NA
30204,6,2,NA,NA
30204,7,2,NA,NA
30204,8,2,NA,NA
30204,9,2,NA,NA
30205,1,2,NA,NA
30205,2,2,NA,NA
30205,3,2,NA,NA
30205,4,2,NA,NA
30205,5,2,NA,NA
30205,6,2,NA,NA
30205,7,2,NA,NA
30205,8,2,NA,NA
30205,9,2,NA,NA
30206,1,1,1000,200
30206,2,9,NSS,NSS
30206,3,1,2500,1000
30206,4,1,2500,1500
30206,5,1,1500,700
30206,6,9,NSS,NSS
30206,7,9,NSS,NSS
30206,8,9,NSS,NSS
30206,9,9,NSS,NSS
30207,1,2,NA,NA
30207,2,2,NA,NA
30207,3,2,NA,NA
30207,4,1,800,1000
30207,5,2,NA,NA
30207,6,2,NA,NA
30207,7,2,NA,NA
30207,8,2,NA,NA
30207,9,2,NA,NA
30208,1,2,NA,NA
30208,2,2,NA,NA
30208,3,2,NA,NA
30208,4,1,1825,82125
30208,5,2,NA,NA
30208,6,2,NA,NA
30208,7,2,NA,NA
30208,8,2,NA,NA
30208,9,2,NA,NA
30209,1,2,NA,NA
30209,2,2,NA,NA
30209,3,2,NA,NA
30209,4,1,450,NSS
30209,5,2,NA,NA
30209,6,2,NA,NA
30209,7,2,NA,NA
30209,8,2,NA,NA
30209,9,2,NA,NA
30210,1,1,48,145
30210,2,2,NA,NA
30210,3,2,NA,NA
30210,4,1,900,73000
30210,5,2,NA,NA
30210,6,2,NA,NA
30210,7,2,NA,NA
30210,8,2,NA,NA
30210,9,2,NA,NA
30211,1,1,100,100
30211,2,2,NA,NA
30211,3,1,365,73000
30211,4,1,365,109500
30211,5,1,365,29200
30211,6,2,NA,NA
30211,7,2,NA,NA
30211,8,2,NA,NA
30211,9,2,NA,NA
30212,1,1,3,5
30212,2,2,NA,NA
30212,3,2,NA,NA
30212,4,1,365,18980
30212,5,1,200,980
30212,6,2,NA,NA
30212,7,2,NA,NA
30212,8,2,NA,NA
30212,9,2,NA,NA
31001,1,2,NA,NA
31001,2,2,NA,NA
31001,3,1,730,15000
31001,4,1,730,7500
31001,5,1,1460,1000
31001,6,2,NA,NA
31001,7,2,NA,NA
31001,8,2,NA,NA
31001,9,2,NA,NA
31002,1,1,365,365
31002,2,2,NA,NA
31002,3,2,NA,NA
31002,4,1,1290,12900
31002,5,2,NA,NA
31002,6,2,NA,NA
31002,7,2,NA,NA
31002,8,2,NA,NA
31002,9,2,NA,NA
31003,1,1,730,1460
31003,2,2,NA,NA
31003,3,2,NA,NA
31003,4,1,2920,58400
31003,5,2,NA,NA
31003,6,2,NA,NA
31003,7,2,NA,NA
31003,8,2,NA,NA
31003,9,2,NA,NA
31004,1,1,1460,730
31004,2,2,NA,NA
31004,3,2,NA,NA
31004,4,1,1460,73000
31004,5,1,730,14600
31004,6,2,NA,NA
31004,7,2,NA,NA
31004,8,2,NA,NA
31004,9,2,NA,NA
31005,1,2,NA,NA
31005,2,2,NA,NA
31005,3,2,NA,NA
31005,4,1,2555,20440
31005,5,2,NA,NA
31005,6,2,NA,NA
31005,7,2,NA,NA
31005,8,2,NA,NA
31005,9,2,NA,NA
31006,1,2,NA,NA
31006,2,2,NA,NA
31006,3,2,NA,NA
31006,4,1,365,980
31006,5,2,NA,NA
31006,6,2,NA,NA
31006,7,2,NA,NA
31006,8,2,NA,NA
31006,9,2,NA,NA
31007,1,1,208,416
31007,2,2,NA,NA
31007,3,2,NA,NA
31007,4,1,1460,29200
31007,5,1,1460,17520
31007,6,2,NA,NA
31007,7,2,NA,NA
31007,8,2,NA,NA
31007,9,2,NA,NA
31008,1,2,NA,NA
31008,2,2,NA,NA
31008,3,2,NA,NA
31008,4,1,1929,36182
31008,5,2,NA,NA
31008,6,2,NA,NA
31008,7,2,NA,NA
31008,8,2,NA,NA
31008,9,2,NA,NA
31009,1,2,NA,NA
31009,2,2,NA,NA
31009,3,2,NA,NA
31009,4,1,1095,87600
31009,5,2,NA,NA
31009,6,2,NA,NA
31009,7,2,NA,NA
31009,8,2,NA,NA
31009,9,2,NA,NA
31010,1,2,NA,NA
31010,2,2,NA,NA
31010,3,2,NA,NA
31010,4,1,4415,133590
31010,5,1,28,1456
31010,6,2,NA,NA
31010,7,2,NA,NA
31010,8,2,NA,NA
31010,9,2,NA,NA
31011,1,1,730,1460
31011,2,2,NA,NA
31011,3,2,NA,NA
31011,4,1,730,18250
31011,5,2,NA,NA
31011,6,2,NA,NA
31011,7,2,NA,NA
31011,8,2,NA,NA
31011,9,2,NA,NA
31012,1,1,300,600
31012,2,2,NA,NA
31012,3,1,350,700
31012,4,1,350,700
31012,5,1,220,450
31012,6,2,NA,NA
31012,7,2,NA,NA
31012,8,2,NA,NA
31012,9,2,NA,NA
31013,1,2,NA,NA
31013,2,2,NA,NA
31013,3,2,NA,NA
31013,4,1,2920,73000
31013,5,1,2920,18250
31013,6,2,NA,NA
31013,7,2,NA,NA
31013,8,2,NA,NA
31013,9,2,NA,NA
31014,1,2,NA,NA
31014,2,2,NA,NA
31014,3,1,1000,100000
31014,4,1,1723,17223
31014,5,2,NA,NA
31014,6,2,NA,NA
31014,7,2,NA,NA
31014,8,2,NA,NA
31014,9,2,NA,NA
31015,1,2,NA,NA
31015,2,2,NA,NA
31015,3,2,NA,NA
31015,4,1,3650,730000
31015,5,1,730,5475
31015,6,2,NA,NA
31015,7,2,NA,NA
31015,8,2,NA,NA
31015,9,2,NA,NA
31016,1,2,NA,NA
31016,2,2,NA,NA
31016,3,2,NA,NA
31016,4,1,1460,73000
31016,5,2,NA,NA
31016,6,2,NA,NA
31016,7,2,NA,NA
31016,8,2,NA,NA
31016,9,2,NA,NA
31017,1,2,NA,NA
31017,2,2,NA,NA
31017,3,2,NA,NA
31017,4,1,800,104000
31017,5,2,NA,NA
31017,6,2,NA,NA
31017,7,2,NA,NA
31017,8,2,NA,NA
31017,9,2,NA,NA
31018,1,2,NA,NA
31018,2,2,NA,NA
31018,3,1,365,1095
31018,4,1,1095,3285
31018,5,1,730,2190
31018,6,2,NA,NA
31018,7,2,NA,NA
31018,8,2,NA,NA
31018,9,2,NA,NA
31019,1,2,NA,NA
31019,2,2,NA,NA
31019,3,2,NA,NA
31019,4,1,17520,511000
31019,5,1,5840,2406080
31019,6,2,NA,NA
31019,7,2,NA,NA
31019,8,2,NA,NA
31019,9,2,NA,NA
31020,1,2,NA,NA
31020,2,2,NA,NA
31020,3,2,NA,NA
31020,4,1,1460,32850
31020,5,2,NA,NA
31020,6,2,NA,NA
31020,7,2,NA,NA
31020,8,2,NA,NA
31020,9,2,NA,NA
31021,1,1,365,1825
31021,2,2,NA,NA
31021,3,2,NA,NA
31021,4,1,1460,146000
31021,5,2,NA,NA
31021,6,2,NA,NA
31021,7,2,NA,NA
31021,8,2,NA,NA
31021,9,2,NA,NA
31022,1,2,NA,NA
31022,2,2,NA,NA
31022,3,2,NA,NA
31022,4,1,1460,97820
31022,5,2,NA,NA
31022,6,2,NA,NA
31022,7,2,NA,NA
31022,8,2,NA,NA
31022,9,2,NA,NA
31023,1,1,365,183
31023,2,2,NA,NA
31023,3,2,NA,NA
31023,4,1,365,54750
31023,5,1,365,82125
31023,6,2,NA,NA
31023,7,2,NA,NA
31023,8,2,NA,NA
31023,9,2,NA,NA
31024,1,2,NA,NA
31024,2,2,NA,NA
31024,3,2,NA,NA
31024,4,1,2555,114975
31024,5,1,200,4000
31024,6,2,NA,NA
31024,7,2,NA,NA
31024,8,2,NA,NA
31024,9,2,NA,NA
31025,1,1,365,1825
31025,2,2,NA,NA
31025,3,2,NA,NA
31025,4,1,1825,34675
31025,5,1,730,2920
31025,6,2,NA,NA
31025,7,2,NA,NA
31025,8,2,NA,NA
31025,9,2,NA,NA
31026,1,1,600,4500
31026,2,2,NA,NA
31026,3,2,NA,NA
31026,4,1,2400,8840
31026,5,1,700,1640
31026,6,2,NA,NA
31026,7,2,NA,NA
31026,8,2,NA,NA
31026,9,2,NA,NA
31027,1,1,730,730
31027,2,2,NA,NA
31027,3,2,NA,NA
31027,4,1,1095,16425
31027,5,1,730,7200
31027,6,2,NA,NA
31027,7,2,NA,NA
31027,8,2,NA,NA
31027,9,2,NA,NA
31028,1,1,156,312
31028,2,2,NA,NA
31028,3,2,NA,NA
31028,4,1,1095,6540
31028,5,2,NA,NA
31028,6,2,NA,NA
31028,7,2,NA,NA
31028,8,2,NA,NA
31028,9,2,NA,NA
31029,1,1,14,1
31029,2,2,NA,NA
31029,3,1,1825,2555
31029,4,1,1825,1825
31029,5,1,730,1095
31029,6,2,NA,NA
31029,7,2,NA,NA
31029,8,2,NA,NA
31029,9,2,NA,NA
31030,1,2,NA,NA
31030,2,2,NA,NA
31030,3,2,NA,NA
31030,4,1,2190,21900
31030,5,2,NA,NA
31030,6,2,NA,NA
31030,7,2,NA,NA
31030,8,2,NA,NA
31030,9,2,NA,NA
31031,1,2,NA,NA
31031,2,2,NA,NA
31031,3,2,NA,NA
31031,4,1,1095,15695
31031,5,2,NA,NA
31031,6,2,NA,NA
31031,7,2,NA,NA
31031,8,2,NA,NA
31031,9,2,NA,NA
31032,1,1,5454,2727
31032,2,2,NA,NA
31032,3,2,NA,NA
31032,4,1,3135,564300
31032,5,1,1340,43800
31032,6,2,NA,NA
31032,7,2,NA,NA
31032,8,2,NA,NA
31032,9,2,NA,NA
31033,1,1,365,730
31033,2,2,NA,NA
31033,3,2,NA,NA
31033,4,1,365,5475
31033,5,2,NA,NA
31033,6,2,NA,NA
31033,7,2,NA,NA
31033,8,2,NA,NA
31033,9,2,NA,NA
31034,1,1,730,1460
31034,2,2,NA,NA
31034,3,2,NA,NA
31034,4,1,1460,80300
31034,5,1,1095,4380
31034,6,2,NA,NA
31034,7,2,NA,NA
31034,8,2,NA,NA
31034,9,2,NA,NA
31035,1,2,NA,NA
31035,2,2,NA,NA
31035,3,2,NA,NA
31035,4,1,1460,29200
31035,5,1,2190,21900
31035,6,2,NA,NA
31035,7,2,NA,NA
31035,8,2,NA,NA
31035,9,2,NA,NA
31036,1,1,1095,1642
31036,2,2,NA,NA
31036,3,2,NA,NA
31036,4,1,1825,52925
31036,5,1,730,4015
31036,6,2,NA,NA
31036,7,2,NA,NA
31036,8,2,NA,NA
31036,9,2,NA,NA
31037,1,2,NA,NA
31037,2,2,NA,NA
31037,3,2,NA,NA
31037,4,1,5760,32120
31037,5,1,720,7920
31037,6,2,NA,NA
31037,7,2,NA,NA
31037,8,2,NA,NA
31037,9,2,NA,NA
31038,1,1,365,730
31038,2,2,NA,NA
31038,3,2,NA,NA
31038,4,1,365,153300
31038,5,1,365,720
31038,6,2,NA,NA
31038,7,2,NA,NA
31038,8,2,NA,NA
31038,9,2,NA,NA
31039,1,2,NA,NA
31039,2,2,NA,NA
31039,3,2,NA,NA
31039,4,1,2190,73000
31039,5,1,730,14600
31039,6,2,NA,NA
31039,7,2,NA,NA
31039,8,2,NA,NA
31039,9,2,NA,NA
31040,1,1,365,18250
31040,2,2,NA,NA
31040,3,2,NA,NA
31040,4,1,365,273750
31040,5,1,365,43800
31040,6,2,NA,NA
31040,7,2,NA,NA
31040,8,2,NA,NA
31040,9,2,NA,NA
31041,1,2,NA,NA
31041,2,2,NA,NA
31041,3,2,NA,NA
31041,4,1,NSS,NSS
31041,5,1,NSS,NSS
31041,6,2,NA,NA
31041,7,2,NA,NA
31041,8,2,NA,NA
31041,9,2,NA,NA
31042,1,2,NA,NA
31042,2,2,NA,NA
31042,3,2,NA,NA
31042,4,1,1825,40150
31042,5,2,NA,NA
31042,6,2,NA,NA
31042,7,2,NA,NA
31042,8,2,NA,NA
31042,9,2,NA,NA
31043,1,2,NA,NA
31043,2,2,NA,NA
31043,3,2,NA,NA
31043,4,1,730,73000
31043,5,2,NA,NA
31043,6,2,NA,NA
31043,7,2,NA,NA
31043,8,2,NA,NA
31043,9,2,NA,NA
31044,1,2,NA,NA
31044,2,2,NA,NA
31044,3,2,NA,NA
31044,4,1,1080,28800
31044,5,1,720,28800
31044,6,2,NA,NA
31044,7,2,NA,NA
31044,8,2,NA,NA
31044,9,2,NA,NA
31045,1,1,365,365
31045,2,2,NA,NA
31045,3,2,NA,NA
31045,4,1,365,54750
31045,5,1,365,54750
31045,6,2,NA,NA
31045,7,2,NA,NA
31045,8,2,NA,NA
31045,9,2,NA,NA
31046,1,2,NA,NA
31046,2,2,NA,NA
31046,3,2,NA,NA
31046,4,1,1095,33580
31046,5,2,NA,NA
31046,6,2,NA,NA
31046,7,2,NA,NA
31046,8,2,NA,NA
31046,9,2,NA,NA
31047,1,1,365,730
31047,2,2,NA,NA
31047,3,1,365,7300
31047,4,1,730,36500
31047,5,1,365,1460
31047,6,2,NA,NA
31047,7,2,NA,NA
31047,8,2,NA,NA
31047,9,2,NA,NA
31048,1,1,3650,7300
31048,2,2,NA,NA
31048,3,2,NA,NA
31048,4,1,1095,120450
31048,5,1,730,87600
31048,6,2,NA,NA
31048,7,2,NA,NA
31048,8,2,NA,NA
31048,9,2,NA,NA
31049,1,2,NA,NA
31049,2,2,NA,NA
31049,3,2,NA,NA
31049,4,1,1820,81900
31049,5,1,1092,81900
31049,6,2,NA,NA
31049,7,2,NA,NA
31049,8,2,NA,NA
31049,9,2,NA,NA
31050,1,1,365,3650
31050,2,2,NA,NA
31050,3,1,234,2810
31050,4,1,28358,340307
31050,5,1,1788,21466
31050,6,2,NA,NA
31050,7,2,NA,NA
31050,8,2,NA,NA
31050,9,2,NA,NA
31051,1,2,NA,NA
31051,2,2,NA,NA
31051,3,2,NA,NA
31051,4,1,576,2880
31051,5,2,NA,NA
31051,6,2,NA,NA
31051,7,2,NA,NA
31051,8,2,NA,NA
31051,9,2,NA,NA
31052,1,2,NA,NA
31052,2,2,NA,NA
31052,3,2,NA,NA
31052,4,1,10500,36000
31052,5,1,7800,28800
31052,6,2,NA,NA
31052,7,2,NA,NA
31052,8,2,NA,NA
31052,9,2,NA,NA
31053,1,1,96,288
31053,2,2,NA,NA
31053,3,1,480,31200
31053,4,1,480,38400
31053,5,2,NA,NA
31053,6,2,NA,NA
31053,7,2,NA,NA
31053,8,2,NA,NA
31053,9,2,NA,NA
31054,1,2,NA,NA
31054,2,2,NA,NA
31054,3,2,NA,NA
31054,4,1,1460,11680
31054,5,1,1460,11680
31054,6,2,NA,NA
31054,7,2,NA,NA
31054,8,2,NA,NA
31054,9,2,NA,NA
31055,1,2,NA,NA
31055,2,2,NA,NA
31055,3,2,NA,NA
31055,4,1,365,36500
31055,5,2,NA,NA
31055,6,2,NA,NA
31055,7,2,NA,NA
31055,8,2,NA,NA
31055,9,2,NA,NA
31056,1,1,730,1460
31056,2,2,NA,NA
31056,3,2,NA,NA
31056,4,1,3285,197100
31056,5,1,730,21900
31056,6,2,NA,NA
31056,7,2,NA,NA
31056,8,2,NA,NA
31056,9,2,NA,NA
31057,1,2,NA,NA
31057,2,2,NA,NA
31057,3,2,NA,NA
31057,4,1,365,9000
31057,5,2,NA,NA
31057,6,2,NA,NA
31057,7,2,NA,NA
31057,8,2,NA,NA
31057,9,2,NA,NA
31058,1,1,730,7300
31058,2,2,NA,NA
31058,3,2,NA,NA
31058,4,1,1825,730000
31058,5,1,365,18250
31058,6,2,NA,NA
31058,7,2,NA,NA
31058,8,2,NA,NA
31058,9,2,NA,NA
31059,1,1,144,2160
31059,2,2,NA,NA
31059,3,2,NA,NA
31059,4,1,6570,98550
31059,5,1,1460,98550
31059,6,2,NA,NA
31059,7,2,NA,NA
31059,8,2,NA,NA
31059,9,2,NA,NA
31060,1,2,NA,NA
31060,2,2,NA,NA
31060,3,2,NA,NA
31060,4,1,3000,42000
31060,5,1,910,3640
31060,6,2,NA,NA
31060,7,2,NA,NA
31060,8,2,NA,NA
31060,9,2,NA,NA
31061,1,2,NA,NA
31061,2,2,NA,NA
31061,3,2,NA,NA
31061,4,1,1460,38325
31061,5,1,2920,36500
31061,6,2,NA,NA
31061,7,2,NA,NA
31061,8,2,NA,NA
31061,9,2,NA,NA
31062,1,1,100,350
31062,2,2,NA,NA
31062,3,2,NA,NA
31062,4,1,850,10200
31062,5,2,NA,NA
31062,6,2,NA,NA
31062,7,2,NA,NA
31062,8,2,NA,NA
31062,9,2,NA,NA
31063,1,1,24,96
31063,2,2,NA,NA
31063,3,2,NA,NA
31063,4,1,1008,40320
31063,5,1,144,1440
31063,6,2,NA,NA
31063,7,2,NA,NA
31063,8,2,NA,NA
31063,9,2,NA,NA
31064,1,1,730,365
31064,2,2,NA,NA
31064,3,2,NA,NA
31064,4,1,1095,10950
31064,5,2,NA,NA
31064,6,2,NA,NA
31064,7,2,NA,NA
31064,8,2,NA,NA
31064,9,2,NA,NA
31065,1,1,20,180
31065,2,2,NA,NA
31065,3,2,NA,NA
31065,4,1,15120,18900
31065,5,1,360,4320
31065,6,2,NA,NA
31065,7,2,NA,NA
31065,8,2,NA,NA
31065,9,2,NA,NA
31066,1,1,1200,1200
31066,2,2,NA,NA
31066,3,2,NA,NA
31066,4,1,1460,60000
31066,5,1,1095,15000
31066,6,2,NA,NA
31066,7,2,NA,NA
31066,8,2,NA,NA
31066,9,2,NA,NA
31067,1,2,NA,NA
31067,2,2,NA,NA
31067,3,2,NA,NA
31067,4,1,1092,127400
31067,5,2,NA,NA
31067,6,2,NA,NA
31067,7,2,NA,NA
31067,8,2,NA,NA
31067,9,2,NA,NA
31068,1,1,1460,730
31068,2,2,NA,NA
31068,3,1,1825,3650
31068,4,1,1825,18250
31068,5,1,1825,3650
31068,6,2,NA,NA
31068,7,2,NA,NA
31068,8,2,NA,NA
31068,9,2,NA,NA
31069,1,2,NA,NA
31069,2,2,NA,NA
31069,3,1,730,7300
31069,4,1,2460,24600
31069,5,1,365,3650
31069,6,2,NA,NA
31069,7,2,NA,NA
31069,8,2,NA,NA
31069,9,2,NA,NA
31070,1,2,NA,NA
31070,2,2,NA,NA
31070,3,2,NA,NA
31070,4,1,1825,365000
31070,5,1,730,7300
31070,6,2,NA,NA
31070,7,2,NA,NA
31070,8,2,NA,NA
31070,9,2,NA,NA
31071,1,2,NA,NA
31071,2,2,NA,NA
31071,3,1,1460,22800
31071,4,1,1095,16242
31071,5,1,730,5840
31071,6,2,NA,NA
31071,7,2,NA,NA
31071,8,2,NA,NA
31071,9,2,NA,NA
31072,1,2,NA,NA
31072,2,2,NA,NA
31072,3,2,NA,NA
31072,4,1,700,56000
31072,5,1,800,19200
31072,6,2,NA,NA
31072,7,2,NA,NA
31072,8,2,NA,NA
31072,9,2,NA,NA
31073,1,2,NA,NA
31073,2,2,NA,NA
31073,3,2,NA,NA
31073,4,1,782,46920
31073,5,2,NA,NA
31073,6,2,NA,NA
31073,7,2,NA,NA
31073,8,2,NA,NA
31073,9,2,NA,NA
31074,1,1,730,365
31074,2,2,NA,NA
31074,3,2,NA,NA
31074,4,1,1095,10950
31074,5,2,NA,NA
31074,6,2,NA,NA
31074,7,2,NA,NA
31074,8,2,NA,NA
31074,9,2,NA,NA
31075,1,2,NA,NA
31075,2,2,NA,NA
31075,3,2,NA,NA
31075,4,1,108,197100
31075,5,2,NA,NA
31075,6,2,NA,NA
31075,7,2,NA,NA
31075,8,2,NA,NA
31075,9,2,NA,NA
31076,1,2,NA,NA
31076,2,2,NA,NA
31076,3,2,NA,NA
31076,4,1,364,91000
31076,5,2,NA,NA
31076,6,2,NA,NA
31076,7,2,NA,NA
31076,8,2,NA,NA
31076,9,2,NA,NA
31077,1,2,NA,NA
31077,2,2,NA,NA
31077,3,1,40,15
31077,4,1,40,15
31077,5,1,20,15
31077,6,2,NA,NA
31077,7,2,NA,NA
31077,8,2,NA,NA
31077,9,2,NA,NA
31078,1,2,NA,NA
31078,2,2,NA,NA
31078,3,2,NA,NA
31078,4,1,3285,131400
31078,5,2,NA,NA
31078,6,2,NA,NA
31078,7,2,NA,NA
31078,8,2,NA,NA
31078,9,2,NA,NA
31079,1,2,NA,NA
31079,2,2,NA,NA
31079,3,2,NA,NA
31079,4,1,4950,126360
31079,5,1,2340,58500
31079,6,2,NA,NA
31079,7,2,NA,NA
31079,8,2,NA,NA
31079,9,2,NA,NA
31080,1,2,NA,NA
31080,2,2,NA,NA
31080,3,2,NA,NA
31080,4,1,1456,87360
31080,5,2,NA,NA
31080,6,2,NA,NA
31080,7,2,NA,NA
31080,8,2,NA,NA
31080,9,2,NA,NA
31081,1,2,NA,NA
31081,2,2,NA,NA
31081,3,1,490,15680
31081,4,1,490,15680
31081,5,1,490,15680
31081,6,2,NA,NA
31081,7,2,NA,NA
31081,8,2,NA,NA
31081,9,2,NA,NA
31082,1,1,1200,5000
31082,2,2,NA,NA
31082,3,2,NA,NA
31082,4,1,2000,12000
31082,5,1,680,6500
31082,6,2,NA,NA
31082,7,2,NA,NA
31082,8,2,NA,NA
31082,9,2,NA,NA
31083,1,1,900,10000
31083,2,2,NA,NA
31083,3,2,NA,NA
31083,4,1,2700,20000
31083,5,1,3200,5000
31083,6,2,NA,NA
31083,7,2,NA,NA
31083,8,2,NA,NA
31083,9,2,NA,NA
31084,1,2,NA,NA
31084,2,2,NA,NA
31084,3,2,NA,NA
31084,4,1,730,10220
31084,5,2,NA,NA
31084,6,2,NA,NA
31084,7,2,NA,NA
31084,8,2,NA,NA
31084,9,2,NA,NA
31085,1,1,1095,5475
31085,2,2,NA,NA
31085,3,1,96,300
31085,4,1,2555,51100
31085,5,1,2555,76650
31085,6,2,NA,NA
31085,7,2,NA,NA
31085,8,2,NA,NA
31085,9,2,NA,NA
31086,1,2,NA,NA
31086,2,2,NA,NA
31086,3,2,NA,NA
31086,4,1,1095,32850
31086,5,1,365,730
31086,6,2,NA,NA
31086,7,2,NA,NA
31086,8,2,NA,NA
31086,9,2,NA,NA
31087,1,2,NA,NA
31087,2,2,NA,NA
31087,3,2,NA,NA
31087,4,1,365,12298
31087,5,2,NA,NA
31087,6,2,NA,NA
31087,7,2,NA,NA
31087,8,2,NA,NA
31087,9,2,NA,NA
31088,1,2,NA,NA
31088,2,2,NA,NA
31088,3,2,NA,NA
31088,4,1,2555,38325
31088,5,1,730,10950
31088,6,2,NA,NA
31088,7,2,NA,NA
31088,8,2,NA,NA
31088,9,2,NA,NA
31089,1,2,NA,NA
31089,2,2,NA,NA
31089,3,2,NA,NA
31089,4,1,365,766500
31089,5,1,365,36500
31089,6,2,NA,NA
31089,7,2,NA,NA
31089,8,2,NA,NA
31089,9,2,NA,NA
31090,1,1,10,5
31090,2,2,NA,NA
31090,3,2,NA,NA
31090,4,1,730,65700
31090,5,2,NA,NA
31090,6,2,NA,NA
31090,7,2,NA,NA
31090,8,2,NA,NA
31090,9,2,NA,NA
31091,1,1,314,5652
31091,2,2,NA,NA
31091,3,2,NA,NA
31091,4,1,2190,292000
31091,5,1,1460,4380
31091,6,2,NA,NA
31091,7,2,NA,NA
31091,8,2,NA,NA
31091,9,2,NA,NA
31092,1,2,NA,NA
31092,2,2,NA,NA
31092,3,2,NA,NA
31092,4,1,1095,219000
31092,5,2,NA,NA
31092,6,2,NA,NA
31092,7,2,NA,NA
31092,8,2,NA,NA
31092,9,2,NA,NA
31093,1,1,1460,5840
31093,2,2,NA,NA
31093,3,2,NA,NA
31093,4,1,1460,58400
31093,5,1,730,7300
31093,6,2,NA,NA
31093,7,2,NA,NA
31093,8,2,NA,NA
31093,9,2,NA,NA
31094,1,2,NA,NA
31094,2,2,NA,NA
31094,3,2,NA,NA
31094,4,1,2184,196560
31094,5,2,NA,NA
31094,6,2,NA,NA
31094,7,2,NA,NA
31094,8,2,NA,NA
31094,9,2,NA,NA
31095,1,1,365,365
31095,2,2,NA,NA
31095,3,1,1095,21900
31095,4,1,365,3650
31095,5,1,1095,10950
31095,6,2,NA,NA
31095,7,2,NA,NA
31095,8,2,NA,NA
31095,9,2,NA,NA
31096,1,2,NA,NA
31096,2,2,NA,NA
31096,3,2,NA,NA
31096,4,1,NSS,NSS
31096,5,1,NSS,NSS
31096,6,2,NA,NA
31096,7,2,NA,NA
31096,8,2,NA,NA
